,seed,gen,pheno,threshold,hits,true_positives,false_positives,coloc1,coloc2,coloc3,coloc4,coloc5,coloc6,coloc1pp,coloc2pp,coloc3pp,coloc4pp,coloc5pp,coloc6pp
1354,39,3,MDD,1.9599639845400545,274,161,113,129,113,30,2,0,0,274,145,32,2,0,0
1355,39,3,SCZ,1.9599639845400545,339,198,141,177,119,40,3,0,0,339,162,43,3,0,0
1356,39,4,ADHD,1.9599639845400545,399,223,176,185,159,51,4,0,0,399,214,55,4,0,0
1357,39,4,ALC,1.9599639845400545,302,192,110,148,115,37,2,0,0,302,154,39,2,0,0
1358,39,4,ANX,1.9599639845400545,348,199,149,183,121,40,4,0,0,348,165,44,4,0,0
1359,39,4,BIP,1.9599639845400545,294,178,116,136,118,38,2,0,0,294,158,40,2,0,0
1360,39,4,MDD,1.9599639845400545,281,162,119,147,102,28,4,0,0,281,134,32,4,0,0
1361,39,4,SCZ,1.9599639845400545,337,202,135,183,119,31,4,0,0,337,154,35,4,0,0
1362,39,5,ADHD,1.9599639845400545,416,228,188,188,164,49,13,2,0,416,228,64,15,2,0
1363,39,5,ALC,1.9599639845400545,339,191,148,145,137,43,13,1,0,339,194,57,14,1,0
1364,39,5,ANX,1.9599639845400545,371,215,156,171,147,41,10,2,0,371,200,53,12,2,0
1365,39,5,BIP,1.9599639845400545,300,169,131,148,108,33,9,2,0,300,152,44,11,2,0
1366,39,5,MDD,1.9599639845400545,257,157,100,129,94,24,9,1,0,257,128,34,10,1,0
1367,39,5,SCZ,1.9599639845400545,334,198,136,162,128,32,10,2,0,334,172,44,12,2,0
1368,40,0,ADHD,1.9599639845400545,284,189,95,179,89,14,2,0,0,284,105,16,2,0,0
1369,40,0,ALC,1.9599639845400545,263,173,90,159,86,16,2,0,0,263,104,18,2,0,0
1370,40,0,ANX,1.9599639845400545,300,195,105,198,86,15,1,0,0,300,102,16,1,0,0
1371,40,0,BIP,1.9599639845400545,272,197,75,167,90,14,1,0,0,272,105,15,1,0,0
1372,40,0,MDD,1.9599639845400545,226,126,100,130,78,17,1,0,0,226,96,18,1,0,0
1373,40,0,SCZ,1.9599639845400545,293,212,81,194,87,11,1,0,0,293,99,12,1,0,0
1374,40,1,ADHD,1.9599639845400545,348,211,137,197,125,26,0,0,0,348,151,26,0,0,0
1375,40,1,ALC,1.9599639845400545,297,193,104,178,103,16,0,0,0,297,119,16,0,0,0
1376,40,1,ANX,1.9599639845400545,302,199,103,158,124,20,0,0,0,302,144,20,0,0,0
1377,40,1,BIP,1.9599639845400545,306,191,115,175,114,17,0,0,0,306,131,17,0,0,0
1378,40,1,MDD,1.9599639845400545,214,133,81,111,84,19,0,0,0,214,103,19,0,0,0
1379,40,1,SCZ,1.9599639845400545,325,215,110,191,118,16,0,0,0,325,134,16,0,0,0
1380,40,2,ADHD,1.9599639845400545,351,216,135,184,128,37,2,0,0,351,167,39,2,0,0
1381,40,2,ALC,1.9599639845400545,325,195,130,167,124,34,0,0,0,325,158,34,0,0,0
1382,40,2,ANX,1.9599639845400545,324,203,121,175,127,21,1,0,0,324,149,22,1,0,0
1383,40,2,BIP,1.9599639845400545,297,185,112,158,111,26,2,0,0,297,139,28,2,0,0
1384,40,2,MDD,1.9599639845400545,245,147,98,117,105,22,1,0,0,245,128,23,1,0,0
1385,40,2,SCZ,1.9599639845400545,355,220,135,194,131,28,2,0,0,355,161,30,2,0,0
1386,40,3,ADHD,1.9599639845400545,350,212,138,185,122,37,6,0,0,350,165,43,6,0,0
1387,40,3,ALC,1.9599639845400545,328,204,124,161,129,34,4,0,0,328,167,38,4,0,0
1388,40,3,ANX,1.9599639845400545,324,189,135,166,123,33,2,0,0,324,158,35,2,0,0
1389,40,3,BIP,1.9599639845400545,315,193,122,165,108,35,7,0,0,315,150,42,7,0,0
1390,40,3,MDD,1.9599639845400545,226,139,87,114,85,22,5,0,0,226,112,27,5,0,0
1391,40,3,SCZ,1.9599639845400545,368,228,140,181,143,40,4,0,0,368,187,44,4,0,0
1392,40,4,ADHD,1.9599639845400545,376,220,156,198,126,44,7,1,0,376,178,52,8,1,0
1393,40,4,ALC,1.9599639845400545,328,195,133,151,124,47,4,2,0,328,177,53,6,2,0
1394,40,4,ANX,1.9599639845400545,341,198,143,177,120,36,6,2,0,341,164,44,8,2,0
1395,40,4,BIP,1.9599639845400545,328,191,137,156,120,45,5,2,0,328,172,52,7,2,0
1396,40,4,MDD,1.9599639845400545,249,147,102,125,85,32,6,1,0,249,124,39,7,1,0
1397,40,4,SCZ,1.9599639845400545,387,214,173,167,159,51,8,2,0,387,220,61,10,2,0
1398,40,5,ADHD,1.9599639845400545,386,215,171,177,167,35,6,1,0,386,209,42,7,1,0
1399,40,5,ALC,1.9599639845400545,331,197,134,159,124,40,7,1,0,331,172,48,8,1,0
1400,40,5,ANX,1.9599639845400545,356,208,148,186,119,41,9,1,0,356,170,51,10,1,0
1401,40,5,BIP,1.9599639845400545,329,200,129,164,129,33,3,0,0,329,165,36,3,0,0
1402,40,5,MDD,1.9599639845400545,236,142,94,115,91,22,7,1,0,236,121,30,8,1,0
1403,40,5,SCZ,1.9599639845400545,407,224,183,178,172,48,8,1,0,407,229,57,9,1,0
1404,41,0,ADHD,1.9599639845400545,306,221,85,197,93,15,1,0,0,306,109,16,1,0,0
1405,41,0,ALC,1.9599639845400545,275,181,94,159,102,13,1,0,0,275,116,14,1,0,0
1406,41,0,ANX,1.9599639845400545,261,177,84,175,72,13,1,0,0,261,86,14,1,0,0
1407,41,0,BIP,1.9599639845400545,277,189,88,177,87,13,0,0,0,277,100,13,0,0,0
1408,41,0,MDD,1.9599639845400545,208,140,68,120,78,9,1,0,0,208,88,10,1,0,0
1409,41,0,SCZ,1.9599639845400545,287,203,84,191,84,12,0,0,0,287,96,12,0,0,0
1410,41,1,ADHD,1.9599639845400545,336,218,118,210,104,21,1,0,0,336,126,22,1,0,0
1411,41,1,ALC,1.9599639845400545,281,184,97,156,102,20,3,0,0,281,125,23,3,0,0
1412,41,1,ANX,1.9599639845400545,281,189,92,154,107,19,1,0,0,281,127,20,1,0,0
1413,41,1,BIP,1.9599639845400545,281,179,102,166,98,16,1,0,0,281,115,17,1,0,0
1414,41,1,MDD,1.9599639845400545,230,139,91,140,69,18,3,0,0,230,90,21,3,0,0
1415,41,1,SCZ,1.9599639845400545,320,200,120,194,106,17,3,0,0,320,126,20,3,0,0
1416,41,2,ADHD,1.9599639845400545,387,233,154,199,160,27,1,0,0,387,188,28,1,0,0
1417,41,2,ALC,1.9599639845400545,295,185,110,154,115,24,2,0,0,295,141,26,2,0,0
1418,41,2,ANX,1.9599639845400545,311,194,117,166,119,24,2,0,0,311,145,26,2,0,0
1419,41,2,BIP,1.9599639845400545,321,192,129,171,121,27,2,0,0,321,150,29,2,0,0
1420,41,2,MDD,1.9599639845400545,239,145,94,125,91,20,3,0,0,239,114,23,3,0,0
1421,41,2,SCZ,1.9599639845400545,339,205,134,178,134,25,2,0,0,339,161,27,2,0,0
1422,41,3,ADHD,1.9599639845400545,434,239,195,201,179,50,4,0,0,434,233,54,4,0,0
1423,41,3,ALC,1.9599639845400545,342,197,145,159,150,32,1,0,0,342,183,33,1,0,0
1424,41,3,ANX,1.9599639845400545,324,188,136,163,125,33,3,0,0,324,161,36,3,0,0
1425,41,3,BIP,1.9599639845400545,313,196,117,157,117,37,2,0,0,313,156,39,2,0,0
1426,41,3,MDD,1.9599639845400545,254,151,103,123,96,33,2,0,0,254,131,35,2,0,0
1427,41,3,SCZ,1.9599639845400545,352,210,142,172,133,43,4,0,0,352,180,47,4,0,0
1428,41,4,ADHD,1.9599639845400545,460,238,222,201,178,66,13,2,0,460,259,81,15,2,0
1429,41,4,ALC,1.9599639845400545,309,187,122,135,115,46,11,2,0,309,174,59,13,2,0
1430,41,4,ANX,1.9599639845400545,326,188,138,166,112,38,9,1,0,326,160,48,10,1,0
1431,41,4,BIP,1.9599639845400545,356,197,159,167,137,41,10,1,0,356,189,52,11,1,0
1432,41,4,MDD,1.9599639845400545,239,144,95,96,98,36,7,2,0,239,143,45,9,2,0
1433,41,4,SCZ,1.9599639845400545,377,207,170,166,138,61,10,2,0,377,211,73,12,2,0
1434,41,5,ADHD,1.9599639845400545,460,235,225,175,208,64,10,3,0,460,285,77,13,3,0
1435,41,5,ALC,1.9599639845400545,331,186,145,150,124,46,8,3,0,331,181,57,11,3,0
1436,41,5,ANX,1.9599639845400545,341,199,142,156,133,45,5,2,0,341,185,52,7,2,0
1437,41,5,BIP,1.9599639845400545,343,194,149,149,140,44,7,3,0,343,194,54,10,3,0
1438,41,5,MDD,1.9599639845400545,250,147,103,101,102,36,8,3,0,250,149,47,11,3,0
1439,41,5,SCZ,1.9599639845400545,392,216,176,176,159,50,6,1,0,392,216,57,7,1,0
1440,42,0,ADHD,1.9599639845400545,280,197,83,180,84,15,1,0,0,280,100,16,1,0,0
1441,42,0,ALC,1.9599639845400545,275,179,96,173,89,12,1,0,0,275,102,13,1,0,0
1442,42,0,ANX,1.9599639845400545,274,188,86,170,86,17,1,0,0,274,104,18,1,0,0
1443,42,0,BIP,1.9599639845400545,262,172,90,163,88,11,0,0,0,262,99,11,0,0,0
1444,42,0,MDD,1.9599639845400545,240,160,80,147,84,9,0,0,0,240,93,9,0,0,0
1445,42,0,SCZ,1.9599639845400545,266,184,82,163,91,11,1,0,0,266,103,12,1,0,0
1446,42,1,ADHD,1.9599639845400545,329,209,120,192,106,30,1,0,0,329,137,31,1,0,0
1447,42,1,ALC,1.9599639845400545,300,186,114,176,98,26,0,0,0,300,124,26,0,0,0
1448,42,1,ANX,1.9599639845400545,293,193,100,162,110,20,1,0,0,293,131,21,1,0,0
1449,42,1,BIP,1.9599639845400545,256,155,101,144,94,17,1,0,0,256,112,18,1,0,0
1450,42,1,MDD,1.9599639845400545,249,151,98,144,83,22,0,0,0,249,105,22,0,0,0
1451,42,1,SCZ,1.9599639845400545,306,189,117,176,109,20,1,0,0,306,130,21,1,0,0
1452,42,2,ADHD,1.9599639845400545,359,216,143,210,117,28,4,0,0,359,149,32,4,0,0
1453,42,2,ALC,1.9599639845400545,288,188,100,166,86,31,5,0,0,288,122,36,5,0,0
1454,42,2,ANX,1.9599639845400545,313,207,106,184,110,16,3,0,0,313,129,19,3,0,0
1455,42,2,BIP,1.9599639845400545,285,174,111,155,111,17,2,0,0,285,130,19,2,0,0
1456,42,2,MDD,1.9599639845400545,238,148,90,128,89,19,2,0,0,238,110,21,2,0,0
1457,42,2,SCZ,1.9599639845400545,302,189,113,170,107,21,4,0,0,302,132,25,4,0,0
1458,42,3,ADHD,1.9599639845400545,378,214,164,189,145,40,4,0,0,378,189,44,4,0,0
1459,42,3,ALC,1.9599639845400545,301,180,121,144,121,33,3,0,0,301,157,36,3,0,0
1460,42,3,ANX,1.9599639845400545,334,199,135,172,118,39,5,0,0,334,162,44,5,0,0
1461,42,3,BIP,1.9599639845400545,293,174,119,159,105,27,2,0,0,293,134,29,2,0,0
1462,42,3,MDD,1.9599639845400545,265,147,118,116,109,36,4,0,0,265,149,40,4,0,0
1463,42,3,SCZ,1.9599639845400545,309,193,116,157,118,32,2,0,0,309,152,34,2,0,0
1464,42,4,ADHD,1.9599639845400545,382,212,170,204,131,37,9,1,0,382,178,47,10,1,0
1465,42,4,ALC,1.9599639845400545,311,190,121,163,105,34,9,0,0,311,148,43,9,0,0
1466,42,4,ANX,1.9599639845400545,329,197,132,178,116,27,7,1,0,329,151,35,8,1,0
1467,42,4,BIP,1.9599639845400545,291,167,124,150,99,33,8,1,0,291,141,42,9,1,0
1468,42,4,MDD,1.9599639845400545,257,160,97,123,103,28,2,1,0,257,134,31,3,1,0
1469,42,4,SCZ,1.9599639845400545,325,205,120,174,112,33,5,1,0,325,151,39,6,1,0
1470,42,5,ADHD,1.9599639845400545,408,227,181,212,143,50,3,0,0,408,196,53,3,0,0
1471,42,5,ALC,1.9599639845400545,308,204,104,162,105,38,3,0,0,308,146,41,3,0,0
1472,42,5,ANX,1.9599639845400545,341,204,137,189,111,37,4,0,0,341,152,41,4,0,0
1473,42,5,BIP,1.9599639845400545,295,178,117,162,95,33,5,0,0,295,133,38,5,0,0
1474,42,5,MDD,1.9599639845400545,274,170,104,133,116,22,3,0,0,274,141,25,3,0,0
1475,42,5,SCZ,1.9599639845400545,321,184,137,163,104,48,6,0,0,321,158,54,6,0,0
1476,43,0,ADHD,1.9599639845400545,300,218,82,207,77,16,0,0,0,300,93,16,0,0,0
1477,43,0,ALC,1.9599639845400545,262,174,88,167,78,16,1,0,0,262,95,17,1,0,0
1478,43,0,ANX,1.9599639845400545,263,183,80,168,83,11,1,0,0,263,95,12,1,0,0
1479,43,0,BIP,1.9599639845400545,227,141,86,143,70,14,0,0,0,227,84,14,0,0,0
1480,43,0,MDD,1.9599639845400545,261,170,91,163,81,16,1,0,0,261,98,17,1,0,0
1481,43,0,SCZ,1.9599639845400545,258,189,69,174,69,14,1,0,0,258,84,15,1,0,0
1482,43,1,ADHD,1.9599639845400545,353,231,122,202,113,33,5,0,0,353,151,38,5,0,0
1483,43,1,ALC,1.9599639845400545,288,177,111,163,96,25,4,0,0,288,125,29,4,0,0
1484,43,1,ANX,1.9599639845400545,306,192,114,178,97,27,4,0,0,306,128,31,4,0,0
1485,43,1,BIP,1.9599639845400545,230,142,88,139,65,24,2,0,0,230,91,26,2,0,0
1486,43,1,MDD,1.9599639845400545,274,177,97,152,92,26,4,0,0,274,122,30,4,0,0
1487,43,1,SCZ,1.9599639845400545,318,192,126,186,97,30,5,0,0,318,132,35,5,0,0
1488,43,2,ADHD,1.9599639845400545,370,224,146,208,125,34,2,1,0,370,162,37,3,1,0
1489,43,2,ALC,1.9599639845400545,279,175,104,163,89,25,2,0,0,279,116,27,2,0,0
1490,43,2,ANX,1.9599639845400545,331,197,134,184,119,25,2,1,0,331,147,28,3,1,0
1491,43,2,BIP,1.9599639845400545,241,155,86,130,93,16,1,1,0,241,111,18,2,1,0
1492,43,2,MDD,1.9599639845400545,262,172,90,145,98,16,2,1,0,262,117,19,3,1,0
1493,43,2,SCZ,1.9599639845400545,326,206,120,184,110,28,3,1,0,326,142,32,4,1,0
1494,43,3,ADHD,1.9599639845400545,407,235,172,225,143,33,6,0,0,407,182,39,6,0,0
1495,43,3,ALC,1.9599639845400545,287,182,105,136,114,29,8,0,0,287,151,37,8,0,0
1496,43,3,ANX,1.9599639845400545,372,205,167,197,140,27,8,0,0,372,175,35,8,0,0
1497,43,3,BIP,1.9599639845400545,250,146,104,128,90,26,6,0,0,250,122,32,6,0,0
1498,43,3,MDD,1.9599639845400545,257,159,98,129,95,27,6,0,0,257,128,33,6,0,0
1499,43,3,SCZ,1.9599639845400545,351,203,148,175,138,32,6,0,0,351,176,38,6,0,0
1500,43,4,ADHD,1.9599639845400545,395,235,160,187,162,38,6,2,0,395,208,46,8,2,0
1501,43,4,ALC,1.9599639845400545,304,194,110,153,110,31,8,2,0,304,151,41,10,2,0
1502,43,4,ANX,1.9599639845400545,358,205,153,160,137,52,7,2,0,358,198,61,9,2,0
1503,43,4,BIP,1.9599639845400545,256,143,113,125,98,28,4,1,0,256,131,33,5,1,0
1504,43,4,MDD,1.9599639845400545,297,171,126,130,124,38,4,1,0,297,167,43,5,1,0
1505,43,4,SCZ,1.9599639845400545,344,198,146,167,131,41,3,2,0,344,177,46,5,2,0
1506,43,5,ADHD,1.9599639845400545,419,236,183,192,177,44,6,0,0,419,227,50,6,0,0
1507,43,5,ALC,1.9599639845400545,301,178,123,152,107,38,4,0,0,301,149,42,4,0,0
1508,43,5,ANX,1.9599639845400545,348,204,144,162,136,44,6,0,0,348,186,50,6,0,0
1509,43,5,BIP,1.9599639845400545,234,138,96,108,92,33,1,0,0,234,126,34,1,0,0
1510,43,5,MDD,1.9599639845400545,288,168,120,125,115,43,5,0,0,288,163,48,5,0,0
1511,43,5,SCZ,1.9599639845400545,375,211,164,171,151,47,6,0,0,375,204,53,6,0,0
1512,44,0,ADHD,1.9599639845400545,296,219,77,185,99,11,1,0,0,296,111,12,1,0,0
1513,44,0,ALC,1.9599639845400545,263,179,84,181,69,11,2,0,0,263,82,13,2,0,0
1514,44,0,ANX,1.9599639845400545,274,188,86,186,78,9,1,0,0,274,88,10,1,0,0
1515,44,0,BIP,1.9599639845400545,267,190,77,169,82,15,1,0,0,267,98,16,1,0,0
1516,44,0,MDD,1.9599639845400545,240,142,98,145,79,14,2,0,0,240,95,16,2,0,0
1517,44,0,SCZ,1.9599639845400545,280,197,83,198,69,12,1,0,0,280,82,13,1,0,0
1518,44,1,ADHD,1.9599639845400545,346,229,117,208,117,17,4,0,0,346,138,21,4,0,0
1519,44,1,ALC,1.9599639845400545,268,175,93,162,88,16,2,0,0,268,106,18,2,0,0
1520,44,1,ANX,1.9599639845400545,302,202,100,174,108,16,4,0,0,302,128,20,4,0,0
1521,44,1,BIP,1.9599639845400545,297,188,109,179,98,15,5,0,0,297,118,20,5,0,0
1522,44,1,MDD,1.9599639845400545,239,134,105,130,87,17,5,0,0,239,109,22,5,0,0
1523,44,1,SCZ,1.9599639845400545,294,188,106,173,96,21,4,0,0,294,121,25,4,0,0
1524,44,2,ADHD,1.9599639845400545,387,226,161,209,134,37,6,1,0,387,178,44,7,1,0
1525,44,2,ALC,1.9599639845400545,300,187,113,154,117,25,3,1,0,300,146,29,4,1,0
1526,44,2,ANX,1.9599639845400545,333,217,116,193,103,30,6,1,0,333,140,37,7,1,0
1527,44,2,BIP,1.9599639845400545,297,191,106,161,110,21,5,0,0,297,136,26,5,0,0
1528,44,2,MDD,1.9599639845400545,242,150,92,138,79,20,4,1,0,242,104,25,5,1,0
1529,44,2,SCZ,1.9599639845400545,321,201,120,175,103,38,4,1,0,321,146,43,5,1,0
1530,44,3,ADHD,1.9599639845400545,398,227,171,203,139,54,2,0,0,398,195,56,2,0,0
1531,44,3,ALC,1.9599639845400545,311,187,124,161,111,36,3,0,0,311,150,39,3,0,0
1532,44,3,ANX,1.9599639845400545,343,215,128,177,118,45,3,0,0,343,166,48,3,0,0
1533,44,3,BIP,1.9599639845400545,318,187,131,169,110,36,3,0,0,318,149,39,3,0,0
1534,44,3,MDD,1.9599639845400545,221,129,92,97,95,27,2,0,0,221,124,29,2,0,0
1535,44,3,SCZ,1.9599639845400545,331,211,120,186,109,33,3,0,0,331,145,36,3,0,0
1536,44,4,ADHD,1.9599639845400545,429,238,191,203,169,50,7,0,0,429,226,57,7,0,0
1537,44,4,ALC,1.9599639845400545,318,180,138,143,131,38,6,0,0,318,175,44,6,0,0
1538,44,4,ANX,1.9599639845400545,350,214,136,181,123,40,6,0,0,350,169,46,6,0,0
1539,44,4,BIP,1.9599639845400545,327,190,137,177,112,32,6,0,0,327,150,38,6,0,0
1540,44,4,MDD,1.9599639845400545,230,135,95,110,90,25,5,0,0,230,120,30,5,0,0
1541,44,4,SCZ,1.9599639845400545,312,185,127,145,127,34,6,0,0,312,167,40,6,0,0
1542,44,5,ADHD,1.9599639845400545,443,231,212,223,161,48,10,1,0,443,220,59,11,1,0
1543,44,5,ALC,1.9599639845400545,300,177,123,143,119,33,5,0,0,300,157,38,5,0,0
1544,44,5,ANX,1.9599639845400545,389,225,164,172,168,39,9,1,0,389,217,49,10,1,0
1545,44,5,BIP,1.9599639845400545,334,189,145,151,133,40,9,1,0,334,183,50,10,1,0
1546,44,5,MDD,1.9599639845400545,246,142,104,110,103,29,3,1,0,246,136,33,4,1,0
1547,44,5,SCZ,1.9599639845400545,373,210,163,164,164,36,8,1,0,373,209,45,9,1,0
1548,45,0,ADHD,1.9599639845400545,272,196,76,170,88,13,1,0,0,272,102,14,1,0,0
1549,45,0,ALC,1.9599639845400545,247,173,74,158,78,10,1,0,0,247,89,11,1,0,0
1550,45,0,ANX,1.9599639845400545,278,192,86,184,77,16,1,0,0,278,94,17,1,0,0
1551,45,0,BIP,1.9599639845400545,291,173,118,180,95,16,0,0,0,291,111,16,0,0,0
1552,45,0,MDD,1.9599639845400545,243,164,79,158,73,12,0,0,0,243,85,12,0,0,0
1553,45,0,SCZ,1.9599639845400545,282,187,95,188,79,14,1,0,0,282,94,15,1,0,0
1554,45,1,ADHD,1.9599639845400545,314,199,115,195,102,13,4,0,0,314,119,17,4,0,0
1555,45,1,ALC,1.9599639845400545,296,192,104,186,90,17,3,0,0,296,110,20,3,0,0
1556,45,1,ANX,1.9599639845400545,307,192,115,181,103,18,5,0,0,307,126,23,5,0,0
1557,45,1,BIP,1.9599639845400545,269,180,89,167,86,12,4,0,0,269,102,16,4,0,0
1558,45,1,MDD,1.9599639845400545,277,183,94,160,101,15,1,0,0,277,117,16,1,0,0
1559,45,1,SCZ,1.9599639845400545,304,198,106,190,90,21,3,0,0,304,114,24,3,0,0
1560,45,2,ADHD,1.9599639845400545,327,201,126,190,110,26,1,0,0,327,137,27,1,0,0
1561,45,2,ALC,1.9599639845400545,306,186,120,159,118,28,1,0,0,306,147,29,1,0,0
1562,45,2,ANX,1.9599639845400545,341,201,140,200,117,23,1,0,0,341,141,24,1,0,0
1563,45,2,BIP,1.9599639845400545,287,168,119,166,96,25,0,0,0,287,121,25,0,0,0
1564,45,2,MDD,1.9599639845400545,259,175,84,144,96,19,0,0,0,259,115,19,0,0,0
1565,45,2,SCZ,1.9599639845400545,334,199,135,178,123,32,1,0,0,334,156,33,1,0,0
1566,45,3,ADHD,1.9599639845400545,331,203,128,169,125,34,3,0,0,331,162,37,3,0,0
1567,45,3,ALC,1.9599639845400545,311,196,115,160,117,33,1,0,0,311,151,34,1,0,0
1568,45,3,ANX,1.9599639845400545,318,204,114,170,110,33,5,0,0,318,148,38,5,0,0
1569,45,3,BIP,1.9599639845400545,283,170,113,154,92,35,2,0,0,283,129,37,2,0,0
1570,45,3,MDD,1.9599639845400545,281,172,109,143,107,26,5,0,0,281,138,31,5,0,0
1571,45,3,SCZ,1.9599639845400545,337,197,140,185,111,37,4,0,0,337,152,41,4,0,0
1572,45,4,ADHD,1.9599639845400545,333,195,138,175,122,28,7,1,0,333,158,36,8,1,0
1573,45,4,ALC,1.9599639845400545,324,185,139,155,129,35,4,1,0,324,169,40,5,1,0
1574,45,4,ANX,1.9599639845400545,340,209,131,168,117,48,6,1,0,340,172,55,7,1,0
1575,45,4,BIP,1.9599639845400545,299,182,117,154,110,32,2,1,0,299,145,35,3,1,0
1576,45,4,MDD,1.9599639845400545,305,176,129,155,100,43,7,0,0,305,150,50,7,0,0
1577,45,4,SCZ,1.9599639845400545,354,199,155,169,140,42,2,1,0,354,185,45,3,1,0
1578,45,5,ADHD,1.9599639845400545,324,200,124,165,116,39,3,1,0,324,159,43,4,1,0
1579,45,5,ALC,1.9599639845400545,323,192,131,178,106,33,3,3,0,323,145,39,6,3,0
1580,45,5,ANX,1.9599639845400545,355,219,136,186,124,39,3,3,0,355,169,45,6,3,0
1581,45,5,BIP,1.9599639845400545,292,170,122,144,105,38,2,3,0,292,148,43,5,3,0
1582,45,5,MDD,1.9599639845400545,286,171,115,131,115,36,2,2,0,286,155,40,4,2,0
1583,45,5,SCZ,1.9599639845400545,367,208,159,171,144,46,3,3,0,367,196,52,6,3,0
1584,46,0,ADHD,1.9599639845400545,298,214,84,210,78,9,1,0,0,298,88,10,1,0,0
1585,46,0,ALC,1.9599639845400545,268,187,81,172,80,14,2,0,0,268,96,16,2,0,0
1586,46,0,ANX,1.9599639845400545,257,184,73,166,75,15,1,0,0,257,91,16,1,0,0
1587,46,0,BIP,1.9599639845400545,285,204,81,190,85,9,1,0,0,285,95,10,1,0,0
1588,46,0,MDD,1.9599639845400545,224,136,88,136,77,10,1,0,0,224,88,11,1,0,0
1589,46,0,SCZ,1.9599639845400545,279,194,85,182,89,6,2,0,0,279,97,8,2,0,0
1590,46,1,ADHD,1.9599639845400545,337,218,119,200,113,23,1,0,0,337,137,24,1,0,0
1591,46,1,ALC,1.9599639845400545,300,187,113,172,110,17,1,0,0,300,128,18,1,0,0
1592,46,1,ANX,1.9599639845400545,278,176,102,163,93,20,2,0,0,278,115,22,2,0,0
1593,46,1,BIP,1.9599639845400545,315,197,118,186,107,21,1,0,0,315,129,22,1,0,0
1594,46,1,MDD,1.9599639845400545,236,148,88,139,78,18,1,0,0,236,97,19,1,0,0
1595,46,1,SCZ,1.9599639845400545,310,214,96,185,105,18,2,0,0,310,125,20,2,0,0
1596,46,2,ADHD,1.9599639845400545,373,222,151,173,154,43,3,0,0,373,200,46,3,0,0
1597,46,2,ALC,1.9599639845400545,322,197,125,172,117,30,3,0,0,322,150,33,3,0,0
1598,46,2,ANX,1.9599639845400545,311,197,114,174,102,31,4,0,0,311,137,35,4,0,0
1599,46,2,BIP,1.9599639845400545,334,204,130,164,138,29,3,0,0,334,170,32,3,0,0
1600,46,2,MDD,1.9599639845400545,255,153,102,134,92,25,4,0,0,255,121,29,4,0,0
1601,46,2,SCZ,1.9599639845400545,354,214,140,203,117,31,3,0,0,354,151,34,3,0,0
1602,46,3,ADHD,1.9599639845400545,390,221,169,181,148,52,8,1,0,390,209,61,9,1,0
1603,46,3,ALC,1.9599639845400545,352,193,159,160,132,49,10,1,0,352,192,60,11,1,0
1604,46,3,ANX,1.9599639845400545,321,195,126,162,115,37,6,1,0,321,159,44,7,1,0
1605,46,3,BIP,1.9599639845400545,351,204,147,188,118,37,8,0,0,351,163,45,8,0,0
1606,46,3,MDD,1.9599639845400545,246,147,99,131,90,20,4,1,0,246,115,25,5,1,0
1607,46,3,SCZ,1.9599639845400545,320,204,116,150,119,42,8,1,0,320,170,51,9,1,0
1608,46,4,ADHD,1.9599639845400545,426,233,193,186,174,56,10,0,0,426,240,66,10,0,0
1609,46,4,ALC,1.9599639845400545,361,198,163,149,154,52,5,1,0,361,212,58,6,1,0
1610,46,4,ANX,1.9599639845400545,331,196,135,145,138,41,6,1,0,331,186,48,7,1,0
1611,46,4,BIP,1.9599639845400545,363,217,146,166,141,45,10,1,0,363,197,56,11,1,0
1612,46,4,MDD,1.9599639845400545,277,164,113,116,123,31,6,1,0,277,161,38,7,1,0
1613,46,4,SCZ,1.9599639845400545,363,212,151,168,142,45,7,1,0,363,195,53,8,1,0
1614,46,5,ADHD,1.9599639845400545,407,244,163,166,171,62,7,1,0,407,241,70,8,1,0
1615,46,5,ALC,1.9599639845400545,356,209,147,167,139,40,9,1,0,356,189,50,10,1,0
1616,46,5,ANX,1.9599639845400545,349,207,142,160,143,39,7,0,0,349,189,46,7,0,0
1617,46,5,BIP,1.9599639845400545,344,209,135,149,136,47,11,1,0,344,195,59,12,1,0
1618,46,5,MDD,1.9599639845400545,262,150,112,123,92,39,7,1,0,262,139,47,8,1,0
1619,46,5,SCZ,1.9599639845400545,347,210,137,163,127,49,7,1,0,347,184,57,8,1,0
1620,47,0,ADHD,1.9599639845400545,305,223,82,218,74,11,2,0,0,305,87,13,2,0,0
1621,47,0,ALC,1.9599639845400545,254,163,91,161,80,12,1,0,0,254,93,13,1,0,0
1622,47,0,ANX,1.9599639845400545,281,189,92,175,90,15,1,0,0,281,106,16,1,0,0
1623,47,0,BIP,1.9599639845400545,250,157,93,155,81,12,2,0,0,250,95,14,2,0,0
1624,47,0,MDD,1.9599639845400545,217,142,75,133,73,11,0,0,0,217,84,11,0,0,0
1625,47,0,SCZ,1.9599639845400545,245,162,83,161,68,14,2,0,0,245,84,16,2,0,0
1626,47,1,ADHD,1.9599639845400545,345,236,109,207,116,22,0,0,0,345,138,22,0,0,0
1627,47,1,ALC,1.9599639845400545,270,169,101,143,110,16,1,0,0,270,127,17,1,0,0
1628,47,1,ANX,1.9599639845400545,307,196,111,188,105,13,1,0,0,307,119,14,1,0,0
1629,47,1,BIP,1.9599639845400545,260,162,98,146,90,24,0,0,0,260,114,24,0,0,0
