,seed,gen,args_kphen,args_kmate,rbeta_hat_pgwas_ADHD.phenotype_ADHD.phenotype,rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype,rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype,rbeta_hat_pgwas_ADHD.phenotype_BIP.phenotype,rbeta_hat_pgwas_ADHD.phenotype_MDD.phenotype,rbeta_hat_pgwas_ADHD.phenotype_SCZ.phenotype,rbeta_hat_pgwas_ALC.phenotype_ANX.phenotype,rbeta_hat_pgwas_ALC.phenotype_BIP.phenotype,rbeta_hat_pgwas_ALC.phenotype_MDD.phenotype,rbeta_hat_pgwas_ALC.phenotype_SCZ.phenotype,rbeta_hat_pgwas_ANX.phenotype_BIP.phenotype,rbeta_hat_pgwas_ANX.phenotype_MDD.phenotype,rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype,rbeta_hat_pgwas_BIP.phenotype_MDD.phenotype,rbeta_hat_pgwas_BIP.phenotype_SCZ.phenotype,rbeta_hat_pgwas_MDD.phenotype_SCZ.phenotype,rbeta_hat_sgwas_ADHD.phenotype_ADHD.phenotype,rbeta_hat_sgwas_ADHD.phenotype_ALC.phenotype,rbeta_hat_sgwas_ADHD.phenotype_ANX.phenotype,rbeta_hat_sgwas_ADHD.phenotype_BIP.phenotype,rbeta_hat_sgwas_ADHD.phenotype_MDD.phenotype,rbeta_hat_sgwas_ADHD.phenotype_SCZ.phenotype,rbeta_hat_sgwas_ALC.phenotype_ANX.phenotype,rbeta_hat_sgwas_ALC.phenotype_BIP.phenotype,rbeta_hat_sgwas_ALC.phenotype_MDD.phenotype,rbeta_hat_sgwas_ALC.phenotype_SCZ.phenotype,rbeta_hat_sgwas_ANX.phenotype_BIP.phenotype,rbeta_hat_sgwas_ANX.phenotype_MDD.phenotype,rbeta_hat_sgwas_ANX.phenotype_SCZ.phenotype,rbeta_hat_sgwas_BIP.phenotype_MDD.phenotype,rbeta_hat_sgwas_BIP.phenotype_SCZ.phenotype,rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype,pgwas_truepositives_ADHD_0.05,pgwas_falsepositives_ADHD_0.05,sgwas_truepositives_ADHD_0.05,sgwas_falsepositives_ADHD_0.05,pgwas_truepositives_ALC_0.05,pgwas_falsepositives_ALC_0.05,sgwas_truepositives_ALC_0.05,sgwas_falsepositives_ALC_0.05,pgwas_truepositives_ANX_0.05,pgwas_falsepositives_ANX_0.05,sgwas_truepositives_ANX_0.05,sgwas_falsepositives_ANX_0.05,pgwas_truepositives_BIP_0.05,pgwas_falsepositives_BIP_0.05,sgwas_truepositives_BIP_0.05,sgwas_falsepositives_BIP_0.05,pgwas_truepositives_MDD_0.05,pgwas_falsepositives_MDD_0.05,sgwas_truepositives_MDD_0.05,sgwas_falsepositives_MDD_0.05,pgwas_truepositives_SCZ_0.05,pgwas_falsepositives_SCZ_0.05,sgwas_truepositives_SCZ_0.05,sgwas_falsepositives_SCZ_0.05,pgwas_truepositives_ADHD_0.5,pgwas_falsepositives_ADHD_0.5,sgwas_truepositives_ADHD_0.5,sgwas_falsepositives_ADHD_0.5,pgwas_truepositives_ALC_0.5,pgwas_falsepositives_ALC_0.5,sgwas_truepositives_ALC_0.5,sgwas_falsepositives_ALC_0.5,pgwas_truepositives_ANX_0.5,pgwas_falsepositives_ANX_0.5,sgwas_truepositives_ANX_0.5,sgwas_falsepositives_ANX_0.5,pgwas_truepositives_BIP_0.5,pgwas_falsepositives_BIP_0.5,sgwas_truepositives_BIP_0.5,sgwas_falsepositives_BIP_0.5,pgwas_truepositives_MDD_0.5,pgwas_falsepositives_MDD_0.5,sgwas_truepositives_MDD_0.5,sgwas_falsepositives_MDD_0.5,pgwas_truepositives_SCZ_0.5,pgwas_falsepositives_SCZ_0.5,sgwas_truepositives_SCZ_0.5,sgwas_falsepositives_SCZ_0.5,tr1,tr2
psych2_seed32_5_3_5,32,5,6,2,,,,,,,,,,,,,,,0.1414852954065758,,,,,,,,,,,,,,,,-0.025841725843482603,,,,,,,,,,,,,,0.5645645645645646,0.06598680263947211,0.4114114114114114,0.041391721655668866,,,,,0.6066066066066066,0.07978404319136173,0.5195195195195195,0.05578884223155369,,,,,,,,,,,,,0.8318318318318318,0.5338932213557288,0.8168168168168168,0.4967006598680264,,,,,0.8678678678678678,0.5566886622675465,0.8318318318318318,0.52249550089982,BIP,SCZ
psych2_seed32_0_4_5,32,0,6,2,,,,,,,,,,,,,,,,0.055663165630780616,,,,,,,,,,,,,,,,0.024170155902554457,,,,,,,,,,,,,,,,,0.44744744744744747,0.04979004199160168,0.48348348348348347,0.057588482303539294,0.5915915915915916,0.05458908218356329,0.5765765765765766,0.055188962207558485,,,,,,,,,,,,,,,,,0.8318318318318318,0.5098980203959208,0.7807807807807807,0.5260947810437913,0.8378378378378378,0.49610077984403117,0.8648648648648649,0.498500299940012,MDD,SCZ
psych2_seed32_1_4_5,32,1,6,2,,,,,,,,,,,,,,,,0.05064634208996075,,,,,,,,,,,,,,,,0.00048691239595793814,,,,,,,,,,,,,,,,,0.4264264264264264,0.0593881223755249,0.3063063063063063,0.04559088182363527,0.6006006006006006,0.06958608278344332,0.4774774774774775,0.05578884223155369,,,,,,,,,,,,,,,,,0.7807807807807807,0.5020995800839833,0.7717717717717718,0.498500299940012,0.8528528528528528,0.5164967006598681,0.8318318318318318,0.5032993401319736,MDD,SCZ
psych2_seed32_2_4_5,32,2,6,2,,,,,,,,,,,,,,,,0.06002082124302553,,,,,,,,,,,,,,,,0.02737294277695564,,,,,,,,,,,,,,,,,0.46846846846846846,0.07078584283143372,0.35135135135135137,0.05818836232753449,0.6036036036036037,0.0623875224955009,0.4804804804804805,0.052789442111577684,,,,,,,,,,,,,,,,,0.7927927927927928,0.5110977804439112,0.7387387387387387,0.5230953809238152,0.8558558558558559,0.519496100779844,0.8168168168168168,0.4991001799640072,MDD,SCZ
psych2_seed32_3_4_5,32,3,6,2,,,,,,,,,,,,,,,,0.0772918658926369,,,,,,,,,,,,,,,,-0.014599688335414205,,,,,,,,,,,,,,,,,0.5135135135135135,0.07018596280743851,0.37237237237237236,0.04559088182363527,0.6096096096096096,0.07678464307138572,0.4744744744744745,0.05578884223155369,,,,,,,,,,,,,,,,,0.8378378378378378,0.5116976604679064,0.7387387387387387,0.501499700059988,0.8648648648648649,0.5344931013797241,0.8288288288288288,0.5038992201559688,MDD,SCZ
psych2_seed32_4_4_5,32,4,6,2,,,,,,,,,,,,,,,,0.1168887536903983,,,,,,,,,,,,,,,,0.017581869176641927,,,,,,,,,,,,,,,,,0.5135135135135135,0.05398920215956809,0.34234234234234234,0.05038992201559688,0.6426426426426426,0.07258548290341932,0.5285285285285285,0.03839232153569286,,,,,,,,,,,,,,,,,0.7957957957957958,0.5410917816436712,0.7537537537537538,0.510497900419916,0.8708708708708709,0.5404919016196761,0.8138138138138138,0.4877024595080984,MDD,SCZ
psych2_seed32_5_4_5,32,5,6,2,,,,,,,,,,,,,,,,0.07222991985273973,,,,,,,,,,,,,,,,0.0008801363824620038,,,,,,,,,,,,,,,,,0.4294294294294294,0.06958608278344332,0.34534534534534533,0.047390521895620874,0.6006006006006006,0.07198560287942411,0.5105105105105106,0.05098980203959208,,,,,,,,,,,,,,,,,0.7987987987987988,0.5296940611877624,0.7147147147147147,0.5008998200359928,0.8528528528528528,0.5188962207558488,0.8198198198198198,0.519496100779844,MDD,SCZ
psych2_seed33_0_0_1,33,0,6,2,,0.03231788860306638,,,,,,,,,,,,,,,,0.010436738579066941,,,,,,,,,,,,,,,0.6179104477611941,0.04744744744744745,0.6597014925373135,0.04144144144144144,0.4954954954954955,0.052789442111577684,0.4804804804804805,0.05338932213557288,,,,,,,,,,,,,,,,,0.8805970149253731,0.512912912912913,0.8805970149253731,0.4798798798798799,0.8198198198198198,0.5056988602279544,0.7957957957957958,0.5146970605878824,,,,,,,,,,,,,,,,,ADHD,ALC
psych2_seed33_1_0_1,33,1,6,2,,0.11287581300592268,,,,,,,,,,,,,,,,0.036173026660582634,,,,,,,,,,,,,,,0.6507462686567164,0.06606606606606606,0.6119402985074627,0.05285285285285285,0.4984984984984985,0.0593881223755249,0.3813813813813814,0.04979004199160168,,,,,,,,,,,,,,,,,0.8716417910447761,0.5435435435435435,0.8626865671641791,0.5057057057057057,0.8348348348348348,0.5128974205158968,0.7567567567567568,0.5038992201559688,,,,,,,,,,,,,,,,,ADHD,ALC
psych2_seed33_2_0_1,33,2,6,2,,0.07559970997933145,,,,,,,,,,,,,,,,-0.07547248649366758,,,,,,,,,,,,,,,0.6477611940298508,0.08348348348348349,0.5880597014925373,0.054654654654654654,0.5045045045045045,0.07438512297540492,0.39039039039039036,0.05638872225554889,,,,,,,,,,,,,,,,,0.8716417910447761,0.5603603603603604,0.844776119402985,0.5015015015015015,0.8198198198198198,0.5410917816436712,0.7507507507507507,0.5152969406118776,,,,,,,,,,,,,,,,,ADHD,ALC
psych2_seed33_3_0_1,33,3,6,2,,0.12775578213455593,,,,,,,,,,,,,,,,0.0064505189256388274,,,,,,,,,,,,,,,0.6686567164179105,0.08708708708708708,0.5940298507462687,0.05945945945945946,0.4624624624624625,0.0653869226154769,0.3663663663663664,0.04439112177564487,,,,,,,,,,,,,,,,,0.8716417910447761,0.5483483483483483,0.8567164179104477,0.5105105105105106,0.7807807807807807,0.5188962207558488,0.7477477477477478,0.5092981403719257,,,,,,,,,,,,,,,,,ADHD,ALC
psych2_seed33_4_0_1,33,4,6,2,,0.13666402377623416,,,,,,,,,,,,,,,,0.040809564417299306,,,,,,,,,,,,,,,0.6537313432835821,0.08888888888888889,0.6029850746268657,0.05945945945945946,0.5165165165165165,0.060587882423515295,0.36036036036036034,0.05638872225554889,,,,,,,,,,,,,,,,,0.8686567164179104,0.5681681681681682,0.8388059701492537,0.5135135135135135,0.8318318318318318,0.5182963407318536,0.7327327327327328,0.501499700059988,,,,,,,,,,,,,,,,,ADHD,ALC
psych2_seed33_5_0_1,33,5,6,2,,0.17772053586259634,,,,,,,,,,,,,,,,0.06161565047257699,,,,,,,,,,,,,,,0.6865671641791045,0.0894894894894895,0.582089552238806,0.05765765765765766,0.5165165165165165,0.06418716256748651,0.36936936936936937,0.04439112177564487,,,,,,,,,,,,,,,,,0.8805970149253731,0.5531531531531532,0.8328358208955224,0.4924924924924925,0.8138138138138138,0.5134973005398921,0.7837837837837838,0.489502099580084,,,,,,,,,,,,,,,,,ADHD,ALC
psych2_seed33_0_0_2,33,0,6,2,,,-0.007962086447603024,,,,,,,,,,,,,,,,-0.03431514594897818,,,,,,,,,,,,,,0.6179104477611941,0.04744744744744745,0.6597014925373135,0.04144144144144144,,,,,0.5855855855855856,0.05158968206358728,0.5645645645645646,0.046790641871625675,,,,,,,,,,,,,0.8805970149253731,0.512912912912913,0.8805970149253731,0.4798798798798799,,,,,0.8558558558558559,0.4949010197960408,0.8498498498498499,0.5164967006598681,,,,,,,,,,,,,ADHD,ANX
psych2_seed33_1_0_2,33,1,6,2,,,0.05192585647200295,,,,,,,,,,,,,,,,-0.006278219843540652,,,,,,,,,,,,,,0.6656716417910448,0.07687687687687687,0.6059701492537314,0.06066066066066066,,,,,0.5675675675675675,0.06418716256748651,0.47147147147147145,0.05398920215956809,,,,,,,,,,,,,0.9134328358208955,0.5075075075075075,0.8567164179104477,0.5015015015015015,,,,,0.8588588588588588,0.5308938212357528,0.8168168168168168,0.5062987402519497,,,,,,,,,,,,,ADHD,ANX
psych2_seed33_2_0_2,33,2,6,2,,,0.10750260716137523,,,,,,,,,,,,,,,,-0.028002219263322414,,,,,,,,,,,,,,0.6746268656716418,0.08588588588588589,0.5761194029850746,0.05045045045045045,,,,,0.5885885885885885,0.07438512297540492,0.5075075075075075,0.05338932213557288,,,,,,,,,,,,,0.9223880597014925,0.5609609609609609,0.826865671641791,0.5033033033033033,,,,,0.8588588588588588,0.5278944211157769,0.8018018018018018,0.5242951409718056,,,,,,,,,,,,,ADHD,ANX
psych2_seed33_3_0_2,33,3,6,2,,,0.11727338055098599,,,,,,,,,,,,,,,,0.02222150016518452,,,,,,,,,,,,,,0.6776119402985075,0.1015015015015015,0.582089552238806,0.05345345345345345,,,,,0.6066066066066066,0.06778644271145771,0.5165165165165165,0.0611877624475105,,,,,,,,,,,,,0.8805970149253731,0.5561561561561561,0.8597014925373134,0.5213213213213214,,,,,0.8738738738738738,0.5308938212357528,0.8288288288288288,0.5128974205158968,,,,,,,,,,,,,ADHD,ANX
psych2_seed33_4_0_2,33,4,6,2,,,0.11942514541297698,,,,,,,,,,,,,,,,-0.008761058278014962,,,,,,,,,,,,,,0.6567164179104478,0.0990990990990991,0.6,0.05165165165165165,,,,,0.6576576576576577,0.08098380323935213,0.4954954954954955,0.04799040191961608,,,,,,,,,,,,,0.8835820895522388,0.5927927927927928,0.8626865671641791,0.49309309309309307,,,,,0.8738738738738738,0.5440911817636472,0.8138138138138138,0.4877024595080984,,,,,,,,,,,,,ADHD,ANX
psych2_seed33_5_0_2,33,5,6,2,,,0.14679272981036123,,,,,,,,,,,,,,,,0.010311341037955814,,,,,,,,,,,,,,0.6477611940298508,0.0894894894894895,0.6298507462686567,0.04624624624624624,,,,,0.6276276276276276,0.08518296340731854,0.45645645645645644,0.0611877624475105,,,,,,,,,,,,,0.8686567164179104,0.5801801801801801,0.8776119402985074,0.5033033033033033,,,,,0.8888888888888888,0.5650869826034793,0.8018018018018018,0.5272945410917816,,,,,,,,,,,,,ADHD,ANX
psych2_seed33_0_0_3,33,0,6,2,,,,0.012834942012148947,,,,,,,,,,,,,,,,0.014485986931122831,,,,,,,,,,,,,0.6179104477611941,0.04744744744744745,0.6597014925373135,0.04144144144144144,,,,,,,,,0.5495495495495496,0.04619076184763048,0.5645645645645646,0.04559088182363527,,,,,,,,,0.8805970149253731,0.512912912912913,0.8805970149253731,0.4798798798798799,,,,,,,,,0.8408408408408409,0.4973005398920216,0.8318318318318318,0.48470305938812236,,,,,,,,,ADHD,BIP
psych2_seed33_1_0_3,33,1,6,2,,,,0.055619006952559,,,,,,,,,,,,,,,,-0.025073547525385022,,,,,,,,,,,,,0.6567164179104478,0.06546546546546547,0.6149253731343284,0.057057057057057055,,,,,,,,,0.5435435435435435,0.06898620275944811,0.47147147147147145,0.05818836232753449,,,,,,,,,0.8746268656716418,0.5243243243243243,0.8567164179104477,0.4960960960960961,,,,,,,,,0.8468468468468469,0.5380923815236952,0.8138138138138138,0.5056988602279544,,,,,,,,,ADHD,BIP
psych2_seed33_2_0_3,33,2,6,2,,,,0.08034185802139665,,,,,,,,,,,,,,,,0.009479622660033726,,,,,,,,,,,,,0.6805970149253732,0.07567567567567568,0.6268656716417911,0.05105105105105105,,,,,,,,,0.5525525525525525,0.07438512297540492,0.4924924924924925,0.05578884223155369,,,,,,,,,0.8955223880597015,0.5321321321321322,0.8537313432835821,0.5039039039039039,,,,,,,,,0.8288288288288288,0.5290941811637673,0.8018018018018018,0.5146970605878824,,,,,,,,,ADHD,BIP
psych2_seed33_3_0_3,33,3,6,2,,,,0.06870940706036704,,,,,,,,,,,,,,,,-0.04232387456833273,,,,,,,,,,,,,0.6805970149253732,0.07987987987987988,0.6059701492537314,0.04024024024024024,,,,,,,,,0.5945945945945946,0.07258548290341932,0.5075075075075075,0.04379124175164967,,,,,,,,,0.8865671641791045,0.5651651651651651,0.8776119402985074,0.5087087087087087,,,,,,,,,0.8588588588588588,0.5302939412117577,0.8288288288288288,0.5062987402519497,,,,,,,,,ADHD,BIP
psych2_seed33_4_0_3,33,4,6,2,,,,0.13276205013487152,,,,,,,,,,,,,,,,-0.056015764599166525,,,,,,,,,,,,,0.6567164179104478,0.0894894894894895,0.608955223880597,0.04384384384384384,,,,,,,,,0.5615615615615616,0.06718656268746251,0.4954954954954955,0.05158968206358728,,,,,,,,,0.8686567164179104,0.5723723723723724,0.8417910447761194,0.4966966966966967,,,,,,,,,0.8918918918918919,0.5470905818836233,0.8618618618618619,0.4937012597480504,,,,,,,,,ADHD,BIP
psych2_seed33_5_0_3,33,5,6,2,,,,0.12681249177949916,,,,,,,,,,,,,,,,-0.007790818562233093,,,,,,,,,,,,,0.6895522388059702,0.09249249249249249,0.6059701492537314,0.043243243243243246,,,,,,,,,0.5705705705705706,0.06898620275944811,0.5015015015015015,0.05578884223155369,,,,,,,,,0.9044776119402985,0.5543543543543543,0.8656716417910447,0.5093093093093093,,,,,,,,,0.8768768768768769,0.5464907018596281,0.8438438438438438,0.5020995800839833,,,,,,,,,ADHD,BIP
psych2_seed33_0_0_4,33,0,6,2,,,,,-0.020306141763771976,,,,,,,,,,,,,,,,0.004529776168390538,,,,,,,,,,,,0.6179104477611941,0.04744744744744745,0.6597014925373135,0.04144144144144144,,,,,,,,,,,,,0.5225225225225225,0.04859028194361128,0.46846846846846846,0.047390521895620874,,,,,0.8805970149253731,0.512912912912913,0.8805970149253731,0.4798798798798799,,,,,,,,,,,,,0.7957957957957958,0.5176964607078585,0.8078078078078078,0.4877024595080984,,,,,ADHD,MDD
psych2_seed33_1_0_4,33,1,6,2,,,,,0.07118893302813484,,,,,,,,,,,,,,,,0.020531373840253865,,,,,,,,,,,,0.6686567164179105,0.07927927927927927,0.6,0.04804804804804805,,,,,,,,,,,,,0.4894894894894895,0.05638872225554889,0.4024024024024024,0.04319136172765447,,,,,0.8955223880597015,0.5453453453453454,0.8507462686567164,0.5099099099099099,,,,,,,,,,,,,0.8108108108108109,0.5032993401319736,0.7807807807807807,0.48110377924415115,,,,,ADHD,MDD
psych2_seed33_2_0_4,33,2,6,2,,,,,0.12777179986890622,,,,,,,,,,,,,,,,0.04362765853079872,,,,,,,,,,,,0.6835820895522388,0.08888888888888889,0.6029850746268657,0.05165165165165165,,,,,,,,,,,,,0.5105105105105106,0.057588482303539294,0.36036036036036034,0.05398920215956809,,,,,0.8716417910447761,0.5543543543543543,0.8776119402985074,0.49309309309309307,,,,,,,,,,,,,0.8078078078078078,0.5290941811637673,0.7747747747747747,0.5050989802039592,,,,,ADHD,MDD
psych2_seed33_3_0_4,33,3,6,2,,,,,0.1258782941751664,,,,,,,,,,,,,,,,-0.016630593574131578,,,,,,,,,,,,0.6746268656716418,0.09249249249249249,0.6059701492537314,0.04744744744744745,,,,,,,,,,,,,0.4984984984984985,0.07438512297540492,0.40540540540540543,0.04559088182363527,,,,,0.8985074626865671,0.5501501501501501,0.8776119402985074,0.5105105105105106,,,,,,,,,,,,,0.8228228228228228,0.5440911817636472,0.7837837837837838,0.48470305938812236,,,,,ADHD,MDD
psych2_seed33_4_0_4,33,4,6,2,,,,,0.11666424091440282,,,,,,,,,,,,,,,,-0.016602120553490078,,,,,,,,,,,,0.7044776119402985,0.0948948948948949,0.6059701492537314,0.055855855855855854,,,,,,,,,,,,,0.48348348348348347,0.0623875224955009,0.3663663663663664,0.05158968206358728,,,,,0.8955223880597015,0.5585585585585585,0.8537313432835821,0.5075075075075075,,,,,,,,,,,,,0.8168168168168168,0.5188962207558488,0.7867867867867868,0.47330533893221355,,,,,ADHD,MDD
psych2_seed33_5_0_4,33,5,6,2,,,,,0.14370044126489695,,,,,,,,,,,,,,,,-0.0560282850341847,,,,,,,,,,,,0.6686567164179105,0.0966966966966967,0.6179104477611941,0.04864864864864865,,,,,,,,,,,,,0.5255255255255256,0.07258548290341932,0.3993993993993994,0.052189562087582485,,,,,0.8686567164179104,0.5645645645645646,0.8626865671641791,0.512912912912913,,,,,,,,,,,,,0.8228228228228228,0.5218956208758249,0.7687687687687688,0.504499100179964,,,,,ADHD,MDD
psych2_seed33_0_0_5,33,0,6,2,,,,,,0.003738489434889833,,,,,,,,,,,,,,,,-0.027401116185243542,,,,,,,,,,,0.6179104477611941,0.04744744744744745,0.6597014925373135,0.04144144144144144,,,,,,,,,,,,,,,,,0.5855855855855856,0.05158968206358728,0.5315315315315315,0.05458908218356329,0.8805970149253731,0.512912912912913,0.8805970149253731,0.4798798798798799,,,,,,,,,,,,,,,,,0.8258258258258259,0.4931013797240552,0.8378378378378378,0.5218956208758249,ADHD,SCZ
psych2_seed33_1_0_5,33,1,6,2,,,,,,0.028308118068558843,,,,,,,,,,,,,,,,0.013582624328107142,,,,,,,,,,,0.6567164179104478,0.08468468468468468,0.5761194029850746,0.044444444444444446,,,,,,,,,,,,,,,,,0.5735735735735735,0.0647870425914817,0.4894894894894895,0.04319136172765447,0.8716417910447761,0.5291291291291291,0.8537313432835821,0.5099099099099099,,,,,,,,,,,,,,,,,0.8798798798798799,0.5170965806838632,0.7867867867867868,0.4913017396520696,ADHD,SCZ
psych2_seed33_2_0_5,33,2,6,2,,,,,,0.0823659439995391,,,,,,,,,,,,,,,,0.014078946320683529,,,,,,,,,,,0.6746268656716418,0.08288288288288288,0.5940298507462687,0.05285285285285285,,,,,,,,,,,,,,,,,0.6036036036036037,0.08038392321535692,0.4864864864864865,0.04499100179964007,0.8985074626865671,0.5543543543543543,0.8537313432835821,0.4840840840840841,,,,,,,,,,,,,,,,,0.8588588588588588,0.5464907018596281,0.8198198198198198,0.4907018596280744,ADHD,SCZ
psych2_seed33_3_0_5,33,3,6,2,,,,,,0.08325115349992702,,,,,,,,,,,,,,,,0.031912024073278644,,,,,,,,,,,0.6626865671641791,0.09309309309309309,0.608955223880597,0.06066066066066066,,,,,,,,,,,,,,,,,0.6186186186186187,0.07978404319136173,0.4924924924924925,0.05818836232753449,0.9044776119402985,0.563963963963964,0.8626865671641791,0.5357357357357357,,,,,,,,,,,,,,,,,0.8558558558558559,0.5458908218356329,0.8348348348348348,0.5170965806838632,ADHD,SCZ
psych2_seed33_4_0_5,33,4,6,2,,,,,,0.05624356644640516,,,,,,,,,,,,,,,,-0.005712951418182086,,,,,,,,,,,0.6835820895522388,0.08348348348348349,0.6328358208955224,0.04564564564564565,,,,,,,,,,,,,,,,,0.5885885885885885,0.0629874025194961,0.4774774774774775,0.04619076184763048,0.8805970149253731,0.5615615615615616,0.8656716417910447,0.4978978978978979,,,,,,,,,,,,,,,,,0.8438438438438438,0.5134973005398921,0.8228228228228228,0.49190161967606477,ADHD,SCZ
psych2_seed33_5_0_5,33,5,6,2,,,,,,0.12529574613230401,,,,,,,,,,,,,,,,0.04265482010806453,,,,,,,,,,,0.6865671641791045,0.08288288288288288,0.5611940298507463,0.05945945945945946,,,,,,,,,,,,,,,,,0.6336336336336337,0.0617876424715057,0.4744744744744745,0.05098980203959208,0.8835820895522388,0.5675675675675675,0.8507462686567164,0.5213213213213214,,,,,,,,,,,,,,,,,0.8588588588588588,0.5344931013797241,0.8228228228228228,0.519496100779844,ADHD,SCZ
psych2_seed33_0_1_2,33,0,6,2,,,,,,,-0.02111410947289975,,,,,,,,,,,,,,,,-0.03991226078926598,,,,,,,,,,,,,,0.4954954954954955,0.052789442111577684,0.4804804804804805,0.05338932213557288,0.5855855855855856,0.05158968206358728,0.5645645645645646,0.046790641871625675,,,,,,,,,,,,,,,,,0.8198198198198198,0.5056988602279544,0.7957957957957958,0.5146970605878824,0.8558558558558559,0.4949010197960408,0.8498498498498499,0.5164967006598681,,,,,,,,,,,,,ALC,ANX
psych2_seed33_1_1_2,33,1,6,2,,,,,,,0.042346773068442006,,,,,,,,,,,,,,,,-0.052892792959855085,,,,,,,,,,,,,,0.5105105105105106,0.06898620275944811,0.4024024024024024,0.04919016196760648,0.6096096096096096,0.0683863227354529,0.46846846846846846,0.05458908218356329,,,,,,,,,,,,,,,,,0.8138138138138138,0.5056988602279544,0.7807807807807807,0.5062987402519497,0.8468468468468469,0.504499100179964,0.8288288288288288,0.5212957408518296,,,,,,,,,,,,,ALC,ANX
psych2_seed33_2_1_2,33,2,6,2,,,,,,,0.0529381422664118,,,,,,,,,,,,,,,,0.001727739544674491,,,,,,,,,,,,,,0.4864864864864865,0.07318536292741452,0.3963963963963964,0.05338932213557288,0.6036036036036037,0.07318536292741452,0.4984984984984985,0.05098980203959208,,,,,,,,,,,,,,,,,0.8258258258258259,0.5326934613077384,0.7627627627627628,0.5116976604679064,0.8528528528528528,0.5296940611877624,0.8198198198198198,0.4997000599880024,,,,,,,,,,,,,ALC,ANX
psych2_seed33_3_1_2,33,3,6,2,,,,,,,0.0605024405171509,,,,,,,,,,,,,,,,0.006197659537269936,,,,,,,,,,,,,,0.4894894894894895,0.060587882423515295,0.38738738738738737,0.03719256148770246,0.6336336336336337,0.07198560287942411,0.46846846846846846,0.04319136172765447,,,,,,,,,,,,,,,,,0.8048048048048048,0.5386922615476905,0.7507507507507507,0.47030593881223753,0.8498498498498499,0.5608878224355129,0.8018018018018018,0.495500899820036,,,,,,,,,,,,,ALC,ANX
psych2_seed33_4_1_2,33,4,6,2,,,,,,,0.05462515919777617,,,,,,,,,,,,,,,,-0.04995173315315975,,,,,,,,,,,,,,0.5135135135135135,0.05578884223155369,0.3843843843843844,0.04919016196760648,0.6036036036036037,0.07498500299940011,0.4804804804804805,0.04499100179964007,,,,,,,,,,,,,,,,,0.7927927927927928,0.5344931013797241,0.7897897897897898,0.5128974205158968,0.8198198198198198,0.5380923815236952,0.7897897897897898,0.47570485902819437,,,,,,,,,,,,,ALC,ANX
psych2_seed33_5_1_2,33,5,6,2,,,,,,,0.07492199584146012,,,,,,,,,,,,,,,,-0.0032665856362699397,,,,,,,,,,,,,,0.5045045045045045,0.0617876424715057,0.37237237237237236,0.0623875224955009,0.6006006006006006,0.07618476304739052,0.48348348348348347,0.04619076184763048,,,,,,,,,,,,,,,,,0.8048048048048048,0.5362927414517097,0.7447447447447447,0.5200959808038392,0.8618618618618619,0.555488902219556,0.8138138138138138,0.48110377924415115,,,,,,,,,,,,,ALC,ANX
psych2_seed33_0_1_3,33,0,6,2,,,,,,,,0.014085187780417232,,,,,,,,,,,,,,,,0.01799681175390813,,,,,,,,,,,,,0.4954954954954955,0.052789442111577684,0.4804804804804805,0.05338932213557288,,,,,0.5495495495495496,0.04619076184763048,0.5645645645645646,0.04559088182363527,,,,,,,,,,,,,0.8198198198198198,0.5056988602279544,0.7957957957957958,0.5146970605878824,,,,,0.8408408408408409,0.4973005398920216,0.8318318318318318,0.48470305938812236,,,,,,,,,ALC,BIP
psych2_seed33_1_1_3,33,1,6,2,,,,,,,,0.051335796796397284,,,,,,,,,,,,,,,,-0.0382801955689209,,,,,,,,,,,,,0.5165165165165165,0.05098980203959208,0.3933933933933934,0.041391721655668866,,,,,0.6006006006006006,0.07078584283143372,0.4924924924924925,0.04559088182363527,,,,,,,,,,,,,0.8228228228228228,0.5128974205158968,0.7897897897897898,0.48830233953209357,,,,,0.8918918918918919,0.5200959808038392,0.8048048048048048,0.5098980203959208,,,,,,,,,ALC,BIP
psych2_seed33_2_1_3,33,2,6,2,,,,,,,,0.07205392537576437,,,,,,,,,,,,,,,,-0.002045914140522729,,,,,,,,,,,,,0.5225225225225225,0.0665866826634673,0.36936936936936937,0.05338932213557288,,,,,0.5555555555555556,0.07438512297540492,0.4894894894894895,0.052789442111577684,,,,,,,,,,,,,0.8378378378378378,0.52249550089982,0.7567567567567568,0.4931013797240552,,,,,0.8258258258258259,0.5446910617876425,0.8318318318318318,0.5110977804439112,,,,,,,,,ALC,BIP
psych2_seed33_3_1_3,33,3,6,2,,,,,,,,0.05767693785687534,,,,,,,,,,,,,,,,0.006590322520409269,,,,,,,,,,,,,0.4924924924924925,0.0611877624475105,0.36036036036036034,0.05038992201559688,,,,,0.5915915915915916,0.07498500299940011,0.4954954954954955,0.05338932213557288,,,,,,,,,,,,,0.8168168168168168,0.5170965806838632,0.7627627627627628,0.489502099580084,,,,,0.8438438438438438,0.5368926214757048,0.8168168168168168,0.5056988602279544,,,,,,,,,ALC,BIP
