,seed,gen,args_kphen,args_kmate,rbeta_hat_pgwas_ADHD.phenotype_ADHD.phenotype,rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype,rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype,rbeta_hat_pgwas_ADHD.phenotype_BIP.phenotype,rbeta_hat_pgwas_ADHD.phenotype_MDD.phenotype,rbeta_hat_pgwas_ADHD.phenotype_SCZ.phenotype,rbeta_hat_pgwas_ALC.phenotype_ANX.phenotype,rbeta_hat_pgwas_ALC.phenotype_BIP.phenotype,rbeta_hat_pgwas_ALC.phenotype_MDD.phenotype,rbeta_hat_pgwas_ALC.phenotype_SCZ.phenotype,rbeta_hat_pgwas_ANX.phenotype_BIP.phenotype,rbeta_hat_pgwas_ANX.phenotype_MDD.phenotype,rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype,rbeta_hat_pgwas_BIP.phenotype_MDD.phenotype,rbeta_hat_pgwas_BIP.phenotype_SCZ.phenotype,rbeta_hat_pgwas_MDD.phenotype_SCZ.phenotype,rbeta_hat_sgwas_ADHD.phenotype_ADHD.phenotype,rbeta_hat_sgwas_ADHD.phenotype_ALC.phenotype,rbeta_hat_sgwas_ADHD.phenotype_ANX.phenotype,rbeta_hat_sgwas_ADHD.phenotype_BIP.phenotype,rbeta_hat_sgwas_ADHD.phenotype_MDD.phenotype,rbeta_hat_sgwas_ADHD.phenotype_SCZ.phenotype,rbeta_hat_sgwas_ALC.phenotype_ANX.phenotype,rbeta_hat_sgwas_ALC.phenotype_BIP.phenotype,rbeta_hat_sgwas_ALC.phenotype_MDD.phenotype,rbeta_hat_sgwas_ALC.phenotype_SCZ.phenotype,rbeta_hat_sgwas_ANX.phenotype_BIP.phenotype,rbeta_hat_sgwas_ANX.phenotype_MDD.phenotype,rbeta_hat_sgwas_ANX.phenotype_SCZ.phenotype,rbeta_hat_sgwas_BIP.phenotype_MDD.phenotype,rbeta_hat_sgwas_BIP.phenotype_SCZ.phenotype,rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype,pgwas_truepositives_ADHD_0.05,pgwas_falsepositives_ADHD_0.05,sgwas_truepositives_ADHD_0.05,sgwas_falsepositives_ADHD_0.05,pgwas_truepositives_ALC_0.05,pgwas_falsepositives_ALC_0.05,sgwas_truepositives_ALC_0.05,sgwas_falsepositives_ALC_0.05,pgwas_truepositives_ANX_0.05,pgwas_falsepositives_ANX_0.05,sgwas_truepositives_ANX_0.05,sgwas_falsepositives_ANX_0.05,pgwas_truepositives_BIP_0.05,pgwas_falsepositives_BIP_0.05,sgwas_truepositives_BIP_0.05,sgwas_falsepositives_BIP_0.05,pgwas_truepositives_MDD_0.05,pgwas_falsepositives_MDD_0.05,sgwas_truepositives_MDD_0.05,sgwas_falsepositives_MDD_0.05,pgwas_truepositives_SCZ_0.05,pgwas_falsepositives_SCZ_0.05,sgwas_truepositives_SCZ_0.05,sgwas_falsepositives_SCZ_0.05,pgwas_truepositives_ADHD_0.5,pgwas_falsepositives_ADHD_0.5,sgwas_truepositives_ADHD_0.5,sgwas_falsepositives_ADHD_0.5,pgwas_truepositives_ALC_0.5,pgwas_falsepositives_ALC_0.5,sgwas_truepositives_ALC_0.5,sgwas_falsepositives_ALC_0.5,pgwas_truepositives_ANX_0.5,pgwas_falsepositives_ANX_0.5,sgwas_truepositives_ANX_0.5,sgwas_falsepositives_ANX_0.5,pgwas_truepositives_BIP_0.5,pgwas_falsepositives_BIP_0.5,sgwas_truepositives_BIP_0.5,sgwas_falsepositives_BIP_0.5,pgwas_truepositives_MDD_0.5,pgwas_falsepositives_MDD_0.5,sgwas_truepositives_MDD_0.5,sgwas_falsepositives_MDD_0.5,pgwas_truepositives_SCZ_0.5,pgwas_falsepositives_SCZ_0.5,sgwas_truepositives_SCZ_0.5,sgwas_falsepositives_SCZ_0.5
psych6_seed30_0,30,0,6,6,1.0,-0.01750411616257889,-0.025568341154755918,-0.03545897710529944,-0.010913259789679419,-0.01513709086597264,-0.017242589386158354,-0.023257808615655857,-0.0027820374284084144,0.022914725409829195,-0.010644067984111211,0.02146615723420769,-0.022351253890163836,-0.011687984940982544,-0.028948854993070157,0.0016741701753626998,1.0,-0.029697174486559782,-0.006363339818863252,-0.04985289916217093,0.006547021441910097,-0.0012375781548407511,-0.007160202248878464,-0.05092413435408425,0.008103179656256398,0.02168639887848212,-0.005283466038902019,0.012266884667596475,0.00899272919559997,-0.018699696495101763,-0.03422555099805568,0.03042749035973135,0.6298507462686567,0.04924924924924925,0.6298507462686567,0.04804804804804805,0.4894894894894895,0.04439112177564487,0.5225225225225225,0.05398920215956809,0.5525525525525525,0.060587882423515295,0.5615615615615616,0.04799040191961608,0.5855855855855856,0.05578884223155369,0.5855855855855856,0.04799040191961608,0.43543543543543545,0.041991601679664065,0.4624624624624625,0.052789442111577684,0.5825825825825826,0.046790641871625675,0.5765765765765766,0.05458908218356329,0.8746268656716418,0.4960960960960961,0.8865671641791045,0.4732732732732733,0.8228228228228228,0.519496100779844,0.8318318318318318,0.48470305938812236,0.8288288288288288,0.4973005398920216,0.8648648648648649,0.4943011397720456,0.8738738738738738,0.486502699460108,0.8588588588588588,0.5038992201559688,0.7927927927927928,0.4871025794841032,0.7897897897897898,0.48470305938812236,0.8648648648648649,0.4901019796040792,0.8558558558558559,0.5032993401319736
psych6_seed30_1,30,1,6,6,1.0,0.018682056947359044,0.050328788948484623,0.10950691972276907,0.021464815117006434,0.08164604341174153,0.021579413063244138,0.049054569920565755,0.007012127146620526,0.043772855713356276,-0.02909509210777554,0.055389563459341554,0.010329673173265587,0.007198411604708189,0.0977475200140708,0.09218644298298807,1.0,-0.041235504949068844,-0.05980164073776705,0.01643337754962249,-0.002204627943151852,0.0026183184333388025,0.004619405592118165,-0.032609037934333056,-0.021433426163368206,0.012399814969983948,-0.015165995339536631,-0.005932674364790006,0.0017919694846527518,0.018878613760440352,-0.01423783339745286,0.04626344294676633,0.6805970149253732,0.08588588588588589,0.6298507462686567,0.05345345345345345,0.5765765765765766,0.07438512297540492,0.4594594594594595,0.04259148170365927,0.6246246246246246,0.05458908218356329,0.4594594594594595,0.052189562087582485,0.6246246246246246,0.07378524295140972,0.5585585585585585,0.04619076184763048,0.45045045045045046,0.055188962207558485,0.3123123123123123,0.04319136172765447,0.6096096096096096,0.055188962207558485,0.4954954954954955,0.05038992201559688,0.8835820895522388,0.5381381381381382,0.8656716417910447,0.5015015015015015,0.8678678678678678,0.5212957408518296,0.8348348348348348,0.4931013797240552,0.8618618618618619,0.5176964607078585,0.8078078078078078,0.5116976604679064,0.8588588588588588,0.5200959808038392,0.8108108108108109,0.5068986202759448,0.7807807807807807,0.5344931013797241,0.7237237237237237,0.5092981403719257,0.8918918918918919,0.5266946610677864,0.8288288288288288,0.5032993401319736
psych6_seed30_2,30,2,6,6,1.0,0.09061398337749853,0.1548779150970163,0.16032465643981123,0.12407387317743299,0.14376579912817183,0.0444843499763633,0.07113340391845115,0.039252464689731925,0.07088230590522207,0.03355246305344081,0.1220130980445543,0.16244821319316066,0.022832191997880905,0.07587330984390131,0.043320575694022,1.0,-0.014580809825600326,-0.023360913018195914,0.008534590705744409,-0.05693886777642901,0.03408451977126602,-0.01426244694456905,-0.0032826940938073777,0.020914837404437878,-0.013973371502967909,0.009348105989388048,0.009807017576058116,0.02710534390309161,-0.01407411546342733,-0.02305254414116574,0.00313606360793129,0.6716417910447762,0.09069069069069069,0.591044776119403,0.043243243243243246,0.5615615615615616,0.0629874025194961,0.4294294294294294,0.05098980203959208,0.6096096096096096,0.07618476304739052,0.4924924924924925,0.04079184163167367,0.6066066066066066,0.07438512297540492,0.5675675675675675,0.05638872225554889,0.43243243243243246,0.0629874025194961,0.3333333333333333,0.041991601679664065,0.6126126126126126,0.0665866826634673,0.5105105105105106,0.04439112177564487,0.8835820895522388,0.5567567567567567,0.8686567164179104,0.4984984984984985,0.8348348348348348,0.5272945410917816,0.7957957957957958,0.49250149970005996,0.8528528528528528,0.5482903419316136,0.8288288288288288,0.471505698860228,0.8558558558558559,0.528494301139772,0.8168168168168168,0.495500899820036,0.7417417417417418,0.5122975404919016,0.7327327327327328,0.47570485902819437,0.8528528528528528,0.5398920215956808,0.8258258258258259,0.504499100179964
psych6_seed30_3,30,3,6,6,1.0,0.11890260017892922,0.15155181814821303,0.16464407816928797,0.1385311011565127,0.1505150089839518,0.0581203166890685,0.07069817001601468,0.06878354110625665,0.15473531118588904,0.07848024945624586,0.10106093063557438,0.1657032009324291,0.06457844626469916,0.15285257941409072,0.0924825805879122,1.0,-0.017404126236365006,0.05196548089739013,0.008279591293693885,-0.016593638924825852,0.013763297189309059,0.042991031521328826,0.017343676440868865,0.005591308528546214,-0.02194292335904187,-0.019363220538857414,-0.005306421054163414,0.00897684139468231,0.01623883143305404,-0.03482221930835809,0.0038208623165033144,0.6835820895522388,0.1003003003003003,0.5970149253731343,0.04624624624624624,0.5795795795795796,0.07318536292741452,0.44744744744744747,0.05158968206358728,0.6366366366366366,0.09178164367126575,0.5105105105105106,0.04499100179964007,0.6156156156156156,0.08578284343131373,0.5525525525525525,0.05038992201559688,0.4594594594594595,0.059988002399520096,0.33933933933933935,0.05098980203959208,0.5855855855855856,0.08518296340731854,0.47147147147147145,0.04439112177564487,0.8746268656716418,0.5807807807807808,0.8507462686567164,0.4810810810810811,0.8528528528528528,0.5170965806838632,0.7597597597597597,0.5188962207558488,0.8708708708708709,0.5260947810437913,0.8228228228228228,0.5008998200359928,0.8678678678678678,0.5488902219556089,0.8528528528528528,0.4967006598680264,0.8048048048048048,0.5098980203959208,0.7267267267267268,0.4979004199160168,0.8768768768768769,0.555488902219556,0.8258258258258259,0.5122975404919016
psych6_seed30_4,30,4,6,6,1.0,0.16910761256644488,0.23297883739443423,0.2234759334417372,0.15786381712032002,0.22019774860247157,0.09195281900113438,0.092374836610908,0.09896315375340307,0.2066970613616999,0.07373617935653758,0.12595924045083018,0.1907718681849193,0.02980416654330061,0.1847385853651755,0.1430796042448074,1.0,0.02781198425487597,0.015285219642236789,0.0177829252661625,-0.013914286463193953,0.07347378516492502,-0.023382072579155474,-0.007310682710610267,-0.02221291527442319,0.05655260418000042,0.03449788184711446,0.03910660566319288,-0.007022117484983186,-0.05735577676759465,0.014358872041288067,-0.013292554393377185,0.6985074626865672,0.12492492492492492,0.6119402985074627,0.04924924924924925,0.5855855855855856,0.07618476304739052,0.4264264264264264,0.04799040191961608,0.6156156156156156,0.09898020395920816,0.45645645645645644,0.04259148170365927,0.5915915915915916,0.08218356328734253,0.5345345345345346,0.04379124175164967,0.4594594594594595,0.06718656268746251,0.34234234234234234,0.05158968206358728,0.6036036036036037,0.09898020395920816,0.4954954954954955,0.04859028194361128,0.8955223880597015,0.6018018018018018,0.8805970149253731,0.4810810810810811,0.8648648648648649,0.5338932213557288,0.7837837837837838,0.5164967006598681,0.8828828828828829,0.5572885422915417,0.8348348348348348,0.4931013797240552,0.8618618618618619,0.5710857828434314,0.8408408408408409,0.5026994601079784,0.8258258258258259,0.5152969406118776,0.7537537537537538,0.5170965806838632,0.8828828828828829,0.5590881823635273,0.8288288288288288,0.4997000599880024
psych6_seed30_5,30,5,6,6,1.0,0.19198449635112572,0.21904587249286722,0.27063181016876103,0.1941481921159323,0.24473341247897412,0.05445815872058809,0.09387166353814975,0.11190521849714308,0.18942095856061056,0.13307876754326234,0.09480267889374572,0.15820041769586737,0.08014921390268992,0.1951607258613238,0.11476613051775711,1.0,-0.04240585516853267,0.03447349930944002,-0.015378078080587314,0.007794090811843464,0.010127302424209585,-0.010776134226216205,0.0012923366064620317,0.02600829375796834,-0.004889262089772216,-0.013550047617825339,0.011465777648860745,-0.006539116270244366,0.00022162495294097856,0.008739214888534613,-0.010164702019615746,0.7343283582089553,0.12312312312312312,0.5880597014925373,0.04624624624624624,0.5735735735735735,0.06958608278344332,0.42042042042042044,0.04619076184763048,0.6216216216216216,0.09538092381523695,0.46546546546546547,0.05338932213557288,0.6096096096096096,0.09598080383923216,0.5405405405405406,0.046790641871625675,0.43243243243243246,0.059988002399520096,0.32732732732732733,0.052189562087582485,0.6426426426426426,0.08818236352729454,0.5285285285285285,0.04619076184763048,0.9164179104477612,0.587987987987988,0.8746268656716418,0.5051051051051051,0.8408408408408409,0.5356928614277144,0.8198198198198198,0.504499100179964,0.8978978978978979,0.5320935812837433,0.7837837837837838,0.489502099580084,0.8828828828828829,0.5572885422915417,0.8258258258258259,0.5038992201559688,0.7837837837837838,0.5050989802039592,0.7387387387387387,0.5086982603479304,0.8618618618618619,0.5614877024595081,0.8378378378378378,0.5110977804439112
psych6_seed31_0,31,0,6,6,1.0,-0.03060074642067071,0.04963807511158681,-0.020112005375939455,-0.012960470494586046,0.014153861608405389,-0.013245254690040946,-0.04204742189818475,0.031090840671198484,0.019232216826109684,0.024323179537310897,0.0065472461263863125,0.025525101746141705,0.008749502681424711,0.01873964311789624,-0.03179877670032035,1.0,0.005579531824096544,0.03500159721245166,0.002735282053206025,0.01015615523458352,-0.014539932241654986,-0.004924025793476193,0.024216789157548574,0.0036901000457925685,-0.0013096959772612908,0.01911484624736655,-0.022951570209964238,-0.011164157488181213,-0.04516471488264583,-0.01168793745822261,0.03981021442930466,0.6388059701492538,0.05165165165165165,0.6597014925373135,0.04024024024024024,0.4624624624624625,0.04319136172765447,0.46846846846846846,0.05158968206358728,0.5495495495495496,0.05158968206358728,0.5255255255255256,0.05458908218356329,0.5885885885885885,0.041391721655668866,0.5525525525525525,0.04919016196760648,0.44144144144144143,0.03959208158368326,0.45345345345345345,0.05038992201559688,0.6066066066066066,0.05698860227954409,0.5855855855855856,0.052789442111577684,0.8597014925373134,0.5195195195195195,0.8895522388059701,0.49309309309309307,0.8078078078078078,0.49250149970005996,0.8198198198198198,0.5050989802039592,0.8198198198198198,0.5182963407318536,0.8228228228228228,0.5188962207558488,0.8588588588588588,0.4949010197960408,0.8228228228228228,0.5026994601079784,0.7987987987987988,0.471505698860228,0.8048048048048048,0.4967006598680264,0.8528528528528528,0.50749850029994,0.8528528528528528,0.4997000599880024
psych6_seed31_1,31,1,6,6,1.0,0.027561489170090225,0.056803000745302604,0.07230844211760838,0.02446433500279411,0.11817829839675574,0.03165828093490554,0.03594783015920209,0.0023400239775761924,0.033002595078149996,0.014030518286604171,0.06449976852491494,0.11368571360899839,0.0017065991960181393,0.05366370382222435,0.016307062058667013,1.0,0.038882371358933826,-0.014236299024129331,-0.017726227675358593,-0.03520732604894819,0.015485310019959838,-0.0012038461871400942,-0.022661941924412943,0.027474814063970177,0.0007044814958562947,0.024328726601154673,-0.0012421159030926072,0.00012734492948582445,-0.020579809703922685,0.019711538185333173,0.03630752262505048,0.6895522388059702,0.08648648648648649,0.6149253731343284,0.058258258258258255,0.4954954954954955,0.0593881223755249,0.3633633633633634,0.04919016196760648,0.5405405405405406,0.060587882423515295,0.4444444444444444,0.04499100179964007,0.5525525525525525,0.07918416316736653,0.4984984984984985,0.05458908218356329,0.43543543543543545,0.05458908218356329,0.30930930930930933,0.060587882423515295,0.5945945945945946,0.07678464307138572,0.5675675675675675,0.05098980203959208,0.8985074626865671,0.5531531531531532,0.8716417910447761,0.4924924924924925,0.7957957957957958,0.5296940611877624,0.7357357357357357,0.5038992201559688,0.8228228228228228,0.5212957408518296,0.8318318318318318,0.48830233953209357,0.8258258258258259,0.5584883023395321,0.8138138138138138,0.4979004199160168,0.7627627627627628,0.5242951409718056,0.7117117117117117,0.5140971805638872,0.8498498498498499,0.5536892621475705,0.8438438438438438,0.498500299940012
psych6_seed31_2,31,2,6,6,1.0,0.02930252082369443,0.12796766699358894,0.07572432235550616,0.06754714953451693,0.1132006640566213,0.06999387813170327,0.07860042197591184,0.029978685071827774,0.06457145690388352,0.08239258517125993,0.06866257196718199,0.1249736950075114,0.04949993302065397,0.08894242096465965,0.0689126709302336,1.0,-0.0057423406150374475,0.014420063141445906,-0.0009089663420041603,-0.022160626730963372,-0.026490387649268407,0.0496000300424589,-0.0220292121706252,0.029468917463722138,-0.05739527342450592,0.0012311043737710725,-0.03383297033812461,-0.04103420853354498,0.006093868698153235,-0.0327342919173237,-0.018847890104303173,0.6746268656716418,0.09069069069069069,0.6417910447761194,0.05045045045045045,0.4744744744744745,0.0629874025194961,0.34234234234234234,0.04859028194361128,0.5255255255255256,0.0617876424715057,0.42342342342342343,0.05038992201559688,0.5465465465465466,0.07018596280743851,0.5195195195195195,0.04799040191961608,0.42342342342342343,0.06418716256748651,0.3303303303303303,0.03779244151169766,0.6366366366366366,0.07438512297540492,0.5165165165165165,0.04979004199160168,0.8716417910447761,0.5603603603603604,0.8835820895522388,0.4906906906906907,0.8558558558558559,0.5242951409718056,0.7597597597597597,0.5116976604679064,0.8378378378378378,0.4991001799640072,0.7747747747747747,0.5146970605878824,0.8318318318318318,0.5302939412117577,0.8018018018018018,0.4967006598680264,0.7537537537537538,0.5110977804439112,0.7237237237237237,0.48830233953209357,0.8828828828828829,0.5398920215956808,0.8378378378378378,0.4787042591481704
psych6_seed31_3,31,3,6,6,1.0,0.0978827057767417,0.10165398882976494,0.0895301385041254,0.11333479332153634,0.11020876998695582,0.09566356008028339,0.06126859063144487,0.0375738332354342,0.1161793052423147,0.05081021550530513,0.10529671058590222,0.19580456302796925,0.06731937651384225,0.1451293858783973,0.0858866635487519,1.0,-0.045743734404456955,-0.03724087448897485,-0.004045760102091791,-0.015323487629743131,0.019303277998507302,0.003773759906213313,-0.014392195348403143,0.007819973279623218,0.007144670955354967,0.026276465540793232,0.004343593998348436,-0.01045955782181781,0.036004718989174955,0.02838379912775788,0.03225965974219024,0.6985074626865672,0.1009009009009009,0.6417910447761194,0.054654654654654654,0.4894894894894895,0.0629874025194961,0.36936936936936937,0.04559088182363527,0.5495495495495496,0.0665866826634673,0.4744744744744745,0.05398920215956809,0.5465465465465466,0.07198560287942411,0.4894894894894895,0.05398920215956809,0.44144144144144143,0.06898620275944811,0.3633633633633634,0.05338932213557288,0.6276276276276276,0.08518296340731854,0.5405405405405406,0.052789442111577684,0.8895522388059701,0.596996996996997,0.8746268656716418,0.4978978978978979,0.8168168168168168,0.5164967006598681,0.7267267267267268,0.4871025794841032,0.8468468468468469,0.5362927414517097,0.7987987987987988,0.5152969406118776,0.8288288288288288,0.5410917816436712,0.8228228228228228,0.5266946610677864,0.7897897897897898,0.5380923815236952,0.7807807807807807,0.5230953809238152,0.8468468468468469,0.5440911817636472,0.7957957957957958,0.495500899820036
psych6_seed31_4,31,4,6,6,1.0,0.12301841997929443,0.1498983829342125,0.17389774038967898,0.13500202245095766,0.14149574777957447,0.07113425529147901,0.0761366766078477,0.07256896312187203,0.13142378157295498,0.047476787638536154,0.14727913831962355,0.15900135308898322,0.10343820007309014,0.18782807491182602,0.15910322023931814,1.0,-0.0063745386622316765,-0.0031956641371701632,0.04240210810055633,0.014951473221947708,0.030111618776759275,0.013911995588595832,-0.01363164858291277,-0.01738051117456494,-0.00479131934053226,-0.040712452388246806,-0.0038949722538353915,-0.04950031513279095,-0.016569515022530346,-0.05151244349371135,0.02699636136908687,0.7014925373134329,0.12072072072072072,0.6208955223880597,0.05165165165165165,0.5135135135135135,0.06418716256748651,0.36936936936936937,0.04919016196760648,0.5675675675675675,0.07138572285542892,0.4174174174174174,0.04979004199160168,0.5405405405405406,0.07738452309538092,0.5015015015015015,0.05698860227954409,0.43243243243243246,0.0683863227354529,0.27927927927927926,0.052789442111577684,0.6186186186186187,0.08338332333533294,0.5285285285285285,0.05638872225554889,0.8895522388059701,0.5933933933933934,0.8686567164179104,0.4936936936936937,0.8168168168168168,0.5128974205158968,0.7717717717717718,0.5098980203959208,0.8648648648648649,0.5248950209958009,0.8198198198198198,0.5020995800839833,0.8348348348348348,0.5542891421715657,0.8198198198198198,0.5008998200359928,0.7867867867867868,0.5146970605878824,0.7237237237237237,0.495500899820036,0.9099099099099099,0.5530893821235753,0.8288288288288288,0.504499100179964
psych6_seed31_5,31,5,6,6,1.0,0.10787007613795112,0.2133572098363488,0.18726626362171409,0.16393268840384526,0.16568573230267264,0.11453386662982681,0.0944666803980077,0.06241991267920068,0.0887492622228615,0.08111949239160883,0.14570232717462447,0.17723147577625747,0.07986205567124757,0.18650107157678988,0.07753628944181276,1.0,-0.03769089881926298,-0.01865101017089354,0.009738190235861787,-0.028459991319913763,-0.06503544047434859,0.006821914273007404,0.041896946901555675,0.05840749441961411,0.037323281026447025,0.012338752480821037,-0.007172623413332714,-0.011824036191859521,1.3342669677786576e-05,-0.004844316316184876,0.024017252933782905,0.7134328358208956,0.11351351351351352,0.6298507462686567,0.05525525525525526,0.4804804804804805,0.0653869226154769,0.36036036036036034,0.0629874025194961,0.5765765765765766,0.07798440311937613,0.45645645645645644,0.052189562087582485,0.5675675675675675,0.07798440311937613,0.42342342342342343,0.04559088182363527,0.43243243243243246,0.05338932213557288,0.3123123123123123,0.05158968206358728,0.6336336336336337,0.08818236352729454,0.5285285285285285,0.052189562087582485,0.9223880597014925,0.6096096096096096,0.8716417910447761,0.5051051051051051,0.8258258258258259,0.5188962207558488,0.7507507507507507,0.49190161967606477,0.8348348348348348,0.5518896220755849,0.7897897897897898,0.49250149970005996,0.8318318318318318,0.55248950209958,0.7537537537537538,0.4859028194361128,0.7717717717717718,0.5206958608278345,0.7087087087087087,0.4967006598680264,0.8738738738738738,0.5536892621475705,0.8318318318318318,0.4931013797240552
psych6_seed32_0,32,0,6,6,1.0,-0.01681123783236527,0.026480938508183165,-0.0013771543402581355,0.008116385395832888,0.022151977410250528,-0.006629021515830102,-0.011317852805134788,0.032944089530646835,0.0005133830932725176,0.018709703120100007,-0.02268591231440645,0.012333234081592658,0.009196381641285294,-0.0032577056133700545,0.055663165630780616,1.0,-0.018698838402273085,0.015104907089228318,-0.008144253403706328,-0.027539216691495352,0.0006862204255327123,-0.03836341039913828,-0.044623369499624345,0.005604930096686642,0.009053439891841547,0.03063010473596378,-0.017452521256295834,0.013542524541191849,-0.008289508868043851,0.0031945896243727894,0.024170155902554457,0.6686567164179105,0.04864864864864865,0.6447761194029851,0.05345345345345345,0.5255255255255256,0.05398920215956809,0.4984984984984985,0.041991601679664065,0.5855855855855856,0.05698860227954409,0.5735735735735735,0.05458908218356329,0.5675675675675675,0.052189562087582485,0.5555555555555556,0.04439112177564487,0.44744744744744747,0.04979004199160168,0.48348348348348347,0.057588482303539294,0.5915915915915916,0.05458908218356329,0.5765765765765766,0.055188962207558485,0.8746268656716418,0.4996996996996997,0.8507462686567164,0.5141141141141141,0.8138138138138138,0.48530293941211755,0.7807807807807807,0.4859028194361128,0.8708708708708709,0.5110977804439112,0.8228228228228228,0.5032993401319736,0.8468468468468469,0.47810437912417514,0.8258258258258259,0.5098980203959208,0.8318318318318318,0.5098980203959208,0.7807807807807807,0.5260947810437913,0.8378378378378378,0.49610077984403117,0.8648648648648649,0.498500299940012
psych6_seed32_1,32,1,6,6,1.0,0.03901810520388267,0.08392253706870517,0.07418188386283389,0.03142243176385231,0.05105377823965781,-0.013168037897046615,0.02548448754429789,0.025907837500402292,0.037103774914013274,-0.00023314861846886266,0.024442781784401832,0.06997025860155001,-0.01914313686321348,0.029944047244153144,0.05212828535864358,1.0,0.054524428619086816,-0.030021138545627702,-0.011278011518074232,0.030911348161711746,-0.006065370927399168,-0.02190365959460012,-0.04719929864353175,-0.04890898833499549,-0.04039007725719341,0.06469294407484204,0.027682148511691013,0.052597073631264,0.022933177260920274,-0.004400178464426889,-0.04917553445092913,0.6626865671641791,0.09009009009009009,0.5880597014925373,0.05105105105105105,0.5135135135135135,0.05698860227954409,0.43843843843843844,0.05338932213557288,0.5585585585585585,0.05818836232753449,0.5285285285285285,0.03659268146370726,0.5825825825825826,0.055188962207558485,0.4624624624624625,0.05698860227954409,0.4624624624624625,0.04979004199160168,0.37237237237237236,0.05578884223155369,0.6216216216216216,0.0683863227354529,0.4804804804804805,0.04979004199160168,0.8895522388059701,0.5399399399399399,0.8746268656716418,0.4936936936936937,0.8408408408408409,0.5050989802039592,0.8078078078078078,0.5092981403719257,0.8828828828828829,0.5182963407318536,0.8198198198198198,0.4877024595080984,0.8648648648648649,0.5206958608278345,0.8048048048048048,0.501499700059988,0.7987987987987988,0.4997000599880024,0.7687687687687688,0.5008998200359928,0.8588588588588588,0.5092981403719257,0.8258258258258259,0.5068986202759448
psych6_seed32_2,32,2,6,6,1.0,0.09699623855192605,0.15380286143510485,0.09487991999712428,0.05112913511983492,0.08271636313071153,0.0386593422063753,0.10459929244415983,0.018719302262272385,0.06362782182850969,0.014519185275149529,0.0930984350048164,0.10429391816704414,0.052667627347378204,0.08899644054270167,0.08708867946243355,1.0,-0.025084214057313526,0.007313176806595101,0.018626779007120918,0.018992874038452266,0.032649157175865626,-0.010753281859057304,0.01877369374436745,-0.021004035809884067,-0.025085813119322616,-0.0064336021355354805,0.025719144649065297,-0.005456202629230335,-0.02573719270638371,-0.01238395260924681,-5.5050507382658335e-06,0.6567164179104478,0.08228228228228228,0.5791044776119403,0.04684684684684685,0.5735735735735735,0.05818836232753449,0.46846846846846846,0.052789442111577684,0.6336336336336337,0.07378524295140972,0.46546546546546547,0.041991601679664065,0.5645645645645646,0.05638872225554889,0.46846846846846846,0.05458908218356329,0.4774774774774775,0.07258548290341932,0.39039039039039036,0.04619076184763048,0.6516516516516516,0.08038392321535692,0.5105105105105106,0.05638872225554889,0.8805970149253731,0.5603603603603604,0.8746268656716418,0.5219219219219219,0.8498498498498499,0.5068986202759448,0.7717717717717718,0.489502099580084,0.8558558558558559,0.5320935812837433,0.8138138138138138,0.501499700059988,0.8678678678678678,0.5230953809238152,0.7747747747747747,0.5062987402519497,0.7957957957957958,0.5242951409718056,0.7297297297297297,0.5026994601079784,0.8768768768768769,0.5290941811637673,0.7777777777777778,0.49250149970005996
psych6_seed32_3,32,3,6,6,1.0,0.14868935049724666,0.1942021074358774,0.13933936548804837,0.13632677736846738,0.13248392155917801,0.07431485058585187,0.08343471443351687,0.05226837950440292,0.10752272910220045,0.10083520226086666,0.1240978560867036,0.14896605897224133,0.05981527649239725,0.1521786478159255,0.1267630884704089,1.0,0.005798047250216866,-0.011111302616004713,0.0061155172436304465,-0.009473913523619962,0.023280682943013095,0.0205121439168975,-0.024010864995554375,0.002257976893060064,0.0030317214697825117,-0.06503789619133507,-0.0027498912870403897,0.04521807004387453,-0.012909833871863532,-0.039225799928048366,0.031763444307636245,0.6537313432835821,0.1045045045045045,0.6,0.05645645645645646,0.6306306306306306,0.07858428314337132,0.45345345345345345,0.04799040191961608,0.6396396396396397,0.07558488302339532,0.5045045045045045,0.05638872225554889,0.5915915915915916,0.06898620275944811,0.4444444444444444,0.05038992201559688,0.5075075075075075,0.06718656268746251,0.3633633633633634,0.052789442111577684,0.6396396396396397,0.07618476304739052,0.48348348348348347,0.04019196160767846,0.8835820895522388,0.5603603603603604,0.8388059701492537,0.5033033033033033,0.8288288288288288,0.5230953809238152,0.7807807807807807,0.50749850029994,0.8618618618618619,0.5542891421715657,0.8138138138138138,0.5092981403719257,0.8408408408408409,0.5452909418116376,0.7897897897897898,0.47390521895620874,0.8198198198198198,0.5140971805638872,0.7477477477477478,0.4943011397720456,0.8648648648648649,0.5380923815236952,0.8138138138138138,0.5158968206358728
