"gen","scenario","seed","type","h2"
5,"RM + VT (5%)",9,"True",0.233983704031921
0,"5xAM",9,"True",0.24884668652232
1,"5xAM",9,"True",0.255003709975858
2,"5xAM",9,"True",0.257469699914895
3,"5xAM",9,"True",0.259116985024019
4,"5xAM",9,"True",0.261226842885504
5,"5xAM",9,"True",0.260943810370125
0,"5xAM + VT (5%)",9,"True",0.249336308964659
1,"5xAM + VT (5%)",9,"True",0.225412358998887
2,"5xAM + VT (5%)",9,"True",0.219093697406409
3,"5xAM + VT (5%)",9,"True",0.217167056804116
4,"5xAM + VT (5%)",9,"True",0.2172666658194
5,"5xAM + VT (5%)",9,"True",0.214899946624129
0,"RM",1,"Estimated",0.250394606590271
1,"RM",1,"Estimated",0.248904991149902
2,"RM",1,"Estimated",0.249901106953621
3,"RM",1,"Estimated",0.252725064754486
4,"RM",1,"Estimated",0.247739893198013
5,"RM",1,"Estimated",0.248663613200188
0,"RM + VT (5%)",1,"Estimated",0.250087150931358
1,"RM + VT (5%)",1,"Estimated",0.282022798061371
2,"RM + VT (5%)",1,"Estimated",0.289296263456345
3,"RM + VT (5%)",1,"Estimated",0.290382653474808
4,"RM + VT (5%)",1,"Estimated",0.296222454309463
5,"RM + VT (5%)",1,"Estimated",0.283816331624985
0,"5xAM",1,"Estimated",0.250015071034431
1,"5xAM",1,"Estimated",0.260691219568253
2,"5xAM",1,"Estimated",0.267859184741974
3,"5xAM",1,"Estimated",0.274069839715958
4,"5xAM",1,"Estimated",0.281186628341675
5,"5xAM",1,"Estimated",0.276812040805817
0,"5xAM + VT (5%)",1,"Estimated",0.248454770445824
1,"5xAM + VT (5%)",1,"Estimated",0.309723192453384
2,"5xAM + VT (5%)",1,"Estimated",0.356669878959656
3,"5xAM + VT (5%)",1,"Estimated",0.38300746679306
4,"5xAM + VT (5%)",1,"Estimated",0.41394704580307
5,"5xAM + VT (5%)",1,"Estimated",0.4191565990448
0,"RM",10,"Estimated",0.254844760894775
1,"RM",10,"Estimated",0.254390254616737
2,"RM",10,"Estimated",0.254568123817444
3,"RM",10,"Estimated",0.253985846042633
4,"RM",10,"Estimated",0.255755516886711
5,"RM",10,"Estimated",0.248623108863831
0,"RM + VT (5%)",10,"Estimated",0.25477103292942
1,"RM + VT (5%)",10,"Estimated",0.283870220184326
2,"RM + VT (5%)",10,"Estimated",0.297228103876114
3,"RM + VT (5%)",10,"Estimated",0.301271992921829
4,"RM + VT (5%)",10,"Estimated",0.299867916107178
5,"RM + VT (5%)",10,"Estimated",0.306279069185257
0,"5xAM",10,"Estimated",0.254638120532036
1,"5xAM",10,"Estimated",0.266921383142471
2,"5xAM",10,"Estimated",0.280865681171417
3,"5xAM",10,"Estimated",0.287940341234207
4,"5xAM",10,"Estimated",0.287436091899872
5,"5xAM",10,"Estimated",0.293958973884583
0,"5xAM + VT (5%)",10,"Estimated",0.254638361930847
1,"5xAM + VT (5%)",10,"Estimated",0.318823575973511
2,"5xAM + VT (5%)",10,"Estimated",0.363726228475571
3,"5xAM + VT (5%)",10,"Estimated",0.388753122091293
4,"5xAM + VT (5%)",10,"Estimated",0.406925100088119
5,"5xAM + VT (5%)",10,"Estimated",0.42626605629921
0,"RM",11,"Estimated",0.251561957597733
1,"RM",11,"Estimated",0.250871339440346
2,"RM",11,"Estimated",0.249867221713066
3,"RM",11,"Estimated",0.251562088727951
4,"RM",11,"Estimated",0.246364325284958
5,"RM",11,"Estimated",0.240392360091209
0,"RM + VT (5%)",11,"Estimated",0.252964887022972
1,"RM + VT (5%)",11,"Estimated",0.28017663359642
2,"RM + VT (5%)",11,"Estimated",0.293230760097504
3,"RM + VT (5%)",11,"Estimated",0.295288240909576
4,"RM + VT (5%)",11,"Estimated",0.293837308883667
5,"RM + VT (5%)",11,"Estimated",0.294536709785461
0,"5xAM",11,"Estimated",0.249903890490532
1,"5xAM",11,"Estimated",0.261854022741318
2,"5xAM",11,"Estimated",0.271030974388123
3,"5xAM",11,"Estimated",0.275962001085281
4,"5xAM",11,"Estimated",0.279072791337967
5,"5xAM",11,"Estimated",0.27704274058342
0,"5xAM + VT (5%)",11,"Estimated",0.252157458662987
1,"5xAM + VT (5%)",11,"Estimated",0.311490845680237
2,"5xAM + VT (5%)",11,"Estimated",0.352472227811813
3,"5xAM + VT (5%)",11,"Estimated",0.380936992168427
4,"5xAM + VT (5%)",11,"Estimated",0.393886542320251
5,"5xAM + VT (5%)",11,"Estimated",0.417699211835861
0,"RM",12,"Estimated",0.247625264525414
1,"RM",12,"Estimated",0.243882495164871
2,"RM",12,"Estimated",0.243973588943481
3,"RM",12,"Estimated",0.247380512952805
4,"RM",12,"Estimated",0.240235596895218
5,"RM",12,"Estimated",0.250828301906586
0,"RM + VT (5%)",12,"Estimated",0.246050852537155
1,"RM + VT (5%)",12,"Estimated",0.274587509036064
2,"RM + VT (5%)",12,"Estimated",0.283157813549042
3,"RM + VT (5%)",12,"Estimated",0.287377375364304
4,"RM + VT (5%)",12,"Estimated",0.294304996728897
5,"RM + VT (5%)",12,"Estimated",0.293341881036758
0,"5xAM",12,"Estimated",0.245686048269272
1,"5xAM",12,"Estimated",0.259065687656403
2,"5xAM",12,"Estimated",0.264235892891884
3,"5xAM",12,"Estimated",0.270057490468025
4,"5xAM",12,"Estimated",0.272627648711205
5,"5xAM",12,"Estimated",0.286436462402344
0,"5xAM + VT (5%)",12,"Estimated",0.246044880151749
1,"5xAM + VT (5%)",12,"Estimated",0.304769176244736
2,"5xAM + VT (5%)",12,"Estimated",0.349684888124466
3,"5xAM + VT (5%)",12,"Estimated",0.377420270442963
4,"5xAM + VT (5%)",12,"Estimated",0.387842917442322
5,"5xAM + VT (5%)",12,"Estimated",0.398218959569931
0,"RM",13,"Estimated",0.254640612006187
1,"RM",13,"Estimated",0.25389883518219
2,"RM",13,"Estimated",0.256368896365166
3,"RM",13,"Estimated",0.252002397179604
4,"RM",13,"Estimated",0.249771043658257
5,"RM",13,"Estimated",0.246414631605148
0,"RM + VT (5%)",13,"Estimated",0.252832368016243
1,"RM + VT (5%)",13,"Estimated",0.281689190864563
2,"RM + VT (5%)",13,"Estimated",0.291657739877701
3,"RM + VT (5%)",13,"Estimated",0.292263996601105
4,"RM + VT (5%)",13,"Estimated",0.292227590084076
5,"RM + VT (5%)",13,"Estimated",0.304195338487625
0,"5xAM",13,"Estimated",0.251424944400787
1,"5xAM",13,"Estimated",0.264173203706741
2,"5xAM",13,"Estimated",0.273272892832756
3,"5xAM",13,"Estimated",0.275906664133072
4,"5xAM",13,"Estimated",0.282666963338852
5,"5xAM",13,"Estimated",0.281578981876373
0,"5xAM + VT (5%)",13,"Estimated",0.253759372234344
1,"5xAM + VT (5%)",13,"Estimated",0.314421558380127
2,"5xAM + VT (5%)",13,"Estimated",0.361165994405746
3,"5xAM + VT (5%)",13,"Estimated",0.383525389432907
4,"5xAM + VT (5%)",13,"Estimated",0.403853380680084
5,"5xAM + VT (5%)",13,"Estimated",0.413083827495575
0,"RM",14,"Estimated",0.247501695156097
1,"RM",14,"Estimated",0.244796472787857
2,"RM",14,"Estimated",0.246923032402992
3,"RM",14,"Estimated",0.242892855405807
4,"RM",14,"Estimated",0.244763398170471
5,"RM",14,"Estimated",0.256576004624367
0,"RM + VT (5%)",14,"Estimated",0.245488232374191
1,"RM + VT (5%)",14,"Estimated",0.27301008105278
2,"RM + VT (5%)",14,"Estimated",0.286082023382187
3,"RM + VT (5%)",14,"Estimated",0.285786259174347
4,"RM + VT (5%)",14,"Estimated",0.286564558744431
5,"RM + VT (5%)",14,"Estimated",0.297051361203194
0,"5xAM",14,"Estimated",0.24915312230587
1,"5xAM",14,"Estimated",0.257507631182671
2,"5xAM",14,"Estimated",0.270800268650055
3,"5xAM",14,"Estimated",0.271974495053291
4,"5xAM",14,"Estimated",0.274788391590118
5,"5xAM",14,"Estimated",0.280373162031174
0,"5xAM + VT (5%)",14,"Estimated",0.247790676355362
1,"5xAM + VT (5%)",14,"Estimated",0.303932327032089
2,"5xAM + VT (5%)",14,"Estimated",0.351287591457367
3,"5xAM + VT (5%)",14,"Estimated",0.374440962076187
4,"5xAM + VT (5%)",14,"Estimated",0.403747594356537
5,"5xAM + VT (5%)",14,"Estimated",0.416735404729843
0,"RM",15,"Estimated",0.2482197701931
1,"RM",15,"Estimated",0.245722842216492
2,"RM",15,"Estimated",0.249127706885338
3,"RM",15,"Estimated",0.250848677754402
4,"RM",15,"Estimated",0.24944314956665
5,"RM",15,"Estimated",0.246065539121628
0,"RM + VT (5%)",15,"Estimated",0.250011283159256
1,"RM + VT (5%)",15,"Estimated",0.276124411821365
2,"RM + VT (5%)",15,"Estimated",0.288636523485184
3,"RM + VT (5%)",15,"Estimated",0.2926149725914
4,"RM + VT (5%)",15,"Estimated",0.295349413156509
5,"RM + VT (5%)",15,"Estimated",0.292292457818985
0,"5xAM",15,"Estimated",0.251114609837532
1,"5xAM",15,"Estimated",0.260603576898575
2,"5xAM",15,"Estimated",0.267860585451126
3,"5xAM",15,"Estimated",0.283026790618896
4,"5xAM",15,"Estimated",0.28352370262146
5,"5xAM",15,"Estimated",0.294233483076096
0,"5xAM + VT (5%)",15,"Estimated",0.248975390195847
1,"5xAM + VT (5%)",15,"Estimated",0.309369695186615
2,"5xAM + VT (5%)",15,"Estimated",0.350619632005692
3,"5xAM + VT (5%)",15,"Estimated",0.38269562125206
4,"5xAM + VT (5%)",15,"Estimated",0.400716084241867
5,"5xAM + VT (5%)",15,"Estimated",0.404490756988525
0,"RM",16,"Estimated",0.249757432937622
1,"RM",16,"Estimated",0.250132101774216
2,"RM",16,"Estimated",0.248555120825768
3,"RM",16,"Estimated",0.257258522510529
4,"RM",16,"Estimated",0.248431777954102
5,"RM",16,"Estimated",0.239898738265038
0,"RM + VT (5%)",16,"Estimated",0.250101992487907
1,"RM + VT (5%)",16,"Estimated",0.278922379016876
2,"RM + VT (5%)",16,"Estimated",0.288232469558716
3,"RM + VT (5%)",16,"Estimated",0.295989751815796
4,"RM + VT (5%)",16,"Estimated",0.291964221000671
5,"RM + VT (5%)",16,"Estimated",0.295666867494583
0,"5xAM",16,"Estimated",0.251803934574127
1,"5xAM",16,"Estimated",0.260477730631828
2,"5xAM",16,"Estimated",0.272128933668137
3,"5xAM",16,"Estimated",0.276496291160583
4,"5xAM",16,"Estimated",0.289430809020996
5,"5xAM",16,"Estimated",0.286499798297882
0,"5xAM + VT (5%)",16,"Estimated",0.25020743906498
1,"5xAM + VT (5%)",16,"Estimated",0.313461714982986
2,"5xAM + VT (5%)",16,"Estimated",0.354966247081757
3,"5xAM + VT (5%)",16,"Estimated",0.386918884515762
4,"5xAM + VT (5%)",16,"Estimated",0.398406386375427
5,"5xAM + VT (5%)",16,"Estimated",0.41667086482048
0,"RM",17,"Estimated",0.249265086650848
1,"RM",17,"Estimated",0.250954687595367
2,"RM",17,"Estimated",0.246361196041107
3,"RM",17,"Estimated",0.242692232131958
4,"RM",17,"Estimated",0.248286202549934
5,"RM",17,"Estimated",0.243221321702003
0,"RM + VT (5%)",17,"Estimated",0.247752547264099
1,"RM + VT (5%)",17,"Estimated",0.277821010351181
2,"RM + VT (5%)",17,"Estimated",0.285996973514557
3,"RM + VT (5%)",17,"Estimated",0.295305371284485
4,"RM + VT (5%)",17,"Estimated",0.2884894490242
5,"RM + VT (5%)",17,"Estimated",0.289231580495834
0,"5xAM",17,"Estimated",0.247007778286934
1,"5xAM",17,"Estimated",0.25993834733963
2,"5xAM",17,"Estimated",0.268659794330597
3,"5xAM",17,"Estimated",0.279359370470047
4,"5xAM",17,"Estimated",0.285098111629486
5,"5xAM",17,"Estimated",0.291357898712158
0,"5xAM + VT (5%)",17,"Estimated",0.248235911130905
1,"5xAM + VT (5%)",17,"Estimated",0.30874764919281
2,"5xAM + VT (5%)",17,"Estimated",0.350686919689178
3,"5xAM + VT (5%)",17,"Estimated",0.387734586000443
4,"5xAM + VT (5%)",17,"Estimated",0.399706923961639
5,"5xAM + VT (5%)",17,"Estimated",0.427776557207108
0,"RM",18,"Estimated",0.247211933135986
1,"RM",18,"Estimated",0.246695071458817
2,"RM",18,"Estimated",0.246425738930702
3,"RM",18,"Estimated",0.246408432722092
4,"RM",18,"Estimated",0.234723091125488
5,"RM",18,"Estimated",0.246255195140839
0,"RM + VT (5%)",18,"Estimated",0.247310295701027
1,"RM + VT (5%)",18,"Estimated",0.27446146607399
2,"RM + VT (5%)",18,"Estimated",0.284739756584168
3,"RM + VT (5%)",18,"Estimated",0.286369478702545
4,"RM + VT (5%)",18,"Estimated",0.284591102600098
5,"RM + VT (5%)",18,"Estimated",0.286940199136734
0,"5xAM",18,"Estimated",0.247115060687065
1,"5xAM",18,"Estimated",0.257663321495056
2,"5xAM",18,"Estimated",0.264943438768387
3,"5xAM",18,"Estimated",0.274157643318176
4,"5xAM",18,"Estimated",0.276511943340301
5,"5xAM",18,"Estimated",0.295842581987381
0,"5xAM + VT (5%)",18,"Estimated",0.248133090138435
1,"5xAM + VT (5%)",18,"Estimated",0.306652730703354
2,"5xAM + VT (5%)",18,"Estimated",0.348234689235687
3,"5xAM + VT (5%)",18,"Estimated",0.378025788068771
4,"5xAM + VT (5%)",18,"Estimated",0.386379498243332
5,"5xAM + VT (5%)",18,"Estimated",0.403916722536087
0,"RM",19,"Estimated",0.250837332010269
1,"RM",19,"Estimated",0.251648536324501
2,"RM",19,"Estimated",0.252816125750542
3,"RM",19,"Estimated",0.252585449814796
4,"RM",19,"Estimated",0.25391298532486
5,"RM",19,"Estimated",0.227543321251869
0,"RM + VT (5%)",19,"Estimated",0.252254623174667
1,"RM + VT (5%)",19,"Estimated",0.281276166439056
2,"RM + VT (5%)",19,"Estimated",0.287814259529114
3,"RM + VT (5%)",19,"Estimated",0.29247168302536
4,"RM + VT (5%)",19,"Estimated",0.296674287319183
5,"RM + VT (5%)",19,"Estimated",0.282707768678665
0,"5xAM",19,"Estimated",0.251536396145821
1,"5xAM",19,"Estimated",0.262265920639038
2,"5xAM",19,"Estimated",0.269942587614059
3,"5xAM",19,"Estimated",0.28206228017807
4,"5xAM",19,"Estimated",0.289216715097427
5,"5xAM",19,"Estimated",0.29639236330986
0,"5xAM + VT (5%)",19,"Estimated",0.252758184075356
1,"5xAM + VT (5%)",19,"Estimated",0.313888603448868
2,"5xAM + VT (5%)",19,"Estimated",0.355745279788971
3,"5xAM + VT (5%)",19,"Estimated",0.387475430965424
4,"5xAM + VT (5%)",19,"Estimated",0.407977616786957
5,"5xAM + VT (5%)",19,"Estimated",0.437548571825027
0,"RM",2,"Estimated",0.244197946786881
1,"RM",2,"Estimated",0.243181899189949
2,"RM",2,"Estimated",0.248344615101814
3,"RM",2,"Estimated",0.249223804473877
4,"RM",2,"Estimated",0.246361008286476
5,"RM",2,"Estimated",0.253157404065132
0,"RM + VT (5%)",2,"Estimated",0.245896747708321
1,"RM + VT (5%)",2,"Estimated",0.274309897422791
2,"RM + VT (5%)",2,"Estimated",0.283737337589264
3,"RM + VT (5%)",2,"Estimated",0.289293819665909
4,"RM + VT (5%)",2,"Estimated",0.292584049701691
5,"RM + VT (5%)",2,"Estimated",0.283475416898727
0,"5xAM",2,"Estimated",0.245263060927391
1,"5xAM",2,"Estimated",0.256725472211838
2,"5xAM",2,"Estimated",0.263543927669525
3,"5xAM",2,"Estimated",0.27083512544632
4,"5xAM",2,"Estimated",0.267611816525459
5,"5xAM",2,"Estimated",0.277412003278732
0,"5xAM + VT (5%)",2,"Estimated",0.247883933782578
1,"5xAM + VT (5%)",2,"Estimated",0.304568737745285
2,"5xAM + VT (5%)",2,"Estimated",0.346585083007812
3,"5xAM + VT (5%)",2,"Estimated",0.369888532161713
4,"5xAM + VT (5%)",2,"Estimated",0.381222742795944
5,"5xAM + VT (5%)",2,"Estimated",0.384426748752594
0,"RM",20,"Estimated",0.250378915667534
1,"RM",20,"Estimated",0.250316980481148
2,"RM",20,"Estimated",0.251679441332817
3,"RM",20,"Estimated",0.254987877607346
4,"RM",20,"Estimated",0.255808538198471
5,"RM",20,"Estimated",0.251725068688393
0,"RM + VT (5%)",20,"Estimated",0.251992321014404
1,"RM + VT (5%)",20,"Estimated",0.279859179258347
2,"RM + VT (5%)",20,"Estimated",0.288526964187622
3,"RM + VT (5%)",20,"Estimated",0.293586546182632
4,"RM + VT (5%)",20,"Estimated",0.291796165704727
5,"RM + VT (5%)",20,"Estimated",0.298038846254349
0,"5xAM",20,"Estimated",0.251244571805
1,"5xAM",20,"Estimated",0.264282768964767
2,"5xAM",20,"Estimated",0.269889396429062
3,"5xAM",20,"Estimated",0.282206410169601
4,"5xAM",20,"Estimated",0.275183987617493
5,"5xAM",20,"Estimated",0.283950936794281
0,"5xAM + VT (5%)",20,"Estimated",0.250373801589012
1,"5xAM + VT (5%)",20,"Estimated",0.311903893947601
2,"5xAM + VT (5%)",20,"Estimated",0.355791568756104
3,"5xAM + VT (5%)",20,"Estimated",0.384956467151642
4,"5xAM + VT (5%)",20,"Estimated",0.394484305381775
5,"5xAM + VT (5%)",20,"Estimated",0.410614198446274
0,"RM",21,"Estimated",0.249092471599579
1,"RM",21,"Estimated",0.248497489094734
2,"RM",21,"Estimated",0.248442548513412
3,"RM",21,"Estimated",0.245866718888283
4,"RM",21,"Estimated",0.251225313544273
5,"RM",21,"Estimated",0.25906497836113
0,"RM + VT (5%)",21,"Estimated",0.246464321017265
1,"RM + VT (5%)",21,"Estimated",0.277004325389862
2,"RM + VT (5%)",21,"Estimated",0.288500601053238
3,"RM + VT (5%)",21,"Estimated",0.285486024618149
4,"RM + VT (5%)",21,"Estimated",0.288585382699966
5,"RM + VT (5%)",21,"Estimated",0.287512016296387
0,"5xAM",21,"Estimated",0.247439530491829
1,"5xAM",21,"Estimated",0.257368403673172
2,"5xAM",21,"Estimated",0.270778775215149
3,"5xAM",21,"Estimated",0.275473326444626
4,"5xAM",21,"Estimated",0.284494990110397
5,"5xAM",21,"Estimated",0.285007268190384
0,"5xAM + VT (5%)",21,"Estimated",0.247227224707603
1,"5xAM + VT (5%)",21,"Estimated",0.307249712944031
2,"5xAM + VT (5%)",21,"Estimated",0.355254834890366
3,"5xAM + VT (5%)",21,"Estimated",0.383488523960114
4,"5xAM + VT (5%)",21,"Estimated",0.390437829494476
5,"5xAM + VT (5%)",21,"Estimated",0.390970599651337
0,"RM",22,"Estimated",0.242871311306953
1,"RM",22,"Estimated",0.24352208673954
2,"RM",22,"Estimated",0.244758903980255
3,"RM",22,"Estimated",0.244804936647415
4,"RM",22,"Estimated",0.242202538251877
5,"RM",22,"Estimated",0.243638151884079
0,"RM + VT (5%)",22,"Estimated",0.243097522854805
1,"RM + VT (5%)",22,"Estimated",0.271510833501816
2,"RM + VT (5%)",22,"Estimated",0.282105177640915
3,"RM + VT (5%)",22,"Estimated",0.288263326883316
4,"RM + VT (5%)",22,"Estimated",0.291036254167557
5,"RM + VT (5%)",22,"Estimated",0.286113840341568
0,"5xAM",22,"Estimated",0.242314645648003
1,"5xAM",22,"Estimated",0.255941492319107
2,"5xAM",22,"Estimated",0.262755292654037
3,"5xAM",22,"Estimated",0.270770514011383
4,"5xAM",22,"Estimated",0.275595843791962
5,"5xAM",22,"Estimated",0.278011250495911
0,"5xAM + VT (5%)",22,"Estimated",0.2436233907938
1,"5xAM + VT (5%)",22,"Estimated",0.302659457921982
2,"5xAM + VT (5%)",22,"Estimated",0.348039042949677
3,"5xAM + VT (5%)",22,"Estimated",0.372290205955505
4,"5xAM + VT (5%)",22,"Estimated",0.398861306905746
5,"5xAM + VT (5%)",22,"Estimated",0.409279406070709
0,"RM",23,"Estimated",0.252867963910103
1,"RM",23,"Estimated",0.250917285680771
2,"RM",23,"Estimated",0.2527941852808
3,"RM",23,"Estimated",0.254547306895256
4,"RM",23,"Estimated",0.260822725296021
5,"RM",23,"Estimated",0.256961038708687
0,"RM + VT (5%)",23,"Estimated",0.252019989490509
1,"RM + VT (5%)",23,"Estimated",0.281298893690109
2,"RM + VT (5%)",23,"Estimated",0.292727088928223
3,"RM + VT (5%)",23,"Estimated",0.291551673412323
4,"RM + VT (5%)",23,"Estimated",0.298081248998642
5,"RM + VT (5%)",23,"Estimated",0.295721596479416
0,"5xAM",23,"Estimated",0.252870216965675
1,"5xAM",23,"Estimated",0.265615010261536
2,"5xAM",23,"Estimated",0.275636142492294
3,"5xAM",23,"Estimated",0.279740512371063
4,"5xAM",23,"Estimated",0.294175827503204
5,"5xAM",23,"Estimated",0.297118830680847
0,"5xAM + VT (5%)",23,"Estimated",0.250615400075912
1,"5xAM + VT (5%)",23,"Estimated",0.311459970474243
2,"5xAM + VT (5%)",23,"Estimated",0.356045168638229
3,"5xAM + VT (5%)",23,"Estimated",0.382907503843308
4,"5xAM + VT (5%)",23,"Estimated",0.398932576179504
5,"5xAM + VT (5%)",23,"Estimated",0.415858441591263
0,"RM",24,"Estimated",0.251152694225311
1,"RM",24,"Estimated",0.253070870041847
2,"RM",24,"Estimated",0.246742668747902
3,"RM",24,"Estimated",0.254584750533104
4,"RM",24,"Estimated",0.251281136274338
5,"RM",24,"Estimated",0.251987075805664
0,"RM + VT (5%)",24,"Estimated",0.247374778985977
1,"RM + VT (5%)",24,"Estimated",0.276040089130402
2,"RM + VT (5%)",24,"Estimated",0.287852799892426
3,"RM + VT (5%)",24,"Estimated",0.288290584087372
4,"RM + VT (5%)",24,"Estimated",0.285788434743881
5,"RM + VT (5%)",24,"Estimated",0.299883592128754
0,"5xAM",24,"Estimated",0.247273877263069
1,"5xAM",24,"Estimated",0.260934138298035
2,"5xAM",24,"Estimated",0.269311076402664
3,"5xAM",24,"Estimated",0.273641669750214
4,"5xAM",24,"Estimated",0.276304018497467
5,"5xAM",24,"Estimated",0.288794893026352
0,"5xAM + VT (5%)",24,"Estimated",0.248430582880974
1,"5xAM + VT (5%)",24,"Estimated",0.308183908462524
2,"5xAM + VT (5%)",24,"Estimated",0.355908513069153
3,"5xAM + VT (5%)",24,"Estimated",0.376969891786575
4,"5xAM + VT (5%)",24,"Estimated",0.393603163957596
5,"5xAM + VT (5%)",24,"Estimated",0.408185809850693
0,"RM",25,"Estimated",0.24176236987114
1,"RM",25,"Estimated",0.24330929517746
2,"RM",25,"Estimated",0.243674883246422
3,"RM",25,"Estimated",0.244156095385551
4,"RM",25,"Estimated",0.245794492959976
5,"RM",25,"Estimated",0.225720602273941
0,"RM + VT (5%)",25,"Estimated",0.242620158195496
1,"RM + VT (5%)",25,"Estimated",0.271430116891861
2,"RM + VT (5%)",25,"Estimated",0.28467989563942
3,"RM + VT (5%)",25,"Estimated",0.283278340101242
4,"RM + VT (5%)",25,"Estimated",0.278596085309982
5,"RM + VT (5%)",25,"Estimated",0.287919735908508
0,"5xAM",25,"Estimated",0.242252513766289
1,"5xAM",25,"Estimated",0.252811712026596
2,"5xAM",25,"Estimated",0.263901364803314
3,"5xAM",25,"Estimated",0.26798435151577
4,"5xAM",25,"Estimated",0.266033306717873
5,"5xAM",25,"Estimated",0.26200262606144
0,"5xAM + VT (5%)",25,"Estimated",0.242959997057915
1,"5xAM + VT (5%)",25,"Estimated",0.302676683664322
2,"5xAM + VT (5%)",25,"Estimated",0.344813722372055
3,"5xAM + VT (5%)",25,"Estimated",0.368344014883041
4,"5xAM + VT (5%)",25,"Estimated",0.389045512676239
5,"5xAM + VT (5%)",25,"Estimated",0.408921307325363
0,"RM",26,"Estimated",0.245409336686134
1,"RM",26,"Estimated",0.243906736373901
2,"RM",26,"Estimated",0.24665267765522
3,"RM",26,"Estimated",0.247098317742348
4,"RM",26,"Estimated",0.244197487831116
5,"RM",26,"Estimated",0.250848424434662
0,"RM + VT (5%)",26,"Estimated",0.248997935652733
1,"RM + VT (5%)",26,"Estimated",0.276297181844711
2,"RM + VT (5%)",26,"Estimated",0.288140386343002
3,"RM + VT (5%)",26,"Estimated",0.292283302545547
4,"RM + VT (5%)",26,"Estimated",0.287593829631805
5,"RM + VT (5%)",26,"Estimated",0.281351339817047
0,"5xAM",26,"Estimated",0.246139472723007
1,"5xAM",26,"Estimated",0.258911579847336
2,"5xAM",26,"Estimated",0.269977360963821
3,"5xAM",26,"Estimated",0.276105177402496
4,"5xAM",26,"Estimated",0.282582941651344
5,"5xAM",26,"Estimated",0.293351197242737
0,"5xAM + VT (5%)",26,"Estimated",0.246815061569214
1,"5xAM + VT (5%)",26,"Estimated",0.306782972812653
2,"5xAM + VT (5%)",26,"Estimated",0.356810706853867
3,"5xAM + VT (5%)",26,"Estimated",0.382997500896454
4,"5xAM + VT (5%)",26,"Estimated",0.393826109170914
5,"5xAM + VT (5%)",26,"Estimated",0.412920659780502
0,"RM",27,"Estimated",0.253290903568268
1,"RM",27,"Estimated",0.253740787506104
2,"RM",27,"Estimated",0.253248262405395
3,"RM",27,"Estimated",0.247267073392868
4,"RM",27,"Estimated",0.253115424513817
5,"RM",27,"Estimated",0.255120745301247
0,"RM + VT (5%)",27,"Estimated",0.252606657147408
1,"RM + VT (5%)",27,"Estimated",0.279601436853409
2,"RM + VT (5%)",27,"Estimated",0.291750872135162
3,"RM + VT (5%)",27,"Estimated",0.29278392791748
4,"RM + VT (5%)",27,"Estimated",0.292806434631348
5,"RM + VT (5%)",27,"Estimated",0.300673276185989
0,"5xAM",27,"Estimated",0.25184770822525
1,"5xAM",27,"Estimated",0.263158369064331
2,"5xAM",27,"Estimated",0.272913718223572
3,"5xAM",27,"Estimated",0.280028998851776
4,"5xAM",27,"Estimated",0.28053612112999
5,"5xAM",27,"Estimated",0.282206547260284
0,"5xAM + VT (5%)",27,"Estimated",0.250817000865936
1,"5xAM + VT (5%)",27,"Estimated",0.310500532388687
2,"5xAM + VT (5%)",27,"Estimated",0.361007571220398
3,"5xAM + VT (5%)",27,"Estimated",0.383752459287643
4,"5xAM + VT (5%)",27,"Estimated",0.405518472194672
5,"5xAM + VT (5%)",27,"Estimated",0.421910625696182
0,"RM",28,"Estimated",0.244871434569359
1,"RM",28,"Estimated",0.244595989584923
2,"RM",28,"Estimated",0.244633442163467
3,"RM",28,"Estimated",0.238816946744919
4,"RM",28,"Estimated",0.238914927840233
5,"RM",28,"Estimated",0.249067679047585
0,"RM + VT (5%)",28,"Estimated",0.243381455540657
1,"RM + VT (5%)",28,"Estimated",0.271757632493973
2,"RM + VT (5%)",28,"Estimated",0.281252992153168
3,"RM + VT (5%)",28,"Estimated",0.287834370136261
4,"RM + VT (5%)",28,"Estimated",0.283038693666458
5,"RM + VT (5%)",28,"Estimated",0.296018970012665
0,"5xAM",28,"Estimated",0.245884734392166
1,"5xAM",28,"Estimated",0.254233273863792
2,"5xAM",28,"Estimated",0.265358972549438
3,"5xAM",28,"Estimated",0.271025341749191
4,"5xAM",28,"Estimated",0.277849388122559
5,"5xAM",28,"Estimated",0.288882273435593
0,"5xAM + VT (5%)",28,"Estimated",0.245483860373497
1,"5xAM + VT (5%)",28,"Estimated",0.303112405538559
2,"5xAM + VT (5%)",28,"Estimated",0.350606393814087
3,"5xAM + VT (5%)",28,"Estimated",0.374112594127655
4,"5xAM + VT (5%)",28,"Estimated",0.391616195440292
5,"5xAM + VT (5%)",28,"Estimated",0.409925013780594
0,"RM",29,"Estimated",0.252547606825829
1,"RM",29,"Estimated",0.252545383572578
2,"RM",29,"Estimated",0.2500174254179
3,"RM",29,"Estimated",0.254058563709259
4,"RM",29,"Estimated",0.254830574989319
5,"RM",29,"Estimated",0.26319395005703
0,"RM + VT (5%)",29,"Estimated",0.253178045153618
1,"RM + VT (5%)",29,"Estimated",0.283247983455658
2,"RM + VT (5%)",29,"Estimated",0.291337490081787
3,"RM + VT (5%)",29,"Estimated",0.291735678911209
4,"RM + VT (5%)",29,"Estimated",0.295809477567673
5,"RM + VT (5%)",29,"Estimated",0.293307167291641
