"phenotype","CV 1","CV 2","CV 3","CV 4","CV 5","CV 6","CV 7","CV 8","CV 9","CV 10","CV 11","CV 12","CV 13","CV 14","CV 15","CV 16","CV 17","CV 18","CV 19","CV 20","CV 21","CV 22","CV 23","CV 24","CV 25","CV 26","CV 27","CV 28","CV 29","CV 30","CV 31","CV 32","CV 33","CV 34"
"systolic_earliest",0.108812583100791,0.145498984744743,0.0793605665962728,0.00863898316294296,-0.0302053335930907,0.0294169155518802,-0.00449213699060429,0.0321817461322707,-0.00373525544691315,0.00384056738949739,-0.0104293213585371,-0.0323415120097537,-0.000720609889427116,-0.0052710721720201,0.0297156561875035,-0.0334760427337261,-0.0498118052865573,-0.0174083661978909,0.0157606576221702,-0.00481688569810929,-0.014932089992796,0.0053999637828707,0.000257713220597264,0.0129148044835386,0.00641201474963269,0.00622509077974002,0.011472903192077,-0.00121899460337499,0.00275913721488358,0.00258020562332991,0.00041152535708621,0.00544844835002239,0.00169908023509867,-3.1179356385832e-05
"pulse_earliest",0.0687344821130385,-0.00395253632034771,0.011471059647932,-0.0236497136531707,-0.097767674725617,0.0724707452531112,0.00909719642307091,-0.0749384013853076,0.0030407276184164,0.00100599467773508,-0.005160399082203,-0.0250268072412367,0.014201289019636,-0.0364925772430463,-0.0301589038834818,0.0239160934578005,-0.0141264110046254,0.00421477746485722,0.0106791265140941,-0.0100087076825445,-0.00102687918392578,0.0232209550784305,-0.00138011450591376,-0.0252471052284543,0.00415174581617243,0.00568744420712613,0.000220365447659158,-0.000570711910448513,-0.00136735484410881,0.00419414866966838,0.00186706285779942,0.0041971178777352,0.0014244378861165,-8.12975117789893e-05
"grip_strength_left_earliest",-0.116965110690473,-0.0996090036468221,-0.133724770546064,0.0435819159175788,-0.0389375264469267,0.0247466979892153,-0.0387291365883943,0.0155308307126682,0.015350461314592,-0.0146861911703254,0.0269663958102607,0.011967473634052,-0.0286024910264531,-0.00661998114168041,-0.00793524048173774,-0.00203144178794648,-0.018983039713134,-0.00590982196291431,-0.0315674135746418,0.00528898075525194,-0.00994681033396374,-0.0120583999702421,0.00176092006965452,-0.001279103453071,0.00679063205343874,-0.00184811432548364,0.00843877871604148,-0.0136285770901921,0.00271644585120556,0.00932364152193731,0.00303971439913524,-0.000984621625503827,-0.000546436282301235,-0.000244922958593663
"grip_strength_right_earliest",-0.1206913348534,-0.0930633286067772,-0.125068840423111,0.0429776579937713,-0.0332173943414758,0.0205356377777278,-0.0430744688582186,0.0193093201207111,0.00068881309589489,0.000356347843581777,0.0351808323941016,0.0204832679226064,-0.0253760765177595,-0.00577875395265609,-0.00119422555793029,-0.0159763429599209,-0.0344598345120871,-0.0151498558678745,-0.0231543534559331,0.00883205565860164,-0.0149723724879822,-0.0142520355922628,0.0183646933353594,-0.010940134936473,0.00654217441190813,-0.00214259982084149,-0.00123336802562456,-0.00965510799539945,-0.00702962754399894,0.00729763611297659,-0.00143211611124751,0.000310624692940117,0.000752300827011328,-0.000515942182823305
"waist_circumference_earliest",0.203484638449492,0.0467181585488425,0.0136520694328088,-0.145865513828551,-0.187412592058754,0.0421370304015843,-0.0155069751835842,0.0266052057128357,0.0109715371153071,0.0134981091794948,0.0244749594283023,0.0274652556444027,-0.00379067519553699,-0.00401441875817157,-0.00850683465346258,-0.0124791500386926,0.0085726034167133,-0.0117188151469263,-0.00222331724289521,-0.00111360439370213,-0.0080110751586989,0.0025730078118664,-0.00791924138493343,0.00572487249713235,-0.000253587964734576,-0.00073263076222655,-0.00312840682496673,0.000353041053068612,0.00109925425562621,-0.000142954723136181,-0.000451161631846015,-0.000146831004313287,-0.000412998696249003,-0.000343093654055863
"hip_circumference_earliest",0.0961031053719496,-0.0192764110082463,-0.0149715995910446,-0.123626202677198,-0.165033958411368,0.0560925162212517,-0.0523885258821619,0.0345502727457768,0.0243751138321622,0.0115302662217907,0.030844699276199,0.0268943514292828,-0.0052739598575464,-0.00379816268532083,-0.0033912034060185,-0.0101373642033334,0.0150334991812201,-0.00796171608449529,0.00985597267842187,-0.00194902450361887,-0.0165693636184163,0.00105804498998062,0.00408955285469396,0.00537409421134472,0.0100535132784577,-0.00501553875389688,0.00056415910062786,-2.31964715535636e-05,-6.96974062150999e-05,-0.00368939684990601,0.00224237920508788,-0.00115336440564077,0.000790051042039169,0.000682904300452586
"standing_height_earliest",-0.168009317963553,-0.0906630059344871,-0.0198401240816265,-0.109329215930013,-0.0242256376564036,-0.0614167601789932,-0.155629583175927,0.00479099934019999,-0.0159978553113444,-0.041912422420044,0.0252321863289561,0.00132418564820554,0.00786901269335459,-0.0130381696580684,-0.0116345507054288,-0.00150713139775026,-0.00466055393003417,-0.000832998659310675,-0.0118746673141657,-0.00297092070677649,-0.00186603729541501,0.0010501108136222,-0.00124622546681126,0.00118402211889151,0.00153567864083583,-0.00068172830530852,0.00117280974954807,0.000415281316358403,0.00108570801475696,0.000781133747211025,-0.00114146913351074,0.000707305249621617,0.00171983673505524,-7.048743710641e-05
"seated_height_earliest",-0.136095416861128,-0.100923803906711,-0.0512860014852353,-0.00593601407315454,-0.0301436541922914,0.0729305000032133,-0.137713491637024,0.034558680411207,-0.0106037693516356,-0.0371678188696819,0.0282256343926679,0.000605631137390797,0.0292518144750378,-0.0216376426564725,-0.0181820964621372,-0.000243741865953521,-0.013144432341213,0.00479192067733121,0.00246530869780758,0.00956443189430231,0.00191443720624916,0.00408878381595973,-0.00303774222766149,0.00880029647136953,-0.0105135258731713,0.00473424154804975,0.00159961052035961,0.000147238496355528,0.0003138745724428,-0.00327706258873518,-0.000475622644905751,-0.00190273791430984,0.00186885243434551,-0.000262732856011159
"weight_earliest",0.11195375488772,-0.0294898682959583,-0.0442980751214376,-0.148972378027173,-0.177389351834376,0.0021564718487751,-0.0579787077874431,0.0409271467143619,0.00737677663383908,0.00599138338025846,0.0217406669089803,0.00918026439269101,-0.0149164078562046,-0.0242897157142331,-0.0194386055876477,-0.0170723004248649,0.0073320137859981,-0.0150084993713116,0.0066964722160138,0.0119986038940373,-0.00975095446620515,-0.00101930556693713,0.000132849513164431,0.00629926061480472,0.000216733034301029,0.000499927611652963,-0.00142625580643605,-0.00144502852555369,0.000104512604842103,-0.000559091743740428,0.00146938395176957,-0.000801295012871418,0.000595071419585527,0.000243880251972718
"bmi_earliest",0.212694968505941,0.017677342854696,-0.0380079122881617,-0.106246649635306,-0.182276552315056,0.0338321458859465,0.0231993844801427,0.0432219887161992,0.0133713667844472,0.0269072390473479,0.0124391421795072,0.0085401830697503,-0.0110126228963866,-0.020680545383334,-0.0144335735411929,-0.0189157722970097,0.010920785658915,-0.0160532006805848,0.00947010272525499,0.0157792973701218,-0.0108485941068739,-0.000794514746485781,0.000382201083728836,0.00617511519216941,-0.000537529121873364,-0.000469227468656624,-0.00184710517751998,-0.00204669943255434,-0.000637289759580359,-0.00115785648235225,0.00220166179438336,-0.00123202488408394,-0.000151581448502828,0.000351286905787372
