"phenotype","CV 1","CV 2","CV 3","CV 4","CV 5","CV 6","CV 7","CV 8","CV 9","CV 10","CV 11","CV 12","CV 13","CV 14","CV 15","CV 16","CV 17","CV 18","CV 19","CV 20","CV 21","CV 22","CV 23","CV 24","CV 25","CV 26","CV 27","CV 28","CV 29","CV 30","CV 31","CV 32","CV 33","CV 34"
"systolic_earliest",0.255512647708782,0.339641477566557,0.342994297402658,0.043421950509938,-0.159598724334391,0.135730532227683,0.0292759127731506,0.290968187980065,0.0205500931480562,0.00376836754714172,-0.162791667576058,-0.161308097012699,0.0673414544923658,0.0278523648739455,0.223020764092144,-0.415129751978394,-0.363442003442077,-0.16359010655513,0.172750671418184,-0.140572954147448,-0.0503890488094333,-0.0218175804508785,0.0741135318416801,-0.0345373171512381,0.0781765342227648,-0.000197689239561174,0.0822225389831025,0.133316145122801,-0.0458234307140464,0.0296980979558323,0.14980490769767,0.0437324393799967,-0.114701797077371,0.0279114601038759
"pulse_earliest",0.0871768278196235,-0.0237923462797387,0.103506056353254,0.0111327152249474,-0.366016218965078,0.169589065814703,0.00050359067202884,-0.400599777996009,0.0340455096662948,0.0835190746185194,-0.0721351827727936,-0.203397240144836,0.0713536480442982,-0.189052454716531,-0.226907170819367,0.0620720290399243,-0.241580860572658,0.0945957419428167,0.221624170779467,0.105184511344076,-0.0396000828504985,0.16201425514887,-0.00789002884110209,-0.434254616659508,0.174749052490348,-0.0962376628627094,0.00609398663740094,-0.0511432288812384,-0.0897819585209204,0.115734305894581,-0.0298387549151479,0.156924554985246,-0.26693370358595,-0.047796228395385
"grip_strength_left_earliest",-0.297360791538083,-0.268973294812535,-0.294693669213084,0.0792731487814349,-0.108827262476132,0.0347341885928952,-0.0122048782355893,0.203992414568032,0.145114172353049,-0.10612740373193,0.0530941356521352,0.256204882708253,-0.0619445729426979,-0.0115188470062779,0.127586768423082,0.00460757270948602,-0.269121202396323,-0.21525028841685,-0.20466391475001,0.186464368591189,-0.0392355834398913,-0.171807228926769,-0.0300278168742084,-0.0551438212464653,0.288820596059154,-0.0383407482604348,-0.0547992640255738,0.0371976656275348,0.277222809407871,-0.0623190463224691,0.0410158953191544,0.169500185031369,-0.351534252276074,0.125798269570236
"grip_strength_right_earliest",-0.289897248542571,-0.258603355731826,-0.296264735486507,0.0578358778250265,-0.0871385751070193,-0.0392245457779983,-0.0996867205597573,0.253625971621618,0.102072734234957,-0.110383528479543,0.0944264876636291,0.177899427890065,-0.102920579592319,-0.0626317143970171,0.0303009977449677,-0.102282431600618,-0.296668207764927,-0.243754701416714,-0.161325444660872,0.150032814011218,-0.118798015524949,-0.105703909662052,0.166675601374006,-0.0597837046961066,0.139533111012144,-0.299804141247522,-0.0618621854128897,0.120822834697304,0.123963720896801,0.0246041054243325,-0.29540632960723,0.248993400093773,-0.13893574220291,0.143482408660133
"waist_circumference_earliest",0.368622462939332,0.0863478997507451,0.138962214272997,-0.361496239020163,-0.707369225989356,0.153747011631754,0.0286956997436551,0.0815728878607537,0.0544222569429678,0.101624122269572,0.150183714337594,0.213067276567249,0.00354211770941008,-0.0637590224247603,-0.0392937677101705,-0.0074385628701204,0.115427604161073,0.0057341888810734,-0.0730367247144846,-0.0190887079711263,-0.121789850713379,-0.077870542318771,-0.0639347281902858,-0.00662180474282869,0.0136242621225524,-0.0754938727089904,-0.0496920321019996,0.107771055110055,0.0739720931174655,0.0602030853801915,-0.0111342171434422,-0.0578649575456752,0.0938394299802082,0.0532810370972445
"hip_circumference_earliest",0.288204217461545,-0.0229413152547387,0.0713854375950784,-0.265422563187062,-0.694023507484913,0.174088575249997,-0.0720694182775008,0.186454112200395,-0.037686202433593,0.135649544436343,0.180855395073627,0.12519728517102,0.0411585870733516,-0.123081837493055,0.0141638617360612,0.025140408445723,0.19018188983528,-0.0639916506388185,-0.0199748108180332,-0.0294458334792616,0.102693740927084,-0.0308190588442838,0.0596495925460075,0.197546995148968,0.23783096361086,-0.0711871387543671,0.0351352813182121,-0.160720329100034,-0.0682976985041882,0.0535086317440384,-0.0974612202338327,-0.0227705175389652,0.0236556919203857,0.025346547311565
"standing_height_earliest",-0.26330389971503,-0.179261379389608,-0.0642920779325766,-0.351845150879688,-0.114613474078353,-0.155723718999537,-0.710334005030346,0.107225738286313,-0.055501177446169,-0.233996474170751,0.142295955973197,-0.0712609469137786,0.146587677930404,-0.0639285481561776,-0.0627521953575187,-0.0342047037446385,0.00192370050144502,-0.0668331200923212,-0.0383136810221613,0.0738934997870844,-0.0376100008320141,0.0333436594165669,0.0464879008899198,0.110089399905976,0.12345489808648,0.0706617629546141,-0.123605438052783,0.0776567684421296,0.0765995664462108,0.0252377502523478,0.142086826624219,-0.0118022212837686,-0.0777520500689362,0.0260755139407155
"seated_height_earliest",-0.184227336976031,-0.185641515198913,-0.165808071350869,0.120416767090751,-0.129434641700726,0.487826385431767,-0.569831459203585,0.198588934081253,-0.0652159196774182,-0.174609186183999,0.202275424694193,-0.0653301782318428,0.195755670042828,-0.128163974128057,-0.0832987435089528,0.0271336206198699,0.000988591940103289,0.00838541362955298,0.0344498695340906,0.145911333372233,-0.0229735151201806,0.0728231560162123,0.0675659137923374,0.128115535754131,-0.152427845214064,0.0664160908932839,-0.0906793342096874,0.0777933331281358,0.122072153317053,0.0146185554896574,0.137685999988437,-0.0047599675647367,0.0134169505030752,0.0532195687552181
"weight_earliest",0.28757072597053,-0.0372527112788003,0.0364093035405573,-0.359700596919258,-0.744850039665753,0.0701981943622134,-0.125848662247796,0.22970618567676,-0.0330575857405026,0.0562744697986065,0.0997950466210253,0.0397048701613205,-0.0188310600389952,-0.183082709644016,-0.0867230828826445,-0.0255542130817582,0.152731140180656,-0.0888426977155011,-0.0148297677459253,0.136193232742686,0.0611690389488748,-0.0602794803959278,0.0186306369663911,0.14586001718891,0.0709562420397085,0.00536300940185113,-0.0612141455289266,-0.0289830335455017,0.0731177861263533,0.00722201968866128,-0.0416120893092549,0.00125072398444464,0.0177726991408938,0.054277637481499
"bmi_earliest",0.408761680679704,0.0361348787605723,0.06525063181701,-0.22797075252421,-0.727224684253021,0.134388815061517,0.183947465824604,0.194890576208184,-0.0255633469520946,0.158047440784307,0.0537631984034064,0.0624478771618778,-0.0334467007044685,-0.165604629790295,-0.0620596180270587,-0.0209311738840409,0.160106321894885,-0.0641594317090127,-0.0302905817897942,0.122365847400045,0.0747144004273321,-0.0631909393875391,-0.00850976365482725,0.105359053040391,0.0216290656597681,-0.0456164814163291,-0.00278330224178994,-0.0746155551652059,0.0393680309346002,-0.00695172951148276,-0.0957962005032409,0.00249195359073667,0.0522113952429148,0.0580350607766108
