"K","valence","vg","frac","ve","vt","theta","mu","phi","af","emean","eMEAN","ATE","eMEANhet","LATE","sibGWASbias"
1,1,0.5,0.01,0.3,0.1,-0.757941805210819,1.93842172885207,-0.149563461491842,0.95,-1,-0.999999999999957,0.0812864119025158,-0.894416940596245,0.0801697935741765,-0.00111661832833929
1,1,0.5,0.01,0.3,0.1,-0.757941805210806,1.93842172885225,-0.149563461491822,0.95,-1,-1,0.0812864119025148,-0.894416940596289,0.0801697935741757,-0.00111661832833915
1,1,0.5,0.01,0.3,0.1,-0.561154451505482,8.17601969588738,-0.100542501921677,0.95,-1,-1.00000000000002,0.0778201066092828,-0.980408834523766,0.0776808246192813,-0.000139281990001461
1,1,0.5,0.01,0.3,0.1,-0.561154451505482,8.17601969588738,-0.100542501921677,0.95,-1,-1.00000000000002,0.0778201066092828,-0.980408834523768,0.0776808246192813,-0.000139281990001461
1,1,0.5,0.01,0.3,0.1,-0.561154451505482,8.1760196958874,-0.100542501921677,0.95,-1,-1.00000000000001,0.0778201066092827,-0.980408834523766,0.0776808246192813,-0.000139281990001447
1,1,0.5,0.01,0.3,0.1,0.0820251707769498,-0.859069375526399,-0.0872495512240826,0.95,-1,-1,0.0768801530512579,-1.01729760963176,0.076986870220275,0.000106717169017098
1,1,0.5,0.01,0.3,0.1,0.0820251707769498,-0.859069375526399,-0.0872495512240826,0.95,-1,-1,0.0768801530512579,-1.01729760963176,0.076986870220275,0.000106717169017112
1,1,0.5,0.01,0.3,0.1,0.0866166300685522,0,0.782876806905342,0.95,0,-3.00511803179832e-19,0.0707106781186548,-0.0169922381726717,0.0697700260476568,-0.000940652070997944
1,1,0.5,0.01,0.3,0.1,0.0866166300685522,0,0.782876806905342,0.95,0,-3.00511803179832e-19,0.0707106781186548,-0.0169922381726717,0.0697700260476568,-0.000940652070997944
1,1,0.5,0.01,0.3,0.1,0.0866166300685522,0,0.782876806905342,0.95,0,-3.00511803179832e-19,0.0707106781186548,-0.0169922381726717,0.0697700260476568,-0.000940652070997944
1,1,0.5,0.01,0.3,0.1,0.0866199088087099,0,-0.781658055655349,0.95,0,-3.00523178594879e-19,0.0707106781186548,-0.016992881387879,0.0716499013717073,0.000939223253052596
1,1,0.5,0.01,0.3,0.1,-0.5,1.68726060871145,-0.504204927381979,0.95,0,1.11022302462516e-15,0.0707106781186547,0.0146421907453906,0.0701886448898753,-0.000522033228779376
1,1,0.5,0.01,0.3,0.1,-0.5,1.68726060871145,-0.504204927381979,0.95,0,6.66133814775094e-16,0.0707106781186547,0.0146421907453897,0.0701886448898754,-0.000522033228779362
1,1,0.5,0.01,0.3,0.1,-0.5,1.68726060871145,-0.504204927381979,0.95,0,6.66133814775094e-16,0.0707106781186547,0.0146421907453897,0.0701886448898754,-0.000522033228779362
1,1,0.5,0.01,0.3,0.1,-0.5,1.68726060871145,-0.504204927381979,0.95,0,1.11022302462516e-15,0.0707106781186547,0.0146421907453904,0.0701886448898753,-0.000522033228779376
1,1,0.5,0.01,0.3,0.1,-0.5,-1.68783671434089,0.504049227425894,0.95,0,-1.11022302462516e-15,0.0707106781186547,0.0146394757270984,0.0712324533742804,0.000521775255625648
1,1,0.5,0.01,0.3,0.1,-0.5,-1.68783671434089,0.504049227425893,0.95,0,-1.11022302462516e-15,0.0707106781186547,0.0146394757270982,0.0712324533742803,0.000521775255625634
1,1,0.5,0.01,0.3,0.1,-0.5,-1.68783671434093,0.504049227425889,0.95,0,-1.11022302462516e-15,0.0707106781186547,0.0146394757270971,0.0712324533742803,0.000521775255625578
1,1,0.5,0.01,0.3,0.1,-0.700662522968797,0,-0.321021749023794,0.95,0,2.43091145466222e-18,0.0707106781186548,0.137454256296141,0.0675905124703415,-0.00312016564831323
1,1,0.5,0.01,0.3,0.1,-0.700662522968807,0,-0.321021749023785,0.95,0,2.43091145466226e-18,0.0707106781186548,0.137454256296143,0.0675905124703416,-0.00312016564831319
