"gen","seed","scenario","variable","var_label","value","intercept"
3,102,"5xAM + VT","rg_true","italic(r)[score]",0.0636314363237795,0
4,102,"5xAM + VT","rg_true","italic(r)[score]",0.0729608936230428,0
5,102,"5xAM + VT","rg_true","italic(r)[score]",0.0754613298741433,0
0,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.000878930905454362,0
1,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0344453955100545,0
2,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0512511057078015,0
3,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0602995423011326,0
4,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0632512927543303,0
5,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0614429726228901,0
0,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.000891076927535692,0
1,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0344984608378557,0
2,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0547113519764398,0
3,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0628516869314753,0
4,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0657640315059567,0
5,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0657200070017582,0
0,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",-0.00106512295129248,0
1,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.031927682199093,0
2,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0525549495146915,0
3,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0590603108859067,0
4,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0616071407458863,0
5,102,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0613507547728099,0
0,103,"5xAM","rg_true","italic(r)[score]",-0.000497364157319909,0
1,103,"5xAM","rg_true","italic(r)[score]",0.0483357793156954,0
2,103,"5xAM","rg_true","italic(r)[score]",0.0818405531948627,0
3,103,"5xAM","rg_true","italic(r)[score]",0.107133923948655,0
4,103,"5xAM","rg_true","italic(r)[score]",0.120954233989671,0
5,103,"5xAM","rg_true","italic(r)[score]",0.129648614312116,0
0,103,"5xAM","rg_true","italic(r)[score]",-0.00057473017975562,0
1,103,"5xAM","rg_true","italic(r)[score]",0.0454630048914557,0
2,103,"5xAM","rg_true","italic(r)[score]",0.0790178931237328,0
3,103,"5xAM","rg_true","italic(r)[score]",0.102196005766596,0
4,103,"5xAM","rg_true","italic(r)[score]",0.12069972959484,0
5,103,"5xAM","rg_true","italic(r)[score]",0.133156984404369,0
0,103,"5xAM","rg_true","italic(r)[score]",0.000251779257605863,0
1,103,"5xAM","rg_true","italic(r)[score]",0.0457436587886868,0
2,103,"5xAM","rg_true","italic(r)[score]",0.0772804571763231,0
3,103,"5xAM","rg_true","italic(r)[score]",0.101210053975115,0
4,103,"5xAM","rg_true","italic(r)[score]",0.11400188906397,0
5,103,"5xAM","rg_true","italic(r)[score]",0.124568224198165,0
0,103,"5xAM + GxE","rg_true","italic(r)[score]",0.000191568891423277,0
1,103,"5xAM + GxE","rg_true","italic(r)[score]",0.0496539825356538,0
2,103,"5xAM + GxE","rg_true","italic(r)[score]",0.08281719894311,0
3,103,"5xAM + GxE","rg_true","italic(r)[score]",0.108450951013648,0
4,103,"5xAM + GxE","rg_true","italic(r)[score]",0.121994042914819,0
5,103,"5xAM + GxE","rg_true","italic(r)[score]",0.125149944975378,0
0,103,"5xAM + GxE","rg_true","italic(r)[score]",0.00017569141643579,0
1,103,"5xAM + GxE","rg_true","italic(r)[score]",0.0486971669709802,0
2,103,"5xAM + GxE","rg_true","italic(r)[score]",0.0823445818201297,0
3,103,"5xAM + GxE","rg_true","italic(r)[score]",0.105169237900945,0
4,103,"5xAM + GxE","rg_true","italic(r)[score]",0.123539674992826,0
5,103,"5xAM + GxE","rg_true","italic(r)[score]",0.138817624156337,0
0,103,"5xAM + GxE","rg_true","italic(r)[score]",0.00178789342580827,0
1,103,"5xAM + GxE","rg_true","italic(r)[score]",0.0474433702000455,0
2,103,"5xAM + GxE","rg_true","italic(r)[score]",0.0777892170353388,0
3,103,"5xAM + GxE","rg_true","italic(r)[score]",0.101999335501614,0
4,103,"5xAM + GxE","rg_true","italic(r)[score]",0.116289444522542,0
5,103,"5xAM + GxE","rg_true","italic(r)[score]",0.131938751608885,0
0,103,"5xAM + VT","rg_true","italic(r)[score]",0.000521610286463932,0
1,103,"5xAM + VT","rg_true","italic(r)[score]",0.0342175878276918,0
2,103,"5xAM + VT","rg_true","italic(r)[score]",0.0543893819562409,0
3,103,"5xAM + VT","rg_true","italic(r)[score]",0.063155464707786,0
4,103,"5xAM + VT","rg_true","italic(r)[score]",0.0700178846557585,0
5,103,"5xAM + VT","rg_true","italic(r)[score]",0.0665468273390747,0
0,103,"5xAM + VT","rg_true","italic(r)[score]",-0.000104771246699753,0
1,103,"5xAM + VT","rg_true","italic(r)[score]",0.0347134968688372,0
2,103,"5xAM + VT","rg_true","italic(r)[score]",0.0550780737936092,0
3,103,"5xAM + VT","rg_true","italic(r)[score]",0.0674838318353187,0
4,103,"5xAM + VT","rg_true","italic(r)[score]",0.0732283172406902,0
5,103,"5xAM + VT","rg_true","italic(r)[score]",0.0747316996297772,0
0,103,"5xAM + VT","rg_true","italic(r)[score]",-0.00035953201542372,0
1,103,"5xAM + VT","rg_true","italic(r)[score]",0.0309619498415095,0
2,103,"5xAM + VT","rg_true","italic(r)[score]",0.051963304395889,0
3,103,"5xAM + VT","rg_true","italic(r)[score]",0.0607484782323326,0
4,103,"5xAM + VT","rg_true","italic(r)[score]",0.0660910565538789,0
5,103,"5xAM + VT","rg_true","italic(r)[score]",0.0741459902441805,0
0,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.00108430554945457,0
1,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0349783233214918,0
2,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0558887342140681,0
3,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0632232034765007,0
4,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0628927852820216,0
5,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0677129724525967,0
0,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",-0.000383837742319937,0
1,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0328572814222485,0
2,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0516167292326439,0
3,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0581065345272422,0
4,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0603321667337965,0
5,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0702908798783892,0
0,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.00132274666999153,0
1,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0340162133018066,0
2,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0534246126082209,0
3,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0640987805530867,0
4,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0719340927729453,0
5,103,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.069041319036572,0
0,104,"5xAM","rg_true","italic(r)[score]",0.000763289564844627,0
1,104,"5xAM","rg_true","italic(r)[score]",0.0450411079685143,0
2,104,"5xAM","rg_true","italic(r)[score]",0.0791994227693265,0
3,104,"5xAM","rg_true","italic(r)[score]",0.102611990812021,0
4,104,"5xAM","rg_true","italic(r)[score]",0.114636920805866,0
5,104,"5xAM","rg_true","italic(r)[score]",0.127778755192398,0
0,104,"5xAM","rg_true","italic(r)[score]",3.25616951039812e-05,0
1,104,"5xAM","rg_true","italic(r)[score]",0.0473190802455144,0
2,104,"5xAM","rg_true","italic(r)[score]",0.0825748393627015,0
3,104,"5xAM","rg_true","italic(r)[score]",0.108450771930869,0
4,104,"5xAM","rg_true","italic(r)[score]",0.128087140285128,0
5,104,"5xAM","rg_true","italic(r)[score]",0.135807587923434,0
0,104,"5xAM","rg_true","italic(r)[score]",-0.000116670700334645,0
1,104,"5xAM","rg_true","italic(r)[score]",0.0478812547495755,0
2,104,"5xAM","rg_true","italic(r)[score]",0.0823309212519669,0
3,104,"5xAM","rg_true","italic(r)[score]",0.104106213515824,0
4,104,"5xAM","rg_true","italic(r)[score]",0.120763867111474,0
5,104,"5xAM","rg_true","italic(r)[score]",0.129911858099518,0
0,104,"5xAM + GxE","rg_true","italic(r)[score]",-0.00147501803764848,0
1,104,"5xAM + GxE","rg_true","italic(r)[score]",0.0458493057734975,0
2,104,"5xAM + GxE","rg_true","italic(r)[score]",0.0770308197556114,0
3,104,"5xAM + GxE","rg_true","italic(r)[score]",0.096662697612912,0
4,104,"5xAM + GxE","rg_true","italic(r)[score]",0.117450487336423,0
5,104,"5xAM + GxE","rg_true","italic(r)[score]",0.131128338822625,0
0,104,"5xAM + GxE","rg_true","italic(r)[score]",0.000393702985242365,0
1,104,"5xAM + GxE","rg_true","italic(r)[score]",0.0502720263928723,0
2,104,"5xAM + GxE","rg_true","italic(r)[score]",0.0837240694715184,0
3,104,"5xAM + GxE","rg_true","italic(r)[score]",0.107388945607852,0
4,104,"5xAM + GxE","rg_true","italic(r)[score]",0.124365399358157,0
5,104,"5xAM + GxE","rg_true","italic(r)[score]",0.134571786014839,0
0,104,"5xAM + GxE","rg_true","italic(r)[score]",0.000728951325251772,0
1,104,"5xAM + GxE","rg_true","italic(r)[score]",0.0507179233226337,0
2,104,"5xAM + GxE","rg_true","italic(r)[score]",0.0818999512029027,0
3,104,"5xAM + GxE","rg_true","italic(r)[score]",0.108296737615639,0
4,104,"5xAM + GxE","rg_true","italic(r)[score]",0.123678766733363,0
5,104,"5xAM + GxE","rg_true","italic(r)[score]",0.127439797059842,0
0,104,"5xAM + VT","rg_true","italic(r)[score]",0.000852702416240981,0
1,104,"5xAM + VT","rg_true","italic(r)[score]",0.0327797851547793,0
2,104,"5xAM + VT","rg_true","italic(r)[score]",0.0538281034429017,0
3,104,"5xAM + VT","rg_true","italic(r)[score]",0.0617676687919335,0
4,104,"5xAM + VT","rg_true","italic(r)[score]",0.063391531636404,0
5,104,"5xAM + VT","rg_true","italic(r)[score]",0.0699928991151504,0
0,104,"5xAM + VT","rg_true","italic(r)[score]",0.00084192302087263,0
1,104,"5xAM + VT","rg_true","italic(r)[score]",0.0347536460314145,0
2,104,"5xAM + VT","rg_true","italic(r)[score]",0.0553078214373964,0
3,104,"5xAM + VT","rg_true","italic(r)[score]",0.0671686712681084,0
4,104,"5xAM + VT","rg_true","italic(r)[score]",0.072240175973668,0
5,104,"5xAM + VT","rg_true","italic(r)[score]",0.0792301084372895,0
0,104,"5xAM + VT","rg_true","italic(r)[score]",-0.000253145170628888,0
1,104,"5xAM + VT","rg_true","italic(r)[score]",0.0324418324255821,0
2,104,"5xAM + VT","rg_true","italic(r)[score]",0.0528316456436669,0
3,104,"5xAM + VT","rg_true","italic(r)[score]",0.0617522188898249,0
4,104,"5xAM + VT","rg_true","italic(r)[score]",0.0669022871660498,0
5,104,"5xAM + VT","rg_true","italic(r)[score]",0.0654561207428186,0
0,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",-0.000610848982035003,0
1,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.03196033762027,0
2,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0542859824303029,0
3,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0655072033821247,0
4,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0742248416149464,0
5,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0740392416459254,0
0,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",-0.000728015649645602,0
1,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0335293370750537,0
2,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0533049358369277,0
3,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0599687902603147,0
4,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0624234523289914,0
5,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0664984979554814,0
0,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",-0.000128518600758656,0
1,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0339946768258392,0
2,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0532809451586341,0
3,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0598566107544951,0
4,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0661197898899995,0
5,104,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0733127369826529,0
0,105,"5xAM","rg_true","italic(r)[score]",-0.00106582642146335,0
1,105,"5xAM","rg_true","italic(r)[score]",0.0437132795254832,0
2,105,"5xAM","rg_true","italic(r)[score]",0.0771863662572039,0
3,105,"5xAM","rg_true","italic(r)[score]",0.0998474898669768,0
4,105,"5xAM","rg_true","italic(r)[score]",0.113292561753567,0
5,105,"5xAM","rg_true","italic(r)[score]",0.120887755965565,0
0,105,"5xAM","rg_true","italic(r)[score]",-0.000291173021190515,0
1,105,"5xAM","rg_true","italic(r)[score]",0.0478376642495922,0
2,105,"5xAM","rg_true","italic(r)[score]",0.081800901488774,0
3,105,"5xAM","rg_true","italic(r)[score]",0.106201850653125,0
4,105,"5xAM","rg_true","italic(r)[score]",0.121741205405576,0
5,105,"5xAM","rg_true","italic(r)[score]",0.136582817465067,0
0,105,"5xAM","rg_true","italic(r)[score]",-0.000120415341553041,0
1,105,"5xAM","rg_true","italic(r)[score]",0.0486058029506837,0
2,105,"5xAM","rg_true","italic(r)[score]",0.081649282988704,0
3,105,"5xAM","rg_true","italic(r)[score]",0.104201018250411,0
4,105,"5xAM","rg_true","italic(r)[score]",0.1200570195665,0
5,105,"5xAM","rg_true","italic(r)[score]",0.131518985485749,0
0,105,"5xAM + GxE","rg_true","italic(r)[score]",0.000223637668167615,0
1,105,"5xAM + GxE","rg_true","italic(r)[score]",0.0463246072291819,0
2,105,"5xAM + GxE","rg_true","italic(r)[score]",0.0818087582352217,0
3,105,"5xAM + GxE","rg_true","italic(r)[score]",0.102575642859591,0
4,105,"5xAM + GxE","rg_true","italic(r)[score]",0.116956889440072,0
5,105,"5xAM + GxE","rg_true","italic(r)[score]",0.130060266502335,0
0,105,"5xAM + GxE","rg_true","italic(r)[score]",-0.000901908796697507,0
1,105,"5xAM + GxE","rg_true","italic(r)[score]",0.0470406977875188,0
2,105,"5xAM + GxE","rg_true","italic(r)[score]",0.0830857016701079,0
3,105,"5xAM + GxE","rg_true","italic(r)[score]",0.109101299582644,0
4,105,"5xAM + GxE","rg_true","italic(r)[score]",0.124282414139373,0
5,105,"5xAM + GxE","rg_true","italic(r)[score]",0.12948738483552,0
0,105,"5xAM + GxE","rg_true","italic(r)[score]",0.000748810097618714,0
1,105,"5xAM + GxE","rg_true","italic(r)[score]",0.0480027747889707,0
2,105,"5xAM + GxE","rg_true","italic(r)[score]",0.0821595490113064,0
3,105,"5xAM + GxE","rg_true","italic(r)[score]",0.103162980657436,0
4,105,"5xAM + GxE","rg_true","italic(r)[score]",0.12156221599307,0
5,105,"5xAM + GxE","rg_true","italic(r)[score]",0.13109810476551,0
0,105,"5xAM + VT","rg_true","italic(r)[score]",-0.000218686414822673,0
1,105,"5xAM + VT","rg_true","italic(r)[score]",0.032351947873436,0
2,105,"5xAM + VT","rg_true","italic(r)[score]",0.0489544932643815,0
3,105,"5xAM + VT","rg_true","italic(r)[score]",0.0602645678544971,0
4,105,"5xAM + VT","rg_true","italic(r)[score]",0.0645922006280356,0
5,105,"5xAM + VT","rg_true","italic(r)[score]",0.0687789781368546,0
0,105,"5xAM + VT","rg_true","italic(r)[score]",-0.000619524519309912,0
1,105,"5xAM + VT","rg_true","italic(r)[score]",0.0339788627671499,0
2,105,"5xAM + VT","rg_true","italic(r)[score]",0.0549943911398957,0
3,105,"5xAM + VT","rg_true","italic(r)[score]",0.0680270242581064,0
4,105,"5xAM + VT","rg_true","italic(r)[score]",0.071399147258744,0
5,105,"5xAM + VT","rg_true","italic(r)[score]",0.0689094046101121,0
0,105,"5xAM + VT","rg_true","italic(r)[score]",-0.000411334998193711,0
1,105,"5xAM + VT","rg_true","italic(r)[score]",0.0338534045891924,0
2,105,"5xAM + VT","rg_true","italic(r)[score]",0.0524714719158425,0
3,105,"5xAM + VT","rg_true","italic(r)[score]",0.0641579641547364,0
4,105,"5xAM + VT","rg_true","italic(r)[score]",0.0693467854418144,0
5,105,"5xAM + VT","rg_true","italic(r)[score]",0.0702085639780057,0
0,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0006758119370642,0
1,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0302145760676613,0
2,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0512608249696362,0
3,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0635249868384328,0
4,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0680366687915767,0
5,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0744876287016137,0
0,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",6.71244923849545e-05,0
1,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0344678592505973,0
2,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0547338136074285,0
3,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0652926357447443,0
4,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0668487659512444,0
5,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.063944361508003,0
0,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",5.00129575053706e-05,0
1,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0336275525805241,0
2,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0545663968666496,0
3,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0641723813545419,0
4,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0726705610817155,0
5,105,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0723700139451845,0
0,106,"5xAM","rg_true","italic(r)[score]",-0.000155748832203275,0
1,106,"5xAM","rg_true","italic(r)[score]",0.0457406491155922,0
2,106,"5xAM","rg_true","italic(r)[score]",0.0795045007252896,0
3,106,"5xAM","rg_true","italic(r)[score]",0.103869739823466,0
4,106,"5xAM","rg_true","italic(r)[score]",0.116095559480112,0
5,106,"5xAM","rg_true","italic(r)[score]",0.12873099457495,0
0,106,"5xAM","rg_true","italic(r)[score]",-5.2820051440403e-05,0
1,106,"5xAM","rg_true","italic(r)[score]",0.0504480588803096,0
2,106,"5xAM","rg_true","italic(r)[score]",0.0839791372896432,0
3,106,"5xAM","rg_true","italic(r)[score]",0.110310600469392,0
4,106,"5xAM","rg_true","italic(r)[score]",0.123708287623241,0
5,106,"5xAM","rg_true","italic(r)[score]",0.136004547231058,0
0,106,"5xAM","rg_true","italic(r)[score]",1.18112992215972e-05,0
1,106,"5xAM","rg_true","italic(r)[score]",0.0472152134275424,0
2,106,"5xAM","rg_true","italic(r)[score]",0.0802852667909814,0
3,106,"5xAM","rg_true","italic(r)[score]",0.10192550617036,0
4,106,"5xAM","rg_true","italic(r)[score]",0.119432213260297,0
5,106,"5xAM","rg_true","italic(r)[score]",0.134780177899577,0
0,106,"5xAM + GxE","rg_true","italic(r)[score]",0.000607321457966562,0
1,106,"5xAM + GxE","rg_true","italic(r)[score]",0.0481001897088771,0
2,106,"5xAM + GxE","rg_true","italic(r)[score]",0.0793056170600337,0
3,106,"5xAM + GxE","rg_true","italic(r)[score]",0.101632468260219,0
4,106,"5xAM + GxE","rg_true","italic(r)[score]",0.116407989100948,0
5,106,"5xAM + GxE","rg_true","italic(r)[score]",0.1268026902576,0
0,106,"5xAM + GxE","rg_true","italic(r)[score]",-0.000450058196509189,0
1,106,"5xAM + GxE","rg_true","italic(r)[score]",0.0472882952184378,0
2,106,"5xAM + GxE","rg_true","italic(r)[score]",0.0802833828031336,0
3,106,"5xAM + GxE","rg_true","italic(r)[score]",0.100724903560168,0
4,106,"5xAM + GxE","rg_true","italic(r)[score]",0.118134182773613,0
5,106,"5xAM + GxE","rg_true","italic(r)[score]",0.127560949845843,0
0,106,"5xAM + GxE","rg_true","italic(r)[score]",0.000501204138997623,0
1,106,"5xAM + GxE","rg_true","italic(r)[score]",0.0459812590513438,0
2,106,"5xAM + GxE","rg_true","italic(r)[score]",0.0801531148140406,0
3,106,"5xAM + GxE","rg_true","italic(r)[score]",0.0998943604609603,0
4,106,"5xAM + GxE","rg_true","italic(r)[score]",0.120554906691941,0
5,106,"5xAM + GxE","rg_true","italic(r)[score]",0.128627407726727,0
0,106,"5xAM + VT","rg_true","italic(r)[score]",0.00105928010937465,0
1,106,"5xAM + VT","rg_true","italic(r)[score]",0.0340227869254669,0
2,106,"5xAM + VT","rg_true","italic(r)[score]",0.053292589936266,0
3,106,"5xAM + VT","rg_true","italic(r)[score]",0.0629081946645306,0
4,106,"5xAM + VT","rg_true","italic(r)[score]",0.0646058878222832,0
5,106,"5xAM + VT","rg_true","italic(r)[score]",0.0670243480734903,0
0,106,"5xAM + VT","rg_true","italic(r)[score]",0.000180895379862862,0
1,106,"5xAM + VT","rg_true","italic(r)[score]",0.0328342199516723,0
2,106,"5xAM + VT","rg_true","italic(r)[score]",0.0523904633597685,0
3,106,"5xAM + VT","rg_true","italic(r)[score]",0.0611269726657055,0
4,106,"5xAM + VT","rg_true","italic(r)[score]",0.0645908617620505,0
5,106,"5xAM + VT","rg_true","italic(r)[score]",0.0690846635083373,0
0,106,"5xAM + VT","rg_true","italic(r)[score]",-0.00054778738908665,0
1,106,"5xAM + VT","rg_true","italic(r)[score]",0.0336449739799723,0
2,106,"5xAM + VT","rg_true","italic(r)[score]",0.0509687987049154,0
3,106,"5xAM + VT","rg_true","italic(r)[score]",0.0617611088741334,0
4,106,"5xAM + VT","rg_true","italic(r)[score]",0.0686042275835392,0
5,106,"5xAM + VT","rg_true","italic(r)[score]",0.0650850665705286,0
0,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",-0.00031083790169759,0
1,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0321669015796841,0
2,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0544432185024043,0
3,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0605047660662688,0
4,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0663088354442518,0
5,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.064827042174194,0
0,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.000224204527490903,0
1,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0332861445671436,0
2,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0534439309258269,0
3,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0606802482765369,0
4,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0678121823905362,0
5,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0644142570667056,0
0,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.000322017714547474,0
1,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0331043822483949,0
2,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0532134039092515,0
3,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0620775109475408,0
4,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0665739784880798,0
5,106,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0663839630022739,0
0,107,"5xAM","rg_true","italic(r)[score]",0.0015689001031728,0
1,107,"5xAM","rg_true","italic(r)[score]",0.0478568137874773,0
2,107,"5xAM","rg_true","italic(r)[score]",0.0802746264580911,0
3,107,"5xAM","rg_true","italic(r)[score]",0.104062145676423,0
4,107,"5xAM","rg_true","italic(r)[score]",0.12397300863182,0
5,107,"5xAM","rg_true","italic(r)[score]",0.135375769006237,0
0,107,"5xAM","rg_true","italic(r)[score]",-0.000189438216194584,0
1,107,"5xAM","rg_true","italic(r)[score]",0.0481793798871126,0
2,107,"5xAM","rg_true","italic(r)[score]",0.0807773965265335,0
3,107,"5xAM","rg_true","italic(r)[score]",0.10360997451691,0
4,107,"5xAM","rg_true","italic(r)[score]",0.116065059648616,0
5,107,"5xAM","rg_true","italic(r)[score]",0.122044217758069,0
0,107,"5xAM","rg_true","italic(r)[score]",0.000131239239302112,0
1,107,"5xAM","rg_true","italic(r)[score]",0.0495467672086041,0
2,107,"5xAM","rg_true","italic(r)[score]",0.0823719080011427,0
3,107,"5xAM","rg_true","italic(r)[score]",0.103339881266651,0
4,107,"5xAM","rg_true","italic(r)[score]",0.122313413138282,0
5,107,"5xAM","rg_true","italic(r)[score]",0.137979194425871,0
0,107,"5xAM + GxE","rg_true","italic(r)[score]",0.000304856256056066,0
1,107,"5xAM + GxE","rg_true","italic(r)[score]",0.0482547498776041,0
2,107,"5xAM + GxE","rg_true","italic(r)[score]",0.0808212967324167,0
3,107,"5xAM + GxE","rg_true","italic(r)[score]",0.103815584422413,0
4,107,"5xAM + GxE","rg_true","italic(r)[score]",0.118956051569758,0
5,107,"5xAM + GxE","rg_true","italic(r)[score]",0.138834301275542,0
0,107,"5xAM + GxE","rg_true","italic(r)[score]",0.000327509485637015,0
1,107,"5xAM + GxE","rg_true","italic(r)[score]",0.0473074492467052,0
2,107,"5xAM + GxE","rg_true","italic(r)[score]",0.0818876279539642,0
3,107,"5xAM + GxE","rg_true","italic(r)[score]",0.102767653143749,0
4,107,"5xAM + GxE","rg_true","italic(r)[score]",0.120882304744883,0
5,107,"5xAM + GxE","rg_true","italic(r)[score]",0.138674039111428,0
0,107,"5xAM + GxE","rg_true","italic(r)[score]",0.000571581740981331,0
1,107,"5xAM + GxE","rg_true","italic(r)[score]",0.0476085565740034,0
2,107,"5xAM + GxE","rg_true","italic(r)[score]",0.0818407705967935,0
3,107,"5xAM + GxE","rg_true","italic(r)[score]",0.101277685787298,0
4,107,"5xAM + GxE","rg_true","italic(r)[score]",0.121976518534886,0
5,107,"5xAM + GxE","rg_true","italic(r)[score]",0.135476953961789,0
0,107,"5xAM + VT","rg_true","italic(r)[score]",0.000179739378869748,0
1,107,"5xAM + VT","rg_true","italic(r)[score]",0.0334152324041395,0
2,107,"5xAM + VT","rg_true","italic(r)[score]",0.0508827164182759,0
3,107,"5xAM + VT","rg_true","italic(r)[score]",0.0648398791032203,0
4,107,"5xAM + VT","rg_true","italic(r)[score]",0.0731246354574839,0
5,107,"5xAM + VT","rg_true","italic(r)[score]",0.0727009630894496,0
0,107,"5xAM + VT","rg_true","italic(r)[score]",-0.000493078100410075,0
1,107,"5xAM + VT","rg_true","italic(r)[score]",0.0318211756081366,0
2,107,"5xAM + VT","rg_true","italic(r)[score]",0.0520471631351797,0
3,107,"5xAM + VT","rg_true","italic(r)[score]",0.0655539215852308,0
4,107,"5xAM + VT","rg_true","italic(r)[score]",0.0665953600988915,0
5,107,"5xAM + VT","rg_true","italic(r)[score]",0.0751326733951313,0
0,107,"5xAM + VT","rg_true","italic(r)[score]",-0.000532284696666,0
1,107,"5xAM + VT","rg_true","italic(r)[score]",0.0339882983140931,0
2,107,"5xAM + VT","rg_true","italic(r)[score]",0.0558787973583582,0
3,107,"5xAM + VT","rg_true","italic(r)[score]",0.0653044162390148,0
4,107,"5xAM + VT","rg_true","italic(r)[score]",0.0663808203195731,0
5,107,"5xAM + VT","rg_true","italic(r)[score]",0.0710067084839832,0
0,107,"5xAM + VT + GxE","rg_true","italic(r)[score]",9.12313505802133e-05,0
