"gen","seed","scenario","power","GWAS","relative_T1R"
2,220,"5xAM + VT + GxE","66%","Population",3.1866028708134
3,220,"5xAM + VT + GxE","66%","Population",3.59808612440192
4,220,"5xAM + VT + GxE","66%","Population",4.32535885167464
5,220,"5xAM + VT + GxE","66%","Population",4.54066985645934
0,220,"5xAM + VT + GxE","50%","Population",0.978021978021978
1,220,"5xAM + VT + GxE","50%","Population",1.35531135531136
2,220,"5xAM + VT + GxE","50%","Population",1.84981684981685
3,220,"5xAM + VT + GxE","50%","Population",2.14652014652014
4,220,"5xAM + VT + GxE","50%","Population",2.3095238095238
5,220,"5xAM + VT + GxE","50%","Population",2.41758241758242
0,220,"5xAM + VT + GxE","39%","Population",0.987641606591144
1,220,"5xAM + VT + GxE","39%","Population",1.25643666323378
2,220,"5xAM + VT + GxE","39%","Population",1.50566426364573
3,220,"5xAM + VT + GxE","39%","Population",1.62100926879506
4,220,"5xAM + VT + GxE","39%","Population",1.68692070030896
5,220,"5xAM + VT + GxE","39%","Population",1.78887744593203
0,221,"5xAM","66%","Population",1.00478468899522
1,221,"5xAM","66%","Population",1.15311004784689
2,221,"5xAM","66%","Population",1.35885167464115
3,221,"5xAM","66%","Population",1.5311004784689
4,221,"5xAM","66%","Population",1.61722488038278
5,221,"5xAM","66%","Population",1.66985645933014
0,221,"5xAM","50%","Population",0.86996336996337
1,221,"5xAM","50%","Population",1.05494505494505
2,221,"5xAM","50%","Population",1.10622710622711
3,221,"5xAM","50%","Population",1.19047619047619
4,221,"5xAM","50%","Population",1.32234432234432
5,221,"5xAM","50%","Population",1.42307692307692
0,221,"5xAM","39%","Population",1.05767250257467
1,221,"5xAM","39%","Population",0.969104016477858
2,221,"5xAM","39%","Population",1.07621009268795
3,221,"5xAM","39%","Population",1.07723995880536
4,221,"5xAM","39%","Population",1.11328527291452
5,221,"5xAM","39%","Population",1.1307929969104
0,221,"5xAM + GxE","66%","Population",0.92822966507177
1,221,"5xAM + GxE","66%","Population",1.2200956937799
2,221,"5xAM + GxE","66%","Population",1.37799043062201
3,221,"5xAM + GxE","66%","Population",1.50717703349282
4,221,"5xAM + GxE","66%","Population",1.688995215311
5,221,"5xAM + GxE","66%","Population",1.86124401913876
0,221,"5xAM + GxE","50%","Population",1.06410256410256
1,221,"5xAM + GxE","50%","Population",1.09340659340659
2,221,"5xAM + GxE","50%","Population",1.17032967032967
3,221,"5xAM + GxE","50%","Population",1.14835164835165
4,221,"5xAM + GxE","50%","Population",1.25457875457875
5,221,"5xAM + GxE","50%","Population",1.43040293040293
0,221,"5xAM + GxE","39%","Population",0.973223480947476
1,221,"5xAM + GxE","39%","Population",1.08032955715757
2,221,"5xAM + GxE","39%","Population",1.07106076210093
3,221,"5xAM + GxE","39%","Population",1.11946446961895
4,221,"5xAM + GxE","39%","Population",1.2399588053553
5,221,"5xAM + GxE","39%","Population",1.12358393408857
0,221,"5xAM + VT","66%","Population",1.08612440191388
1,221,"5xAM + VT","66%","Population",2.06698564593302
2,221,"5xAM + VT","66%","Population",3.01435406698564
3,221,"5xAM + VT","66%","Population",3.88038277511962
4,221,"5xAM + VT","66%","Population",4.1578947368421
5,221,"5xAM + VT","66%","Population",4.08133971291866
0,221,"5xAM + VT","50%","Population",1.04945054945055
1,221,"5xAM + VT","50%","Population",1.36080586080586
2,221,"5xAM + VT","50%","Population",1.83516483516484
3,221,"5xAM + VT","50%","Population",2.02564102564102
4,221,"5xAM + VT","50%","Population",2.2032967032967
5,221,"5xAM + VT","50%","Population",2.18864468864468
0,221,"5xAM + VT","39%","Population",1.01853759011329
1,221,"5xAM + VT","39%","Population",1.19155509783728
2,221,"5xAM + VT","39%","Population",1.47682801235839
3,221,"5xAM + VT","39%","Population",1.63748712667353
4,221,"5xAM + VT","39%","Population",1.69207003089598
5,221,"5xAM + VT","39%","Population",1.68383110195675
0,221,"5xAM + VT + GxE","66%","Population",1.16746411483254
1,221,"5xAM + VT + GxE","66%","Population",1.79904306220096
2,221,"5xAM + VT + GxE","66%","Population",3.1866028708134
3,221,"5xAM + VT + GxE","66%","Population",3.8133971291866
4,221,"5xAM + VT + GxE","66%","Population",4.16746411483254
5,221,"5xAM + VT + GxE","66%","Population",4.1531100478469
0,221,"5xAM + VT + GxE","50%","Population",0.978021978021978
1,221,"5xAM + VT + GxE","50%","Population",1.43772893772894
2,221,"5xAM + VT + GxE","50%","Population",1.81868131868132
3,221,"5xAM + VT + GxE","50%","Population",1.94505494505495
4,221,"5xAM + VT + GxE","50%","Population",2.3076923076923
5,221,"5xAM + VT + GxE","50%","Population",2.27655677655678
0,221,"5xAM + VT + GxE","39%","Population",1.01544799176107
1,221,"5xAM + VT + GxE","39%","Population",1.18846549948507
2,221,"5xAM + VT + GxE","39%","Population",1.52626158599382
3,221,"5xAM + VT + GxE","39%","Population",1.59114315139032
4,221,"5xAM + VT + GxE","39%","Population",1.83625128733265
5,221,"5xAM + VT + GxE","39%","Population",1.68589083419156
0,222,"5xAM","66%","Population",0.937799043062202
1,222,"5xAM","66%","Population",1.1244019138756
2,222,"5xAM","66%","Population",1.33971291866029
3,222,"5xAM","66%","Population",1.76076555023923
4,222,"5xAM","66%","Population",1.83732057416268
5,222,"5xAM","66%","Population",2
0,222,"5xAM","50%","Population",0.97069597069597
1,222,"5xAM","50%","Population",1.10805860805861
2,222,"5xAM","50%","Population",1.10622710622711
3,222,"5xAM","50%","Population",1.16117216117216
4,222,"5xAM","50%","Population",1.2985347985348
5,222,"5xAM","50%","Population",1.36446886446886
0,222,"5xAM","39%","Population",0.9783728115345
1,222,"5xAM","39%","Population",1.02059732234809
2,222,"5xAM","39%","Population",1.09165808444902
3,222,"5xAM","39%","Population",1.11637487126674
4,222,"5xAM","39%","Population",1.15859938208033
5,222,"5xAM","39%","Population",1.20288362512873
0,222,"5xAM + GxE","66%","Population",1.02392344497608
1,222,"5xAM + GxE","66%","Population",1.10526315789474
2,222,"5xAM + GxE","66%","Population",1.29186602870813
3,222,"5xAM + GxE","66%","Population",1.59808612440191
4,222,"5xAM + GxE","66%","Population",1.55502392344498
5,222,"5xAM + GxE","66%","Population",1.98564593301435
0,222,"5xAM + GxE","50%","Population",0.93040293040293
1,222,"5xAM + GxE","50%","Population",1.02197802197802
2,222,"5xAM + GxE","50%","Population",1.15750915750916
3,222,"5xAM + GxE","50%","Population",1.18315018315018
4,222,"5xAM + GxE","50%","Population",1.31684981684982
5,222,"5xAM + GxE","50%","Population",1.31501831501832
0,222,"5xAM + GxE","39%","Population",0.991761071060762
1,222,"5xAM + GxE","39%","Population",0.983522142121524
2,222,"5xAM + GxE","39%","Population",1.14315139031926
3,222,"5xAM + GxE","39%","Population",1.08032955715757
4,222,"5xAM + GxE","39%","Population",1.11534500514933
5,222,"5xAM + GxE","39%","Population",1.1740473738414
0,222,"5xAM + VT","66%","Population",1.06698564593301
1,222,"5xAM + VT","66%","Population",1.91866028708134
2,222,"5xAM + VT","66%","Population",2.91387559808612
3,222,"5xAM + VT","66%","Population",3.42105263157894
4,222,"5xAM + VT","66%","Population",3.91866028708134
5,222,"5xAM + VT","66%","Population",4.10047846889952
0,222,"5xAM + VT","50%","Population",1.0018315018315
1,222,"5xAM + VT","50%","Population",1.49267399267399
2,222,"5xAM + VT","50%","Population",1.82783882783883
3,222,"5xAM + VT","50%","Population",1.94505494505495
4,222,"5xAM + VT","50%","Population",2.1941391941392
5,222,"5xAM + VT","50%","Population",2.47802197802198
0,222,"5xAM + VT","39%","Population",0.984552008238928
1,222,"5xAM + VT","39%","Population",1.16271884654995
2,222,"5xAM + VT","39%","Population",1.48094747682801
3,222,"5xAM + VT","39%","Population",1.64572605561277
4,222,"5xAM + VT","39%","Population",1.72914521112255
5,222,"5xAM + VT","39%","Population",1.80844490216272
0,222,"5xAM + VT + GxE","66%","Population",0.937799043062202
1,222,"5xAM + VT + GxE","66%","Population",2.13875598086124
2,222,"5xAM + VT + GxE","66%","Population",3.00956937799044
3,222,"5xAM + VT + GxE","66%","Population",4.11483253588516
4,222,"5xAM + VT + GxE","66%","Population",3.86124401913876
5,222,"5xAM + VT + GxE","66%","Population",4.47846889952154
0,222,"5xAM + VT + GxE","50%","Population",0.983516483516484
1,222,"5xAM + VT + GxE","50%","Population",1.36996336996337
2,222,"5xAM + VT + GxE","50%","Population",1.78754578754579
3,222,"5xAM + VT + GxE","50%","Population",2.02197802197802
4,222,"5xAM + VT + GxE","50%","Population",2.26923076923076
5,222,"5xAM + VT + GxE","50%","Population",2.496336996337
0,222,"5xAM + VT + GxE","39%","Population",1.02780638516993
1,222,"5xAM + VT + GxE","39%","Population",1.20803295571576
2,222,"5xAM + VT + GxE","39%","Population",1.54479917610711
3,222,"5xAM + VT + GxE","39%","Population",1.66735324407827
4,222,"5xAM + VT + GxE","39%","Population",1.74356333676622
5,222,"5xAM + VT + GxE","39%","Population",1.76828012358393
0,223,"5xAM","66%","Population",1.04784688995215
1,223,"5xAM","66%","Population",0.995215311004784
2,223,"5xAM","66%","Population",1.26794258373206
3,223,"5xAM","66%","Population",1.67942583732057
4,223,"5xAM","66%","Population",1.80382775119617
5,223,"5xAM","66%","Population",1.81818181818182
0,223,"5xAM","50%","Population",0.965201465201466
1,223,"5xAM","50%","Population",1.12454212454212
2,223,"5xAM","50%","Population",1.15934065934066
3,223,"5xAM","50%","Population",1.2967032967033
4,223,"5xAM","50%","Population",1.29487179487179
5,223,"5xAM","50%","Population",1.27106227106227
0,223,"5xAM","39%","Population",1.03295571575695
1,223,"5xAM","39%","Population",1.043254376931
2,223,"5xAM","39%","Population",1.07723995880536
3,223,"5xAM","39%","Population",1.16065911431514
4,223,"5xAM","39%","Population",1.17713697219361
5,223,"5xAM","39%","Population",1.31204943357364
0,223,"5xAM + GxE","66%","Population",1.04784688995215
1,223,"5xAM + GxE","66%","Population",1.09569377990431
2,223,"5xAM + GxE","66%","Population",1.42105263157895
3,223,"5xAM + GxE","66%","Population",1.51674641148325
4,223,"5xAM + GxE","66%","Population",1.61244019138756
5,223,"5xAM + GxE","66%","Population",2.0334928229665
0,223,"5xAM + GxE","50%","Population",1.003663003663
1,223,"5xAM + GxE","50%","Population",1.05494505494505
2,223,"5xAM + GxE","50%","Population",1.09340659340659
3,223,"5xAM + GxE","50%","Population",1.3021978021978
4,223,"5xAM + GxE","50%","Population",1.29487179487179
5,223,"5xAM + GxE","50%","Population",1.36446886446886
0,223,"5xAM + GxE","39%","Population",1.01235839340886
1,223,"5xAM + GxE","39%","Population",0.932028836251288
2,223,"5xAM + GxE","39%","Population",1.08238928939238
3,223,"5xAM + GxE","39%","Population",1.07106076210093
4,223,"5xAM + GxE","39%","Population",1.21215242018538
5,223,"5xAM + GxE","39%","Population",1.19773429454171
0,223,"5xAM + VT","66%","Population",0.99043062200957
1,223,"5xAM + VT","66%","Population",2.14354066985646
2,223,"5xAM + VT","66%","Population",3.05741626794258
3,223,"5xAM + VT","66%","Population",3.88516746411484
4,223,"5xAM + VT","66%","Population",4.10047846889952
5,223,"5xAM + VT","66%","Population",4.04784688995216
0,223,"5xAM + VT","50%","Population",1.01648351648352
1,223,"5xAM + VT","50%","Population",1.38827838827839
2,223,"5xAM + VT","50%","Population",1.84615384615385
3,223,"5xAM + VT","50%","Population",2.31135531135532
4,223,"5xAM + VT","50%","Population",2.23809523809524
5,223,"5xAM + VT","50%","Population",2.32600732600732
0,223,"5xAM + VT","39%","Population",0.98043254376931
1,223,"5xAM + VT","39%","Population",1.16786817713697
2,223,"5xAM + VT","39%","Population",1.44181256436663
3,223,"5xAM + VT","39%","Population",1.57878475798146
4,223,"5xAM + VT","39%","Population",1.70133882595263
5,223,"5xAM + VT","39%","Population",1.73120494335736
0,223,"5xAM + VT + GxE","66%","Population",0.952153110047846
1,223,"5xAM + VT + GxE","66%","Population",1.97129186602871
2,223,"5xAM + VT + GxE","66%","Population",3.34928229665072
3,223,"5xAM + VT + GxE","66%","Population",3.9377990430622
4,223,"5xAM + VT + GxE","66%","Population",4.14832535885168
5,223,"5xAM + VT + GxE","66%","Population",4.19617224880382
0,223,"5xAM + VT + GxE","50%","Population",1.00915750915751
1,223,"5xAM + VT + GxE","50%","Population",1.59157509157509
2,223,"5xAM + VT + GxE","50%","Population",1.81135531135531
3,223,"5xAM + VT + GxE","50%","Population",2.17399267399268
4,223,"5xAM + VT + GxE","50%","Population",2.23260073260074
5,223,"5xAM + VT + GxE","50%","Population",2.47435897435898
0,223,"5xAM + VT + GxE","39%","Population",0.99794026776519
1,223,"5xAM + VT + GxE","39%","Population",1.2173017507724
2,223,"5xAM + VT + GxE","39%","Population",1.37796086508754
3,223,"5xAM + VT + GxE","39%","Population",1.53861997940268
4,223,"5xAM + VT + GxE","39%","Population",1.73532440782698
5,223,"5xAM + VT + GxE","39%","Population",1.84140061791967
0,224,"5xAM","66%","Population",1.02870813397129
1,224,"5xAM","66%","Population",1.09569377990431
2,224,"5xAM","66%","Population",1.2488038277512
3,224,"5xAM","66%","Population",1.45454545454545
4,224,"5xAM","66%","Population",1.74162679425837
5,224,"5xAM","66%","Population",1.9377990430622
0,224,"5xAM","50%","Population",0.95054945054945
1,224,"5xAM","50%","Population",0.987179487179488
2,224,"5xAM","50%","Population",1.14835164835165
3,224,"5xAM","50%","Population",1.24908424908425
4,224,"5xAM","50%","Population",1.26373626373626
5,224,"5xAM","50%","Population",1.43589743589744
0,224,"5xAM","39%","Population",1.01956745623069
1,224,"5xAM","39%","Population",1.00205973223481
2,224,"5xAM","39%","Population",1.02677651905252
3,224,"5xAM","39%","Population",1.14933058702369
4,224,"5xAM","39%","Population",1.15756951596292
5,224,"5xAM","39%","Population",1.25746652935118
0,224,"5xAM + GxE","66%","Population",1.03827751196172
1,224,"5xAM + GxE","66%","Population",1.11961722488038
2,224,"5xAM + GxE","66%","Population",1.29665071770335
3,224,"5xAM + GxE","66%","Population",1.59808612440191
4,224,"5xAM + GxE","66%","Population",1.7177033492823
5,224,"5xAM + GxE","66%","Population",2.11961722488038
0,224,"5xAM + GxE","50%","Population",1.01465201465201
1,224,"5xAM + GxE","50%","Population",1.08424908424908
2,224,"5xAM + GxE","50%","Population",1.11721611721612
3,224,"5xAM + GxE","50%","Population",1.30586080586081
4,224,"5xAM + GxE","50%","Population",1.43223443223443
5,224,"5xAM + GxE","50%","Population",1.37728937728938
0,224,"5xAM + GxE","39%","Population",1.10401647785788
1,224,"5xAM + GxE","39%","Population",1.00926879505664
2,224,"5xAM + GxE","39%","Population",1.05046343975283
3,224,"5xAM + GxE","39%","Population",1.09474768280124
4,224,"5xAM + GxE","39%","Population",1.14418125643666
5,224,"5xAM + GxE","39%","Population",1.16786817713697
0,224,"5xAM + VT","66%","Population",1.03827751196172
1,224,"5xAM + VT","66%","Population",2.0909090909091
2,224,"5xAM + VT","66%","Population",2.9712918660287
3,224,"5xAM + VT","66%","Population",3.69377990430622
4,224,"5xAM + VT","66%","Population",4.0622009569378
5,224,"5xAM + VT","66%","Population",4.38277511961722
0,224,"5xAM + VT","50%","Population",0.954212454212454
1,224,"5xAM + VT","50%","Population",1.31501831501832
2,224,"5xAM + VT","50%","Population",1.83882783882784
3,224,"5xAM + VT","50%","Population",2.21428571428572
4,224,"5xAM + VT","50%","Population",2.17399267399268
5,224,"5xAM + VT","50%","Population",2.3901098901099
0,224,"5xAM + VT","39%","Population",0.994850669412976
1,224,"5xAM + VT","39%","Population",1.17919670442842
2,224,"5xAM + VT","39%","Population",1.53038105046344
3,224,"5xAM + VT","39%","Population",1.57466529351184
4,224,"5xAM + VT","39%","Population",1.67868177136972
5,224,"5xAM + VT","39%","Population",1.75386199794027
0,224,"5xAM + VT + GxE","66%","Population",1.07177033492823
1,224,"5xAM + VT + GxE","66%","Population",2.0909090909091
2,224,"5xAM + VT + GxE","66%","Population",3.38277511961722
3,224,"5xAM + VT + GxE","66%","Population",3.92344497607656
4,224,"5xAM + VT + GxE","66%","Population",4.2488038277512
5,224,"5xAM + VT + GxE","66%","Population",4.34928229665072
0,224,"5xAM + VT + GxE","50%","Population",0.974358974358974
1,224,"5xAM + VT + GxE","50%","Population",1.47435897435897
2,224,"5xAM + VT + GxE","50%","Population",1.90842490842491
3,224,"5xAM + VT + GxE","50%","Population",2.28021978021978
4,224,"5xAM + VT + GxE","50%","Population",2.23809523809524
5,224,"5xAM + VT + GxE","50%","Population",2.26007326007326
0,224,"5xAM + VT + GxE","39%","Population",1.00617919670443
1,224,"5xAM + VT + GxE","39%","Population",1.26776519052523
2,224,"5xAM + VT + GxE","39%","Population",1.47270854788877
3,224,"5xAM + VT + GxE","39%","Population",1.61380020597322
4,224,"5xAM + VT + GxE","39%","Population",1.7167868177137
5,224,"5xAM + VT + GxE","39%","Population",1.84963954685891
0,225,"5xAM","66%","Population",1.01913875598086
1,225,"5xAM","66%","Population",1.11961722488038
2,225,"5xAM","66%","Population",1.35406698564593
3,225,"5xAM","66%","Population",1.51196172248804
4,225,"5xAM","66%","Population",1.83732057416268
5,225,"5xAM","66%","Population",1.89952153110048
0,225,"5xAM","50%","Population",1.03846153846154
1,225,"5xAM","50%","Population",1.02564102564103
2,225,"5xAM","50%","Population",1.12820512820513
3,225,"5xAM","50%","Population",1.28754578754579
4,225,"5xAM","50%","Population",1.44322344322344
5,225,"5xAM","50%","Population",1.43223443223443
0,225,"5xAM","39%","Population",1.04634397528321
1,225,"5xAM","39%","Population",1.01544799176107
2,225,"5xAM","39%","Population",1.03501544799176
3,225,"5xAM","39%","Population",1.16992790937178
4,225,"5xAM","39%","Population",1.18537590113285
5,225,"5xAM","39%","Population",1.22657054582904
0,225,"5xAM + GxE","66%","Population",1
1,225,"5xAM + GxE","66%","Population",1.15311004784689
2,225,"5xAM + GxE","66%","Population",1.39234449760766
3,225,"5xAM + GxE","66%","Population",1.71291866028708
4,225,"5xAM + GxE","66%","Population",1.76076555023923
5,225,"5xAM + GxE","66%","Population",1.95215311004785
0,225,"5xAM + GxE","50%","Population",1.03296703296703
1,225,"5xAM + GxE","50%","Population",1.05128205128205
2,225,"5xAM + GxE","50%","Population",1.10805860805861
3,225,"5xAM + GxE","50%","Population",1.16117216117216
4,225,"5xAM + GxE","50%","Population",1.36263736263736
5,225,"5xAM + GxE","50%","Population",1.36813186813187
0,225,"5xAM + GxE","39%","Population",0.9783728115345
1,225,"5xAM + GxE","39%","Population",1.04737384140062
2,225,"5xAM + GxE","39%","Population",1.02059732234809
3,225,"5xAM + GxE","39%","Population",1.10298661174047
4,225,"5xAM + GxE","39%","Population",1.17095777548919
5,225,"5xAM + GxE","39%","Population",1.28733264675592
0,225,"5xAM + VT","66%","Population",0.952153110047846
1,225,"5xAM + VT","66%","Population",2.0909090909091
2,225,"5xAM + VT","66%","Population",3.18181818181818
3,225,"5xAM + VT","66%","Population",3.8421052631579
4,225,"5xAM + VT","66%","Population",4.48325358851674
5,225,"5xAM + VT","66%","Population",4.22488038277512
0,225,"5xAM + VT","50%","Population",1.01282051282051
1,225,"5xAM + VT","50%","Population",1.51098901098901
2,225,"5xAM + VT","50%","Population",1.91208791208791
3,225,"5xAM + VT","50%","Population",2.18498168498168
4,225,"5xAM + VT","50%","Population",2.33699633699634
5,225,"5xAM + VT","50%","Population",2.36080586080586
0,225,"5xAM + VT","39%","Population",1.06385169927909
1,225,"5xAM + VT","39%","Population",1.20082389289392
2,225,"5xAM + VT","39%","Population",1.43254376930999
3,225,"5xAM + VT","39%","Population",1.68589083419156
4,225,"5xAM + VT","39%","Population",1.68383110195675
5,225,"5xAM + VT","39%","Population",1.77445932028836
0,225,"5xAM + VT + GxE","66%","Population",1.00478468899522
1,225,"5xAM + VT + GxE","66%","Population",2.04784688995216
2,225,"5xAM + VT + GxE","66%","Population",3.01435406698564
3,225,"5xAM + VT + GxE","66%","Population",3.76555023923444
4,225,"5xAM + VT + GxE","66%","Population",4.30622009569378
5,225,"5xAM + VT + GxE","66%","Population",4.3444976076555
0,225,"5xAM + VT + GxE","50%","Population",1.04578754578755
1,225,"5xAM + VT + GxE","50%","Population",1.36263736263736
2,225,"5xAM + VT + GxE","50%","Population",1.84798534798535
3,225,"5xAM + VT + GxE","50%","Population",2.2051282051282
4,225,"5xAM + VT + GxE","50%","Population",2.23260073260074
5,225,"5xAM + VT + GxE","50%","Population",2.25274725274726
0,225,"5xAM + VT + GxE","39%","Population",0.959835221421216
1,225,"5xAM + VT + GxE","39%","Population",1.24304840370752
2,225,"5xAM + VT + GxE","39%","Population",1.53347064881565
3,225,"5xAM + VT + GxE","39%","Population",1.53964984552008
4,225,"5xAM + VT + GxE","39%","Population",1.77136972193615
5,225,"5xAM + VT + GxE","39%","Population",1.77239958805355
0,226,"5xAM","66%","Population",0.923444976076556
1,226,"5xAM","66%","Population",1.1244019138756
2,226,"5xAM","66%","Population",1.24401913875598
3,226,"5xAM","66%","Population",1.57894736842105
4,226,"5xAM","66%","Population",1.82296650717703
5,226,"5xAM","66%","Population",1.97607655502392
0,226,"5xAM","50%","Population",0.998168498168498
1,226,"5xAM","50%","Population",0.981684981684982
2,226,"5xAM","50%","Population",1.08608058608059
3,226,"5xAM","50%","Population",1.15750915750916
4,226,"5xAM","50%","Population",1.22344322344322
5,226,"5xAM","50%","Population",1.51282051282051
0,226,"5xAM","39%","Population",1.0216271884655
1,226,"5xAM","39%","Population",1.03913491246138
2,226,"5xAM","39%","Population",1.06179196704428
3,226,"5xAM","39%","Population",1.11534500514933
4,226,"5xAM","39%","Population",1.16477857878476
5,226,"5xAM","39%","Population",1.21421215242019
0,226,"5xAM + GxE","66%","Population",0.937799043062202
1,226,"5xAM + GxE","66%","Population",1.13397129186603
2,226,"5xAM + GxE","66%","Population",1.14832535885167
3,226,"5xAM + GxE","66%","Population",1.67464114832536
4,226,"5xAM + GxE","66%","Population",1.61244019138756
5,226,"5xAM + GxE","66%","Population",2.19617224880382
0,226,"5xAM + GxE","50%","Population",0.998168498168498
1,226,"5xAM + GxE","50%","Population",1.04761904761905
2,226,"5xAM + GxE","50%","Population",1.18498168498168
3,226,"5xAM + GxE","50%","Population",1.23809523809524
4,226,"5xAM + GxE","50%","Population",1.26556776556777
5,226,"5xAM + GxE","50%","Population",1.47802197802198
0,226,"5xAM + GxE","39%","Population",0.988671472708548
1,226,"5xAM + GxE","39%","Population",1.03501544799176
2,226,"5xAM + GxE","39%","Population",1.07415036045314
3,226,"5xAM + GxE","39%","Population",1.10195674562307
4,226,"5xAM + GxE","39%","Population",1.19773429454171
5,226,"5xAM + GxE","39%","Population",1.26673532440783
0,226,"5xAM + VT","66%","Population",1.02870813397129
1,226,"5xAM + VT","66%","Population",1.97129186602871
2,226,"5xAM + VT","66%","Population",3.26794258373206
3,226,"5xAM + VT","66%","Population",3.78947368421052
4,226,"5xAM + VT","66%","Population",4.07655502392344
5,226,"5xAM + VT","66%","Population",4.13875598086124
0,226,"5xAM + VT","50%","Population",1.00549450549451
1,226,"5xAM + VT","50%","Population",1.45421245421245
2,226,"5xAM + VT","50%","Population",1.96703296703297
3,226,"5xAM + VT","50%","Population",1.98901098901099
4,226,"5xAM + VT","50%","Population",2.33150183150184
5,226,"5xAM + VT","50%","Population",2.2948717948718
0,226,"5xAM + VT","39%","Population",0.986611740473738
1,226,"5xAM + VT","39%","Population",1.24819773429454
2,226,"5xAM + VT","39%","Population",1.56745623069001
3,226,"5xAM + VT","39%","Population",1.53861997940268
4,226,"5xAM + VT","39%","Population",1.6961894953656
5,226,"5xAM + VT","39%","Population",1.75180226570546
0,226,"5xAM + VT + GxE","66%","Population",1.07177033492823
1,226,"5xAM + VT + GxE","66%","Population",1.87081339712919
2,226,"5xAM + VT + GxE","66%","Population",3.5598086124402
3,226,"5xAM + VT + GxE","66%","Population",4.1531100478469
4,226,"5xAM + VT + GxE","66%","Population",4.11483253588516
5,226,"5xAM + VT + GxE","66%","Population",4.5311004784689
0,226,"5xAM + VT + GxE","50%","Population",1.02014652014652
1,226,"5xAM + VT + GxE","50%","Population",1.34065934065934
2,226,"5xAM + VT + GxE","50%","Population",1.86813186813187
3,226,"5xAM + VT + GxE","50%","Population",2.11355311355312
4,226,"5xAM + VT + GxE","50%","Population",2.24175824175824
5,226,"5xAM + VT + GxE","50%","Population",2.32600732600732
0,226,"5xAM + VT + GxE","39%","Population",1.0010298661174
1,226,"5xAM + VT + GxE","39%","Population",1.22451081359423
2,226,"5xAM + VT + GxE","39%","Population",1.55200823892894
3,226,"5xAM + VT + GxE","39%","Population",1.67971163748713
4,226,"5xAM + VT + GxE","39%","Population",1.78784757981462
5,226,"5xAM + VT + GxE","39%","Population",1.78475798146241
0,227,"5xAM","66%","Population",0.91866028708134
1,227,"5xAM","66%","Population",1.15311004784689
2,227,"5xAM","66%","Population",1.42105263157895
3,227,"5xAM","66%","Population",1.63636363636364
4,227,"5xAM","66%","Population",1.89473684210526
5,227,"5xAM","66%","Population",2.13875598086124
0,227,"5xAM","50%","Population",1.02564102564103
1,227,"5xAM","50%","Population",1.04395604395604
2,227,"5xAM","50%","Population",1.17032967032967
3,227,"5xAM","50%","Population",1.15567765567766
4,227,"5xAM","50%","Population",1.29304029304029
5,227,"5xAM","50%","Population",1.38278388278388
0,227,"5xAM","39%","Population",1.01544799176107
1,227,"5xAM","39%","Population",1.02574665293512
2,227,"5xAM","39%","Population",1.05355303810505
3,227,"5xAM","39%","Population",1.16786817713697
4,227,"5xAM","39%","Population",1.1513903192585
5,227,"5xAM","39%","Population",1.20494335736354
0,227,"5xAM + GxE","66%","Population",0.99043062200957
1,227,"5xAM + GxE","66%","Population",1.14354066985646
2,227,"5xAM + GxE","66%","Population",1.34928229665072
3,227,"5xAM + GxE","66%","Population",1.7177033492823
4,227,"5xAM + GxE","66%","Population",1.76076555023923
5,227,"5xAM + GxE","66%","Population",2.27751196172248
0,227,"5xAM + GxE","50%","Population",1.04029304029304
1,227,"5xAM + GxE","50%","Population",1.1043956043956
2,227,"5xAM + GxE","50%","Population",1.05311355311355
3,227,"5xAM + GxE","50%","Population",1.27106227106227
4,227,"5xAM + GxE","50%","Population",1.33882783882784
5,227,"5xAM + GxE","50%","Population",1.41208791208791
0,227,"5xAM + GxE","39%","Population",1.0216271884655
1,227,"5xAM + GxE","39%","Population",0.977342945417096
2,227,"5xAM + GxE","39%","Population",1.10298661174047
3,227,"5xAM + GxE","39%","Population",1.14418125643666
4,227,"5xAM + GxE","39%","Population",1.13182286302781
5,227,"5xAM + GxE","39%","Population",1.28012358393409
0,227,"5xAM + VT","66%","Population",1.01913875598086
1,227,"5xAM + VT","66%","Population",2.23923444976076
2,227,"5xAM + VT","66%","Population",3.38277511961722
3,227,"5xAM + VT","66%","Population",3.92822966507178
4,227,"5xAM + VT","66%","Population",4.46411483253588
5,227,"5xAM + VT","66%","Population",4.622009569378
0,227,"5xAM + VT","50%","Population",1.01098901098901
1,227,"5xAM + VT","50%","Population",1.38644688644689
2,227,"5xAM + VT","50%","Population",1.8992673992674
3,227,"5xAM + VT","50%","Population",2.25641025641026
4,227,"5xAM + VT","50%","Population",2.31501831501832
5,227,"5xAM + VT","50%","Population",2.34798534798534
0,227,"5xAM + VT","39%","Population",0.95880535530381
1,227,"5xAM + VT","39%","Population",1.17919670442842
2,227,"5xAM + VT","39%","Population",1.50154479917611
3,227,"5xAM + VT","39%","Population",1.59835221421215
4,227,"5xAM + VT","39%","Population",1.73326467559217
5,227,"5xAM + VT","39%","Population",1.74768280123584
0,227,"5xAM + VT + GxE","66%","Population",1.06698564593301
1,227,"5xAM + VT + GxE","66%","Population",2.12918660287082
2,227,"5xAM + VT + GxE","66%","Population",3.1244019138756
3,227,"5xAM + VT + GxE","66%","Population",4.05263157894736
4,227,"5xAM + VT + GxE","66%","Population",4.39712918660288
5,227,"5xAM + VT + GxE","66%","Population",4.1531100478469
