"seed","gen","scenario_label","latent_r","args_kphen","args_kmate","args_rmate","he_rg","rg_true","he_h2","h2_true"
41,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0945141459669266,0.0446444831895074,0.537972509860992,0.512227206106042
41,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0990148874971274,0.0446295657213594,0.557022899389267,0.511307379455328
41,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.107306046075119,0.0511233475967637,0.534665703773499,0.51276411443674
41,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.10153571489163,0.0473870438423607,0.520622178912163,0.512478052978719
41,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.000744647868183213,-0.000112809079431038,0.502305465936661,0.502366230527546
41,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0483337697074775,0.0234901424997511,0.520900201797485,0.510001864223129
41,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.082375298792755,0.0387761971036642,0.53604074716568,0.511590760559907
41,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0960402691112787,0.0466255217374715,0.547763383388519,0.516194940265953
41,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.107695920536169,0.0538025937139781,0.546096241474152,0.516216596619801
41,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.127205086483746,0.0609160440827926,0.553988873958588,0.520547571095359
42,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00208339832410002,0.00106699839534347,0.498614907264709,0.499302642682214
42,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0594206232244874,0.0299672317042635,0.514340400695801,0.504954119178248
42,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0801198607313068,0.0389631830670481,0.524568647146225,0.508966643041821
42,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.104645117831548,0.0509551541487466,0.541947513818741,0.508456735917446
42,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.115757201561149,0.0630204713822544,0.535958796739578,0.512274051687322
42,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.104634237608071,0.0577448258419002,0.534554094076157,0.506298020159251
42,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00136839749273037,-0.000283457623270459,0.496261137723923,0.498473784703382
42,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0493732180780231,0.0233518980197879,0.519347238540649,0.503798581503821
42,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0868473198568748,0.0399994719179413,0.534456372261047,0.507928508238892
42,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0934772080059346,0.0449776556335118,0.548723816871643,0.512667931379927
42,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.117543299046687,0.0513641518279709,0.544673335552216,0.513546523415491
42,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.124282121008475,0.0605049866164446,0.55657719373703,0.50579981836642
43,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.0137186426924339,-0.0056388008126331,0.50972506403923,0.509165300030426
43,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0337374851703711,0.0180937448677651,0.529737532138824,0.513548045027202
43,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0796680368709548,0.0390088086150353,0.550779938697815,0.517352080141213
43,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0786773707929416,0.0430818090402505,0.55598121881485,0.522188112087337
43,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.093937665458065,0.051092629868131,0.556064069271088,0.522837214889066
43,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.107782720031961,0.0451716584397285,0.549045234918594,0.528076901957063
43,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00191062952811253,-0.000925763460625004,0.506108868122101,0.507124514053722
43,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0550443399816555,0.0258053657669403,0.52838796377182,0.514311417082027
43,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.085575854713849,0.0410033095799779,0.541569495201111,0.517976449245105
43,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0995550676611713,0.0463707856166331,0.549017643928528,0.51810244310816
43,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.114659913108908,0.0552214382463845,0.564388775825501,0.523694772423419
43,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.130547491025989,0.0571466258054241,0.570384955406189,0.522953366586744
44,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.001708186652973,-0.00133750505711798,0.503568440675735,0.499828998073017
44,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0475210984681512,0.0263836782904433,0.522206634283066,0.507327162287353
44,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.080779281310639,0.0411637251977003,0.534223347902298,0.508967968366526
44,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0844644561461546,0.042465434029531,0.546617716550827,0.509122367950461
44,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0819032412704536,0.0423335181626384,0.54469558596611,0.514375694040926
44,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0871411337915586,0.0338452163196023,0.535342991352081,0.511838086614773
44,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.00096169309524284,0.000445239710009528,0.504763460159302,0.500297014303177
44,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0497540260573618,0.0244681544959741,0.520693731307983,0.506083203701095
44,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0821250442508067,0.0377155836766089,0.536135506629944,0.511181154113395
44,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.104153698429042,0.0479331544438099,0.543994760513306,0.511796041848943
44,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.109668414529709,0.0525690686460939,0.544876968860626,0.515041297202867
44,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.118081420987837,0.0599624703201587,0.569415557384491,0.520092347004955
45,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00287492933578055,-0.000926884501701413,0.499033868312836,0.501161834713144
45,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0582874318484502,0.0305178794564999,0.519122987985611,0.504473597941015
45,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0908899167652266,0.0438763687626342,0.521559655666351,0.507020173214858
45,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0756950223304099,0.0453430856463925,0.54005441069603,0.505076027909285
45,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0928395527363308,0.0479536368797461,0.529302328824997,0.509322639888115
45,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0814247833983393,0.0458955199737387,0.5483158826828,0.514066494495745
45,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.000539198228316703,0.000276419042118472,0.500699406862259,0.499704234949574
45,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0470131913786862,0.0230405396937691,0.521155321598053,0.50484921266233
45,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0819718417608337,0.0397983738067453,0.533646416664123,0.508760822134136
45,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.105440364961329,0.0481227700795236,0.544454801082611,0.511525946819593
45,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.112593614782279,0.0533064704140062,0.55725359916687,0.513849051641304
45,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.14455537057307,0.0626120023274592,0.559076416492462,0.516701548899867
46,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.0027168651504706,-0.00164905638894558,0.49931389093399,0.503943268247212
46,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0436928924804061,0.0202754801084516,0.523636341094971,0.505981536275348
46,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0655027870170357,0.032664027115602,0.534451484680176,0.517687394963741
46,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0604707205839257,0.037656195406199,0.540938377380371,0.514697856945526
46,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.105813685260102,0.0504889297411714,0.533854812383652,0.520331768487399
46,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.119311800767553,0.0451531164858503,0.537207633256912,0.517794955388827
46,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00028807155969389,-0.000251802697972104,0.503026634454727,0.502483686845421
46,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0487749335396904,0.0244378783351223,0.524809622764587,0.511752737672193
46,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0799938183214347,0.0390411705027668,0.532295668125153,0.511907296389897
46,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0992573585797815,0.0474337935068024,0.544250178337097,0.512369792555862
46,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.12475749768497,0.0575624400271851,0.548410081863403,0.516835791137741
46,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.132289558449565,0.0607236286161644,0.549584949016571,0.512837813306022
47,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-5.06735781034903e-05,0.00130736179112997,0.495976135134697,0.496776156781912
47,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0439022069331337,0.0225336138849726,0.51496696472168,0.503059601199524
47,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0689790380433058,0.0339392095529832,0.526044458150864,0.505594642454791
47,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0742253884106789,0.0451142745962329,0.537388831377029,0.50993620361668
47,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.090823601362584,0.0505284026921978,0.549206495285034,0.510472742088464
47,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0939105073903347,0.0496787560496025,0.522436708211899,0.509869736732595
47,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0034921457707882,0.00103853340201472,0.495746386051178,0.49547630201903
47,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0511236726876434,0.025559651593198,0.516283059120178,0.501285140188854
47,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0808730386744391,0.0372967115744746,0.527465856075287,0.506914634610804
47,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0913115266508821,0.047661869334006,0.543552649021149,0.509032411267662
47,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.120882621557122,0.0521415659918722,0.549338233470917,0.506211109804346
47,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.117750252247783,0.0566221196705342,0.546173715591431,0.510510354299523
48,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00260603906393146,0.000156544269905436,0.495747461915016,0.499638197642032
48,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0447092692055362,0.0271943778142068,0.520137906074524,0.505803566384855
48,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0755844144848418,0.0350863208884014,0.536896407604218,0.507712300438119
48,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.100550845116864,0.0470268969520637,0.533011853694916,0.508280214605679
48,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.111659392485579,0.0457958213338752,0.549030125141144,0.510366887459431
48,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0666349618521943,0.0528064678810445,0.549135386943817,0.523100089015488
48,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.00199416260779135,0.000296803317316286,0.502275955677032,0.499726058695861
48,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0501959137834798,0.024459049981419,0.520024979114532,0.505192729226146
48,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0824577623356321,0.0395717693582672,0.530846512317657,0.508172285823447
48,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.104675074303703,0.0494495645372512,0.542958331108093,0.512093559623964
48,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.111346417048514,0.0545948876151741,0.544939291477203,0.519345192496456
48,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.153590004041947,0.0667216587521752,0.559524381160736,0.516472582138465
49,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00216728145306799,-0.00124159969810909,0.494159772992134,0.494301371279779
49,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0503690111484382,0.0255564970536902,0.512858808040619,0.498727482140542
49,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0854425757850885,0.0381149924385136,0.524921059608459,0.502555117723751
49,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0932562236983339,0.0489077562956094,0.532654911279678,0.502829677003662
49,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0723084903080514,0.0439261639964326,0.533842325210571,0.509240458739501
49,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0533316985110601,0.048494928510268,0.525675892829895,0.500654426825459
49,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00118839749170754,-0.000475236241472779,0.492893636226654,0.493767757795039
49,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0507260256159755,0.0236995792665653,0.507446122169495,0.499015749860349
49,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0740092648181779,0.035686520951388,0.522587406635284,0.503639486623112
49,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.093121337095464,0.0449733499191801,0.538588964939117,0.50536774840466
49,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.113500366266961,0.0501649009364237,0.536248254776001,0.505674665222402
49,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.12015797358288,0.0547716772769594,0.545490288734436,0.508717148403058
5,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00174700234354,-0.00233344052847786,0.504110306501389,0.506539253492414
5,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0419343275285693,0.024080386333464,0.52315965294838,0.512627084503195
5,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0677446055999339,0.0386870614009169,0.534978151321411,0.514230605465851
5,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.097737013337323,0.046433458287118,0.535166054964066,0.517673904967309
5,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.093437682839761,0.0504605786012953,0.526607900857925,0.516625941636119
5,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0906967165498982,0.0582990512066772,0.529011189937592,0.510814923503242
5,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00173108431254051,-0.00016523025380952,0.505047309398651,0.504811567135911
5,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.049097878564197,0.0236882979606542,0.532323890924454,0.513232212541804
5,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0746521193605896,0.03678075452509,0.538339102268219,0.513995423323503
5,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.10153042732406,0.0477223753951307,0.550520598888397,0.5190808058775
5,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.11197300669584,0.0536633175013764,0.554591834545135,0.518106568152948
5,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.133669060990843,0.0575699497168349,0.553626036643982,0.518129375936511
50,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.000464354765060096,0.0017733961820727,0.502501219511032,0.50547419966442
50,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0552097851618838,0.0275724518419406,0.520734935998917,0.509725028330761
50,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0777396781800596,0.0380802508131841,0.537902534008026,0.514213916995475
50,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.102184076410176,0.0408054830251313,0.549294650554657,0.516872528336467
50,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0730183121059003,0.0382969837421704,0.553588658571243,0.522833572043729
50,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.124871529968753,0.0649007685888787,0.541733413934708,0.518406750455715
50,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-3.90649840948127e-06,0.000256057717361067,0.502437645196915,0.503797669649128
50,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0565600754933988,0.0262038575935872,0.526408505439758,0.510908456655936
50,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0820221416516077,0.0395647101469006,0.539473259449005,0.514010722377236
50,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.106356260547346,0.0479338795704885,0.54348326921463,0.519635076660792
50,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.102245143272253,0.0495804461904688,0.559855997562408,0.519407866999338
50,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.119620919690103,0.0531541608544055,0.548528671264648,0.510945768384367
51,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00165552148080003,0.0012405397170956,0.489750981330872,0.490192109148059
51,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0566523614534272,0.026521075626622,0.50844219326973,0.495668295406415
51,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0649568261672248,0.0346395397808787,0.510037183761597,0.502040915117055
51,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0795660151497619,0.0382892788545407,0.52195531129837,0.500265154480264
51,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.108318544851368,0.0516490586680703,0.534430116415024,0.508661838320039
51,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0810673959389541,0.0615837911521231,0.52755606174469,0.496624307307888
51,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.00108004503386981,0.000361664210044531,0.490434736013412,0.49020950688582
51,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0454190051631301,0.0228996811027225,0.507081186771393,0.496248096690855
51,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0731135565291881,0.0365246318429981,0.523079335689545,0.502589736080775
51,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.104945924962381,0.0484651913307905,0.538860654830933,0.500718287180088
51,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.10683941946653,0.0527426551354204,0.525675213336945,0.507344110080875
51,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.117962393516465,0.0545455956955401,0.538863623142242,0.504513423987231
52,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00294919291146032,0.00107712115606828,0.498409137129784,0.501078065232178
52,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0591302848604102,0.0258653521298747,0.519159108400345,0.505865516092223
52,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0779428932365715,0.0400872590193976,0.535590559244156,0.511308356291597
52,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0602420362826944,0.0314174288021335,0.528687536716461,0.512809682185524
52,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0581625855736544,0.0405405247066573,0.543178021907806,0.506369621093914
52,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0702822581022741,0.0481940440190708,0.534480899572372,0.518483986338043
52,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.00191891192798746,0.000802103180306896,0.49849905371666,0.499686115448795
52,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0553883658027907,0.0255980054531971,0.520641982555389,0.505447172613333
52,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0825003171056376,0.0396495754950516,0.533152770996094,0.509968004383423
52,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.103091890783113,0.0470992125377768,0.543881440162659,0.511796162227833
52,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.1013577520633,0.0476734910372354,0.553575932979584,0.516555047797193
52,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.113566257597436,0.0567593714314681,0.556711387634277,0.519295699675046
53,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00399009351170186,-0.000331732993792197,0.504271984100342,0.5071209019449
53,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0533239872947402,0.0263061304331014,0.520669132471085,0.512264803461898
53,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0855213783221801,0.0413699728801833,0.536465257406235,0.515980052917384
53,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0878336484427267,0.0433905302766451,0.538807243108749,0.524262986129034
53,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0355338903659814,0.030063192317176,0.547618567943573,0.517572306362938
53,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0910319849339777,0.0404703644866412,0.542186915874481,0.505026431915616
53,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00162760551036865,-0.00037995761991422,0.505193960666656,0.505867235803006
53,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0532240831312839,0.0252565226174953,0.522194707393646,0.512373858244408
53,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0906659979732705,0.0414895244621942,0.535818815231323,0.514508072614748
53,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.104109235372816,0.0495090229304303,0.546340322494507,0.519477106149272
53,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.107558339150968,0.050268908013635,0.546026825904846,0.517938134591559
53,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.116899677078208,0.0545318794194738,0.552915024757385,0.51704720833394
54,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00917962552371681,-0.00406257386744668,0.493698254227638,0.49198475419775
54,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0509002029160107,0.0244695962728802,0.506926089525223,0.497165111005321
54,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0767936329140543,0.0409526686703184,0.515842109918594,0.499220903028048
54,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0729382526452146,0.0405053996615033,0.529009640216827,0.504270977555751
54,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.116914610402357,0.0531089488117044,0.535472095012665,0.502014919480044
54,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.124052481859079,0.0564276674009224,0.528480172157288,0.497857552202636
54,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.000651040538800356,-0.000529727668079315,0.489454543590546,0.491574901036885
54,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0467454983626336,0.0236428811898687,0.513057100772858,0.49800651946503
54,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0863516293913693,0.0402403512196112,0.525671529769898,0.502789370948432
54,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.103952104527916,0.0486631336298229,0.536368870735168,0.505715202388596
54,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.114458309738915,0.0537101975732749,0.535785496234894,0.506790240004877
54,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.11215617736008,0.0580393053701286,0.543284618854523,0.506078438103202
55,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00764597976492708,0.000928132017038318,0.502483040094376,0.502459709415693
55,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0416177837587191,0.0218094017753252,0.518968522548676,0.508301865420206
55,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0860685218786546,0.038086715288467,0.533126443624496,0.51197979845573
55,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0995330444650837,0.0455282624909914,0.541733801364899,0.511419826111567
55,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.109223033792871,0.0511264663546725,0.538079112768173,0.519055741438633
55,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0940748314023659,0.0550059636395408,0.54425972700119,0.513259623629875
55,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.00350037505067492,0.000535345038206198,0.502367848157883,0.501677619833388
55,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0520828514195005,0.0251675183023874,0.523623931407929,0.506941111055657
55,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0859626009154444,0.0398046365507792,0.533392286300659,0.511737166994991
55,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0919017762871388,0.0466893542439232,0.539474904537201,0.512247480699568
55,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.11859393787794,0.0548155490806322,0.557593441009521,0.517237196277457
55,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.117750573353305,0.0564896299119263,0.546477103233337,0.510959773202856
56,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00463142093658064,-0.00179789760321743,0.503640860319138,0.501914827585053
56,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0534484725582546,0.0250743381045052,0.522431135177612,0.506757129438544
56,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0842124026147014,0.0445575664876175,0.53011155128479,0.510731911137206
56,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.102598518233235,0.0495518369702591,0.546116590499878,0.519891115767419
56,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.128734120106313,0.0617638251781005,0.536508053541183,0.525612403633095
56,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0560847496922514,0.0424086610102739,0.531610012054443,0.511448185227848
