"seed","gen","variable","value","type","traits"
38,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
38,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.994015487868302,"rgHE","height / wealth"
38,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01702418999345,"rgHE","height / wealth"
38,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.03981390592675,"rgHE","height / wealth"
38,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.952028787189512,"rgHE","height / wealth"
38,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.914278636891272,"rgHE","height / wealth"
39,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
39,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.982782847913705,"rgHE","height / wealth"
39,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01161920954737,"rgHE","height / wealth"
39,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.972917493171785,"rgHE","height / wealth"
39,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.07686081572014,"rgHE","height / wealth"
39,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.944260974996847,"rgHE","height / wealth"
4,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
4,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.10830257642125,"rgHE","height / wealth"
4,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00858334719695,"rgHE","height / wealth"
4,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02955700374231,"rgHE","height / wealth"
4,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.973941272280536,"rgHE","height / wealth"
4,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02853658265963,"rgHE","height / wealth"
40,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
40,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.986438278574561,"rgHE","height / wealth"
40,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.994058409456334,"rgHE","height / wealth"
40,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.936487909422453,"rgHE","height / wealth"
40,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.974324614170457,"rgHE","height / wealth"
40,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.981794951718157,"rgHE","height / wealth"
41,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",-0.228015723935451,"rgHE","height / wealth"
41,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02158018352878,"rgHE","height / wealth"
41,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00576565766247,"rgHE","height / wealth"
41,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.967310860021577,"rgHE","height / wealth"
41,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01194691164805,"rgHE","height / wealth"
41,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.0384291566401,"rgHE","height / wealth"
42,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
42,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02123790144369,"rgHE","height / wealth"
42,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02051069106331,"rgHE","height / wealth"
42,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.95775682385642,"rgHE","height / wealth"
42,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.08210388806856,"rgHE","height / wealth"
42,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.951579770744276,"rgHE","height / wealth"
43,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
43,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00237787637057,"rgHE","height / wealth"
43,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.988124991212514,"rgHE","height / wealth"
43,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.97018007263977,"rgHE","height / wealth"
43,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.98515882018769,"rgHE","height / wealth"
43,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.0744124952252,"rgHE","height / wealth"
44,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",-0.192736911025001,"rgHE","height / wealth"
44,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.998256136916228,"rgHE","height / wealth"
44,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02221435659129,"rgHE","height / wealth"
44,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.99746973101806,"rgHE","height / wealth"
44,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.962351278044462,"rgHE","height / wealth"
44,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.04948712738888,"rgHE","height / wealth"
45,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
45,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.995461422651543,"rgHE","height / wealth"
45,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.949809505498299,"rgHE","height / wealth"
45,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.979518687743595,"rgHE","height / wealth"
45,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02245879059885,"rgHE","height / wealth"
45,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.04946260659592,"rgHE","height / wealth"
46,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",-0.229258632172489,"rgHE","height / wealth"
46,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.977937961951509,"rgHE","height / wealth"
46,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.982498654503346,"rgHE","height / wealth"
46,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.05921738545218,"rgHE","height / wealth"
46,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.97270806658699,"rgHE","height / wealth"
46,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.954950227402763,"rgHE","height / wealth"
47,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",-0.208488122855422,"rgHE","height / wealth"
47,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.960493866041358,"rgHE","height / wealth"
47,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.994609128290032,"rgHE","height / wealth"
47,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.0106308620746,"rgHE","height / wealth"
47,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.04558655507287,"rgHE","height / wealth"
47,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.936748405523787,"rgHE","height / wealth"
48,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
48,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.996189121263932,"rgHE","height / wealth"
48,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.986622610062857,"rgHE","height / wealth"
48,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.03739147228822,"rgHE","height / wealth"
48,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.04989104286028,"rgHE","height / wealth"
48,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.994289156749122,"rgHE","height / wealth"
49,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.303513522486275,"rgHE","height / wealth"
49,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.972090707838594,"rgHE","height / wealth"
49,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.988503487810552,"rgHE","height / wealth"
49,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.977427654577071,"rgHE","height / wealth"
49,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.05307172146457,"rgHE","height / wealth"
49,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.18682756949932,"rgHE","height / wealth"
5,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
5,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.05415875336485,"rgHE","height / wealth"
5,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00598311023492,"rgHE","height / wealth"
5,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.958698369276669,"rgHE","height / wealth"
5,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.947084300104549,"rgHE","height / wealth"
5,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.09992244676585,"rgHE","height / wealth"
50,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",-0.127485989595953,"rgHE","height / wealth"
50,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.980092024667616,"rgHE","height / wealth"
50,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01092157499603,"rgHE","height / wealth"
50,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02155652800069,"rgHE","height / wealth"
50,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.07955677537216,"rgHE","height / wealth"
50,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.04583312300767,"rgHE","height / wealth"
51,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",-0.0373860331323688,"rgHE","height / wealth"
51,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.939670027608386,"rgHE","height / wealth"
51,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01409109630833,"rgHE","height / wealth"
51,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02467302542199,"rgHE","height / wealth"
51,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01370996209588,"rgHE","height / wealth"
51,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.16217156042864,"rgHE","height / wealth"
52,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.421480263512437,"rgHE","height / wealth"
52,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00457275902178,"rgHE","height / wealth"
52,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.03481968814736,"rgHE","height / wealth"
52,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.04154637966164,"rgHE","height / wealth"
52,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01556868423347,"rgHE","height / wealth"
52,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.0119981955691,"rgHE","height / wealth"
53,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
53,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00028525316655,"rgHE","height / wealth"
53,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00939155047428,"rgHE","height / wealth"
53,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.982647901264419,"rgHE","height / wealth"
53,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.96307228884984,"rgHE","height / wealth"
53,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00435949237894,"rgHE","height / wealth"
54,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
54,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01721119693318,"rgHE","height / wealth"
54,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.972128892041291,"rgHE","height / wealth"
54,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.03084011140882,"rgHE","height / wealth"
54,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.993418313547381,"rgHE","height / wealth"
54,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.48832633255508,"rgHE","height / wealth"
55,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.064398802075512,"rgHE","height / wealth"
55,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.963566743173508,"rgHE","height / wealth"
55,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.989645673585985,"rgHE","height / wealth"
55,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.990636949352487,"rgHE","height / wealth"
55,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01533276306986,"rgHE","height / wealth"
55,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.92071631768035,"rgHE","height / wealth"
56,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",-0.0504925738128806,"rgHE","height / wealth"
56,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.964867868382309,"rgHE","height / wealth"
56,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02184746527597,"rgHE","height / wealth"
56,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.980671725701849,"rgHE","height / wealth"
56,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.04404315817273,"rgHE","height / wealth"
56,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.04021511715363,"rgHE","height / wealth"
57,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
57,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.050489743469,"rgHE","height / wealth"
57,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00704180092175,"rgHE","height / wealth"
57,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.03886238596478,"rgHE","height / wealth"
57,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.955531932262783,"rgHE","height / wealth"
57,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.03717426998025,"rgHE","height / wealth"
58,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
58,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.97812002351676,"rgHE","height / wealth"
58,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.991165150785837,"rgHE","height / wealth"
58,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01230225086603,"rgHE","height / wealth"
58,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.999951702846763,"rgHE","height / wealth"
58,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.894728558945586,"rgHE","height / wealth"
59,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",-0.0799116512791463,"rgHE","height / wealth"
59,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.977968028029097,"rgHE","height / wealth"
59,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02396649639836,"rgHE","height / wealth"
59,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.960046208796458,"rgHE","height / wealth"
59,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.986145390127986,"rgHE","height / wealth"
59,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.970436584580353,"rgHE","height / wealth"
6,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
6,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.974793139919867,"rgHE","height / wealth"
6,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.972120231118983,"rgHE","height / wealth"
6,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01088566974118,"rgHE","height / wealth"
6,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.984098114738058,"rgHE","height / wealth"
6,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.06525294111772,"rgHE","height / wealth"
60,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",-0.0342587692459833,"rgHE","height / wealth"
60,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00398402102471,"rgHE","height / wealth"
60,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.0309882949474,"rgHE","height / wealth"
60,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00841402071313,"rgHE","height / wealth"
60,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.0645139391635,"rgHE","height / wealth"
60,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.9113387841919,"rgHE","height / wealth"
61,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
61,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.985681485474329,"rgHE","height / wealth"
61,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.998821917390048,"rgHE","height / wealth"
61,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.921678849805145,"rgHE","height / wealth"
61,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.023161266993,"rgHE","height / wealth"
61,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01684693146824,"rgHE","height / wealth"
62,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
62,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.0477369328024,"rgHE","height / wealth"
62,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.992559417942998,"rgHE","height / wealth"
62,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01013092204027,"rgHE","height / wealth"
62,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.993487797689854,"rgHE","height / wealth"
62,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.958057859038767,"rgHE","height / wealth"
63,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
63,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.997728335685811,"rgHE","height / wealth"
63,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00677684121487,"rgHE","height / wealth"
63,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.988147198453514,"rgHE","height / wealth"
63,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.11071727746324,"rgHE","height / wealth"
63,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.0076938858672,"rgHE","height / wealth"
64,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.00100077984131909,"rgHE","height / wealth"
64,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.982641553108038,"rgHE","height / wealth"
64,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00151932895841,"rgHE","height / wealth"
64,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.0175721156646,"rgHE","height / wealth"
64,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.940011550987317,"rgHE","height / wealth"
64,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00172843765025,"rgHE","height / wealth"
65,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
65,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.99824792514164,"rgHE","height / wealth"
65,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01677560401571,"rgHE","height / wealth"
65,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.981910657053318,"rgHE","height / wealth"
65,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02307559662807,"rgHE","height / wealth"
65,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.993382641564139,"rgHE","height / wealth"
66,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
66,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00037231241103,"rgHE","height / wealth"
66,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.967100191081056,"rgHE","height / wealth"
66,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.04147177785294,"rgHE","height / wealth"
66,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02616423932606,"rgHE","height / wealth"
66,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.897653397825223,"rgHE","height / wealth"
67,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.0808681677916987,"rgHE","height / wealth"
67,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02869206135088,"rgHE","height / wealth"
67,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01424525985029,"rgHE","height / wealth"
67,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01055213676292,"rgHE","height / wealth"
67,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.956161094871768,"rgHE","height / wealth"
67,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.984199453612046,"rgHE","height / wealth"
68,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
68,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.06933760572001,"rgHE","height / wealth"
68,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.975347573644703,"rgHE","height / wealth"
68,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.01743591766133,"rgHE","height / wealth"
68,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00385270241265,"rgHE","height / wealth"
68,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.954409237721472,"rgHE","height / wealth"
69,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
69,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.983017017888331,"rgHE","height / wealth"
69,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02171472088676,"rgHE","height / wealth"
69,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02224083989667,"rgHE","height / wealth"
69,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.04226324313631,"rgHE","height / wealth"
69,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.961056324995855,"rgHE","height / wealth"
7,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.000975599863798929,"rgHE","height / wealth"
7,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.99524693273885,"rgHE","height / wealth"
7,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.998335984765235,"rgHE","height / wealth"
7,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02402471072001,"rgHE","height / wealth"
7,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.983592259214271,"rgHE","height / wealth"
7,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.936326919130977,"rgHE","height / wealth"
70,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
70,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00667193365278,"rgHE","height / wealth"
70,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.961044754773095,"rgHE","height / wealth"
70,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.996469838465466,"rgHE","height / wealth"
70,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.0196480868482,"rgHE","height / wealth"
70,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.10469960641228,"rgHE","height / wealth"
71,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
71,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.05834613624997,"rgHE","height / wealth"
71,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.05875400727498,"rgHE","height / wealth"
71,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.06016911911047,"rgHE","height / wealth"
71,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.08565405193785,"rgHE","height / wealth"
71,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.890674558356283,"rgHE","height / wealth"
72,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
72,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.95821278255516,"rgHE","height / wealth"
72,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.984187623581483,"rgHE","height / wealth"
72,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02261611300167,"rgHE","height / wealth"
72,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.964615100536869,"rgHE","height / wealth"
72,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.03473099619398,"rgHE","height / wealth"
73,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",-0.475084136470425,"rgHE","height / wealth"
73,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.03338706288861,"rgHE","height / wealth"
73,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.989518202254499,"rgHE","height / wealth"
73,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.985953306949022,"rgHE","height / wealth"
73,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.918040362289506,"rgHE","height / wealth"
73,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.02071146494142,"rgHE","height / wealth"
74,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",-0.453442073422385,"rgHE","height / wealth"
74,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.983626981432383,"rgHE","height / wealth"
74,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00627983663076,"rgHE","height / wealth"
74,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00828546396884,"rgHE","height / wealth"
74,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.912832869805559,"rgHE","height / wealth"
74,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.967514139881691,"rgHE","height / wealth"
75,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
75,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.998383621677375,"rgHE","height / wealth"
75,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.987433928587342,"rgHE","height / wealth"
75,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.981923092770144,"rgHE","height / wealth"
75,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.07245058556036,"rgHE","height / wealth"
75,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.16961689147315,"rgHE","height / wealth"
76,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
76,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.969732607876231,"rgHE","height / wealth"
76,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.987122238034413,"rgHE","height / wealth"
76,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.998246764840124,"rgHE","height / wealth"
76,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.04472594228696,"rgHE","height / wealth"
76,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.15231277832243,"rgHE","height / wealth"
77,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",-0.0489693412840794,"rgHE","height / wealth"
77,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00138395182001,"rgHE","height / wealth"
77,2,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.991218242739247,"rgHE","height / wealth"
77,3,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.943921659129714,"rgHE","height / wealth"
77,4,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.07877069672877,"rgHE","height / wealth"
77,5,"rgHE_height.phenotype.proband_wealth.phenotype.proband",1.00106208761349,"rgHE","height / wealth"
78,0,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0,"rgHE","height / wealth"
78,1,"rgHE_height.phenotype.proband_wealth.phenotype.proband",0.991224596581311,"rgHE","height / wealth"
