"gen","scenario","seed","type","rg"
0,"5xAM + VT (5%)",6,"True",0.000400885677563827
1,"5xAM + VT (5%)",6,"True",0.0174548042433184
2,"5xAM + VT (5%)",6,"True",0.0322065897724318
3,"5xAM + VT (5%)",6,"True",0.0437261302750426
4,"5xAM + VT (5%)",6,"True",0.0516618401945501
5,"5xAM + VT (5%)",6,"True",0.0534194965792683
0,"RM",7,"True",-0.000237738010061928
1,"RM",7,"True",-0.000401648775206793
2,"RM",7,"True",-0.000775858051005842
3,"RM",7,"True",-0.00318229198035244
4,"RM",7,"True",-0.00273715169191583
5,"RM",7,"True",-0.003620238306864
0,"RM + VT (5%)",7,"True",-0.000121912028227418
1,"RM + VT (5%)",7,"True",8.24236699255693e-05
2,"RM + VT (5%)",7,"True",8.68095404268906e-05
3,"RM + VT (5%)",7,"True",0.000263431618777392
4,"RM + VT (5%)",7,"True",-0.00375673913083054
5,"RM + VT (5%)",7,"True",-0.00291881511598035
0,"5xAM",7,"True",0.00144732652162895
1,"5xAM",7,"True",0.0250772476604714
2,"5xAM",7,"True",0.0370297363907702
3,"5xAM",7,"True",0.0492530635331299
4,"5xAM",7,"True",0.0544305319176182
5,"5xAM",7,"True",0.0636080086459842
0,"5xAM + VT (5%)",7,"True",0.000326853849426858
1,"5xAM + VT (5%)",7,"True",0.016306647578833
2,"5xAM + VT (5%)",7,"True",0.0301987596612642
3,"5xAM + VT (5%)",7,"True",0.0428061310521267
4,"5xAM + VT (5%)",7,"True",0.0505036169971817
5,"5xAM + VT (5%)",7,"True",0.0508540435204353
0,"RM",8,"True",-0.000641497439221318
1,"RM",8,"True",0.000756933636866211
2,"RM",8,"True",-0.000539807164019888
3,"RM",8,"True",0.00153701847566446
4,"RM",8,"True",0.00224180362584989
5,"RM",8,"True",-0.00205337475670788
0,"RM + VT (5%)",8,"True",-0.000257542834632211
1,"RM + VT (5%)",8,"True",0.000146420911374655
2,"RM + VT (5%)",8,"True",0.00222931099403666
3,"RM + VT (5%)",8,"True",0.00274079773017305
4,"RM + VT (5%)",8,"True",-0.00099118899522059
5,"RM + VT (5%)",8,"True",0.00345530480242749
0,"5xAM",8,"True",0.000516026136556235
1,"5xAM",8,"True",0.0240746189875186
2,"5xAM",8,"True",0.0405362943855711
3,"5xAM",8,"True",0.051551881866866
4,"5xAM",8,"True",0.0591301493866102
5,"5xAM",8,"True",0.0673472360323055
0,"5xAM + VT (5%)",8,"True",0.000811212982807561
1,"5xAM + VT (5%)",8,"True",0.0175820661533311
2,"5xAM + VT (5%)",8,"True",0.0337797249291532
3,"5xAM + VT (5%)",8,"True",0.0439836769538344
4,"5xAM + VT (5%)",8,"True",0.0518154015598429
5,"5xAM + VT (5%)",8,"True",0.0565580878671103
0,"RM",9,"True",1.7296574154445e-05
1,"RM",9,"True",0.000170274053118126
2,"RM",9,"True",-0.00106805103462612
3,"RM",9,"True",-0.00110573922510908
4,"RM",9,"True",0.000492406194343323
5,"RM",9,"True",-0.000399964599099471
0,"RM + VT (5%)",9,"True",-7.48960309151751e-05
1,"RM + VT (5%)",9,"True",0.00135293317884489
2,"RM + VT (5%)",9,"True",-9.08873373608398e-05
3,"RM + VT (5%)",9,"True",-0.00251864093715294
4,"RM + VT (5%)",9,"True",-0.00104379863692849
5,"RM + VT (5%)",9,"True",-0.00437342082607691
0,"5xAM",9,"True",-7.91139644343937e-05
1,"5xAM",9,"True",0.0242579830904687
2,"5xAM",9,"True",0.0398388283634446
3,"5xAM",9,"True",0.0503990400416786
4,"5xAM",9,"True",0.0575733910934823
5,"5xAM",9,"True",0.0618359844834833
0,"5xAM + VT (5%)",9,"True",-0.00051464177992414
1,"5xAM + VT (5%)",9,"True",0.0152025028029578
2,"5xAM + VT (5%)",9,"True",0.0281377101972844
3,"5xAM + VT (5%)",9,"True",0.0409353798438397
4,"5xAM + VT (5%)",9,"True",0.0484148541912647
5,"5xAM + VT (5%)",9,"True",0.0522488429080789
0,"RM",1,"Estimated",0.000726474902034858
1,"RM",1,"Estimated",0.00132924629303741
2,"RM",1,"Estimated",0.00780866508193812
3,"RM",1,"Estimated",0.00634654765116863
4,"RM",1,"Estimated",0.00744514958629796
5,"RM",1,"Estimated",-0.0199861504209898
0,"RM + VT (5%)",1,"Estimated",-7.87126671213587e-05
1,"RM + VT (5%)",1,"Estimated",0.145232686974394
2,"RM + VT (5%)",1,"Estimated",0.192259150069164
3,"RM + VT (5%)",1,"Estimated",0.214782065446469
4,"RM + VT (5%)",1,"Estimated",0.189342890569689
5,"RM + VT (5%)",1,"Estimated",0.204945944800319
0,"5xAM",1,"Estimated",-0.000899678729945723
1,"5xAM",1,"Estimated",0.0535816320791721
2,"5xAM",1,"Estimated",0.0839291858032466
3,"5xAM",1,"Estimated",0.106148057008032
4,"5xAM",1,"Estimated",0.116458075528514
5,"5xAM",1,"Estimated",0.129780636230892
0,"5xAM + VT (5%)",1,"Estimated",-0.00133106583714793
1,"5xAM + VT (5%)",1,"Estimated",0.28244956574093
2,"5xAM + VT (5%)",1,"Estimated",0.40211584388374
3,"5xAM + VT (5%)",1,"Estimated",0.45894992378178
4,"5xAM + VT (5%)",1,"Estimated",0.491281263552149
5,"5xAM + VT (5%)",1,"Estimated",0.498539466171911
0,"RM",10,"Estimated",-0.000308690987545581
1,"RM",10,"Estimated",-0.00251454685163524
2,"RM",10,"Estimated",0.00260027210143157
3,"RM",10,"Estimated",0.00801596162176024
4,"RM",10,"Estimated",0.00955179287525497
5,"RM",10,"Estimated",-0.0142576063510199
0,"RM + VT (5%)",10,"Estimated",0.000272379407499804
1,"RM + VT (5%)",10,"Estimated",0.140986738954853
2,"RM + VT (5%)",10,"Estimated",0.192209758233275
3,"RM + VT (5%)",10,"Estimated",0.187813527573012
4,"RM + VT (5%)",10,"Estimated",0.19351175997839
5,"RM + VT (5%)",10,"Estimated",0.226546268559781
0,"5xAM",10,"Estimated",-0.00162072607036528
1,"5xAM",10,"Estimated",0.0522690472467631
2,"5xAM",10,"Estimated",0.0776047180910266
3,"5xAM",10,"Estimated",0.11304767255264
4,"5xAM",10,"Estimated",0.135929700564025
5,"5xAM",10,"Estimated",0.145425411449135
0,"5xAM + VT (5%)",10,"Estimated",-0.00223091635016265
1,"5xAM + VT (5%)",10,"Estimated",0.283072041056787
2,"5xAM + VT (5%)",10,"Estimated",0.403732310890988
3,"5xAM + VT (5%)",10,"Estimated",0.464412443375082
4,"5xAM + VT (5%)",10,"Estimated",0.498629412561645
5,"5xAM + VT (5%)",10,"Estimated",0.49039920243734
0,"RM",11,"Estimated",0.000924831770746792
1,"RM",11,"Estimated",0.000788661833818116
2,"RM",11,"Estimated",0.00344548392955912
3,"RM",11,"Estimated",0.00582802679673847
4,"RM",11,"Estimated",0.0150651972463816
5,"RM",11,"Estimated",0.00636998548119267
0,"RM + VT (5%)",11,"Estimated",-0.000835680936580272
1,"RM + VT (5%)",11,"Estimated",0.147085035454972
2,"RM + VT (5%)",11,"Estimated",0.190100343576991
3,"RM + VT (5%)",11,"Estimated",0.194047592247401
4,"RM + VT (5%)",11,"Estimated",0.200268172029266
5,"RM + VT (5%)",11,"Estimated",0.216211475398356
0,"5xAM",11,"Estimated",0.00278279955789553
1,"5xAM",11,"Estimated",0.0504986796409463
2,"5xAM",11,"Estimated",0.0835100802139204
3,"5xAM",11,"Estimated",0.0994012962253811
4,"5xAM",11,"Estimated",0.115390025343317
5,"5xAM",11,"Estimated",0.122042041822273
0,"5xAM + VT (5%)",11,"Estimated",0.00016159441494149
1,"5xAM + VT (5%)",11,"Estimated",0.28656350693365
2,"5xAM + VT (5%)",11,"Estimated",0.396419636284044
3,"5xAM + VT (5%)",11,"Estimated",0.466417015250954
4,"5xAM + VT (5%)",11,"Estimated",0.482006385200401
5,"5xAM + VT (5%)",11,"Estimated",0.495327993190501
0,"RM",12,"Estimated",-0.00140160762146714
1,"RM",12,"Estimated",0.00029696657032887
2,"RM",12,"Estimated",0.0012381910982772
3,"RM",12,"Estimated",-0.00394098151284321
4,"RM",12,"Estimated",0.00432400678611859
5,"RM",12,"Estimated",-0.0400273536986724
0,"RM + VT (5%)",12,"Estimated",0.00037358993222943
1,"RM + VT (5%)",12,"Estimated",0.147290307482278
2,"RM + VT (5%)",12,"Estimated",0.181698069772203
3,"RM + VT (5%)",12,"Estimated",0.203451373374748
4,"RM + VT (5%)",12,"Estimated",0.229556455741618
5,"RM + VT (5%)",12,"Estimated",0.208515532408822
0,"5xAM",12,"Estimated",0.00100291136658512
1,"5xAM",12,"Estimated",0.0435124010351591
2,"5xAM",12,"Estimated",0.0809186675199508
3,"5xAM",12,"Estimated",0.127590007875275
4,"5xAM",12,"Estimated",0.131015828434527
5,"5xAM",12,"Estimated",0.138832097036879
0,"5xAM + VT (5%)",12,"Estimated",-0.00284094634318637
1,"5xAM + VT (5%)",12,"Estimated",0.28834565541617
2,"5xAM + VT (5%)",12,"Estimated",0.407131990351821
3,"5xAM + VT (5%)",12,"Estimated",0.466008406296903
4,"5xAM + VT (5%)",12,"Estimated",0.482460058764008
5,"5xAM + VT (5%)",12,"Estimated",0.486072940327561
0,"RM",13,"Estimated",0.00413377472669766
1,"RM",13,"Estimated",0.000139932235675805
2,"RM",13,"Estimated",-0.00599234159570227
3,"RM",13,"Estimated",-0.00286486812759866
4,"RM",13,"Estimated",-0.0138768388218147
5,"RM",13,"Estimated",0.026046944559983
0,"RM + VT (5%)",13,"Estimated",-0.00147340453786497
1,"RM + VT (5%)",13,"Estimated",0.144628563614395
2,"RM + VT (5%)",13,"Estimated",0.191437988094662
3,"RM + VT (5%)",13,"Estimated",0.183352470014987
4,"RM + VT (5%)",13,"Estimated",0.194263998488035
5,"RM + VT (5%)",13,"Estimated",0.21687144358637
0,"5xAM",13,"Estimated",0.000437929206574058
1,"5xAM",13,"Estimated",0.0464264825307502
2,"5xAM",13,"Estimated",0.0795716301351872
3,"5xAM",13,"Estimated",0.103950986443514
4,"5xAM",13,"Estimated",0.128586352572123
5,"5xAM",13,"Estimated",0.147313337472535
0,"5xAM + VT (5%)",13,"Estimated",-0.00177473017793496
1,"5xAM + VT (5%)",13,"Estimated",0.285434191322056
2,"5xAM + VT (5%)",13,"Estimated",0.406778141897584
3,"5xAM + VT (5%)",13,"Estimated",0.456648552510244
4,"5xAM + VT (5%)",13,"Estimated",0.485463322194192
5,"5xAM + VT (5%)",13,"Estimated",0.521444821237223
0,"RM",14,"Estimated",0.00238574121106934
1,"RM",14,"Estimated",-0.0058200590192657
2,"RM",14,"Estimated",0.00183439574596282
3,"RM",14,"Estimated",0.00566356541847206
4,"RM",14,"Estimated",-0.00644971987953499
5,"RM",14,"Estimated",-0.00533323221293402
0,"RM + VT (5%)",14,"Estimated",-0.00137624235802009
1,"RM + VT (5%)",14,"Estimated",0.136818941714562
2,"RM + VT (5%)",14,"Estimated",0.189901888645004
3,"RM + VT (5%)",14,"Estimated",0.202764677181047
4,"RM + VT (5%)",14,"Estimated",0.192122337904443
5,"RM + VT (5%)",14,"Estimated",0.21300228602572
0,"5xAM",14,"Estimated",-0.00287847792879114
1,"5xAM",14,"Estimated",0.0553069350234585
2,"5xAM",14,"Estimated",0.0793556495280558
3,"5xAM",14,"Estimated",0.118152048329664
4,"5xAM",14,"Estimated",0.130870856860402
5,"5xAM",14,"Estimated",0.127224928268574
0,"5xAM + VT (5%)",14,"Estimated",-0.000349416075576202
1,"5xAM + VT (5%)",14,"Estimated",0.28459159401498
2,"5xAM + VT (5%)",14,"Estimated",0.395866877182742
3,"5xAM + VT (5%)",14,"Estimated",0.451806472081291
4,"5xAM + VT (5%)",14,"Estimated",0.505072305991452
5,"5xAM + VT (5%)",14,"Estimated",0.510247111765261
0,"RM",15,"Estimated",0.000116347812666085
1,"RM",15,"Estimated",0.000993004849762594
2,"RM",15,"Estimated",-0.000983821464455974
3,"RM",15,"Estimated",0.0101855149765475
4,"RM",15,"Estimated",0.0199318137440786
5,"RM",15,"Estimated",0.00100842193632668
0,"RM + VT (5%)",15,"Estimated",0.000207092563163284
1,"RM + VT (5%)",15,"Estimated",0.144320451403946
2,"RM + VT (5%)",15,"Estimated",0.193592069224798
3,"RM + VT (5%)",15,"Estimated",0.197505926752614
4,"RM + VT (5%)",15,"Estimated",0.207103780533157
5,"RM + VT (5%)",15,"Estimated",0.198260620594123
0,"5xAM",15,"Estimated",-0.000239453886566799
1,"5xAM",15,"Estimated",0.0531119136088124
2,"5xAM",15,"Estimated",0.0926831030921454
3,"5xAM",15,"Estimated",0.11532875113392
4,"5xAM",15,"Estimated",0.12560480280311
5,"5xAM",15,"Estimated",0.116613271047921
0,"5xAM + VT (5%)",15,"Estimated",0.00226399754514026
1,"5xAM + VT (5%)",15,"Estimated",0.291359895826339
2,"5xAM + VT (5%)",15,"Estimated",0.403612154571173
3,"5xAM + VT (5%)",15,"Estimated",0.46014308585312
4,"5xAM + VT (5%)",15,"Estimated",0.488382188724902
5,"5xAM + VT (5%)",15,"Estimated",0.504870887286185
0,"RM",16,"Estimated",-0.00236710951624415
1,"RM",16,"Estimated",-0.00443486108491339
2,"RM",16,"Estimated",-0.000745644328465847
3,"RM",16,"Estimated",-5.74743593660821e-05
4,"RM",16,"Estimated",0.00515512832067397
5,"RM",16,"Estimated",-0.0141899370478387
0,"RM + VT (5%)",16,"Estimated",0.00234477795410781
1,"RM + VT (5%)",16,"Estimated",0.143094142198289
2,"RM + VT (5%)",16,"Estimated",0.188920889939987
3,"RM + VT (5%)",16,"Estimated",0.208707497640799
4,"RM + VT (5%)",16,"Estimated",0.195868916833276
5,"RM + VT (5%)",16,"Estimated",0.207220785682754
0,"5xAM",16,"Estimated",0.000225242463162952
1,"5xAM",16,"Estimated",0.0452679803257746
2,"5xAM",16,"Estimated",0.0870089141388792
3,"5xAM",16,"Estimated",0.117188497069645
4,"5xAM",16,"Estimated",0.134830624461828
5,"5xAM",16,"Estimated",0.107542597261397
0,"5xAM + VT (5%)",16,"Estimated",0.0032832512267499
1,"5xAM + VT (5%)",16,"Estimated",0.287674805161339
2,"5xAM + VT (5%)",16,"Estimated",0.407261421555294
3,"5xAM + VT (5%)",16,"Estimated",0.462293267527895
4,"5xAM + VT (5%)",16,"Estimated",0.500828580243307
5,"5xAM + VT (5%)",16,"Estimated",0.488340430480995
0,"RM",17,"Estimated",-0.00227331183288359
1,"RM",17,"Estimated",0.00128121251988529
2,"RM",17,"Estimated",-0.000764063003123073
3,"RM",17,"Estimated",0.00155228717785153
4,"RM",17,"Estimated",0.00431241749079333
5,"RM",17,"Estimated",0.019295864738465
0,"RM + VT (5%)",17,"Estimated",-0.000871095717018753
1,"RM + VT (5%)",17,"Estimated",0.141433498016187
2,"RM + VT (5%)",17,"Estimated",0.185548374939392
3,"RM + VT (5%)",17,"Estimated",0.199057757839812
4,"RM + VT (5%)",17,"Estimated",0.21142698561337
5,"RM + VT (5%)",17,"Estimated",0.218607226904992
0,"5xAM",17,"Estimated",-0.00379745321945849
1,"5xAM",17,"Estimated",0.0526380761349082
2,"5xAM",17,"Estimated",0.0892090382971173
3,"5xAM",17,"Estimated",0.107790548073402
4,"5xAM",17,"Estimated",0.143223544876872
5,"5xAM",17,"Estimated",0.150340205110928
0,"5xAM + VT (5%)",17,"Estimated",0.00120466668284213
1,"5xAM + VT (5%)",17,"Estimated",0.287289908612519
2,"5xAM + VT (5%)",17,"Estimated",0.409454048183443
3,"5xAM + VT (5%)",17,"Estimated",0.461870476772273
4,"5xAM + VT (5%)",17,"Estimated",0.502487822917764
5,"5xAM + VT (5%)",17,"Estimated",0.496265565960856
0,"RM",18,"Estimated",-0.000388798237381363
1,"RM",18,"Estimated",-0.000977530314235916
2,"RM",18,"Estimated",-0.000329060124576869
3,"RM",18,"Estimated",0.00773402487008389
4,"RM",18,"Estimated",-0.0120094859893543
5,"RM",18,"Estimated",-0.0016119583064045
0,"RM + VT (5%)",18,"Estimated",-0.00311723567558818
1,"RM + VT (5%)",18,"Estimated",0.13830657855709
2,"RM + VT (5%)",18,"Estimated",0.177208505389037
3,"RM + VT (5%)",18,"Estimated",0.197946587655609
4,"RM + VT (5%)",18,"Estimated",0.209262114135385
5,"RM + VT (5%)",18,"Estimated",0.197930016447644
0,"5xAM",18,"Estimated",-0.000205978446334363
1,"5xAM",18,"Estimated",0.0506836721324393
2,"5xAM",18,"Estimated",0.0799894912289388
3,"5xAM",18,"Estimated",0.118086283815899
4,"5xAM",18,"Estimated",0.126586846254948
5,"5xAM",18,"Estimated",0.146591917678098
0,"5xAM + VT (5%)",18,"Estimated",-0.00199281446213778
1,"5xAM + VT (5%)",18,"Estimated",0.283299124129224
2,"5xAM + VT (5%)",18,"Estimated",0.404567489218877
3,"5xAM + VT (5%)",18,"Estimated",0.46351176604987
4,"5xAM + VT (5%)",18,"Estimated",0.501077286532701
5,"5xAM + VT (5%)",18,"Estimated",0.535762704290112
0,"RM",19,"Estimated",-0.00228654353318091
1,"RM",19,"Estimated",-0.00222116584216032
2,"RM",19,"Estimated",-0.000666614370813906
3,"RM",19,"Estimated",-0.00771518017372866
4,"RM",19,"Estimated",0.00320322317018423
5,"RM",19,"Estimated",-0.017199595645959
0,"RM + VT (5%)",19,"Estimated",-0.00206964181368914
1,"RM + VT (5%)",19,"Estimated",0.144158896004778
2,"RM + VT (5%)",19,"Estimated",0.178321703363654
3,"RM + VT (5%)",19,"Estimated",0.192590333453761
4,"RM + VT (5%)",19,"Estimated",0.209463071382906
5,"RM + VT (5%)",19,"Estimated",0.195827941034977
0,"5xAM",19,"Estimated",0.000462876460460011
1,"5xAM",19,"Estimated",0.0506568165863056
2,"5xAM",19,"Estimated",0.0873770243865445
3,"5xAM",19,"Estimated",0.112465065261645
4,"5xAM",19,"Estimated",0.119331130865029
5,"5xAM",19,"Estimated",0.152649897531759
0,"5xAM + VT (5%)",19,"Estimated",0.000799280912565118
1,"5xAM + VT (5%)",19,"Estimated",0.288050493802554
2,"5xAM + VT (5%)",19,"Estimated",0.403309127459493
3,"5xAM + VT (5%)",19,"Estimated",0.457424964370471
4,"5xAM + VT (5%)",19,"Estimated",0.490943009951503
5,"5xAM + VT (5%)",19,"Estimated",0.515556297133309
0,"RM",2,"Estimated",-0.00204640170977655
1,"RM",2,"Estimated",0.00160494918665741
2,"RM",2,"Estimated",0.000620996346971153
3,"RM",2,"Estimated",-0.00166648067598992
4,"RM",2,"Estimated",-0.0189969303056446
5,"RM",2,"Estimated",0.00350236044018853
0,"RM + VT (5%)",2,"Estimated",0.000488446051474297
1,"RM + VT (5%)",2,"Estimated",0.142634820253025
2,"RM + VT (5%)",2,"Estimated",0.19249571001344
3,"RM + VT (5%)",2,"Estimated",0.202848537205819
4,"RM + VT (5%)",2,"Estimated",0.188093073485805
5,"RM + VT (5%)",2,"Estimated",0.219152718514809
0,"5xAM",2,"Estimated",-0.00298739829006667
1,"5xAM",2,"Estimated",0.0511839379335756
2,"5xAM",2,"Estimated",0.077497582153664
3,"5xAM",2,"Estimated",0.0977017305591471
4,"5xAM",2,"Estimated",0.124823494846379
5,"5xAM",2,"Estimated",0.142876281758279
0,"5xAM + VT (5%)",2,"Estimated",-0.00258790297432226
1,"5xAM + VT (5%)",2,"Estimated",0.289231855389168
2,"5xAM + VT (5%)",2,"Estimated",0.401064979068515
3,"5xAM + VT (5%)",2,"Estimated",0.460420670672739
4,"5xAM + VT (5%)",2,"Estimated",0.478766638715405
5,"5xAM + VT (5%)",2,"Estimated",0.484480177976301
0,"RM",20,"Estimated",0.00218805933517754
1,"RM",20,"Estimated",-8.71175636749093e-05
2,"RM",20,"Estimated",0.00854899307683782
3,"RM",20,"Estimated",-0.00132961691279462
4,"RM",20,"Estimated",0.00864446264693875
5,"RM",20,"Estimated",0.0048412910267692
0,"RM + VT (5%)",20,"Estimated",0.000523203703280147
1,"RM + VT (5%)",20,"Estimated",0.148512423637611
2,"RM + VT (5%)",20,"Estimated",0.187170847215167
3,"RM + VT (5%)",20,"Estimated",0.181123693668368
4,"RM + VT (5%)",20,"Estimated",0.187801317452057
5,"RM + VT (5%)",20,"Estimated",0.185309121222674
0,"5xAM",20,"Estimated",-0.000200407164844186
1,"5xAM",20,"Estimated",0.0444486788646169
2,"5xAM",20,"Estimated",0.0899343538808361
3,"5xAM",20,"Estimated",0.113171073980942
4,"5xAM",20,"Estimated",0.113343496880811
5,"5xAM",20,"Estimated",0.131685631153229
0,"5xAM + VT (5%)",20,"Estimated",0.0033380070825294
1,"5xAM + VT (5%)",20,"Estimated",0.289434485262473
2,"5xAM + VT (5%)",20,"Estimated",0.402176413322547
3,"5xAM + VT (5%)",20,"Estimated",0.461303833798613
4,"5xAM + VT (5%)",20,"Estimated",0.488472364942405
5,"5xAM + VT (5%)",20,"Estimated",0.481436484836641
0,"RM",21,"Estimated",0.00262622096133051
1,"RM",21,"Estimated",-0.00231040966995673
2,"RM",21,"Estimated",0.0016896221327766
3,"RM",21,"Estimated",0.00445019288616754
4,"RM",21,"Estimated",0.0156172815383362
5,"RM",21,"Estimated",-0.0117693954397436
0,"RM + VT (5%)",21,"Estimated",-2.6646478796434e-05
1,"RM + VT (5%)",21,"Estimated",0.146836474169129
2,"RM + VT (5%)",21,"Estimated",0.189122506249756
3,"RM + VT (5%)",21,"Estimated",0.20599145932337
4,"RM + VT (5%)",21,"Estimated",0.190428733594181
5,"RM + VT (5%)",21,"Estimated",0.232011544169652
0,"5xAM",21,"Estimated",-0.00030950040377563
1,"5xAM",21,"Estimated",0.0486762637185708
2,"5xAM",21,"Estimated",0.0822121442019441
3,"5xAM",21,"Estimated",0.108625671181464
4,"5xAM",21,"Estimated",0.124566012717374
5,"5xAM",21,"Estimated",0.139972060373766
0,"5xAM + VT (5%)",21,"Estimated",-0.00120707855680315
1,"5xAM + VT (5%)",21,"Estimated",0.289991071811341
2,"5xAM + VT (5%)",21,"Estimated",0.402877506987298
3,"5xAM + VT (5%)",21,"Estimated",0.449696600420112
4,"5xAM + VT (5%)",21,"Estimated",0.480520399170236
5,"5xAM + VT (5%)",21,"Estimated",0.480085656233152
0,"RM",22,"Estimated",0.00211502932634196
1,"RM",22,"Estimated",0.00155235030537981
2,"RM",22,"Estimated",0.00123526051956101
3,"RM",22,"Estimated",0.00320053873934512
4,"RM",22,"Estimated",-0.00561755504489133
5,"RM",22,"Estimated",-0.0130445595838112
0,"RM + VT (5%)",22,"Estimated",0.0016631189872261
1,"RM + VT (5%)",22,"Estimated",0.143665957550362
2,"RM + VT (5%)",22,"Estimated",0.192999854846665
3,"RM + VT (5%)",22,"Estimated",0.195562118608733
4,"RM + VT (5%)",22,"Estimated",0.213140254492065
5,"RM + VT (5%)",22,"Estimated",0.217101271763221
0,"5xAM",22,"Estimated",-0.00286874203529543
1,"5xAM",22,"Estimated",0.0427859252467792
2,"5xAM",22,"Estimated",0.081302084050926
3,"5xAM",22,"Estimated",0.103231699016246
4,"5xAM",22,"Estimated",0.120840256183181
5,"5xAM",22,"Estimated",0.114547150514827
0,"5xAM + VT (5%)",22,"Estimated",0.0012530639489052
1,"5xAM + VT (5%)",22,"Estimated",0.288121444569127
2,"5xAM + VT (5%)",22,"Estimated",0.409141532368163
3,"5xAM + VT (5%)",22,"Estimated",0.467632523019038
4,"5xAM + VT (5%)",22,"Estimated",0.489352465494326
5,"5xAM + VT (5%)",22,"Estimated",0.534315499939782
0,"RM",23,"Estimated",9.33610696121541e-05
1,"RM",23,"Estimated",0.00462015207793747
2,"RM",23,"Estimated",0.000639562630274975
3,"RM",23,"Estimated",-0.00362719061191283
4,"RM",23,"Estimated",-0.00632787871134981
5,"RM",23,"Estimated",-0.0001642881198485
0,"RM + VT (5%)",23,"Estimated",0.00207424179472455
1,"RM + VT (5%)",23,"Estimated",0.14097309118154
2,"RM + VT (5%)",23,"Estimated",0.185704152320996
3,"RM + VT (5%)",23,"Estimated",0.199348254163058
4,"RM + VT (5%)",23,"Estimated",0.194223098067763
5,"RM + VT (5%)",23,"Estimated",0.200281471275584
0,"5xAM",23,"Estimated",0.000983393080924963
1,"5xAM",23,"Estimated",0.0529543352675686
2,"5xAM",23,"Estimated",0.0910040637297918
3,"5xAM",23,"Estimated",0.110034312362532
4,"5xAM",23,"Estimated",0.139609464784305
5,"5xAM",23,"Estimated",0.146158793238414
0,"5xAM + VT (5%)",23,"Estimated",0.00308349174812042
1,"5xAM + VT (5%)",23,"Estimated",0.2847985286692
2,"5xAM + VT (5%)",23,"Estimated",0.40036208416584
3,"5xAM + VT (5%)",23,"Estimated",0.463047507223201
4,"5xAM + VT (5%)",23,"Estimated",0.470844466071323
5,"5xAM + VT (5%)",23,"Estimated",0.480219213733361
0,"RM",24,"Estimated",-0.00159754882134042
1,"RM",24,"Estimated",-0.00413613839167257
2,"RM",24,"Estimated",-0.00302436317632276
3,"RM",24,"Estimated",-0.00103248989505617
4,"RM",24,"Estimated",0.00770720501227635
5,"RM",24,"Estimated",0.0217129001798158
0,"RM + VT (5%)",24,"Estimated",-0.000873102537107701
1,"RM + VT (5%)",24,"Estimated",0.141953426243917
2,"RM + VT (5%)",24,"Estimated",0.184012453157099
3,"RM + VT (5%)",24,"Estimated",0.197827442916157
4,"RM + VT (5%)",24,"Estimated",0.200584766877239
5,"RM + VT (5%)",24,"Estimated",0.197904470471241
0,"5xAM",24,"Estimated",0.000313198450601484
1,"5xAM",24,"Estimated",0.0531650701580654
2,"5xAM",24,"Estimated",0.0810409310345112
3,"5xAM",24,"Estimated",0.099191140388214
4,"5xAM",24,"Estimated",0.11116683853647
5,"5xAM",24,"Estimated",0.130356534461832
0,"5xAM + VT (5%)",24,"Estimated",-0.00179052982760479
1,"5xAM + VT (5%)",24,"Estimated",0.285391636098602
2,"5xAM + VT (5%)",24,"Estimated",0.40472697663807
3,"5xAM + VT (5%)",24,"Estimated",0.45292204906645
4,"5xAM + VT (5%)",24,"Estimated",0.488028820783155
5,"5xAM + VT (5%)",24,"Estimated",0.466227713440369
0,"RM",25,"Estimated",-0.00172005875620863
1,"RM",25,"Estimated",0.000217393544070154
2,"RM",25,"Estimated",-0.00288159067047676
3,"RM",25,"Estimated",0.000632074436145521
4,"RM",25,"Estimated",-0.000830240604977062
5,"RM",25,"Estimated",0.0119593632065635
0,"RM + VT (5%)",25,"Estimated",0.00136353450285821
1,"RM + VT (5%)",25,"Estimated",0.142915157537327
2,"RM + VT (5%)",25,"Estimated",0.191080740944186
3,"RM + VT (5%)",25,"Estimated",0.195946041321963
4,"RM + VT (5%)",25,"Estimated",0.189697401385157
5,"RM + VT (5%)",25,"Estimated",0.207840022692778
0,"5xAM",25,"Estimated",0.00197679059531564
1,"5xAM",25,"Estimated",0.0460585047031769
2,"5xAM",25,"Estimated",0.0758337507167731
3,"5xAM",25,"Estimated",0.103129502960539
4,"5xAM",25,"Estimated",0.110938778970821
5,"5xAM",25,"Estimated",0.125743001761203
0,"5xAM + VT (5%)",25,"Estimated",5.91124514711799e-05
1,"5xAM + VT (5%)",25,"Estimated",0.281160017888427
2,"5xAM + VT (5%)",25,"Estimated",0.403442668641594
3,"5xAM + VT (5%)",25,"Estimated",0.451203915398095
4,"5xAM + VT (5%)",25,"Estimated",0.495334981189787
5,"5xAM + VT (5%)",25,"Estimated",0.525150184244416
0,"RM",26,"Estimated",0.00253725686740326
1,"RM",26,"Estimated",-0.000977441193079756
2,"RM",26,"Estimated",-0.00033710949368175
3,"RM",26,"Estimated",0.00352610051781497
4,"RM",26,"Estimated",-0.000148457580813608
5,"RM",26,"Estimated",-0.021302115097459
0,"RM + VT (5%)",26,"Estimated",-0.00158467581117212
1,"RM + VT (5%)",26,"Estimated",0.146820941620329
2,"RM + VT (5%)",26,"Estimated",0.184036528953018
3,"RM + VT (5%)",26,"Estimated",0.19280292192115
