"seed","gen","variable","value","traits"
96,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.300135621597394,"edu / height"
96,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.527769472872241,"edu / height"
96,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.573452171431292,"edu / height"
96,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.485113714917824,"edu / height"
96,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.373241539187728,"edu / height"
97,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.034610788757481,"edu / height"
97,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.355904366516736,"edu / height"
97,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.46514221507758,"edu / height"
97,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.572817941534851,"edu / height"
97,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.488643516060825,"edu / height"
97,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.354723739518145,"edu / height"
98,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.000115411960049111,"edu / height"
98,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.313691527608649,"edu / height"
98,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.479457970258073,"edu / height"
98,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.513460448624302,"edu / height"
98,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.421848891443565,"edu / height"
98,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.357307152618156,"edu / height"
99,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0828525097288544,"edu / height"
99,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.274593164039176,"edu / height"
99,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.515010280936922,"edu / height"
99,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.540753206694336,"edu / height"
99,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.473494395962401,"edu / height"
99,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.408217485712438,"edu / height"
1,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.034214241857626,"edu / wealth"
1,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.268104723657463,"edu / wealth"
1,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.323869466024004,"edu / wealth"
1,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.513388162675606,"edu / wealth"
1,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.435891706670966,"edu / wealth"
1,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.449761602277408,"edu / wealth"
10,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0816707621006457,"edu / wealth"
10,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.228699009367063,"edu / wealth"
10,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.438904511609412,"edu / wealth"
10,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.495595403582492,"edu / wealth"
10,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.37469029207822,"edu / wealth"
10,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.383031467755333,"edu / wealth"
100,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.118040293243596,"edu / wealth"
100,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.18749443911129,"edu / wealth"
100,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.394400019983898,"edu / wealth"
100,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.511580445049244,"edu / wealth"
100,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.46709826169859,"edu / wealth"
100,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.369800304235687,"edu / wealth"
11,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0390927633414304,"edu / wealth"
11,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.319792291052397,"edu / wealth"
11,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.38525851183355,"edu / wealth"
11,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.534058466633974,"edu / wealth"
11,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.454501101743667,"edu / wealth"
11,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.353486679936873,"edu / wealth"
12,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.025880662483169,"edu / wealth"
12,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.289123824041112,"edu / wealth"
12,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.342225787616411,"edu / wealth"
12,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.481718360096534,"edu / wealth"
12,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.411861816519762,"edu / wealth"
12,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.406320179235827,"edu / wealth"
13,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.150179334548247,"edu / wealth"
13,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.211522891043639,"edu / wealth"
13,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.411808160727172,"edu / wealth"
13,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.529973764876994,"edu / wealth"
13,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.475496020407421,"edu / wealth"
13,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.357865620005513,"edu / wealth"
14,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0649096995896149,"edu / wealth"
14,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.301779058645698,"edu / wealth"
14,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.394110317147277,"edu / wealth"
14,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.516678389909673,"edu / wealth"
14,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.429442588180805,"edu / wealth"
14,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.415721225539734,"edu / wealth"
15,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0798254599068539,"edu / wealth"
15,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.285819087955331,"edu / wealth"
15,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.386759436868016,"edu / wealth"
15,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.558024929531025,"edu / wealth"
15,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.452481950929226,"edu / wealth"
15,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.331440076516384,"edu / wealth"
16,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0427395214313796,"edu / wealth"
16,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.255311098932809,"edu / wealth"
16,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.386839916546068,"edu / wealth"
16,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.497997672773971,"edu / wealth"
16,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.437638060923217,"edu / wealth"
16,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.378474687430102,"edu / wealth"
17,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.078900401981028,"edu / wealth"
17,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.24674057683884,"edu / wealth"
17,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.42263249312755,"edu / wealth"
17,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.589655486312767,"edu / wealth"
17,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.415894198490444,"edu / wealth"
17,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.410742840750311,"edu / wealth"
18,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0187162360268951,"edu / wealth"
18,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.246841621792234,"edu / wealth"
18,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.453386700331721,"edu / wealth"
18,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.537268987545417,"edu / wealth"
18,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.446278629229791,"edu / wealth"
18,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.395641747310352,"edu / wealth"
19,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.109061085961791,"edu / wealth"
19,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.273358947070749,"edu / wealth"
19,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.465815450141738,"edu / wealth"
19,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.513836189263757,"edu / wealth"
19,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.475261956934454,"edu / wealth"
19,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.360153081085715,"edu / wealth"
2,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0970177028522461,"edu / wealth"
2,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.240699682673233,"edu / wealth"
2,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.448213294808299,"edu / wealth"
2,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.490527257193947,"edu / wealth"
2,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.390394809222074,"edu / wealth"
2,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.36711436811302,"edu / wealth"
20,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.104099418843888,"edu / wealth"
20,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.204967796484481,"edu / wealth"
20,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.467199838097878,"edu / wealth"
20,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.48626700251542,"edu / wealth"
20,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.462127089286862,"edu / wealth"
20,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.416365075137499,"edu / wealth"
21,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.05556321536939,"edu / wealth"
21,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.259065958670939,"edu / wealth"
21,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.391801023351224,"edu / wealth"
21,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.497867646714297,"edu / wealth"
21,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.389600586771828,"edu / wealth"
21,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.317756982638834,"edu / wealth"
22,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.13767967771957,"edu / wealth"
22,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.233113653342136,"edu / wealth"
22,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.366748186637589,"edu / wealth"
22,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.497527636571971,"edu / wealth"
22,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.51088822288442,"edu / wealth"
22,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.354342008638909,"edu / wealth"
23,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.102131462908563,"edu / wealth"
23,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.214439362792476,"edu / wealth"
23,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.410915608927423,"edu / wealth"
23,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.43931932803023,"edu / wealth"
23,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.41800850107794,"edu / wealth"
23,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.329339451276717,"edu / wealth"
24,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0691316340885645,"edu / wealth"
24,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.299144391698755,"edu / wealth"
24,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.390078400417864,"edu / wealth"
24,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.530021937858362,"edu / wealth"
24,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.408376978556707,"edu / wealth"
24,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.31679502260988,"edu / wealth"
25,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.080516298621503,"edu / wealth"
25,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.265607703469187,"edu / wealth"
25,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.318648170822763,"edu / wealth"
25,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.486658968182071,"edu / wealth"
25,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.381927947847901,"edu / wealth"
25,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.391391997135055,"edu / wealth"
26,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.061962026886695,"edu / wealth"
26,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.289286218529172,"edu / wealth"
26,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.414961743940386,"edu / wealth"
26,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.49674238053661,"edu / wealth"
26,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.432089081398001,"edu / wealth"
26,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.288888408424177,"edu / wealth"
27,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0701820666078695,"edu / wealth"
27,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.209195661817893,"edu / wealth"
27,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.373323890765469,"edu / wealth"
27,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.52676837298239,"edu / wealth"
27,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.411045051495174,"edu / wealth"
27,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.424327286483531,"edu / wealth"
28,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0302691688537138,"edu / wealth"
28,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.287667651574482,"edu / wealth"
28,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.431089289635542,"edu / wealth"
28,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.448014733569913,"edu / wealth"
28,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.450033228170717,"edu / wealth"
28,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.387500622801428,"edu / wealth"
29,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.00534108440176154,"edu / wealth"
29,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.261568663765485,"edu / wealth"
29,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.41667723735973,"edu / wealth"
29,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.450364785021588,"edu / wealth"
29,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.488769295301153,"edu / wealth"
29,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.375878203742074,"edu / wealth"
3,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.077030727761454,"edu / wealth"
3,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.194765294142483,"edu / wealth"
3,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.369592460067571,"edu / wealth"
3,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.528015382414282,"edu / wealth"
3,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.474761751099824,"edu / wealth"
3,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.326001459107439,"edu / wealth"
30,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0919166512459242,"edu / wealth"
30,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.344533825581046,"edu / wealth"
30,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.463407547507031,"edu / wealth"
30,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.543411401151195,"edu / wealth"
30,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.397701211918184,"edu / wealth"
30,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.38289194588671,"edu / wealth"
31,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0194123373282219,"edu / wealth"
31,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.221721046430463,"edu / wealth"
31,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.40770210325245,"edu / wealth"
31,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.501020780714149,"edu / wealth"
31,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.437885916092771,"edu / wealth"
31,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.384825469333359,"edu / wealth"
32,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0863993336898539,"edu / wealth"
32,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.242935330284093,"edu / wealth"
32,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.393081908796572,"edu / wealth"
32,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.47599540932215,"edu / wealth"
32,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.402259457638284,"edu / wealth"
32,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.325693362642261,"edu / wealth"
33,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.100344658839884,"edu / wealth"
33,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.273968475679437,"edu / wealth"
33,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.368258761516441,"edu / wealth"
33,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.500457647790585,"edu / wealth"
33,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.378187093563756,"edu / wealth"
33,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.352965864213209,"edu / wealth"
34,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.054758723176959,"edu / wealth"
34,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.323876936203921,"edu / wealth"
34,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.454668088234049,"edu / wealth"
34,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.459229312497372,"edu / wealth"
34,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.451320642159928,"edu / wealth"
34,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.396903112027228,"edu / wealth"
35,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0745677956946092,"edu / wealth"
35,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.300569844117002,"edu / wealth"
35,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.408080987553063,"edu / wealth"
35,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.534876079621323,"edu / wealth"
35,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.459706533798113,"edu / wealth"
35,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.281800582341244,"edu / wealth"
36,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.107557618451844,"edu / wealth"
36,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.245897042018339,"edu / wealth"
36,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.409844812769613,"edu / wealth"
36,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.495787615709169,"edu / wealth"
36,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.395430070542847,"edu / wealth"
36,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.369631965667558,"edu / wealth"
37,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.100866149695268,"edu / wealth"
37,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.25475762517228,"edu / wealth"
37,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.434551720503559,"edu / wealth"
37,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.506798554056166,"edu / wealth"
37,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.410039321830019,"edu / wealth"
37,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.36486838506407,"edu / wealth"
38,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.073576432598886,"edu / wealth"
38,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.283938820221962,"edu / wealth"
38,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.403354612798991,"edu / wealth"
38,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.548378981982441,"edu / wealth"
38,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.463397162668246,"edu / wealth"
38,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.370600674201141,"edu / wealth"
39,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.116785002820906,"edu / wealth"
39,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.265823496794296,"edu / wealth"
39,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.402093529149395,"edu / wealth"
39,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.545330209447252,"edu / wealth"
39,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.490340938606826,"edu / wealth"
39,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.37197835060344,"edu / wealth"
4,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0899162401975654,"edu / wealth"
4,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.26296938076504,"edu / wealth"
4,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.357683072301661,"edu / wealth"
4,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.459711076721939,"edu / wealth"
4,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.340887378568551,"edu / wealth"
4,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.306702242261885,"edu / wealth"
40,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.115325063482364,"edu / wealth"
40,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.275148731589878,"edu / wealth"
40,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.398206927997472,"edu / wealth"
40,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.533657171410495,"edu / wealth"
40,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.473137958095637,"edu / wealth"
40,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.412104241055289,"edu / wealth"
41,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0833913599753009,"edu / wealth"
41,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.264183658192415,"edu / wealth"
41,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.39325004823924,"edu / wealth"
41,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.492294566360041,"edu / wealth"
41,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.447328067749527,"edu / wealth"
41,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.395689852927521,"edu / wealth"
42,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0701820904745146,"edu / wealth"
42,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.25113139777854,"edu / wealth"
42,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.386386697303572,"edu / wealth"
42,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.534519304500154,"edu / wealth"
42,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.426331707486568,"edu / wealth"
42,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.330800184571138,"edu / wealth"
43,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.104824294684849,"edu / wealth"
43,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.204564598860885,"edu / wealth"
43,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.430428549434174,"edu / wealth"
43,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.464551585359654,"edu / wealth"
43,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.463386404310744,"edu / wealth"
43,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.375585519747488,"edu / wealth"
44,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.12070993532177,"edu / wealth"
44,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.226264555311041,"edu / wealth"
44,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.409292875912109,"edu / wealth"
44,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.479571473139533,"edu / wealth"
44,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.378515048291467,"edu / wealth"
44,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.391159952923792,"edu / wealth"
45,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0929669893800798,"edu / wealth"
45,1,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.215366494323316,"edu / wealth"
45,2,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.382021447798676,"edu / wealth"
45,3,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.433518764231706,"edu / wealth"
45,4,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.439697955217469,"edu / wealth"
45,5,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.373921492230304,"edu / wealth"
46,0,"rbeta_hat_pgwas_edu.phenotype_wealth.phenotype",0.0386185065700677,"edu / wealth"
