"seed","gen","variable","value","Outcome","Quantity"
83,4,"h2_true_wealth",8.98599605537552e-07,"wealth","h2_true"
83,5,"h2_true_wealth",-1.18931790352102e-06,"wealth","h2_true"
84,0,"h2_true_wealth",1.21258849819009e-07,"wealth","h2_true"
84,1,"h2_true_wealth",-1.12216861304115e-08,"wealth","h2_true"
84,2,"h2_true_wealth",1.02914071931376e-06,"wealth","h2_true"
84,3,"h2_true_wealth",9.14774867719613e-07,"wealth","h2_true"
84,4,"h2_true_wealth",-2.45626667956324e-09,"wealth","h2_true"
84,5,"h2_true_wealth",1.36009552413727e-07,"wealth","h2_true"
85,0,"h2_true_wealth",-7.20153544943125e-07,"wealth","h2_true"
85,1,"h2_true_wealth",-1.98124330051216e-07,"wealth","h2_true"
85,2,"h2_true_wealth",-1.02920880604827e-06,"wealth","h2_true"
85,3,"h2_true_wealth",-9.66955895852616e-07,"wealth","h2_true"
85,4,"h2_true_wealth",-1.22081308891909e-06,"wealth","h2_true"
85,5,"h2_true_wealth",8.36207703944837e-07,"wealth","h2_true"
86,0,"h2_true_wealth",1.1149717984954e-06,"wealth","h2_true"
86,1,"h2_true_wealth",-4.12944852927091e-07,"wealth","h2_true"
86,2,"h2_true_wealth",-1.12897739800683e-06,"wealth","h2_true"
86,3,"h2_true_wealth",-8.79313317770513e-08,"wealth","h2_true"
86,4,"h2_true_wealth",2.24190369331262e-06,"wealth","h2_true"
86,5,"h2_true_wealth",2.04131317075049e-06,"wealth","h2_true"
87,0,"h2_true_wealth",-1.71980033672145e-06,"wealth","h2_true"
87,1,"h2_true_wealth",-3.56906656122387e-07,"wealth","h2_true"
87,2,"h2_true_wealth",1.53328049216229e-06,"wealth","h2_true"
87,3,"h2_true_wealth",-3.82440966102368e-08,"wealth","h2_true"
87,4,"h2_true_wealth",1.59741324232643e-06,"wealth","h2_true"
87,5,"h2_true_wealth",-3.33585393309883e-07,"wealth","h2_true"
88,0,"h2_true_wealth",6.04985923915378e-07,"wealth","h2_true"
88,1,"h2_true_wealth",2.24241239250251e-07,"wealth","h2_true"
88,2,"h2_true_wealth",3.22906949548006e-06,"wealth","h2_true"
88,3,"h2_true_wealth",9.2045256677252e-07,"wealth","h2_true"
88,4,"h2_true_wealth",-1.20653906921592e-06,"wealth","h2_true"
88,5,"h2_true_wealth",-6.03881169163268e-07,"wealth","h2_true"
89,0,"h2_true_wealth",3.70235284622062e-07,"wealth","h2_true"
89,1,"h2_true_wealth",-1.90100064667961e-06,"wealth","h2_true"
89,2,"h2_true_wealth",-1.80440994496324e-06,"wealth","h2_true"
89,3,"h2_true_wealth",-1.12182260635522e-06,"wealth","h2_true"
89,4,"h2_true_wealth",-3.4792960655914e-07,"wealth","h2_true"
89,5,"h2_true_wealth",1.23890214863198e-06,"wealth","h2_true"
9,0,"h2_true_wealth",-2.74197564852279e-07,"wealth","h2_true"
9,1,"h2_true_wealth",1.62380715558193e-07,"wealth","h2_true"
9,2,"h2_true_wealth",-6.46069097530627e-08,"wealth","h2_true"
9,3,"h2_true_wealth",-7.05237097025142e-07,"wealth","h2_true"
9,4,"h2_true_wealth",1.36219726875099e-06,"wealth","h2_true"
9,5,"h2_true_wealth",-1.09651318808332e-06,"wealth","h2_true"
90,0,"h2_true_wealth",-2.28433518546891e-07,"wealth","h2_true"
90,1,"h2_true_wealth",-3.47828080610269e-07,"wealth","h2_true"
90,2,"h2_true_wealth",5.32128619506733e-07,"wealth","h2_true"
90,3,"h2_true_wealth",1.60723456226119e-06,"wealth","h2_true"
90,4,"h2_true_wealth",5.13814526116594e-07,"wealth","h2_true"
90,5,"h2_true_wealth",1.38237316057303e-06,"wealth","h2_true"
91,0,"h2_true_wealth",7.63097048549903e-07,"wealth","h2_true"
91,1,"h2_true_wealth",-6.24584544634111e-07,"wealth","h2_true"
91,2,"h2_true_wealth",8.15438004289869e-08,"wealth","h2_true"
91,3,"h2_true_wealth",1.37607911136477e-06,"wealth","h2_true"
91,4,"h2_true_wealth",-1.56126578615704e-06,"wealth","h2_true"
91,5,"h2_true_wealth",3.24770660594699e-07,"wealth","h2_true"
92,0,"h2_true_wealth",-1.56790316952238e-07,"wealth","h2_true"
92,1,"h2_true_wealth",8.77783860734352e-07,"wealth","h2_true"
92,2,"h2_true_wealth",7.50166575180638e-07,"wealth","h2_true"
92,3,"h2_true_wealth",3.0105340384283e-07,"wealth","h2_true"
92,4,"h2_true_wealth",1.49281111722931e-06,"wealth","h2_true"
92,5,"h2_true_wealth",-1.5254938001697e-06,"wealth","h2_true"
93,0,"h2_true_wealth",9.10717558486022e-07,"wealth","h2_true"
93,1,"h2_true_wealth",-1.57953202785754e-06,"wealth","h2_true"
93,2,"h2_true_wealth",5.87716257118581e-07,"wealth","h2_true"
93,3,"h2_true_wealth",8.96422960007244e-08,"wealth","h2_true"
93,4,"h2_true_wealth",9.6726165694984e-07,"wealth","h2_true"
93,5,"h2_true_wealth",7.88123529148234e-08,"wealth","h2_true"
94,0,"h2_true_wealth",-1.56869983648609e-06,"wealth","h2_true"
94,1,"h2_true_wealth",-2.00782318401609e-06,"wealth","h2_true"
94,2,"h2_true_wealth",5.40973524238763e-07,"wealth","h2_true"
94,3,"h2_true_wealth",-7.33765981084255e-08,"wealth","h2_true"
94,4,"h2_true_wealth",-5.71018393558081e-07,"wealth","h2_true"
94,5,"h2_true_wealth",-3.11068459853641e-07,"wealth","h2_true"
95,0,"h2_true_wealth",-6.71415067101365e-07,"wealth","h2_true"
95,1,"h2_true_wealth",-1.57340452080979e-07,"wealth","h2_true"
95,2,"h2_true_wealth",-9.31305070999869e-07,"wealth","h2_true"
95,3,"h2_true_wealth",-1.98300947947013e-06,"wealth","h2_true"
95,4,"h2_true_wealth",-2.19599804249378e-07,"wealth","h2_true"
95,5,"h2_true_wealth",1.04527586946239e-06,"wealth","h2_true"
96,0,"h2_true_wealth",1.87732956629967e-06,"wealth","h2_true"
96,1,"h2_true_wealth",2.60619595716637e-09,"wealth","h2_true"
96,2,"h2_true_wealth",-8.06699347091655e-08,"wealth","h2_true"
96,3,"h2_true_wealth",9.6298228123987e-07,"wealth","h2_true"
96,4,"h2_true_wealth",5.35710165465174e-08,"wealth","h2_true"
96,5,"h2_true_wealth",-4.34898408910037e-07,"wealth","h2_true"
97,0,"h2_true_wealth",-1.73729725534231e-06,"wealth","h2_true"
97,1,"h2_true_wealth",-1.26369559978243e-06,"wealth","h2_true"
97,2,"h2_true_wealth",4.06308512069273e-07,"wealth","h2_true"
97,3,"h2_true_wealth",-1.45965396777976e-06,"wealth","h2_true"
97,4,"h2_true_wealth",1.0484573701547e-06,"wealth","h2_true"
97,5,"h2_true_wealth",-1.3464305394502e-06,"wealth","h2_true"
98,0,"h2_true_wealth",-1.93570558113494e-07,"wealth","h2_true"
98,1,"h2_true_wealth",-2.33595711367605e-09,"wealth","h2_true"
98,2,"h2_true_wealth",-1.28297338671881e-08,"wealth","h2_true"
98,3,"h2_true_wealth",1.51947321984398e-07,"wealth","h2_true"
98,4,"h2_true_wealth",5.98511131401079e-07,"wealth","h2_true"
98,5,"h2_true_wealth",-1.26212437298279e-07,"wealth","h2_true"
99,0,"h2_true_wealth",-2.48535565846776e-07,"wealth","h2_true"
99,1,"h2_true_wealth",1.60327394904622e-07,"wealth","h2_true"
99,2,"h2_true_wealth",-4.33641941597269e-07,"wealth","h2_true"
99,3,"h2_true_wealth",1.53741241910027e-06,"wealth","h2_true"
99,4,"h2_true_wealth",-2.17024657661608e-06,"wealth","h2_true"
99,5,"h2_true_wealth",1.02700461929143e-06,"wealth","h2_true"
1,0,"pgwas_height_PGS_hat_R2_0",0.386436774858681,"height","PGI_R2"
1,1,"pgwas_height_PGS_hat_R2_0",0.419439363110973,"height","PGI_R2"
1,2,"pgwas_height_PGS_hat_R2_0",0.443947666970838,"height","PGI_R2"
1,3,"pgwas_height_PGS_hat_R2_0",0.447247411939292,"height","PGI_R2"
1,4,"pgwas_height_PGS_hat_R2_0",0.292871802850639,"height","PGI_R2"
1,5,"pgwas_height_PGS_hat_R2_0",0.134810921242599,"height","PGI_R2"
10,0,"pgwas_height_PGS_hat_R2_0",0.364017783300463,"height","PGI_R2"
10,1,"pgwas_height_PGS_hat_R2_0",0.393028105803056,"height","PGI_R2"
10,2,"pgwas_height_PGS_hat_R2_0",0.430856710248366,"height","PGI_R2"
10,3,"pgwas_height_PGS_hat_R2_0",0.439538609294413,"height","PGI_R2"
10,4,"pgwas_height_PGS_hat_R2_0",0.28224275685448,"height","PGI_R2"
10,5,"pgwas_height_PGS_hat_R2_0",0.147078330126975,"height","PGI_R2"
100,0,"pgwas_height_PGS_hat_R2_0",0.398568649591832,"height","PGI_R2"
100,1,"pgwas_height_PGS_hat_R2_0",0.429761289380997,"height","PGI_R2"
100,2,"pgwas_height_PGS_hat_R2_0",0.452923575052971,"height","PGI_R2"
100,3,"pgwas_height_PGS_hat_R2_0",0.467679813112783,"height","PGI_R2"
100,4,"pgwas_height_PGS_hat_R2_0",0.317793931579845,"height","PGI_R2"
100,5,"pgwas_height_PGS_hat_R2_0",0.16977124232584,"height","PGI_R2"
11,0,"pgwas_height_PGS_hat_R2_0",0.37504123682794,"height","PGI_R2"
11,1,"pgwas_height_PGS_hat_R2_0",0.405054754323047,"height","PGI_R2"
11,2,"pgwas_height_PGS_hat_R2_0",0.428047055174465,"height","PGI_R2"
11,3,"pgwas_height_PGS_hat_R2_0",0.453998393261685,"height","PGI_R2"
11,4,"pgwas_height_PGS_hat_R2_0",0.304071255897407,"height","PGI_R2"
11,5,"pgwas_height_PGS_hat_R2_0",0.112757070346083,"height","PGI_R2"
12,0,"pgwas_height_PGS_hat_R2_0",0.374504929907455,"height","PGI_R2"
12,1,"pgwas_height_PGS_hat_R2_0",0.41053844718915,"height","PGI_R2"
12,2,"pgwas_height_PGS_hat_R2_0",0.422900125170362,"height","PGI_R2"
12,3,"pgwas_height_PGS_hat_R2_0",0.451005859564936,"height","PGI_R2"
12,4,"pgwas_height_PGS_hat_R2_0",0.321863708287263,"height","PGI_R2"
12,5,"pgwas_height_PGS_hat_R2_0",0.149399307736796,"height","PGI_R2"
13,0,"pgwas_height_PGS_hat_R2_0",0.414745189043323,"height","PGI_R2"
13,1,"pgwas_height_PGS_hat_R2_0",0.440052135879952,"height","PGI_R2"
13,2,"pgwas_height_PGS_hat_R2_0",0.463009171843773,"height","PGI_R2"
13,3,"pgwas_height_PGS_hat_R2_0",0.477761494264708,"height","PGI_R2"
13,4,"pgwas_height_PGS_hat_R2_0",0.313543107191714,"height","PGI_R2"
13,5,"pgwas_height_PGS_hat_R2_0",0.110763849010229,"height","PGI_R2"
14,0,"pgwas_height_PGS_hat_R2_0",0.409797122050194,"height","PGI_R2"
14,1,"pgwas_height_PGS_hat_R2_0",0.427190968616745,"height","PGI_R2"
14,2,"pgwas_height_PGS_hat_R2_0",0.453128930641392,"height","PGI_R2"
14,3,"pgwas_height_PGS_hat_R2_0",0.46380386411352,"height","PGI_R2"
14,4,"pgwas_height_PGS_hat_R2_0",0.319222374929122,"height","PGI_R2"
14,5,"pgwas_height_PGS_hat_R2_0",0.130273787067672,"height","PGI_R2"
15,0,"pgwas_height_PGS_hat_R2_0",0.41281892480023,"height","PGI_R2"
15,1,"pgwas_height_PGS_hat_R2_0",0.456997746462178,"height","PGI_R2"
15,2,"pgwas_height_PGS_hat_R2_0",0.462380077192054,"height","PGI_R2"
15,3,"pgwas_height_PGS_hat_R2_0",0.473009227181272,"height","PGI_R2"
15,4,"pgwas_height_PGS_hat_R2_0",0.326176972984962,"height","PGI_R2"
15,5,"pgwas_height_PGS_hat_R2_0",0.142927445819384,"height","PGI_R2"
16,0,"pgwas_height_PGS_hat_R2_0",0.413233921393299,"height","PGI_R2"
16,1,"pgwas_height_PGS_hat_R2_0",0.439228968650539,"height","PGI_R2"
16,2,"pgwas_height_PGS_hat_R2_0",0.453984803377933,"height","PGI_R2"
16,3,"pgwas_height_PGS_hat_R2_0",0.474689762162176,"height","PGI_R2"
16,4,"pgwas_height_PGS_hat_R2_0",0.360705884276937,"height","PGI_R2"
16,5,"pgwas_height_PGS_hat_R2_0",0.180821898382462,"height","PGI_R2"
17,0,"pgwas_height_PGS_hat_R2_0",0.386948000783532,"height","PGI_R2"
17,1,"pgwas_height_PGS_hat_R2_0",0.396769614828465,"height","PGI_R2"
17,2,"pgwas_height_PGS_hat_R2_0",0.442937970390475,"height","PGI_R2"
17,3,"pgwas_height_PGS_hat_R2_0",0.450242756676196,"height","PGI_R2"
17,4,"pgwas_height_PGS_hat_R2_0",0.302803597646097,"height","PGI_R2"
17,5,"pgwas_height_PGS_hat_R2_0",0.127245826016715,"height","PGI_R2"
18,0,"pgwas_height_PGS_hat_R2_0",0.406098028313537,"height","PGI_R2"
18,1,"pgwas_height_PGS_hat_R2_0",0.431409885901321,"height","PGI_R2"
18,2,"pgwas_height_PGS_hat_R2_0",0.460492003435807,"height","PGI_R2"
18,3,"pgwas_height_PGS_hat_R2_0",0.484378989383175,"height","PGI_R2"
18,4,"pgwas_height_PGS_hat_R2_0",0.323100083764534,"height","PGI_R2"
18,5,"pgwas_height_PGS_hat_R2_0",0.18193382062896,"height","PGI_R2"
19,0,"pgwas_height_PGS_hat_R2_0",0.401505079109088,"height","PGI_R2"
19,1,"pgwas_height_PGS_hat_R2_0",0.4326704962544,"height","PGI_R2"
19,2,"pgwas_height_PGS_hat_R2_0",0.446873858403835,"height","PGI_R2"
19,3,"pgwas_height_PGS_hat_R2_0",0.462053652810714,"height","PGI_R2"
19,4,"pgwas_height_PGS_hat_R2_0",0.306964630268607,"height","PGI_R2"
19,5,"pgwas_height_PGS_hat_R2_0",0.129071932335554,"height","PGI_R2"
2,0,"pgwas_height_PGS_hat_R2_0",0.369853335351559,"height","PGI_R2"
2,1,"pgwas_height_PGS_hat_R2_0",0.411858703624035,"height","PGI_R2"
2,2,"pgwas_height_PGS_hat_R2_0",0.419256858581815,"height","PGI_R2"
2,3,"pgwas_height_PGS_hat_R2_0",0.443515743693769,"height","PGI_R2"
2,4,"pgwas_height_PGS_hat_R2_0",0.292721335682606,"height","PGI_R2"
2,5,"pgwas_height_PGS_hat_R2_0",0.0992930043740209,"height","PGI_R2"
20,0,"pgwas_height_PGS_hat_R2_0",0.388488185511458,"height","PGI_R2"
20,1,"pgwas_height_PGS_hat_R2_0",0.430298058281147,"height","PGI_R2"
20,2,"pgwas_height_PGS_hat_R2_0",0.437726094863234,"height","PGI_R2"
20,3,"pgwas_height_PGS_hat_R2_0",0.467379041873041,"height","PGI_R2"
20,4,"pgwas_height_PGS_hat_R2_0",0.304754811857635,"height","PGI_R2"
20,5,"pgwas_height_PGS_hat_R2_0",0.137505863670822,"height","PGI_R2"
21,0,"pgwas_height_PGS_hat_R2_0",0.401098774661746,"height","PGI_R2"
21,1,"pgwas_height_PGS_hat_R2_0",0.428094009605239,"height","PGI_R2"
21,2,"pgwas_height_PGS_hat_R2_0",0.45021578403132,"height","PGI_R2"
21,3,"pgwas_height_PGS_hat_R2_0",0.471890987728461,"height","PGI_R2"
21,4,"pgwas_height_PGS_hat_R2_0",0.298912393119102,"height","PGI_R2"
21,5,"pgwas_height_PGS_hat_R2_0",0.141532670935746,"height","PGI_R2"
22,0,"pgwas_height_PGS_hat_R2_0",0.40041035499896,"height","PGI_R2"
22,1,"pgwas_height_PGS_hat_R2_0",0.40930687320978,"height","PGI_R2"
22,2,"pgwas_height_PGS_hat_R2_0",0.441185008930571,"height","PGI_R2"
22,3,"pgwas_height_PGS_hat_R2_0",0.455314207183092,"height","PGI_R2"
22,4,"pgwas_height_PGS_hat_R2_0",0.281861330831465,"height","PGI_R2"
22,5,"pgwas_height_PGS_hat_R2_0",0.130975183224825,"height","PGI_R2"
23,0,"pgwas_height_PGS_hat_R2_0",0.403856162051291,"height","PGI_R2"
23,1,"pgwas_height_PGS_hat_R2_0",0.441285992418095,"height","PGI_R2"
23,2,"pgwas_height_PGS_hat_R2_0",0.452375319910848,"height","PGI_R2"
23,3,"pgwas_height_PGS_hat_R2_0",0.451254370412621,"height","PGI_R2"
23,4,"pgwas_height_PGS_hat_R2_0",0.315469767591293,"height","PGI_R2"
23,5,"pgwas_height_PGS_hat_R2_0",0.146039510906019,"height","PGI_R2"
24,0,"pgwas_height_PGS_hat_R2_0",0.38778847286276,"height","PGI_R2"
24,1,"pgwas_height_PGS_hat_R2_0",0.429652431855306,"height","PGI_R2"
24,2,"pgwas_height_PGS_hat_R2_0",0.438761483842027,"height","PGI_R2"
24,3,"pgwas_height_PGS_hat_R2_0",0.458130340393176,"height","PGI_R2"
24,4,"pgwas_height_PGS_hat_R2_0",0.327700711548693,"height","PGI_R2"
24,5,"pgwas_height_PGS_hat_R2_0",0.15696970194537,"height","PGI_R2"
25,0,"pgwas_height_PGS_hat_R2_0",0.402166133241237,"height","PGI_R2"
25,1,"pgwas_height_PGS_hat_R2_0",0.442528531271114,"height","PGI_R2"
25,2,"pgwas_height_PGS_hat_R2_0",0.464815868776267,"height","PGI_R2"
25,3,"pgwas_height_PGS_hat_R2_0",0.454224118755414,"height","PGI_R2"
25,4,"pgwas_height_PGS_hat_R2_0",0.290112051354082,"height","PGI_R2"
25,5,"pgwas_height_PGS_hat_R2_0",0.118952265822585,"height","PGI_R2"
26,0,"pgwas_height_PGS_hat_R2_0",0.383744534595551,"height","PGI_R2"
26,1,"pgwas_height_PGS_hat_R2_0",0.422818496225529,"height","PGI_R2"
26,2,"pgwas_height_PGS_hat_R2_0",0.449492116512051,"height","PGI_R2"
26,3,"pgwas_height_PGS_hat_R2_0",0.450059318410144,"height","PGI_R2"
26,4,"pgwas_height_PGS_hat_R2_0",0.290137542158965,"height","PGI_R2"
26,5,"pgwas_height_PGS_hat_R2_0",0.100987765190236,"height","PGI_R2"
27,0,"pgwas_height_PGS_hat_R2_0",0.382823592935222,"height","PGI_R2"
27,1,"pgwas_height_PGS_hat_R2_0",0.421185247430635,"height","PGI_R2"
27,2,"pgwas_height_PGS_hat_R2_0",0.445394059864641,"height","PGI_R2"
27,3,"pgwas_height_PGS_hat_R2_0",0.448708257318472,"height","PGI_R2"
27,4,"pgwas_height_PGS_hat_R2_0",0.28775129826591,"height","PGI_R2"
27,5,"pgwas_height_PGS_hat_R2_0",0.110625258975318,"height","PGI_R2"
28,0,"pgwas_height_PGS_hat_R2_0",0.366715045972301,"height","PGI_R2"
28,1,"pgwas_height_PGS_hat_R2_0",0.409060393637992,"height","PGI_R2"
28,2,"pgwas_height_PGS_hat_R2_0",0.415774765718819,"height","PGI_R2"
28,3,"pgwas_height_PGS_hat_R2_0",0.437014039607646,"height","PGI_R2"
28,4,"pgwas_height_PGS_hat_R2_0",0.26738283342824,"height","PGI_R2"
28,5,"pgwas_height_PGS_hat_R2_0",0.122800756611608,"height","PGI_R2"
29,0,"pgwas_height_PGS_hat_R2_0",0.397030094569105,"height","PGI_R2"
29,1,"pgwas_height_PGS_hat_R2_0",0.435881439371498,"height","PGI_R2"
29,2,"pgwas_height_PGS_hat_R2_0",0.457805478756936,"height","PGI_R2"
29,3,"pgwas_height_PGS_hat_R2_0",0.465348665828006,"height","PGI_R2"
29,4,"pgwas_height_PGS_hat_R2_0",0.312847642844242,"height","PGI_R2"
29,5,"pgwas_height_PGS_hat_R2_0",0.112208588574081,"height","PGI_R2"
3,0,"pgwas_height_PGS_hat_R2_0",0.396755983941709,"height","PGI_R2"
3,1,"pgwas_height_PGS_hat_R2_0",0.416353479965033,"height","PGI_R2"
3,2,"pgwas_height_PGS_hat_R2_0",0.442694969550175,"height","PGI_R2"
3,3,"pgwas_height_PGS_hat_R2_0",0.462394588965631,"height","PGI_R2"
3,4,"pgwas_height_PGS_hat_R2_0",0.319911832630006,"height","PGI_R2"
3,5,"pgwas_height_PGS_hat_R2_0",0.126812472221029,"height","PGI_R2"
30,0,"pgwas_height_PGS_hat_R2_0",0.395847306991928,"height","PGI_R2"
30,1,"pgwas_height_PGS_hat_R2_0",0.423895060538882,"height","PGI_R2"
30,2,"pgwas_height_PGS_hat_R2_0",0.449003017944688,"height","PGI_R2"
30,3,"pgwas_height_PGS_hat_R2_0",0.446911850753324,"height","PGI_R2"
30,4,"pgwas_height_PGS_hat_R2_0",0.30517735900938,"height","PGI_R2"
30,5,"pgwas_height_PGS_hat_R2_0",0.145251535888541,"height","PGI_R2"
31,0,"pgwas_height_PGS_hat_R2_0",0.410944125920851,"height","PGI_R2"
31,1,"pgwas_height_PGS_hat_R2_0",0.44156496328028,"height","PGI_R2"
31,2,"pgwas_height_PGS_hat_R2_0",0.45705702313199,"height","PGI_R2"
31,3,"pgwas_height_PGS_hat_R2_0",0.453237576225996,"height","PGI_R2"
31,4,"pgwas_height_PGS_hat_R2_0",0.318352663030982,"height","PGI_R2"
31,5,"pgwas_height_PGS_hat_R2_0",0.135633307275438,"height","PGI_R2"
32,0,"pgwas_height_PGS_hat_R2_0",0.376597054036914,"height","PGI_R2"
32,1,"pgwas_height_PGS_hat_R2_0",0.413039472581415,"height","PGI_R2"
32,2,"pgwas_height_PGS_hat_R2_0",0.42785029540961,"height","PGI_R2"
32,3,"pgwas_height_PGS_hat_R2_0",0.453683780453562,"height","PGI_R2"
32,4,"pgwas_height_PGS_hat_R2_0",0.278690660274369,"height","PGI_R2"
32,5,"pgwas_height_PGS_hat_R2_0",0.144815162983466,"height","PGI_R2"
33,0,"pgwas_height_PGS_hat_R2_0",0.342552284605094,"height","PGI_R2"
33,1,"pgwas_height_PGS_hat_R2_0",0.38203188686803,"height","PGI_R2"
33,2,"pgwas_height_PGS_hat_R2_0",0.39461589597567,"height","PGI_R2"
33,3,"pgwas_height_PGS_hat_R2_0",0.404297171396193,"height","PGI_R2"
33,4,"pgwas_height_PGS_hat_R2_0",0.256372199794284,"height","PGI_R2"
33,5,"pgwas_height_PGS_hat_R2_0",0.109976789749894,"height","PGI_R2"
34,0,"pgwas_height_PGS_hat_R2_0",0.396604298083486,"height","PGI_R2"
34,1,"pgwas_height_PGS_hat_R2_0",0.422754642274301,"height","PGI_R2"
34,2,"pgwas_height_PGS_hat_R2_0",0.458933724346331,"height","PGI_R2"
34,3,"pgwas_height_PGS_hat_R2_0",0.465287965178606,"height","PGI_R2"
34,4,"pgwas_height_PGS_hat_R2_0",0.308426986902889,"height","PGI_R2"
34,5,"pgwas_height_PGS_hat_R2_0",0.130658196396262,"height","PGI_R2"
35,0,"pgwas_height_PGS_hat_R2_0",0.403725129395639,"height","PGI_R2"
35,1,"pgwas_height_PGS_hat_R2_0",0.442254187104005,"height","PGI_R2"
35,2,"pgwas_height_PGS_hat_R2_0",0.453613280352489,"height","PGI_R2"
35,3,"pgwas_height_PGS_hat_R2_0",0.466783886751388,"height","PGI_R2"
35,4,"pgwas_height_PGS_hat_R2_0",0.332504527303946,"height","PGI_R2"
35,5,"pgwas_height_PGS_hat_R2_0",0.143703431111716,"height","PGI_R2"
36,0,"pgwas_height_PGS_hat_R2_0",0.390353390387147,"height","PGI_R2"
36,1,"pgwas_height_PGS_hat_R2_0",0.41897529958785,"height","PGI_R2"
36,2,"pgwas_height_PGS_hat_R2_0",0.433024836522676,"height","PGI_R2"
36,3,"pgwas_height_PGS_hat_R2_0",0.458001571485321,"height","PGI_R2"
36,4,"pgwas_height_PGS_hat_R2_0",0.324580055043177,"height","PGI_R2"
36,5,"pgwas_height_PGS_hat_R2_0",0.0971094178307313,"height","PGI_R2"
37,0,"pgwas_height_PGS_hat_R2_0",0.394073206059883,"height","PGI_R2"
37,1,"pgwas_height_PGS_hat_R2_0",0.425856097124992,"height","PGI_R2"
37,2,"pgwas_height_PGS_hat_R2_0",0.446883953058064,"height","PGI_R2"
37,3,"pgwas_height_PGS_hat_R2_0",0.460369520923027,"height","PGI_R2"
37,4,"pgwas_height_PGS_hat_R2_0",0.311745425003484,"height","PGI_R2"
37,5,"pgwas_height_PGS_hat_R2_0",0.155186653112025,"height","PGI_R2"
38,0,"pgwas_height_PGS_hat_R2_0",0.382205100305777,"height","PGI_R2"
38,1,"pgwas_height_PGS_hat_R2_0",0.410765061526671,"height","PGI_R2"
38,2,"pgwas_height_PGS_hat_R2_0",0.44468827708743,"height","PGI_R2"
38,3,"pgwas_height_PGS_hat_R2_0",0.448036553343121,"height","PGI_R2"
38,4,"pgwas_height_PGS_hat_R2_0",0.294741517223291,"height","PGI_R2"
38,5,"pgwas_height_PGS_hat_R2_0",0.161720848582641,"height","PGI_R2"
39,0,"pgwas_height_PGS_hat_R2_0",0.376340296225309,"height","PGI_R2"
39,1,"pgwas_height_PGS_hat_R2_0",0.403488511655091,"height","PGI_R2"
39,2,"pgwas_height_PGS_hat_R2_0",0.414433544132241,"height","PGI_R2"
39,3,"pgwas_height_PGS_hat_R2_0",0.438202414295745,"height","PGI_R2"
39,4,"pgwas_height_PGS_hat_R2_0",0.299868973512082,"height","PGI_R2"
39,5,"pgwas_height_PGS_hat_R2_0",0.148533524830632,"height","PGI_R2"
4,0,"pgwas_height_PGS_hat_R2_0",0.391391558095975,"height","PGI_R2"
4,1,"pgwas_height_PGS_hat_R2_0",0.416256194230655,"height","PGI_R2"
4,2,"pgwas_height_PGS_hat_R2_0",0.429394102058926,"height","PGI_R2"
4,3,"pgwas_height_PGS_hat_R2_0",0.448141094687654,"height","PGI_R2"
4,4,"pgwas_height_PGS_hat_R2_0",0.308072989910033,"height","PGI_R2"
4,5,"pgwas_height_PGS_hat_R2_0",0.131570297622481,"height","PGI_R2"
40,0,"pgwas_height_PGS_hat_R2_0",0.390433689910795,"height","PGI_R2"
40,1,"pgwas_height_PGS_hat_R2_0",0.431321975485761,"height","PGI_R2"
40,2,"pgwas_height_PGS_hat_R2_0",0.445187072645963,"height","PGI_R2"
40,3,"pgwas_height_PGS_hat_R2_0",0.452804155340779,"height","PGI_R2"
40,4,"pgwas_height_PGS_hat_R2_0",0.331489164107407,"height","PGI_R2"
40,5,"pgwas_height_PGS_hat_R2_0",0.162990760445806,"height","PGI_R2"
41,0,"pgwas_height_PGS_hat_R2_0",0.412073236721487,"height","PGI_R2"
41,1,"pgwas_height_PGS_hat_R2_0",0.428903953265401,"height","PGI_R2"
41,2,"pgwas_height_PGS_hat_R2_0",0.46315124298294,"height","PGI_R2"
41,3,"pgwas_height_PGS_hat_R2_0",0.464065559318299,"height","PGI_R2"
41,4,"pgwas_height_PGS_hat_R2_0",0.338145860950647,"height","PGI_R2"
41,5,"pgwas_height_PGS_hat_R2_0",0.158207987456835,"height","PGI_R2"
42,0,"pgwas_height_PGS_hat_R2_0",0.407883915235428,"height","PGI_R2"
42,1,"pgwas_height_PGS_hat_R2_0",0.428172064111422,"height","PGI_R2"
42,2,"pgwas_height_PGS_hat_R2_0",0.449393972910618,"height","PGI_R2"
42,3,"pgwas_height_PGS_hat_R2_0",0.452623193934781,"height","PGI_R2"
42,4,"pgwas_height_PGS_hat_R2_0",0.343569377184092,"height","PGI_R2"
42,5,"pgwas_height_PGS_hat_R2_0",0.15952064133209,"height","PGI_R2"
43,0,"pgwas_height_PGS_hat_R2_0",0.41407239692631,"height","PGI_R2"
43,1,"pgwas_height_PGS_hat_R2_0",0.446708382135343,"height","PGI_R2"
43,2,"pgwas_height_PGS_hat_R2_0",0.455521385464557,"height","PGI_R2"
43,3,"pgwas_height_PGS_hat_R2_0",0.464766497871162,"height","PGI_R2"
43,4,"pgwas_height_PGS_hat_R2_0",0.335479833131977,"height","PGI_R2"
43,5,"pgwas_height_PGS_hat_R2_0",0.163433693551667,"height","PGI_R2"
44,0,"pgwas_height_PGS_hat_R2_0",0.37173587877273,"height","PGI_R2"
44,1,"pgwas_height_PGS_hat_R2_0",0.413761382808695,"height","PGI_R2"
