"gen","seed","args_rmate","args_kphen","args_theta","args_cnoise","he_rg","rg_true","scenario","CN"
3,123,0.1,5,0.05,0.1,0.326818384875044,0.0268802578213622,"5xAM + VT (5%)","0.1"
4,123,0.1,5,0.05,0.1,0.340384050758679,0.0287908994601433,"5xAM + VT (5%)","0.1"
5,123,0.1,5,0.05,0.1,0.345838913941501,0.0325780447891846,"5xAM + VT (5%)","0.1"
0,123,0.1,5,0.05,0.1,-0.00112639763052632,-0.00120939486291643,"5xAM + VT (5%)","0.1"
1,123,0.1,5,0.05,0.1,0.22556228946338,0.0134457121233654,"5xAM + VT (5%)","0.1"
2,123,0.1,5,0.05,0.1,0.304080580453373,0.021497618259987,"5xAM + VT (5%)","0.1"
3,123,0.1,5,0.05,0.1,0.338170041253341,0.0258882242278528,"5xAM + VT (5%)","0.1"
4,123,0.1,5,0.05,0.1,0.342343675698277,0.0270614262868513,"5xAM + VT (5%)","0.1"
5,123,0.1,5,0.05,0.1,0.348506994573198,0.0306123479915794,"5xAM + VT (5%)","0.1"
0,124,0.1,5,0,0.1,-0.000698462956409597,-0.000698785796102973,"5xAM","0.1"
1,124,0.1,5,0,0.1,0.0359473290943832,0.0159749645594884,"5xAM","0.1"
2,124,0.1,5,0,0.1,0.0553801058752397,0.0261372083088117,"5xAM","0.1"
3,124,0.1,5,0,0.1,0.0650494496537279,0.0323770877526554,"5xAM","0.1"
4,124,0.1,5,0,0.1,0.0681655808352207,0.036578930861191,"5xAM","0.1"
5,124,0.1,5,0,0.1,0.100646917583339,0.0428259606136665,"5xAM","0.1"
0,124,0.1,5,0,0.1,0.00178501437819634,0.000860254235147224,"5xAM","0.1"
1,124,0.1,5,0,0.1,0.0396085524329617,0.0180577344202711,"5xAM","0.1"
2,124,0.1,5,0,0.1,0.0564340261302888,0.0276629111668901,"5xAM","0.1"
3,124,0.1,5,0,0.1,0.0691270318708431,0.0328361099702503,"5xAM","0.1"
4,124,0.1,5,0,0.1,0.0821381032473438,0.0377376435579217,"5xAM","0.1"
5,124,0.1,5,0,0.1,0.0745146659572417,0.0347675871749619,"5xAM","0.1"
0,124,0.1,5,0.05,0.1,0.000175840177640284,-0.000181970196654476,"5xAM + VT (5%)","0.1"
1,124,0.1,5,0.05,0.1,0.214528944751475,0.0118875917430184,"5xAM + VT (5%)","0.1"
2,124,0.1,5,0.05,0.1,0.298337609424366,0.0220047249307897,"5xAM + VT (5%)","0.1"
3,124,0.1,5,0.05,0.1,0.332885239744503,0.028332646483575,"5xAM + VT (5%)","0.1"
4,124,0.1,5,0.05,0.1,0.335459812935608,0.0316876368248595,"5xAM + VT (5%)","0.1"
5,124,0.1,5,0.05,0.1,0.338722623360764,0.0309015602679277,"5xAM + VT (5%)","0.1"
0,124,0.1,5,0.05,0.1,0.00176687472379358,4.47885333401874e-05,"5xAM + VT (5%)","0.1"
1,124,0.1,5,0.05,0.1,0.219732169211127,0.0128223749213103,"5xAM + VT (5%)","0.1"
2,124,0.1,5,0.05,0.1,0.310449721421196,0.0246634459488407,"5xAM + VT (5%)","0.1"
3,124,0.1,5,0.05,0.1,0.329496430559267,0.0249060221523859,"5xAM + VT (5%)","0.1"
4,124,0.1,5,0.05,0.1,0.346764275515987,0.0299211707906649,"5xAM + VT (5%)","0.1"
5,124,0.1,5,0.05,0.1,0.344451979863159,0.0297189444733791,"5xAM + VT (5%)","0.1"
0,125,0.1,5,0,0.1,0.000659785924469092,0.000655170931051504,"5xAM","0.1"
1,125,0.1,5,0,0.1,0.0307864717394953,0.0160324894747775,"5xAM","0.1"
2,125,0.1,5,0,0.1,0.0538252020318153,0.0264296532832996,"5xAM","0.1"
3,125,0.1,5,0,0.1,0.0618308705391495,0.0287478650320815,"5xAM","0.1"
4,125,0.1,5,0,0.1,0.0652854643928614,0.034563679514345,"5xAM","0.1"
5,125,0.1,5,0,0.1,0.0759610857929951,0.0397767429214175,"5xAM","0.1"
0,125,0.1,5,0,0.1,0.00200909715053006,0.000914244638376321,"5xAM","0.1"
1,125,0.1,5,0,0.1,0.0382088576598283,0.0181640989406605,"5xAM","0.1"
2,125,0.1,5,0,0.1,0.0550935662363349,0.0280112440306061,"5xAM","0.1"
3,125,0.1,5,0,0.1,0.0690981645258009,0.0330910115906446,"5xAM","0.1"
4,125,0.1,5,0,0.1,0.0823508986881281,0.0402299026481635,"5xAM","0.1"
5,125,0.1,5,0,0.1,0.0878811915467375,0.0447520903134483,"5xAM","0.1"
0,125,0.1,5,0.05,0.1,-0.00100974832474523,0.000182789117428047,"5xAM + VT (5%)","0.1"
1,125,0.1,5,0.05,0.1,0.21705678483152,0.0116927186999938,"5xAM + VT (5%)","0.1"
2,125,0.1,5,0.05,0.1,0.300637934742058,0.0226175370361613,"5xAM + VT (5%)","0.1"
3,125,0.1,5,0.05,0.1,0.31574098364027,0.0244091785786459,"5xAM + VT (5%)","0.1"
4,125,0.1,5,0.05,0.1,0.339127413160812,0.0312922639042797,"5xAM + VT (5%)","0.1"
5,125,0.1,5,0.05,0.1,0.35018614610238,0.0331831694679251,"5xAM + VT (5%)","0.1"
0,125,0.1,5,0.05,0.1,0.00173157975246949,0.000548543909760655,"5xAM + VT (5%)","0.1"
1,125,0.1,5,0.05,0.1,0.219830841320324,0.0130329176616549,"5xAM + VT (5%)","0.1"
2,125,0.1,5,0.05,0.1,0.302143598694704,0.0214785836078072,"5xAM + VT (5%)","0.1"
3,125,0.1,5,0.05,0.1,0.331481501400253,0.0265856968257339,"5xAM + VT (5%)","0.1"
4,125,0.1,5,0.05,0.1,0.347886357829422,0.028030970830527,"5xAM + VT (5%)","0.1"
5,125,0.1,5,0.05,0.1,0.353466864927489,0.0268372849659151,"5xAM + VT (5%)","0.1"
0,126,0.1,5,0,0.1,0.000536359113105859,0.000245415358393937,"5xAM","0.1"
1,126,0.1,5,0,0.1,0.0383138819459598,0.0180598715358921,"5xAM","0.1"
2,126,0.1,5,0,0.1,0.0621681213988437,0.0299329414490621,"5xAM","0.1"
3,126,0.1,5,0,0.1,0.0747230203194331,0.033557134799656,"5xAM","0.1"
4,126,0.1,5,0,0.1,0.0663878431960726,0.0337754792492573,"5xAM","0.1"
5,126,0.1,5,0,0.1,0.0985415000715044,0.0382958754923075,"5xAM","0.1"
0,126,0.1,5,0,0.1,-6.9587015626499e-05,-0.00136404461715401,"5xAM","0.1"
1,126,0.1,5,0,0.1,0.0369577640011033,0.0163135626949867,"5xAM","0.1"
2,126,0.1,5,0,0.1,0.0606648086711123,0.0282211951449135,"5xAM","0.1"
3,126,0.1,5,0,0.1,0.0621494121818633,0.031767732118832,"5xAM","0.1"
4,126,0.1,5,0,0.1,0.0864788856050346,0.0401673420304351,"5xAM","0.1"
5,126,0.1,5,0,0.1,0.0792289085549704,0.0409223177665419,"5xAM","0.1"
0,126,0.1,5,0.05,0.1,0.00139660065837109,0.000470464853247452,"5xAM + VT (5%)","0.1"
1,126,0.1,5,0.05,0.1,0.219208997873529,0.0131470978683599,"5xAM + VT (5%)","0.1"
2,126,0.1,5,0.05,0.1,0.299372638909894,0.0227171347325612,"5xAM + VT (5%)","0.1"
3,126,0.1,5,0.05,0.1,0.324419141461299,0.0238606469119847,"5xAM + VT (5%)","0.1"
4,126,0.1,5,0.05,0.1,0.335429081031837,0.0261703708374553,"5xAM + VT (5%)","0.1"
5,126,0.1,5,0.05,0.1,0.318931251567733,0.0273280559546351,"5xAM + VT (5%)","0.1"
0,126,0.1,5,0.05,0.1,0.00172232675184442,0.000219075826551715,"5xAM + VT (5%)","0.1"
1,126,0.1,5,0.05,0.1,0.221769365796319,0.0135019393126109,"5xAM + VT (5%)","0.1"
2,126,0.1,5,0.05,0.1,0.302652659785569,0.0209101431263102,"5xAM + VT (5%)","0.1"
3,126,0.1,5,0.05,0.1,0.326387817496014,0.0246447893880315,"5xAM + VT (5%)","0.1"
4,126,0.1,5,0.05,0.1,0.34220323691195,0.0260069921077387,"5xAM + VT (5%)","0.1"
5,126,0.1,5,0.05,0.1,0.359086945366035,0.0340411248590346,"5xAM + VT (5%)","0.1"
0,127,0.1,5,0,0.1,-0.000202677240359633,-0.000611891333695206,"5xAM","0.1"
1,127,0.1,5,0,0.1,0.0332776986039206,0.0160267802071657,"5xAM","0.1"
2,127,0.1,5,0,0.1,0.0634152462147217,0.0284870465056205,"5xAM","0.1"
3,127,0.1,5,0,0.1,0.0688026715041994,0.0325070326642105,"5xAM","0.1"
4,127,0.1,5,0,0.1,0.0728080244552277,0.0355211392546682,"5xAM","0.1"
5,127,0.1,5,0,0.1,0.0830672204007292,0.0388142120962771,"5xAM","0.1"
0,127,0.1,5,0,0.1,0.000392913523319238,0.000531485996037694,"5xAM","0.1"
1,127,0.1,5,0,0.1,0.0349943396123572,0.0175114826259783,"5xAM","0.1"
2,127,0.1,5,0,0.1,0.059404099551423,0.0290550989007415,"5xAM","0.1"
3,127,0.1,5,0,0.1,0.0754345482221338,0.0362773195318965,"5xAM","0.1"
4,127,0.1,5,0,0.1,0.0739900564830367,0.0377731296220746,"5xAM","0.1"
5,127,0.1,5,0,0.1,0.0938586722790818,0.0427614938328331,"5xAM","0.1"
0,127,0.1,5,0.05,0.1,1.23223519797154e-05,2.6649708350892e-05,"5xAM + VT (5%)","0.1"
1,127,0.1,5,0.05,0.1,0.220822383218728,0.0139156499609899,"5xAM + VT (5%)","0.1"
2,127,0.1,5,0.05,0.1,0.294597124917203,0.0209215472995941,"5xAM + VT (5%)","0.1"
3,127,0.1,5,0.05,0.1,0.320221436994381,0.0251984059679126,"5xAM + VT (5%)","0.1"
4,127,0.1,5,0.05,0.1,0.335150171120196,0.0291999685408182,"5xAM + VT (5%)","0.1"
5,127,0.1,5,0.05,0.1,0.361481282031443,0.0353708541276739,"5xAM + VT (5%)","0.1"
0,127,0.1,5,0.05,0.1,-8.26527520936374e-05,-0.000288754743382722,"5xAM + VT (5%)","0.1"
1,127,0.1,5,0.05,0.1,0.222280391136621,0.0140814624005384,"5xAM + VT (5%)","0.1"
2,127,0.1,5,0.05,0.1,0.304120270581667,0.0229445011871923,"5xAM + VT (5%)","0.1"
3,127,0.1,5,0.05,0.1,0.327138302957243,0.0255825599271682,"5xAM + VT (5%)","0.1"
4,127,0.1,5,0.05,0.1,0.331993818590439,0.026710789939731,"5xAM + VT (5%)","0.1"
5,127,0.1,5,0.05,0.1,0.363192464490711,0.0299526376629431,"5xAM + VT (5%)","0.1"
0,128,0.1,5,0,0.1,-0.00158160630194725,-0.000594389981877452,"5xAM","0.1"
1,128,0.1,5,0,0.1,0.0362772044449791,0.0177432127212426,"5xAM","0.1"
2,128,0.1,5,0,0.1,0.0575874201170553,0.0285549888633079,"5xAM","0.1"
3,128,0.1,5,0,0.1,0.0664824841545898,0.0324678211876794,"5xAM","0.1"
4,128,0.1,5,0,0.1,0.0680856359748598,0.0349598390204635,"5xAM","0.1"
5,128,0.1,5,0,0.1,0.0951945599039864,0.0448055139653087,"5xAM","0.1"
0,128,0.1,5,0,0.1,-0.00555522476992984,-0.00133768527827307,"5xAM","0.1"
1,128,0.1,5,0,0.1,0.0393874651260941,0.0173749519024449,"5xAM","0.1"
2,128,0.1,5,0,0.1,0.0562139260873859,0.0285401045212457,"5xAM","0.1"
3,128,0.1,5,0,0.1,0.0786248057897009,0.0362113295056551,"5xAM","0.1"
4,128,0.1,5,0,0.1,0.0859910942319779,0.0406370248486046,"5xAM","0.1"
5,128,0.1,5,0,0.1,0.0941575440989532,0.0388813687848721,"5xAM","0.1"
0,128,0.1,5,0.05,0.1,-0.000799694406574009,0.000136915465892079,"5xAM + VT (5%)","0.1"
1,128,0.1,5,0.05,0.1,0.220307501734908,0.0144743548610753,"5xAM + VT (5%)","0.1"
2,128,0.1,5,0.05,0.1,0.295789834054189,0.0219356213257764,"5xAM + VT (5%)","0.1"
3,128,0.1,5,0.05,0.1,0.32288476117974,0.0269370155872655,"5xAM + VT (5%)","0.1"
4,128,0.1,5,0.05,0.1,0.344195706042694,0.0314964613284031,"5xAM + VT (5%)","0.1"
5,128,0.1,5,0.05,0.1,0.309917931778943,0.020766263527554,"5xAM + VT (5%)","0.1"
0,128,0.1,5,0.05,0.1,-0.000334934782915158,-5.86242023390159e-05,"5xAM + VT (5%)","0.1"
1,128,0.1,5,0.05,0.1,0.223124573618299,0.0126503990873942,"5xAM + VT (5%)","0.1"
2,128,0.1,5,0.05,0.1,0.305085471941767,0.0222521959808185,"5xAM + VT (5%)","0.1"
3,128,0.1,5,0.05,0.1,0.330477971567815,0.0250884537523148,"5xAM + VT (5%)","0.1"
4,128,0.1,5,0.05,0.1,0.329830751515868,0.0246463043114282,"5xAM + VT (5%)","0.1"
5,128,0.1,5,0.05,0.1,0.337182314965874,0.0272810559400881,"5xAM + VT (5%)","0.1"
0,13,0.1,5,0,0.1,-0.00145107009822095,-0.000407576487914946,"5xAM","0.1"
1,13,0.1,5,0,0.1,0.0360776069235406,0.0170589723819299,"5xAM","0.1"
2,13,0.1,5,0,0.1,0.0579478753050031,0.0279910566376017,"5xAM","0.1"
3,13,0.1,5,0,0.1,0.0662794943364597,0.0322773471002898,"5xAM","0.1"
4,13,0.1,5,0,0.1,0.0762659733668581,0.0364088747613677,"5xAM","0.1"
5,13,0.1,5,0,0.1,0.0659386312259321,0.0423651434745808,"5xAM","0.1"
0,13,0.1,5,0,0.1,-0.000966713097955332,6.2946513396412e-05,"5xAM","0.1"
1,13,0.1,5,0,0.1,0.0351421845699082,0.0165294970512127,"5xAM","0.1"
2,13,0.1,5,0,0.1,0.0585043644699039,0.0284304385932875,"5xAM","0.1"
3,13,0.1,5,0,0.1,0.0787885991401934,0.0350646408612139,"5xAM","0.1"
4,13,0.1,5,0,0.1,0.080713726257606,0.0408951900753769,"5xAM","0.1"
5,13,0.1,5,0,0.1,0.101662053281382,0.0416385952213541,"5xAM","0.1"
0,13,0.1,5,0.05,0.1,-0.000410267487526917,-0.000165140626987121,"5xAM + VT (5%)","0.1"
1,13,0.1,5,0.05,0.1,0.21650888852284,0.0129868216045143,"5xAM + VT (5%)","0.1"
2,13,0.1,5,0.05,0.1,0.295311392328943,0.0211824949223128,"5xAM + VT (5%)","0.1"
3,13,0.1,5,0.05,0.1,0.320923802702067,0.0260910323578698,"5xAM + VT (5%)","0.1"
4,13,0.1,5,0.05,0.1,0.324963818368897,0.026689280510083,"5xAM + VT (5%)","0.1"
5,13,0.1,5,0.05,0.1,0.338364835651767,0.0316113113890834,"5xAM + VT (5%)","0.1"
0,13,0.1,5,0.05,0.1,0.00344020471207636,0.0010927505209192,"5xAM + VT (5%)","0.1"
1,13,0.1,5,0.05,0.1,0.224588985618399,0.0136133900581924,"5xAM + VT (5%)","0.1"
2,13,0.1,5,0.05,0.1,0.298139981304785,0.0216043883244228,"5xAM + VT (5%)","0.1"
3,13,0.1,5,0.05,0.1,0.329555942179329,0.0288533562104271,"5xAM + VT (5%)","0.1"
4,13,0.1,5,0.05,0.1,0.353741411393695,0.0327524293814175,"5xAM + VT (5%)","0.1"
5,13,0.1,5,0.05,0.1,0.366051477098896,0.0400476382194299,"5xAM + VT (5%)","0.1"
0,14,0.1,5,0,0.1,0.00224027039715171,0.000224978971928959,"5xAM","0.1"
1,14,0.1,5,0,0.1,0.0376543525956233,0.0173791110355766,"5xAM","0.1"
2,14,0.1,5,0,0.1,0.0611347306157541,0.0284182224601338,"5xAM","0.1"
3,14,0.1,5,0,0.1,0.069461871448658,0.0336821419300374,"5xAM","0.1"
4,14,0.1,5,0,0.1,0.0774281427335961,0.0357361552424936,"5xAM","0.1"
5,14,0.1,5,0,0.1,0.0682894820901406,0.0346606884177435,"5xAM","0.1"
0,14,0.1,5,0,0.1,-0.00312261676441027,-0.00181573329346699,"5xAM","0.1"
1,14,0.1,5,0,0.1,0.0363374004507927,0.0178685090486725,"5xAM","0.1"
2,14,0.1,5,0,0.1,0.0581911870904074,0.0278630596242337,"5xAM","0.1"
3,14,0.1,5,0,0.1,0.0751684512585545,0.0362885366508596,"5xAM","0.1"
4,14,0.1,5,0,0.1,0.0729811953298573,0.0391326932946553,"5xAM","0.1"
5,14,0.1,5,0,0.1,0.10798196590054,0.0449569121731425,"5xAM","0.1"
0,14,0.1,5,0.05,0.1,-0.000712777397071971,-8.40415611579165e-05,"5xAM + VT (5%)","0.1"
1,14,0.1,5,0.05,0.1,0.221430220632239,0.0130810523816889,"5xAM + VT (5%)","0.1"
2,14,0.1,5,0.05,0.1,0.297679162001352,0.0212622136953318,"5xAM + VT (5%)","0.1"
3,14,0.1,5,0.05,0.1,0.339414391056621,0.0302236499402256,"5xAM + VT (5%)","0.1"
4,14,0.1,5,0.05,0.1,0.341471215688332,0.0319401994309119,"5xAM + VT (5%)","0.1"
5,14,0.1,5,0.05,0.1,0.345798607896051,0.0296447196564643,"5xAM + VT (5%)","0.1"
0,14,0.1,5,0.05,0.1,-0.000131768330657998,6.21647378188826e-06,"5xAM + VT (5%)","0.1"
1,14,0.1,5,0.05,0.1,0.220942235835168,0.0131979122081644,"5xAM + VT (5%)","0.1"
2,14,0.1,5,0.05,0.1,0.304170467773126,0.0215789674165999,"5xAM + VT (5%)","0.1"
3,14,0.1,5,0.05,0.1,0.340210362328921,0.0283676879379073,"5xAM + VT (5%)","0.1"
4,14,0.1,5,0.05,0.1,0.35300111062185,0.0293848553606182,"5xAM + VT (5%)","0.1"
5,14,0.1,5,0.05,0.1,0.332987702443628,0.0276372723205957,"5xAM + VT (5%)","0.1"
0,15,0.1,5,0,0.1,0.00182534198400851,0.000433396715829172,"5xAM","0.1"
1,15,0.1,5,0,0.1,0.0346384608252821,0.0171613344860791,"5xAM","0.1"
2,15,0.1,5,0,0.1,0.0546497532929493,0.0270873291399719,"5xAM","0.1"
3,15,0.1,5,0,0.1,0.0699797728904927,0.0325294865070509,"5xAM","0.1"
4,15,0.1,5,0,0.1,0.0754087003192229,0.0343037091509476,"5xAM","0.1"
5,15,0.1,5,0,0.1,0.0890221525910002,0.0426519793361466,"5xAM","0.1"
0,15,0.1,5,0,0.1,-0.000179466345625713,0.000283473063281587,"5xAM","0.1"
1,15,0.1,5,0,0.1,0.0377276940423128,0.0177549138783029,"5xAM","0.1"
2,15,0.1,5,0,0.1,0.0642718556366391,0.0296216693597346,"5xAM","0.1"
3,15,0.1,5,0,0.1,0.0804252902807676,0.0371297422946615,"5xAM","0.1"
4,15,0.1,5,0,0.1,0.080996891872534,0.0397070496590638,"5xAM","0.1"
5,15,0.1,5,0,0.1,0.106144499894537,0.0425904009690561,"5xAM","0.1"
0,15,0.1,5,0.05,0.1,0.00156855136624602,0.00120146424793853,"5xAM + VT (5%)","0.1"
1,15,0.1,5,0.05,0.1,0.218758505063074,0.0125785721403879,"5xAM + VT (5%)","0.1"
2,15,0.1,5,0.05,0.1,0.300646198746306,0.0212176875998453,"5xAM + VT (5%)","0.1"
3,15,0.1,5,0.05,0.1,0.324853649457471,0.0251286370022791,"5xAM + VT (5%)","0.1"
4,15,0.1,5,0.05,0.1,0.337579050778619,0.0280999033047573,"5xAM + VT (5%)","0.1"
5,15,0.1,5,0.05,0.1,0.38003586803871,0.0381133118967925,"5xAM + VT (5%)","0.1"
0,15,0.1,5,0.05,0.1,-0.00312310863818496,-0.00125869765808144,"5xAM + VT (5%)","0.1"
1,15,0.1,5,0.05,0.1,0.217679961818204,0.0119274250495145,"5xAM + VT (5%)","0.1"
2,15,0.1,5,0.05,0.1,0.298210614924378,0.0211856640050341,"5xAM + VT (5%)","0.1"
3,15,0.1,5,0.05,0.1,0.328771938098559,0.0252888900322271,"5xAM + VT (5%)","0.1"
4,15,0.1,5,0.05,0.1,0.343621659607601,0.0284534802862958,"5xAM + VT (5%)","0.1"
5,15,0.1,5,0.05,0.1,0.341822570213498,0.0240474306762345,"5xAM + VT (5%)","0.1"
0,16,0.1,5,0,0.1,-0.0026178119164083,-0.000667804308114685,"5xAM","0.1"
1,16,0.1,5,0,0.1,0.0313823141023554,0.0156623713510309,"5xAM","0.1"
2,16,0.1,5,0,0.1,0.0539687813462721,0.0261980601532226,"5xAM","0.1"
3,16,0.1,5,0,0.1,0.0651446863040627,0.0318166959611716,"5xAM","0.1"
4,16,0.1,5,0,0.1,0.0866286492010603,0.0400941634814211,"5xAM","0.1"
5,16,0.1,5,0,0.1,0.107875214392804,0.0463052432538264,"5xAM","0.1"
0,16,0.1,5,0,0.1,0.000727455816641646,0.000232698768356209,"5xAM","0.1"
1,16,0.1,5,0,0.1,0.035704173961521,0.0170170002030152,"5xAM","0.1"
2,16,0.1,5,0,0.1,0.0568340378520607,0.0286737587472517,"5xAM","0.1"
3,16,0.1,5,0,0.1,0.0820277872082289,0.0390868579270933,"5xAM","0.1"
4,16,0.1,5,0,0.1,0.0902847931048663,0.0413361866071374,"5xAM","0.1"
5,16,0.1,5,0,0.1,0.108255512660026,0.0467421978012888,"5xAM","0.1"
0,16,0.1,5,0.05,0.1,-0.00115824120554368,-0.000673802074522246,"5xAM + VT (5%)","0.1"
1,16,0.1,5,0.05,0.1,0.215166566729755,0.0120909375328171,"5xAM + VT (5%)","0.1"
2,16,0.1,5,0.05,0.1,0.291427587505411,0.0202336895521706,"5xAM + VT (5%)","0.1"
3,16,0.1,5,0.05,0.1,0.328753649596678,0.026831543227494,"5xAM + VT (5%)","0.1"
4,16,0.1,5,0.05,0.1,0.350438838852651,0.0327243770525392,"5xAM + VT (5%)","0.1"
5,16,0.1,5,0.05,0.1,0.372008632323379,0.0380053755947765,"5xAM + VT (5%)","0.1"
0,16,0.1,5,0.05,0.1,0.00280789438803545,0.000720289741951675,"5xAM + VT (5%)","0.1"
1,16,0.1,5,0.05,0.1,0.223260956828977,0.0142388742024563,"5xAM + VT (5%)","0.1"
2,16,0.1,5,0.05,0.1,0.304279148242175,0.0228234094438848,"5xAM + VT (5%)","0.1"
3,16,0.1,5,0.05,0.1,0.331579707530696,0.0258817439271277,"5xAM + VT (5%)","0.1"
4,16,0.1,5,0.05,0.1,0.347279542171358,0.0290080284880576,"5xAM + VT (5%)","0.1"
5,16,0.1,5,0.05,0.1,0.346119999945238,0.0296991333789214,"5xAM + VT (5%)","0.1"
0,17,0.1,5,0,0.1,0.00222960909305288,0.000849821749821506,"5xAM","0.1"
1,17,0.1,5,0,0.1,0.0392753062113978,0.017272162952901,"5xAM","0.1"
2,17,0.1,5,0,0.1,0.0541637704885454,0.0265159798884317,"5xAM","0.1"
3,17,0.1,5,0,0.1,0.0622060507643266,0.0317376529695017,"5xAM","0.1"
4,17,0.1,5,0,0.1,0.0633759467760956,0.0356362612187942,"5xAM","0.1"
5,17,0.1,5,0,0.1,0.0748672533734383,0.0386590349464822,"5xAM","0.1"
0,17,0.1,5,0,0.1,-0.000145629286607606,0.000300892959474296,"5xAM","0.1"
1,17,0.1,5,0,0.1,0.0351253370218975,0.0164928608971522,"5xAM","0.1"
2,17,0.1,5,0,0.1,0.0515972704477919,0.0254109740485921,"5xAM","0.1"
3,17,0.1,5,0,0.1,0.067733837484716,0.0308356614466781,"5xAM","0.1"
4,17,0.1,5,0,0.1,0.0605210039760023,0.0325643987623727,"5xAM","0.1"
5,17,0.1,5,0,0.1,0.0734199753971353,0.0393539577216869,"5xAM","0.1"
0,17,0.1,5,0.05,0.1,0.000302388349301876,0.00027245815799249,"5xAM + VT (5%)","0.1"
1,17,0.1,5,0.05,0.1,0.21694955483541,0.0119799683784305,"5xAM + VT (5%)","0.1"
2,17,0.1,5,0.05,0.1,0.296849035464505,0.0209137527331724,"5xAM + VT (5%)","0.1"
3,17,0.1,5,0.05,0.1,0.322295447927247,0.0260327939045611,"5xAM + VT (5%)","0.1"
4,17,0.1,5,0.05,0.1,0.335644374190013,0.0276126233900849,"5xAM + VT (5%)","0.1"
5,17,0.1,5,0.05,0.1,0.347801934035538,0.0321322947370695,"5xAM + VT (5%)","0.1"
0,17,0.1,5,0.05,0.1,-0.000137236137968272,0.000612783269423584,"5xAM + VT (5%)","0.1"
1,17,0.1,5,0.05,0.1,0.223319584718681,0.0137422194738368,"5xAM + VT (5%)","0.1"
2,17,0.1,5,0.05,0.1,0.304814793916797,0.0223457252342516,"5xAM + VT (5%)","0.1"
3,17,0.1,5,0.05,0.1,0.335967040908996,0.0274349956857565,"5xAM + VT (5%)","0.1"
4,17,0.1,5,0.05,0.1,0.332294572647049,0.0251365344017683,"5xAM + VT (5%)","0.1"
5,17,0.1,5,0.05,0.1,0.367169144891168,0.0319387576945794,"5xAM + VT (5%)","0.1"
0,18,0.1,5,0,0.1,-0.000480794973009552,-0.000528685674836388,"5xAM","0.1"
1,18,0.1,5,0,0.1,0.0310421632572986,0.0160813527428125,"5xAM","0.1"
2,18,0.1,5,0,0.1,0.0530854021366033,0.0261583425362827,"5xAM","0.1"
3,18,0.1,5,0,0.1,0.0661993244274266,0.0327653689160954,"5xAM","0.1"
4,18,0.1,5,0,0.1,0.0696765019663843,0.0392034366508356,"5xAM","0.1"
5,18,0.1,5,0,0.1,0.0903436728825047,0.0402039219203897,"5xAM","0.1"
0,18,0.1,5,0,0.1,-0.00170483561580831,-0.000698747449953158,"5xAM","0.1"
1,18,0.1,5,0,0.1,0.0362110594949567,0.0180053303897991,"5xAM","0.1"
2,18,0.1,5,0,0.1,0.0543223754680067,0.0282860987952962,"5xAM","0.1"
3,18,0.1,5,0,0.1,0.0698103282825319,0.0333276225975456,"5xAM","0.1"
4,18,0.1,5,0,0.1,0.10316287502289,0.0428458281629724,"5xAM","0.1"
5,18,0.1,5,0,0.1,0.112718340794909,0.0449698227776481,"5xAM","0.1"
0,18,0.1,5,0.05,0.1,-0.00223144761723298,-0.00100221876613984,"5xAM + VT (5%)","0.1"
1,18,0.1,5,0.05,0.1,0.216705735826063,0.0116959724363801,"5xAM + VT (5%)","0.1"
2,18,0.1,5,0.05,0.1,0.294194465674299,0.0217715836149144,"5xAM + VT (5%)","0.1"
3,18,0.1,5,0.05,0.1,0.331843076502353,0.0276159536477147,"5xAM + VT (5%)","0.1"
4,18,0.1,5,0.05,0.1,0.348804046943787,0.0315059861268978,"5xAM + VT (5%)","0.1"
5,18,0.1,5,0.05,0.1,0.363682335847731,0.0338720456262048,"5xAM + VT (5%)","0.1"
0,18,0.1,5,0.05,0.1,-0.000306046469987106,-0.000304858595764083,"5xAM + VT (5%)","0.1"
1,18,0.1,5,0.05,0.1,0.220742373734138,0.0132089229569657,"5xAM + VT (5%)","0.1"
2,18,0.1,5,0.05,0.1,0.302131010873721,0.022705850998116,"5xAM + VT (5%)","0.1"
3,18,0.1,5,0.05,0.1,0.33573011287528,0.0292237701245066,"5xAM + VT (5%)","0.1"
4,18,0.1,5,0.05,0.1,0.339285327680267,0.0261122993499028,"5xAM + VT (5%)","0.1"
5,18,0.1,5,0.05,0.1,0.360503676714398,0.0366476838430201,"5xAM + VT (5%)","0.1"
0,19,0.1,5,0,0.1,-4.42491345573616e-05,-0.000633293559764435,"5xAM","0.1"
1,19,0.1,5,0,0.1,0.0331666094519489,0.0161513443213977,"5xAM","0.1"
2,19,0.1,5,0,0.1,0.0526436483032031,0.0263719166231345,"5xAM","0.1"
3,19,0.1,5,0,0.1,0.0586630522437215,0.0300330976759217,"5xAM","0.1"
4,19,0.1,5,0,0.1,0.0667031145184028,0.0305666134608442,"5xAM","0.1"
5,19,0.1,5,0,0.1,0.0781960215298463,0.0301148217850254,"5xAM","0.1"
0,19,0.1,5,0,0.1,-0.00117113530281228,6.18093318533052e-05,"5xAM","0.1"
1,19,0.1,5,0,0.1,0.0376005632874722,0.0169488488169745,"5xAM","0.1"
2,19,0.1,5,0,0.1,0.0518932225150251,0.0256580788890098,"5xAM","0.1"
3,19,0.1,5,0,0.1,0.070728067747412,0.0367167898798089,"5xAM","0.1"
