"gen","scenario","seed","quantity","h2"
5,"5xAM + GxE",114,"Pop. estimated (LDSC)",0.57310802936554
0,"5xAM + VT",114,"Pop. estimated (LDSC)",0.507198011875153
1,"5xAM + VT",114,"Pop. estimated (LDSC)",0.577857720851898
2,"5xAM + VT",114,"Pop. estimated (LDSC)",0.60888956785202
3,"5xAM + VT",114,"Pop. estimated (LDSC)",0.621426177024841
4,"5xAM + VT",114,"Pop. estimated (LDSC)",0.650125086307526
5,"5xAM + VT",114,"Pop. estimated (LDSC)",0.639791786670685
0,"5xAM + VT + GxE",114,"Pop. estimated (LDSC)",0.507695090770721
1,"5xAM + VT + GxE",114,"Pop. estimated (LDSC)",0.575240588188171
2,"5xAM + VT + GxE",114,"Pop. estimated (LDSC)",0.602982866764069
3,"5xAM + VT + GxE",114,"Pop. estimated (LDSC)",0.608837473392487
4,"5xAM + VT + GxE",114,"Pop. estimated (LDSC)",0.61766893863678
5,"5xAM + VT + GxE",114,"Pop. estimated (LDSC)",0.617547345161438
0,"5xAM",115,"Pop. estimated (LDSC)",0.4967928647995
1,"5xAM",115,"Pop. estimated (LDSC)",0.518579399585724
2,"5xAM",115,"Pop. estimated (LDSC)",0.536666810512543
3,"5xAM",115,"Pop. estimated (LDSC)",0.541700839996338
4,"5xAM",115,"Pop. estimated (LDSC)",0.547961008548737
5,"5xAM",115,"Pop. estimated (LDSC)",0.553145289421082
0,"5xAM + GxE",115,"Pop. estimated (LDSC)",0.501266396045685
1,"5xAM + GxE",115,"Pop. estimated (LDSC)",0.519794678688049
2,"5xAM + GxE",115,"Pop. estimated (LDSC)",0.539003348350525
3,"5xAM + GxE",115,"Pop. estimated (LDSC)",0.542197835445404
4,"5xAM + GxE",115,"Pop. estimated (LDSC)",0.561250257492065
5,"5xAM + GxE",115,"Pop. estimated (LDSC)",0.564846432209015
0,"5xAM + VT",115,"Pop. estimated (LDSC)",0.495403563976288
1,"5xAM + VT",115,"Pop. estimated (LDSC)",0.564423978328705
2,"5xAM + VT",115,"Pop. estimated (LDSC)",0.60303156375885
3,"5xAM + VT",115,"Pop. estimated (LDSC)",0.616438102722168
4,"5xAM + VT",115,"Pop. estimated (LDSC)",0.629821503162384
5,"5xAM + VT",115,"Pop. estimated (LDSC)",0.628728270530701
0,"5xAM + VT + GxE",115,"Pop. estimated (LDSC)",0.496170371770859
1,"5xAM + VT + GxE",115,"Pop. estimated (LDSC)",0.566778361797333
2,"5xAM + VT + GxE",115,"Pop. estimated (LDSC)",0.600630700588226
3,"5xAM + VT + GxE",115,"Pop. estimated (LDSC)",0.607102203369141
4,"5xAM + VT + GxE",115,"Pop. estimated (LDSC)",0.614793419837952
5,"5xAM + VT + GxE",115,"Pop. estimated (LDSC)",0.62790310382843
0,"5xAM",116,"Pop. estimated (LDSC)",0.498671841621399
1,"5xAM",116,"Pop. estimated (LDSC)",0.522224962711334
2,"5xAM",116,"Pop. estimated (LDSC)",0.534303915500641
3,"5xAM",116,"Pop. estimated (LDSC)",0.548238849639893
4,"5xAM",116,"Pop. estimated (LDSC)",0.544680690765381
5,"5xAM",116,"Pop. estimated (LDSC)",0.565568828582764
0,"5xAM + GxE",116,"Pop. estimated (LDSC)",0.504909998178482
1,"5xAM + GxE",116,"Pop. estimated (LDSC)",0.521157455444336
2,"5xAM + GxE",116,"Pop. estimated (LDSC)",0.537044489383698
3,"5xAM + GxE",116,"Pop. estimated (LDSC)",0.551421475410461
4,"5xAM + GxE",116,"Pop. estimated (LDSC)",0.552522456645966
5,"5xAM + GxE",116,"Pop. estimated (LDSC)",0.556476879119873
0,"5xAM + VT",116,"Pop. estimated (LDSC)",0.505418181419373
1,"5xAM + VT",116,"Pop. estimated (LDSC)",0.578879976272583
2,"5xAM + VT",116,"Pop. estimated (LDSC)",0.611358022689819
3,"5xAM + VT",116,"Pop. estimated (LDSC)",0.630878293514252
4,"5xAM + VT",116,"Pop. estimated (LDSC)",0.632077026367188
5,"5xAM + VT",116,"Pop. estimated (LDSC)",0.632098472118378
0,"5xAM + VT + GxE",116,"Pop. estimated (LDSC)",0.502469074726105
1,"5xAM + VT + GxE",116,"Pop. estimated (LDSC)",0.569291174411774
2,"5xAM + VT + GxE",116,"Pop. estimated (LDSC)",0.603031075000763
3,"5xAM + VT + GxE",116,"Pop. estimated (LDSC)",0.622985231876373
4,"5xAM + VT + GxE",116,"Pop. estimated (LDSC)",0.609133124351501
5,"5xAM + VT + GxE",116,"Pop. estimated (LDSC)",0.629909443855286
0,"5xAM",117,"Pop. estimated (LDSC)",0.504536831378937
1,"5xAM",117,"Pop. estimated (LDSC)",0.528444421291351
2,"5xAM",117,"Pop. estimated (LDSC)",0.540929567813873
3,"5xAM",117,"Pop. estimated (LDSC)",0.54728502035141
4,"5xAM",117,"Pop. estimated (LDSC)",0.549523842334747
5,"5xAM",117,"Pop. estimated (LDSC)",0.555719494819641
0,"5xAM + GxE",117,"Pop. estimated (LDSC)",0.509823274612427
1,"5xAM + GxE",117,"Pop. estimated (LDSC)",0.532351577281952
2,"5xAM + GxE",117,"Pop. estimated (LDSC)",0.54621684551239
3,"5xAM + GxE",117,"Pop. estimated (LDSC)",0.555976366996765
4,"5xAM + GxE",117,"Pop. estimated (LDSC)",0.557977306842804
5,"5xAM + GxE",117,"Pop. estimated (LDSC)",0.561609256267548
0,"5xAM + VT",117,"Pop. estimated (LDSC)",0.505206418037415
1,"5xAM + VT",117,"Pop. estimated (LDSC)",0.577823305130005
2,"5xAM + VT",117,"Pop. estimated (LDSC)",0.610418403148651
3,"5xAM + VT",117,"Pop. estimated (LDSC)",0.626412749290466
4,"5xAM + VT",117,"Pop. estimated (LDSC)",0.628764188289642
5,"5xAM + VT",117,"Pop. estimated (LDSC)",0.631801569461823
0,"5xAM + VT + GxE",117,"Pop. estimated (LDSC)",0.505866116285324
1,"5xAM + VT + GxE",117,"Pop. estimated (LDSC)",0.571491730213165
2,"5xAM + VT + GxE",117,"Pop. estimated (LDSC)",0.606791174411774
3,"5xAM + VT + GxE",117,"Pop. estimated (LDSC)",0.616860449314117
4,"5xAM + VT + GxE",117,"Pop. estimated (LDSC)",0.622615134716034
5,"5xAM + VT + GxE",117,"Pop. estimated (LDSC)",0.618039309978485
0,"5xAM",118,"Pop. estimated (LDSC)",0.501750165224075
1,"5xAM",118,"Pop. estimated (LDSC)",0.519173407554626
2,"5xAM",118,"Pop. estimated (LDSC)",0.539301824569702
3,"5xAM",118,"Pop. estimated (LDSC)",0.540546607971191
4,"5xAM",118,"Pop. estimated (LDSC)",0.544186127185821
5,"5xAM",118,"Pop. estimated (LDSC)",0.562768030166626
0,"5xAM + GxE",118,"Pop. estimated (LDSC)",0.501469564437866
1,"5xAM + GxE",118,"Pop. estimated (LDSC)",0.522933840751648
2,"5xAM + GxE",118,"Pop. estimated (LDSC)",0.535909485816956
3,"5xAM + GxE",118,"Pop. estimated (LDSC)",0.540610837936401
4,"5xAM + GxE",118,"Pop. estimated (LDSC)",0.552847528457642
5,"5xAM + GxE",118,"Pop. estimated (LDSC)",0.565874683856964
0,"5xAM + VT",118,"Pop. estimated (LDSC)",0.502785408496857
1,"5xAM + VT",118,"Pop. estimated (LDSC)",0.571047818660736
2,"5xAM + VT",118,"Pop. estimated (LDSC)",0.605902063846588
3,"5xAM + VT",118,"Pop. estimated (LDSC)",0.627742505073547
4,"5xAM + VT",118,"Pop. estimated (LDSC)",0.633180248737335
5,"5xAM + VT",118,"Pop. estimated (LDSC)",0.647234094142914
0,"5xAM + VT + GxE",118,"Pop. estimated (LDSC)",0.497901636362076
1,"5xAM + VT + GxE",118,"Pop. estimated (LDSC)",0.561286926269531
2,"5xAM + VT + GxE",118,"Pop. estimated (LDSC)",0.594175839424133
3,"5xAM + VT + GxE",118,"Pop. estimated (LDSC)",0.610961532592773
4,"5xAM + VT + GxE",118,"Pop. estimated (LDSC)",0.60470312833786
5,"5xAM + VT + GxE",118,"Pop. estimated (LDSC)",0.612841904163361
0,"5xAM",119,"Pop. estimated (LDSC)",0.496417140960693
1,"5xAM",119,"Pop. estimated (LDSC)",0.514993989467621
2,"5xAM",119,"Pop. estimated (LDSC)",0.529632198810577
3,"5xAM",119,"Pop. estimated (LDSC)",0.533303189277649
4,"5xAM",119,"Pop. estimated (LDSC)",0.537591087818146
5,"5xAM",119,"Pop. estimated (LDSC)",0.5585116147995
0,"5xAM + GxE",119,"Pop. estimated (LDSC)",0.497819662094116
1,"5xAM + GxE",119,"Pop. estimated (LDSC)",0.520985925197601
2,"5xAM + GxE",119,"Pop. estimated (LDSC)",0.534423840045929
3,"5xAM + GxE",119,"Pop. estimated (LDSC)",0.539393985271454
4,"5xAM + GxE",119,"Pop. estimated (LDSC)",0.542112493515015
5,"5xAM + GxE",119,"Pop. estimated (LDSC)",0.554806971549988
0,"5xAM + VT",119,"Pop. estimated (LDSC)",0.496494877338409
1,"5xAM + VT",119,"Pop. estimated (LDSC)",0.567786538600922
2,"5xAM + VT",119,"Pop. estimated (LDSC)",0.606608891487122
3,"5xAM + VT",119,"Pop. estimated (LDSC)",0.617363965511322
4,"5xAM + VT",119,"Pop. estimated (LDSC)",0.62067586183548
5,"5xAM + VT",119,"Pop. estimated (LDSC)",0.621307361125946
0,"5xAM + VT + GxE",119,"Pop. estimated (LDSC)",0.497405779361725
1,"5xAM + VT + GxE",119,"Pop. estimated (LDSC)",0.56163375377655
2,"5xAM + VT + GxE",119,"Pop. estimated (LDSC)",0.591125988960266
3,"5xAM + VT + GxE",119,"Pop. estimated (LDSC)",0.611518120765686
4,"5xAM + VT + GxE",119,"Pop. estimated (LDSC)",0.602521133422852
5,"5xAM + VT + GxE",119,"Pop. estimated (LDSC)",0.611762809753418
0,"5xAM",12,"Pop. estimated (LDSC)",0.494171053171158
1,"5xAM",12,"Pop. estimated (LDSC)",0.516113126277924
2,"5xAM",12,"Pop. estimated (LDSC)",0.525982040166855
3,"5xAM",12,"Pop. estimated (LDSC)",0.535913866758347
4,"5xAM",12,"Pop. estimated (LDSC)",0.546406316757202
5,"5xAM",12,"Pop. estimated (LDSC)",0.544732594490051
0,"5xAM + GxE",12,"Pop. estimated (LDSC)",0.496757960319519
1,"5xAM + GxE",12,"Pop. estimated (LDSC)",0.515463244915009
2,"5xAM + GxE",12,"Pop. estimated (LDSC)",0.526520478725433
3,"5xAM + GxE",12,"Pop. estimated (LDSC)",0.535666251182556
4,"5xAM + GxE",12,"Pop. estimated (LDSC)",0.541592311859131
5,"5xAM + GxE",12,"Pop. estimated (LDSC)",0.546273040771484
0,"5xAM + VT",12,"Pop. estimated (LDSC)",0.493007081747055
1,"5xAM + VT",12,"Pop. estimated (LDSC)",0.56511298418045
2,"5xAM + VT",12,"Pop. estimated (LDSC)",0.599820852279663
3,"5xAM + VT",12,"Pop. estimated (LDSC)",0.615938591957092
4,"5xAM + VT",12,"Pop. estimated (LDSC)",0.614591872692108
5,"5xAM + VT",12,"Pop. estimated (LDSC)",0.636742067337036
0,"5xAM + VT + GxE",12,"Pop. estimated (LDSC)",0.493505591154099
1,"5xAM + VT + GxE",12,"Pop. estimated (LDSC)",0.55945600271225
2,"5xAM + VT + GxE",12,"Pop. estimated (LDSC)",0.58996559381485
3,"5xAM + VT + GxE",12,"Pop. estimated (LDSC)",0.60520327091217
4,"5xAM + VT + GxE",12,"Pop. estimated (LDSC)",0.615681791305542
5,"5xAM + VT + GxE",12,"Pop. estimated (LDSC)",0.61364175081253
0,"5xAM",120,"Pop. estimated (LDSC)",0.49908367395401
1,"5xAM",120,"Pop. estimated (LDSC)",0.519861650466919
2,"5xAM",120,"Pop. estimated (LDSC)",0.531615829467773
3,"5xAM",120,"Pop. estimated (LDSC)",0.543854522705078
4,"5xAM",120,"Pop. estimated (LDSC)",0.542911100387573
5,"5xAM",120,"Pop. estimated (LDSC)",0.555506694316864
0,"5xAM + GxE",120,"Pop. estimated (LDSC)",0.497447127103806
1,"5xAM + GxE",120,"Pop. estimated (LDSC)",0.514750277996063
2,"5xAM + GxE",120,"Pop. estimated (LDSC)",0.52927268743515
3,"5xAM + GxE",120,"Pop. estimated (LDSC)",0.540905952453613
4,"5xAM + GxE",120,"Pop. estimated (LDSC)",0.544894433021545
5,"5xAM + GxE",120,"Pop. estimated (LDSC)",0.553001201152801
0,"5xAM + VT",120,"Pop. estimated (LDSC)",0.493450778722763
1,"5xAM + VT",120,"Pop. estimated (LDSC)",0.565086567401886
2,"5xAM + VT",120,"Pop. estimated (LDSC)",0.599297153949738
3,"5xAM + VT",120,"Pop. estimated (LDSC)",0.617255842685699
4,"5xAM + VT",120,"Pop. estimated (LDSC)",0.621413064002991
5,"5xAM + VT",120,"Pop. estimated (LDSC)",0.626898300647736
0,"5xAM + VT + GxE",120,"Pop. estimated (LDSC)",0.49653195142746
1,"5xAM + VT + GxE",120,"Pop. estimated (LDSC)",0.563783097267151
2,"5xAM + VT + GxE",120,"Pop. estimated (LDSC)",0.589769041538239
3,"5xAM + VT + GxE",120,"Pop. estimated (LDSC)",0.613303208351135
4,"5xAM + VT + GxE",120,"Pop. estimated (LDSC)",0.624405658245087
5,"5xAM + VT + GxE",120,"Pop. estimated (LDSC)",0.62821581363678
0,"5xAM",121,"Pop. estimated (LDSC)",0.499807411432266
1,"5xAM",121,"Pop. estimated (LDSC)",0.523212146759033
2,"5xAM",121,"Pop. estimated (LDSC)",0.532642138004303
3,"5xAM",121,"Pop. estimated (LDSC)",0.5428262591362
4,"5xAM",121,"Pop. estimated (LDSC)",0.557106864452362
5,"5xAM",121,"Pop. estimated (LDSC)",0.560642194747925
0,"5xAM + GxE",121,"Pop. estimated (LDSC)",0.504277545213699
1,"5xAM + GxE",121,"Pop. estimated (LDSC)",0.521097552776337
2,"5xAM + GxE",121,"Pop. estimated (LDSC)",0.538240742683411
3,"5xAM + GxE",121,"Pop. estimated (LDSC)",0.548558557033539
4,"5xAM + GxE",121,"Pop. estimated (LDSC)",0.561359572410584
5,"5xAM + GxE",121,"Pop. estimated (LDSC)",0.564109706878662
0,"5xAM + VT",121,"Pop. estimated (LDSC)",0.499587959051132
1,"5xAM + VT",121,"Pop. estimated (LDSC)",0.56903293132782
2,"5xAM + VT",121,"Pop. estimated (LDSC)",0.606143128871918
3,"5xAM + VT",121,"Pop. estimated (LDSC)",0.626222908496857
4,"5xAM + VT",121,"Pop. estimated (LDSC)",0.647500586509705
5,"5xAM + VT",121,"Pop. estimated (LDSC)",0.635630238056183
0,"5xAM + VT + GxE",121,"Pop. estimated (LDSC)",0.497865921258926
1,"5xAM + VT + GxE",121,"Pop. estimated (LDSC)",0.565856957435608
2,"5xAM + VT + GxE",121,"Pop. estimated (LDSC)",0.596036076545715
3,"5xAM + VT + GxE",121,"Pop. estimated (LDSC)",0.612533342838287
4,"5xAM + VT + GxE",121,"Pop. estimated (LDSC)",0.619525921344757
5,"5xAM + VT + GxE",121,"Pop. estimated (LDSC)",0.622813630104065
0,"5xAM",122,"Pop. estimated (LDSC)",0.494530630111694
1,"5xAM",122,"Pop. estimated (LDSC)",0.514250421524048
2,"5xAM",122,"Pop. estimated (LDSC)",0.529607033729553
3,"5xAM",122,"Pop. estimated (LDSC)",0.536267006397247
4,"5xAM",122,"Pop. estimated (LDSC)",0.543721723556519
5,"5xAM",122,"Pop. estimated (LDSC)",0.538298016786575
0,"5xAM + GxE",122,"Pop. estimated (LDSC)",0.49593061208725
1,"5xAM + GxE",122,"Pop. estimated (LDSC)",0.516027009487152
2,"5xAM + GxE",122,"Pop. estimated (LDSC)",0.525884544849396
3,"5xAM + GxE",122,"Pop. estimated (LDSC)",0.536979615688324
4,"5xAM + GxE",122,"Pop. estimated (LDSC)",0.543027770519257
5,"5xAM + GxE",122,"Pop. estimated (LDSC)",0.545014333724976
0,"5xAM + VT",122,"Pop. estimated (LDSC)",0.495561468601227
1,"5xAM + VT",122,"Pop. estimated (LDSC)",0.564839780330658
2,"5xAM + VT",122,"Pop. estimated (LDSC)",0.596183311939239
3,"5xAM + VT",122,"Pop. estimated (LDSC)",0.613601517677307
4,"5xAM + VT",122,"Pop. estimated (LDSC)",0.619157445430756
5,"5xAM + VT",122,"Pop. estimated (LDSC)",0.623431694507599
0,"5xAM + VT + GxE",122,"Pop. estimated (LDSC)",0.494694942235947
1,"5xAM + VT + GxE",122,"Pop. estimated (LDSC)",0.559558820724487
2,"5xAM + VT + GxE",122,"Pop. estimated (LDSC)",0.592116808891296
3,"5xAM + VT + GxE",122,"Pop. estimated (LDSC)",0.603419089317322
4,"5xAM + VT + GxE",122,"Pop. estimated (LDSC)",0.611880135536194
5,"5xAM + VT + GxE",122,"Pop. estimated (LDSC)",0.60892094373703
0,"5xAM",123,"Pop. estimated (LDSC)",0.492656153440475
1,"5xAM",123,"Pop. estimated (LDSC)",0.513448798656464
2,"5xAM",123,"Pop. estimated (LDSC)",0.528755104541779
3,"5xAM",123,"Pop. estimated (LDSC)",0.539030730724335
4,"5xAM",123,"Pop. estimated (LDSC)",0.538894879817963
5,"5xAM",123,"Pop. estimated (LDSC)",0.541841924190521
0,"5xAM + GxE",123,"Pop. estimated (LDSC)",0.498058372735977
1,"5xAM + GxE",123,"Pop. estimated (LDSC)",0.520000886917114
2,"5xAM + GxE",123,"Pop. estimated (LDSC)",0.530826151371002
3,"5xAM + GxE",123,"Pop. estimated (LDSC)",0.542000603675842
4,"5xAM + GxE",123,"Pop. estimated (LDSC)",0.551979196071625
5,"5xAM + GxE",123,"Pop. estimated (LDSC)",0.558302772045135
0,"5xAM + VT",123,"Pop. estimated (LDSC)",0.494809579849243
1,"5xAM + VT",123,"Pop. estimated (LDSC)",0.562832236289978
2,"5xAM + VT",123,"Pop. estimated (LDSC)",0.599179434776306
3,"5xAM + VT",123,"Pop. estimated (LDSC)",0.614180910587311
4,"5xAM + VT",123,"Pop. estimated (LDSC)",0.617093276977539
5,"5xAM + VT",123,"Pop. estimated (LDSC)",0.612843418121338
0,"5xAM + VT + GxE",123,"Pop. estimated (LDSC)",0.496453732252121
1,"5xAM + VT + GxE",123,"Pop. estimated (LDSC)",0.561157190799713
2,"5xAM + VT + GxE",123,"Pop. estimated (LDSC)",0.59345053434372
3,"5xAM + VT + GxE",123,"Pop. estimated (LDSC)",0.59956202507019
4,"5xAM + VT + GxE",123,"Pop. estimated (LDSC)",0.612883198261261
5,"5xAM + VT + GxE",123,"Pop. estimated (LDSC)",0.627886843681335
0,"5xAM",124,"Pop. estimated (LDSC)",0.494215911626816
1,"5xAM",124,"Pop. estimated (LDSC)",0.513240396976471
2,"5xAM",124,"Pop. estimated (LDSC)",0.523250198364258
3,"5xAM",124,"Pop. estimated (LDSC)",0.533868765830994
4,"5xAM",124,"Pop. estimated (LDSC)",0.53936208486557
5,"5xAM",124,"Pop. estimated (LDSC)",0.55080543756485
0,"5xAM + GxE",124,"Pop. estimated (LDSC)",0.497954398393631
1,"5xAM + GxE",124,"Pop. estimated (LDSC)",0.520362710952759
2,"5xAM + GxE",124,"Pop. estimated (LDSC)",0.529090714454651
3,"5xAM + GxE",124,"Pop. estimated (LDSC)",0.5354496717453
4,"5xAM + GxE",124,"Pop. estimated (LDSC)",0.535290014743805
5,"5xAM + GxE",124,"Pop. estimated (LDSC)",0.548277640342712
0,"5xAM + VT",124,"Pop. estimated (LDSC)",0.494642782211304
1,"5xAM + VT",124,"Pop. estimated (LDSC)",0.561437404155731
2,"5xAM + VT",124,"Pop. estimated (LDSC)",0.599025452136993
3,"5xAM + VT",124,"Pop. estimated (LDSC)",0.612510061264038
4,"5xAM + VT",124,"Pop. estimated (LDSC)",0.622073435783386
5,"5xAM + VT",124,"Pop. estimated (LDSC)",0.619489884376526
0,"5xAM + VT + GxE",124,"Pop. estimated (LDSC)",0.496653133630753
1,"5xAM + VT + GxE",124,"Pop. estimated (LDSC)",0.564053332805634
2,"5xAM + VT + GxE",124,"Pop. estimated (LDSC)",0.597482395172119
3,"5xAM + VT + GxE",124,"Pop. estimated (LDSC)",0.609007298946381
4,"5xAM + VT + GxE",124,"Pop. estimated (LDSC)",0.615277278423309
5,"5xAM + VT + GxE",124,"Pop. estimated (LDSC)",0.622770690917969
0,"5xAM",125,"Pop. estimated (LDSC)",0.495223748683929
1,"5xAM",125,"Pop. estimated (LDSC)",0.512720501422882
2,"5xAM",125,"Pop. estimated (LDSC)",0.523328459262848
3,"5xAM",125,"Pop. estimated (LDSC)",0.539465761184692
4,"5xAM",125,"Pop. estimated (LDSC)",0.542758989334106
5,"5xAM",125,"Pop. estimated (LDSC)",0.550914537906647
0,"5xAM + GxE",125,"Pop. estimated (LDSC)",0.496809893846512
1,"5xAM + GxE",125,"Pop. estimated (LDSC)",0.516677021980286
2,"5xAM + GxE",125,"Pop. estimated (LDSC)",0.534079515933991
3,"5xAM + GxE",125,"Pop. estimated (LDSC)",0.542841958999634
4,"5xAM + GxE",125,"Pop. estimated (LDSC)",0.553666651248932
5,"5xAM + GxE",125,"Pop. estimated (LDSC)",0.549282145500183
0,"5xAM + VT",125,"Pop. estimated (LDSC)",0.496802693605423
1,"5xAM + VT",125,"Pop. estimated (LDSC)",0.569015967845917
2,"5xAM + VT",125,"Pop. estimated (LDSC)",0.602484917640686
3,"5xAM + VT",125,"Pop. estimated (LDSC)",0.625563502311707
4,"5xAM + VT",125,"Pop. estimated (LDSC)",0.624917566776276
5,"5xAM + VT",125,"Pop. estimated (LDSC)",0.626483511924744
0,"5xAM + VT + GxE",125,"Pop. estimated (LDSC)",0.495132005214691
1,"5xAM + VT + GxE",125,"Pop. estimated (LDSC)",0.561511552333832
2,"5xAM + VT + GxE",125,"Pop. estimated (LDSC)",0.590492630004883
3,"5xAM + VT + GxE",125,"Pop. estimated (LDSC)",0.60706582069397
4,"5xAM + VT + GxE",125,"Pop. estimated (LDSC)",0.612901473045349
5,"5xAM + VT + GxE",125,"Pop. estimated (LDSC)",0.611442029476166
0,"5xAM",126,"Pop. estimated (LDSC)",0.501663589477539
1,"5xAM",126,"Pop. estimated (LDSC)",0.523029279708862
2,"5xAM",126,"Pop. estimated (LDSC)",0.537702298164368
3,"5xAM",126,"Pop. estimated (LDSC)",0.548201513290405
4,"5xAM",126,"Pop. estimated (LDSC)",0.547032368183136
5,"5xAM",126,"Pop. estimated (LDSC)",0.55488828420639
0,"5xAM + GxE",126,"Pop. estimated (LDSC)",0.505227422714233
1,"5xAM + GxE",126,"Pop. estimated (LDSC)",0.524043393135071
2,"5xAM + GxE",126,"Pop. estimated (LDSC)",0.541418969631195
3,"5xAM + GxE",126,"Pop. estimated (LDSC)",0.545446181297302
4,"5xAM + GxE",126,"Pop. estimated (LDSC)",0.549587857723236
5,"5xAM + GxE",126,"Pop. estimated (LDSC)",0.564411664009094
0,"5xAM + VT",126,"Pop. estimated (LDSC)",0.49960994720459
1,"5xAM + VT",126,"Pop. estimated (LDSC)",0.574642205238342
2,"5xAM + VT",126,"Pop. estimated (LDSC)",0.612455058097839
3,"5xAM + VT",126,"Pop. estimated (LDSC)",0.619402384757996
4,"5xAM + VT",126,"Pop. estimated (LDSC)",0.620292711257935
5,"5xAM + VT",126,"Pop. estimated (LDSC)",0.630644559860229
0,"5xAM + VT + GxE",126,"Pop. estimated (LDSC)",0.503602945804596
1,"5xAM + VT + GxE",126,"Pop. estimated (LDSC)",0.571254920959473
2,"5xAM + VT + GxE",126,"Pop. estimated (LDSC)",0.608926129341125
3,"5xAM + VT + GxE",126,"Pop. estimated (LDSC)",0.623505711555481
4,"5xAM + VT + GxE",126,"Pop. estimated (LDSC)",0.626887810230255
5,"5xAM + VT + GxE",126,"Pop. estimated (LDSC)",0.639119613170624
0,"5xAM",127,"Pop. estimated (LDSC)",0.49780837893486
1,"5xAM",127,"Pop. estimated (LDSC)",0.521434634923935
2,"5xAM",127,"Pop. estimated (LDSC)",0.533750414848328
3,"5xAM",127,"Pop. estimated (LDSC)",0.536932814121246
4,"5xAM",127,"Pop. estimated (LDSC)",0.543455636501312
5,"5xAM",127,"Pop. estimated (LDSC)",0.536929351091385
0,"5xAM + GxE",127,"Pop. estimated (LDSC)",0.499075013399124
1,"5xAM + GxE",127,"Pop. estimated (LDSC)",0.518892693519592
2,"5xAM + GxE",127,"Pop. estimated (LDSC)",0.533498418331146
3,"5xAM + GxE",127,"Pop. estimated (LDSC)",0.54463484287262
4,"5xAM + GxE",127,"Pop. estimated (LDSC)",0.543773639202118
5,"5xAM + GxE",127,"Pop. estimated (LDSC)",0.54377715587616
0,"5xAM + VT",127,"Pop. estimated (LDSC)",0.498853766918182
1,"5xAM + VT",127,"Pop. estimated (LDSC)",0.566902184486389
2,"5xAM + VT",127,"Pop. estimated (LDSC)",0.601421403884888
3,"5xAM + VT",127,"Pop. estimated (LDSC)",0.624031281471252
4,"5xAM + VT",127,"Pop. estimated (LDSC)",0.632292377948761
5,"5xAM + VT",127,"Pop. estimated (LDSC)",0.63776969909668
0,"5xAM + VT + GxE",127,"Pop. estimated (LDSC)",0.49815211892128
1,"5xAM + VT + GxE",127,"Pop. estimated (LDSC)",0.563990616798401
2,"5xAM + VT + GxE",127,"Pop. estimated (LDSC)",0.592769515514374
3,"5xAM + VT + GxE",127,"Pop. estimated (LDSC)",0.603541254997253
4,"5xAM + VT + GxE",127,"Pop. estimated (LDSC)",0.609339380264282
5,"5xAM + VT + GxE",127,"Pop. estimated (LDSC)",0.6152223944664
0,"5xAM",128,"Pop. estimated (LDSC)",0.500390791893005
1,"5xAM",128,"Pop. estimated (LDSC)",0.517794907093048
2,"5xAM",128,"Pop. estimated (LDSC)",0.53122364282608
3,"5xAM",128,"Pop. estimated (LDSC)",0.535951495170593
4,"5xAM",128,"Pop. estimated (LDSC)",0.548082256317139
5,"5xAM",128,"Pop. estimated (LDSC)",0.541995763778687
0,"5xAM + GxE",128,"Pop. estimated (LDSC)",0.501352828741074
1,"5xAM + GxE",128,"Pop. estimated (LDSC)",0.521940982341766
2,"5xAM + GxE",128,"Pop. estimated (LDSC)",0.529529130458832
3,"5xAM + GxE",128,"Pop. estimated (LDSC)",0.548757874965668
4,"5xAM + GxE",128,"Pop. estimated (LDSC)",0.550027239322662
5,"5xAM + GxE",128,"Pop. estimated (LDSC)",0.554510807991028
0,"5xAM + VT",128,"Pop. estimated (LDSC)",0.495677202939987
1,"5xAM + VT",128,"Pop. estimated (LDSC)",0.565888178348541
2,"5xAM + VT",128,"Pop. estimated (LDSC)",0.597309732437134
3,"5xAM + VT",128,"Pop. estimated (LDSC)",0.616541838645935
4,"5xAM + VT",128,"Pop. estimated (LDSC)",0.624165165424347
5,"5xAM + VT",128,"Pop. estimated (LDSC)",0.618346893787384
0,"5xAM + VT + GxE",128,"Pop. estimated (LDSC)",0.499847996234894
1,"5xAM + VT + GxE",128,"Pop. estimated (LDSC)",0.56430013179779
2,"5xAM + VT + GxE",128,"Pop. estimated (LDSC)",0.594113612174988
3,"5xAM + VT + GxE",128,"Pop. estimated (LDSC)",0.610505867004395
4,"5xAM + VT + GxE",128,"Pop. estimated (LDSC)",0.621996152400971
5,"5xAM + VT + GxE",128,"Pop. estimated (LDSC)",0.628956365585327
0,"5xAM",13,"Pop. estimated (LDSC)",0.503902208805084
1,"5xAM",13,"Pop. estimated (LDSC)",0.526030957698822
2,"5xAM",13,"Pop. estimated (LDSC)",0.537223291397095
3,"5xAM",13,"Pop. estimated (LDSC)",0.541351854801178
4,"5xAM",13,"Pop. estimated (LDSC)",0.544702219963074
5,"5xAM",13,"Pop. estimated (LDSC)",0.560632383823395
0,"5xAM + GxE",13,"Pop. estimated (LDSC)",0.504083639383316
1,"5xAM + GxE",13,"Pop. estimated (LDSC)",0.523072838783264
2,"5xAM + GxE",13,"Pop. estimated (LDSC)",0.538310515880585
3,"5xAM + GxE",13,"Pop. estimated (LDSC)",0.544009661674499
