"phenotype","CV 1","CV 2","CV 3","CV 4","CV 5","CV 6","CV 7","CV 8","CV 9","CV 10","CV 11","CV 12","CV 13","CV 14","CV 15","CV 16","CV 17","CV 18","CV 19","CV 20","CV 21","CV 22","CV 23","CV 24","CV 25","CV 26","CV 27","CV 28","CV 29","CV 30","CV 31","CV 32","CV 33","CV 34"
"body_fat_percentage_earliest",-0.0208815013091955,-0.0975236269846429,-0.235414887439581,0.133923012053661,0.0335648483020967,0.0366549779504929,0.106168372397543,0.127102305889052,-0.133799787592558,0.0585040372683502,0.1650137357683,-0.0331512667250409,-0.196678715443403,-0.309404466953005,-0.0333833441209937,0.0652991572083821,0.193489337528222,-0.174983329333238,-0.113587587772543,-0.381446839505356,0.208141570933751,0.276940126086115,0.0837303476910542,0.364613361783084,0.015705509569933,-0.133373048043465,-0.179476377782585,-0.114175948155412,0.0918558889866165,-0.17452553922547,-0.171778937648253,0.441053947166576,0.0373801999594937,0.0319398986618438
"basal_metabolic_rate_earliest",-0.000581549525642297,-0.00161433781713002,-0.00306435527728571,0.00139301799417785,0.00010596179963801,-0.000147047295741688,0.00121391756607726,0.000584278733354965,-0.000759624126555014,0.00099557133482407,0.00231499165938134,0.000371868170538072,-0.00133996559842756,-0.00400929476378645,0.00162691919864336,0.000393435438238581,0.00201131723719597,-0.00149968672830283,0.000505531663468001,-0.00345206842117327,0.00240942971144838,0.00293800600295764,-0.000134071440210302,0.00369474691077329,-0.000174156116085637,-0.00178805475651224,-0.00186372818613317,-0.00155467024767963,0.00126892113022118,-0.0013342059309475,-0.00219574159203641,0.00486928635315601,0.000213305997714147,0.000158557542404764
"FVC_zscore",-0.00913359115896306,-0.00139628784170919,-0.00243754867233198,-0.17259848165924,-0.264630607467941,-0.135682290508362,0.0864849808378694,-0.108995672052236,0.269410470155433,0.103210442072542,-0.488632038065436,-0.239141629690739,-0.396230621056484,0.14143077881122,0.467933014345897,0.511741279167829,-0.176459634320198,0.165960088394018,-0.123288150203177,0.175209647060085,0.116290573811067,0.74130817717459,0.393362739300404,0.187933166457414,-0.236668106271674,-0.509737507118738,0.326890851002215,-0.336899321876022,0.0243406314290157,-0.0807772174877915,-0.542402208325036,-0.743678597445215,0.756131428311591,-0.356243581239851
"FEV1_zscore",-0.02241379666828,-0.129443289528804,-0.104760451543394,0.164649362520004,-0.0300327304239919,0.130688342869898,-0.171119081885309,0.190914502042006,-0.176487316194563,-0.22606397691685,0.0729504738786228,-0.0944797995033546,0.42673156997978,-0.200676800907646,0.0651348036702702,-0.162997994224728,0.160208551690743,0.1766530447153,-0.0587416030324343,-0.151733110914018,-0.339202316064979,-0.733403122066785,-0.118403411094609,-0.0128232801140492,0.194779754696599,0.483416729511509,-0.464522773945109,0.510065456398673,-0.193753883987654,0.110622310354943,0.628761700131129,0.783939344628047,-1.05210487548208,0.17652072984708
"PEF_earliest",-0.000696237531600925,-0.00129110611104249,-0.00165306737097577,-0.000548163618724949,-0.000568082197978458,-0.000980105508708348,-0.000307231229352663,-0.00174628121247677,-0.00123209565997758,0.000371011786308423,-0.000991942146614689,-4.97052915726549e-06,0.0013783303536918,0.000987444328773101,0.000292298498323514,-4.30439618955391e-05,0.000169522016976605,0.00132077879088758,-0.000184458507683128,0.000812939842855295,-0.00456049478724315,0.00187897142870408,0.00265073684339429,0.00151506832925045,0.00047431960482721,0.00290404945983843,0.00177182193917912,0.000351965526302524,-0.00121424084603893,-0.00286699309563274,0.00134438854547286,0.00162878279734093,-0.00577605727796945,-0.0027166784569923
"waist_hip_ratio_earliest",3.21766655027285,8.66360774503637,10.4570804423314,-5.16303935791091,-2.12057346396924,-10.724754216639,-4.6778785368231,-15.7525373511691,27.817503025521,-54.606054950292,-15.9306738661714,3.64994237591349,-18.7316724461639,55.1873381297869,5.55449367571288,9.08018459586079,-21.532585178199,-32.0819783664954,16.6481692902433,-9.89381421636487,-87.1188246130701,-16.8560191942889,-55.0311078663251,-49.7095252392452,-94.0812029931741,-16.8856818446027,20.2870351408311,-1.71447606378129,-48.0534645229833,-5.41632941988502,38.7190192489072,-15.0432438730352,2.04679980929578,26.6184314347611
"neuroticism_score",0.000968453263314595,-0.0243492477941813,-0.014802975904512,-0.000456873083353556,-0.0445120178915511,0.0162645916448619,0.0105890390237498,0.00250760139515018,0.00316046700446248,-0.0127766215583296,-0.00848790417781326,-0.0581446645868351,-0.0166736672262431,0.0303057772306582,-0.0123788130924057,0.0389516176432669,-0.0148469257991434,0.0474457289835638,-0.0296291644711811,0.00861237740365442,-0.0184471257605996,-0.0584097302980903,-0.0747204492531521,-0.0202200461736252,0.0229092868165732,0.079484459187061,0.0565581025121451,-0.0382357175462493,-0.0190303972711276,-0.0394041620862063,-0.243926870004949,0.0113678688952809,-0.0544059117942433,0.145461717468992
"self_reported_health_earliest",-0.081241841135833,0.00991202501875594,0.141724530123679,0.167290569535717,-0.00839069985264071,0.171221439473099,-0.145299224810021,0.129707615823815,0.246612635035028,-0.203669703203024,-0.134106755123109,-0.172652577462239,0.0287446314203681,0.0168360058045436,0.0615820263546298,0.588008249124741,0.321269226700312,-0.958913160966286,-0.0544476536361232,0.626925457940519,-0.00607099213045942,0.0910171147794784,-0.303388228923917,0.0443183412970766,0.449976479188629,0.0363645550396079,0.105419261866567,0.303930944041568,-0.208902589635184,0.164629673693186,-0.401687328935829,0.10457264049472,-0.280072098360685,-0.00010587976469994
"lifetime_sexual_partners_mean",-0.0104096120987197,-0.0041636841434466,-0.0368603197503551,-0.0526594572193072,0.0304761769467612,0.0327246148050138,0.0057607197634839,0.0066862507050201,-0.00225476784640624,0.0233385450880553,-0.0286567004613848,-0.00870214800076747,0.0169331123653492,0.0270079315327911,-0.000416985055322953,0.000930609717142065,0.00663313871772902,-0.0075811154284542,0.00638735983554269,-0.00564248624186838,0.00122482139458812,-0.00575688970533706,-0.00406687470471436,0.00735606191257559,-0.00366009888713486,0.00477262363987286,-0.0042068702151524,-0.00818823692693843,-0.00331894068468218,0.0218199122423331,0.000358006902018848,0.0117170379638308,0.0126689814466786,0.0011845747732132
"alcohol_intake_frequency_earliest",-0.37012551147964,0.599185790247636,-0.244837097536446,0.0874385940442547,-0.201597551733044,-0.0732540172466116,-0.0192979625887321,-0.106848112867882,0.0939358031731762,0.0775949923635182,0.0381346261769754,-0.0537484403185872,0.0132067939585799,-0.0256615872397226,-0.0307064319375763,-0.0239861769470964,0.0716119644962125,0.0696935568917317,-0.00849348044841519,-0.0289627901779586,0.0338525460635265,-0.0555070854384634,-0.00572138143887981,0.0257112165448752,-0.0448799022973248,0.0084247827766618,0.00142042667962317,0.0400165990800215,-0.0316629173111515,-0.0709229005419221,-0.00943307245881332,-0.0321145075294977,0.0139025775958577,0.000971184075514091
"ever_smoker",0.180231891691437,0.315671011843275,0.0200455916363152,-0.697886414249839,0.715604540446919,0.404114889525574,0.239342200047218,0.133123809467742,-0.269412407011432,-0.608171110324811,0.460565596892756,0.248946291330632,-0.632862616476876,-0.887450313354201,0.427040165022784,0.270662552686964,-0.370393839178056,0.173414468213468,-0.132685796530347,0.404815351737705,-0.101997290348055,0.41210778443132,0.0249415363756454,-0.237895111934764,0.194413415697602,-0.0391590587793172,0.0504936050269035,0.11054152435746,-0.0289482993219189,-0.172158075950639,0.0481813204835758,-0.310963145152573,-0.376959092313218,0.0809119839327239
"sleep_duration_earliest",0.0236881050698352,0.0802030601078486,0.110169997197009,0.0462760590478044,0.0683525701907576,0.0351821077071274,-0.106956983778046,0.119460366104174,0.175846633895498,-0.140724481683586,-0.545717841411854,0.502176168575727,0.0183466522846467,-0.261130332435435,-0.0602574201257639,-0.228153818975074,0.303299941462487,0.251863746318891,-0.0288027645564171,0.0886167331279631,-0.0345440711987266,0.0663459723810156,-0.00726799663385519,-0.0755403249998235,-0.0153388105591001,0.0477777096742541,0.0933870757361015,-0.318261316476967,-0.132359509030102,-0.0184588923357443,-0.166061178982437,0.303478462804473,0.0448103802391849,0.018392065149887
"evening_chronotype_earliest",0.0115141522224086,-0.0334739426380506,-0.0719619738675828,-0.058560891967649,-0.116096854207405,-0.00780775593358128,0.285279905273013,-0.121809752629331,0.213251250177326,-0.751512526503961,0.170583544891548,0.000106312835680081,0.118884210471458,0.276909954622133,-0.0171328159084944,-0.0984674928102794,0.112521539072008,-0.105488946994758,0.187994091517037,0.0681898218957806,0.243246201849008,-0.114045811177504,0.412975058824667,0.115998157179003,0.0234029961784301,0.158342756868237,-0.00425547368598549,0.0109772484024299,0.0786663309630709,0.0911645874358911,-0.0396809865186518,0.0827929868606519,0.132368293820558,-0.0346126307030727
"met_physical_activity",2.21998264452686e-05,8.01918760480846e-07,8.50666455503108e-06,-2.98275454508524e-05,6.00059279210104e-05,-6.85438013077457e-05,1.62228135949169e-05,8.69381391049226e-05,0.000293261954461655,3.18835294119646e-05,7.05661132611011e-05,-5.53519707773943e-05,4.93718274401502e-05,-8.44496098637992e-06,-6.00353348756315e-05,1.32236268591621e-05,-6.03143512652358e-05,4.02588182970786e-05,-7.80832281023808e-05,-1.98277853158902e-05,-1.86895736920316e-05,3.58415362184658e-05,3.61438284501384e-05,-3.78892013559949e-05,-1.20499463259212e-05,6.72878086514776e-05,-4.49223261045668e-05,-2.04746045247593e-05,2.74013304521853e-05,-7.51789891398398e-05,5.65438932206261e-06,3.39798939637573e-05,7.99436513802397e-06,-3.1826160418118e-05
