"seed","gen","scenario","GWAS","xAM","relative_T1R","power"
105,0,"5xAM","Population","5-variate",1.02564102564103,"50%"
105,1,"5xAM","Population","5-variate",0.974358974358974,"50%"
105,2,"5xAM","Population","5-variate",1.09340659340659,"50%"
105,3,"5xAM","Population","5-variate",1.23626373626374,"50%"
105,4,"5xAM","Population","5-variate",1.37179487179487,"50%"
105,5,"5xAM","Population","5-variate",1.34615384615385,"50%"
105,0,"5xAM","Population","5-variate",0.988671472708548,"39%"
105,1,"5xAM","Population","5-variate",0.998970133882596,"39%"
105,2,"5xAM","Population","5-variate",1.04634397528321,"39%"
105,3,"5xAM","Population","5-variate",1.14624098867147,"39%"
105,4,"5xAM","Population","5-variate",1.18125643666323,"39%"
105,5,"5xAM","Population","5-variate",1.173017507724,"39%"
106,0,"2xAM","Population","2-variate",1.13553113553114,"50%"
106,1,"2xAM","Population","2-variate",1.41025641025641,"50%"
106,2,"2xAM","Population","2-variate",1.08058608058608,"50%"
106,3,"2xAM","Population","2-variate",1.5018315018315,"50%"
106,4,"2xAM","Population","2-variate",1.37362637362637,"50%"
106,5,"2xAM","Population","2-variate",1.24542124542125,"50%"
106,0,"2xAM","Population","2-variate",0.957775489186406,"39%"
106,1,"2xAM","Population","2-variate",0.926879505664264,"39%"
106,2,"2xAM","Population","2-variate",1.08135942327497,"39%"
106,3,"2xAM","Population","2-variate",1.16374871266735,"39%"
106,4,"2xAM","Population","2-variate",1.09165808444902,"39%"
106,5,"2xAM","Population","2-variate",1.18434603501545,"39%"
106,0,"2xAM","Population","2-variate",1.14832535885167,"66%"
106,1,"2xAM","Population","2-variate",1.05263157894737,"66%"
106,2,"2xAM","Population","2-variate",0.813397129186602,"66%"
106,3,"2xAM","Population","2-variate",1.29186602870813,"66%"
106,4,"2xAM","Population","2-variate",1.5311004784689,"66%"
106,5,"2xAM","Population","2-variate",1.38755980861244,"66%"
106,0,"5xAM","Population","5-variate",0.923444976076556,"66%"
106,1,"5xAM","Population","5-variate",1.05741626794258,"66%"
106,2,"5xAM","Population","5-variate",1.33014354066986,"66%"
106,3,"5xAM","Population","5-variate",1.64114832535885,"66%"
106,4,"5xAM","Population","5-variate",1.76555023923445,"66%"
106,5,"5xAM","Population","5-variate",1.95215311004785,"66%"
106,0,"5xAM","Population","5-variate",0.968864468864468,"50%"
106,1,"5xAM","Population","5-variate",1.12454212454212,"50%"
106,2,"5xAM","Population","5-variate",1.05128205128205,"50%"
106,3,"5xAM","Population","5-variate",1.21978021978022,"50%"
106,4,"5xAM","Population","5-variate",1.33882783882784,"50%"
106,5,"5xAM","Population","5-variate",1.4010989010989,"50%"
106,0,"5xAM","Population","5-variate",1.00514933058702,"39%"
106,1,"5xAM","Population","5-variate",1.06900102986612,"39%"
106,2,"5xAM","Population","5-variate",1.086508753862,"39%"
106,3,"5xAM","Population","5-variate",1.16168898043254,"39%"
106,4,"5xAM","Population","5-variate",1.18640576725026,"39%"
106,5,"5xAM","Population","5-variate",1.17198764160659,"39%"
107,0,"2xAM","Population","2-variate",1.20879120879121,"50%"
107,1,"2xAM","Population","2-variate",0.915750915750916,"50%"
107,2,"2xAM","Population","2-variate",1.13553113553114,"50%"
107,3,"2xAM","Population","2-variate",1.0989010989011,"50%"
107,4,"2xAM","Population","2-variate",1.04395604395604,"50%"
107,5,"2xAM","Population","2-variate",1.31868131868132,"50%"
107,0,"2xAM","Population","2-variate",0.82389289392379,"39%"
107,1,"2xAM","Population","2-variate",1.1946446961895,"39%"
107,2,"2xAM","Population","2-variate",0.916580844490216,"39%"
107,3,"2xAM","Population","2-variate",1.1946446961895,"39%"
107,4,"2xAM","Population","2-variate",1.09165808444902,"39%"
107,5,"2xAM","Population","2-variate",1.30792996910402,"39%"
107,0,"2xAM","Population","2-variate",1.14832535885167,"66%"
107,1,"2xAM","Population","2-variate",1.62679425837321,"66%"
107,2,"2xAM","Population","2-variate",0.813397129186602,"66%"
107,3,"2xAM","Population","2-variate",1.10047846889952,"66%"
107,4,"2xAM","Population","2-variate",1.62679425837321,"66%"
107,5,"2xAM","Population","2-variate",1.86602870813397,"66%"
107,0,"5xAM","Population","5-variate",1.00956937799043,"66%"
107,1,"5xAM","Population","5-variate",1.05741626794258,"66%"
107,2,"5xAM","Population","5-variate",1.33492822966507,"66%"
107,3,"5xAM","Population","5-variate",1.43062200956938,"66%"
107,4,"5xAM","Population","5-variate",1.79904306220096,"66%"
107,5,"5xAM","Population","5-variate",1.83253588516746,"66%"
107,0,"5xAM","Population","5-variate",1.03663003663004,"50%"
107,1,"5xAM","Population","5-variate",1.0952380952381,"50%"
107,2,"5xAM","Population","5-variate",1.17948717948718,"50%"
107,3,"5xAM","Population","5-variate",1.15384615384615,"50%"
107,4,"5xAM","Population","5-variate",1.3040293040293,"50%"
107,5,"5xAM","Population","5-variate",1.38461538461538,"50%"
107,0,"5xAM","Population","5-variate",1.07415036045314,"39%"
107,1,"5xAM","Population","5-variate",1.07106076210093,"39%"
107,2,"5xAM","Population","5-variate",1.02574665293512,"39%"
107,3,"5xAM","Population","5-variate",1.12358393408857,"39%"
107,4,"5xAM","Population","5-variate",1.11019567456231,"39%"
107,5,"5xAM","Population","5-variate",1.22348094747683,"39%"
108,0,"2xAM","Population","2-variate",0.989010989010988,"50%"
108,1,"2xAM","Population","2-variate",1.26373626373626,"50%"
108,2,"2xAM","Population","2-variate",0.897435897435898,"50%"
108,3,"2xAM","Population","2-variate",1.11721611721612,"50%"
108,4,"2xAM","Population","2-variate",1.20879120879121,"50%"
108,5,"2xAM","Population","2-variate",1.35531135531136,"50%"
108,0,"2xAM","Population","2-variate",0.844490216271884,"39%"
108,1,"2xAM","Population","2-variate",1.02986611740474,"39%"
108,2,"2xAM","Population","2-variate",1.15345005149331,"39%"
108,3,"2xAM","Population","2-variate",1.22554067971164,"39%"
108,4,"2xAM","Population","2-variate",1.11225540679712,"39%"
108,5,"2xAM","Population","2-variate",1.09165808444902,"39%"
108,0,"2xAM","Population","2-variate",0.956937799043062,"66%"
108,1,"2xAM","Population","2-variate",1.14832535885167,"66%"
108,2,"2xAM","Population","2-variate",1.33971291866029,"66%"
108,3,"2xAM","Population","2-variate",1.33971291866029,"66%"
108,4,"2xAM","Population","2-variate",1.38755980861244,"66%"
108,5,"2xAM","Population","2-variate",1.57894736842105,"66%"
108,0,"5xAM","Population","5-variate",0.91866028708134,"66%"
108,1,"5xAM","Population","5-variate",0.956937799043062,"66%"
108,2,"5xAM","Population","5-variate",1.36363636363636,"66%"
108,3,"5xAM","Population","5-variate",1.57894736842105,"66%"
108,4,"5xAM","Population","5-variate",1.89952153110048,"66%"
108,5,"5xAM","Population","5-variate",2.10047846889952,"66%"
108,0,"5xAM","Population","5-variate",0.974358974358974,"50%"
108,1,"5xAM","Population","5-variate",1.06776556776557,"50%"
108,2,"5xAM","Population","5-variate",1.22344322344322,"50%"
108,3,"5xAM","Population","5-variate",1.16849816849817,"50%"
108,4,"5xAM","Population","5-variate",1.28205128205128,"50%"
108,5,"5xAM","Population","5-variate",1.30952380952381,"50%"
108,0,"5xAM","Population","5-variate",0.986611740473738,"39%"
108,1,"5xAM","Population","5-variate",1.07312049433574,"39%"
108,2,"5xAM","Population","5-variate",1.1524201853759,"39%"
108,3,"5xAM","Population","5-variate",1.16683831101957,"39%"
108,4,"5xAM","Population","5-variate",1.11843460350154,"39%"
108,5,"5xAM","Population","5-variate",1.15756951596292,"39%"
109,0,"2xAM","Population","2-variate",1.04395604395604,"50%"
109,1,"2xAM","Population","2-variate",1.02564102564103,"50%"
109,2,"2xAM","Population","2-variate",1.02564102564103,"50%"
109,3,"2xAM","Population","2-variate",1.24542124542125,"50%"
109,4,"2xAM","Population","2-variate",1.20879120879121,"50%"
109,5,"2xAM","Population","2-variate",1.04395604395604,"50%"
109,0,"2xAM","Population","2-variate",0.998970133882596,"39%"
109,1,"2xAM","Population","2-variate",0.926879505664264,"39%"
109,2,"2xAM","Population","2-variate",0.926879505664264,"39%"
109,3,"2xAM","Population","2-variate",1.16374871266735,"39%"
109,4,"2xAM","Population","2-variate",1.04016477857878,"39%"
109,5,"2xAM","Population","2-variate",1.04016477857878,"39%"
109,0,"2xAM","Population","2-variate",1.38755980861244,"66%"
109,1,"2xAM","Population","2-variate",1.29186602870813,"66%"
109,2,"2xAM","Population","2-variate",1.19617224880383,"66%"
109,3,"2xAM","Population","2-variate",1.24401913875598,"66%"
109,4,"2xAM","Population","2-variate",1.72248803827751,"66%"
109,5,"2xAM","Population","2-variate",1.5311004784689,"66%"
109,0,"5xAM","Population","5-variate",0.971291866028708,"66%"
109,1,"5xAM","Population","5-variate",1.11483253588517,"66%"
109,2,"5xAM","Population","5-variate",1.19138755980861,"66%"
109,3,"5xAM","Population","5-variate",1.58373205741627,"66%"
109,4,"5xAM","Population","5-variate",1.81818181818182,"66%"
109,5,"5xAM","Population","5-variate",1.94258373205742,"66%"
109,0,"5xAM","Population","5-variate",1.02930402930403,"50%"
109,1,"5xAM","Population","5-variate",1.02930402930403,"50%"
109,2,"5xAM","Population","5-variate",1.14102564102564,"50%"
109,3,"5xAM","Population","5-variate",1.14835164835165,"50%"
109,4,"5xAM","Population","5-variate",1.36813186813187,"50%"
109,5,"5xAM","Population","5-variate",1.34798534798535,"50%"
109,0,"5xAM","Population","5-variate",1.02986611740474,"39%"
109,1,"5xAM","Population","5-variate",1.06797116374871,"39%"
109,2,"5xAM","Population","5-variate",1.08856848609681,"39%"
109,3,"5xAM","Population","5-variate",1.14315139031926,"39%"
109,4,"5xAM","Population","5-variate",1.17507723995881,"39%"
109,5,"5xAM","Population","5-variate",1.12152420185376,"39%"
11,0,"2xAM","Population","2-variate",1.04395604395604,"50%"
11,1,"2xAM","Population","2-variate",0.915750915750916,"50%"
11,2,"2xAM","Population","2-variate",1.08058608058608,"50%"
11,3,"2xAM","Population","2-variate",1.24542124542125,"50%"
11,4,"2xAM","Population","2-variate",1.22710622710623,"50%"
11,5,"2xAM","Population","2-variate",1.24542124542125,"50%"
11,0,"2xAM","Population","2-variate",1.02986611740474,"39%"
11,1,"2xAM","Population","2-variate",1.00926879505664,"39%"
11,2,"2xAM","Population","2-variate",1.01956745623069,"39%"
11,3,"2xAM","Population","2-variate",1.09165808444902,"39%"
11,4,"2xAM","Population","2-variate",1.1946446961895,"39%"
11,5,"2xAM","Population","2-variate",1.02986611740474,"39%"
11,0,"2xAM","Population","2-variate",0.861244019138756,"66%"
11,1,"2xAM","Population","2-variate",1.14832535885167,"66%"
11,2,"2xAM","Population","2-variate",1.38755980861244,"66%"
11,3,"2xAM","Population","2-variate",1.00478468899522,"66%"
11,4,"2xAM","Population","2-variate",1.67464114832536,"66%"
11,5,"2xAM","Population","2-variate",1.33971291866029,"66%"
11,0,"5xAM","Population","5-variate",1.05263157894737,"66%"
11,1,"5xAM","Population","5-variate",1.01913875598086,"66%"
11,2,"5xAM","Population","5-variate",1.39712918660287,"66%"
11,3,"5xAM","Population","5-variate",1.66985645933014,"66%"
11,4,"5xAM","Population","5-variate",1.91387559808612,"66%"
11,5,"5xAM","Population","5-variate",2.08133971291866,"66%"
11,0,"5xAM","Population","5-variate",1.04029304029304,"50%"
11,1,"5xAM","Population","5-variate",1.06043956043956,"50%"
11,2,"5xAM","Population","5-variate",1.15934065934066,"50%"
11,3,"5xAM","Population","5-variate",1.21062271062271,"50%"
11,4,"5xAM","Population","5-variate",1.31135531135531,"50%"
11,5,"5xAM","Population","5-variate",1.34615384615385,"50%"
11,0,"5xAM","Population","5-variate",1.0010298661174,"39%"
11,1,"5xAM","Population","5-variate",1.0648815653965,"39%"
11,2,"5xAM","Population","5-variate",1.04943357363543,"39%"
11,3,"5xAM","Population","5-variate",1.12564366632338,"39%"
11,4,"5xAM","Population","5-variate",1.15447991761071,"39%"
11,5,"5xAM","Population","5-variate",1.19155509783728,"39%"
110,0,"2xAM","Population","2-variate",0.934065934065934,"50%"
110,1,"2xAM","Population","2-variate",0.915750915750916,"50%"
110,2,"2xAM","Population","2-variate",1.11721611721612,"50%"
110,3,"2xAM","Population","2-variate",1.02564102564103,"50%"
110,4,"2xAM","Population","2-variate",1.04395604395604,"50%"
110,5,"2xAM","Population","2-variate",1.24542124542125,"50%"
110,0,"2xAM","Population","2-variate",0.906282183316168,"39%"
110,1,"2xAM","Population","2-variate",0.9783728115345,"39%"
110,2,"2xAM","Population","2-variate",1.09165808444902,"39%"
110,3,"2xAM","Population","2-variate",0.93717816683831,"39%"
110,4,"2xAM","Population","2-variate",1.34912461380021,"39%"
110,5,"2xAM","Population","2-variate",1.20494335736354,"39%"
110,0,"2xAM","Population","2-variate",1.00478468899522,"66%"
110,1,"2xAM","Population","2-variate",0.861244019138756,"66%"
110,2,"2xAM","Population","2-variate",1.29186602870813,"66%"
110,3,"2xAM","Population","2-variate",1.33971291866029,"66%"
110,4,"2xAM","Population","2-variate",1.72248803827751,"66%"
110,5,"2xAM","Population","2-variate",2.00956937799044,"66%"
110,0,"5xAM","Population","5-variate",1.05741626794258,"66%"
110,1,"5xAM","Population","5-variate",1.1244019138756,"66%"
110,2,"5xAM","Population","5-variate",1.30143540669856,"66%"
110,3,"5xAM","Population","5-variate",1.49282296650718,"66%"
110,4,"5xAM","Population","5-variate",1.84210526315789,"66%"
110,5,"5xAM","Population","5-variate",2.01435406698564,"66%"
110,0,"5xAM","Population","5-variate",0.93956043956044,"50%"
110,1,"5xAM","Population","5-variate",1.03479853479853,"50%"
110,2,"5xAM","Population","5-variate",1.06227106227106,"50%"
110,3,"5xAM","Population","5-variate",1.22344322344322,"50%"
110,4,"5xAM","Population","5-variate",1.27289377289377,"50%"
110,5,"5xAM","Population","5-variate",1.42124542124542,"50%"
110,0,"5xAM","Population","5-variate",0.96086508753862,"39%"
110,1,"5xAM","Population","5-variate",0.9783728115345,"39%"
110,2,"5xAM","Population","5-variate",1.1091658084449,"39%"
110,3,"5xAM","Population","5-variate",1.10195674562307,"39%"
110,4,"5xAM","Population","5-variate",1.16683831101957,"39%"
110,5,"5xAM","Population","5-variate",1.16477857878476,"39%"
111,0,"2xAM","Population","2-variate",0.76923076923077,"50%"
111,1,"2xAM","Population","2-variate",0.989010989010988,"50%"
111,2,"2xAM","Population","2-variate",1.19047619047619,"50%"
111,3,"2xAM","Population","2-variate",1.15384615384615,"50%"
111,4,"2xAM","Population","2-variate",1.41025641025641,"50%"
111,5,"2xAM","Population","2-variate",1.3003663003663,"50%"
111,0,"2xAM","Population","2-variate",1.13285272914521,"39%"
111,1,"2xAM","Population","2-variate",0.926879505664264,"39%"
111,2,"2xAM","Population","2-variate",1.1946446961895,"39%"
111,3,"2xAM","Population","2-variate",0.895983522142122,"39%"
111,4,"2xAM","Population","2-variate",1.02986611740474,"39%"
111,5,"2xAM","Population","2-variate",1.02986611740474,"39%"
111,0,"2xAM","Population","2-variate",0.90909090909091,"66%"
111,1,"2xAM","Population","2-variate",0.956937799043062,"66%"
111,2,"2xAM","Population","2-variate",1.43540669856459,"66%"
111,3,"2xAM","Population","2-variate",0.861244019138756,"66%"
111,4,"2xAM","Population","2-variate",1.29186602870813,"66%"
111,5,"2xAM","Population","2-variate",1.24401913875598,"66%"
111,0,"5xAM","Population","5-variate",1.0622009569378,"66%"
111,1,"5xAM","Population","5-variate",1.1244019138756,"66%"
111,2,"5xAM","Population","5-variate",1.34928229665072,"66%"
111,3,"5xAM","Population","5-variate",1.69377990430622,"66%"
111,4,"5xAM","Population","5-variate",1.72727272727273,"66%"
111,5,"5xAM","Population","5-variate",1.98086124401914,"66%"
111,0,"5xAM","Population","5-variate",1.05128205128205,"50%"
111,1,"5xAM","Population","5-variate",1.01831501831502,"50%"
111,2,"5xAM","Population","5-variate",1.10622710622711,"50%"
111,3,"5xAM","Population","5-variate",1.25824175824176,"50%"
111,4,"5xAM","Population","5-variate",1.24542124542125,"50%"
111,5,"5xAM","Population","5-variate",1.31318681318681,"50%"
111,0,"5xAM","Population","5-variate",1.05664263645726,"39%"
111,1,"5xAM","Population","5-variate",1.02574665293512,"39%"
111,2,"5xAM","Population","5-variate",1.03913491246138,"39%"
111,3,"5xAM","Population","5-variate",1.11225540679712,"39%"
111,4,"5xAM","Population","5-variate",1.1524201853759,"39%"
111,5,"5xAM","Population","5-variate",1.29351184346035,"39%"
112,0,"2xAM","Population","2-variate",0.842490842490842,"50%"
112,1,"2xAM","Population","2-variate",1.06227106227106,"50%"
112,2,"2xAM","Population","2-variate",1.13553113553114,"50%"
112,3,"2xAM","Population","2-variate",1.24542124542125,"50%"
112,4,"2xAM","Population","2-variate",1.22710622710623,"50%"
112,5,"2xAM","Population","2-variate",1.04395604395604,"50%"
112,0,"2xAM","Population","2-variate",1.06076210092688,"39%"
112,1,"2xAM","Population","2-variate",0.86508753861998,"39%"
112,2,"2xAM","Population","2-variate",0.916580844490216,"39%"
112,3,"2xAM","Population","2-variate",1.09165808444902,"39%"
112,4,"2xAM","Population","2-variate",1.16374871266735,"39%"
112,5,"2xAM","Population","2-variate",1.06076210092688,"39%"
112,0,"2xAM","Population","2-variate",0.90909090909091,"66%"
112,1,"2xAM","Population","2-variate",0.861244019138756,"66%"
112,2,"2xAM","Population","2-variate",1.5311004784689,"66%"
112,3,"2xAM","Population","2-variate",1.05263157894737,"66%"
112,4,"2xAM","Population","2-variate",1.43540669856459,"66%"
112,5,"2xAM","Population","2-variate",2.1531100478469,"66%"
112,0,"5xAM","Population","5-variate",0.99043062200957,"66%"
112,1,"5xAM","Population","5-variate",1.10047846889952,"66%"
112,2,"5xAM","Population","5-variate",1.28708133971292,"66%"
112,3,"5xAM","Population","5-variate",1.76555023923445,"66%"
112,4,"5xAM","Population","5-variate",1.71291866028708,"66%"
112,5,"5xAM","Population","5-variate",2.00478468899522,"66%"
112,0,"5xAM","Population","5-variate",0.93956043956044,"50%"
112,1,"5xAM","Population","5-variate",1.00915750915751,"50%"
112,2,"5xAM","Population","5-variate",1.19047619047619,"50%"
112,3,"5xAM","Population","5-variate",1.22344322344322,"50%"
112,4,"5xAM","Population","5-variate",1.30769230769231,"50%"
112,5,"5xAM","Population","5-variate",1.30769230769231,"50%"
112,0,"5xAM","Population","5-variate",1.04531410916581,"39%"
112,1,"5xAM","Population","5-variate",1.043254376931,"39%"
112,2,"5xAM","Population","5-variate",1.04737384140062,"39%"
112,3,"5xAM","Population","5-variate",1.16992790937178,"39%"
112,4,"5xAM","Population","5-variate",1.20082389289392,"39%"
112,5,"5xAM","Population","5-variate",1.14624098867147,"39%"
113,0,"2xAM","Population","2-variate",0.989010989010988,"50%"
113,1,"2xAM","Population","2-variate",0.86080586080586,"50%"
113,2,"2xAM","Population","2-variate",1.42857142857143,"50%"
113,3,"2xAM","Population","2-variate",1.33699633699634,"50%"
113,4,"2xAM","Population","2-variate",1.15384615384615,"50%"
113,5,"2xAM","Population","2-variate",1.33699633699634,"50%"
113,0,"2xAM","Population","2-variate",1.29763130792997,"39%"
113,1,"2xAM","Population","2-variate",1.00926879505664,"39%"
113,2,"2xAM","Population","2-variate",1.31822863027806,"39%"
113,3,"2xAM","Population","2-variate",1.25643666323378,"39%"
113,4,"2xAM","Population","2-variate",1.01956745623069,"39%"
113,5,"2xAM","Population","2-variate",1.01956745623069,"39%"
113,0,"2xAM","Population","2-variate",0.76555023923445,"66%"
113,1,"2xAM","Population","2-variate",0.717703349282296,"66%"
113,2,"2xAM","Population","2-variate",1.05263157894737,"66%"
113,3,"2xAM","Population","2-variate",1.77033492822967,"66%"
113,4,"2xAM","Population","2-variate",1.62679425837321,"66%"
113,5,"2xAM","Population","2-variate",1.43540669856459,"66%"
113,0,"5xAM","Population","5-variate",1.01435406698565,"66%"
113,1,"5xAM","Population","5-variate",1.1866028708134,"66%"
113,2,"5xAM","Population","5-variate",1.23444976076555,"66%"
113,3,"5xAM","Population","5-variate",1.8133971291866,"66%"
113,4,"5xAM","Population","5-variate",1.96650717703349,"66%"
113,5,"5xAM","Population","5-variate",2.0956937799043,"66%"
113,0,"5xAM","Population","5-variate",0.968864468864468,"50%"
113,1,"5xAM","Population","5-variate",1.10622710622711,"50%"
113,2,"5xAM","Population","5-variate",1.1996336996337,"50%"
113,3,"5xAM","Population","5-variate",1.14835164835165,"50%"
113,4,"5xAM","Population","5-variate",1.35714285714286,"50%"
113,5,"5xAM","Population","5-variate",1.41941391941392,"50%"
113,0,"5xAM","Population","5-variate",1.02059732234809,"39%"
113,1,"5xAM","Population","5-variate",1.09886714727085,"39%"
113,2,"5xAM","Population","5-variate",1.10607621009269,"39%"
113,3,"5xAM","Population","5-variate",1.11740473738414,"39%"
113,4,"5xAM","Population","5-variate",1.12461380020597,"39%"
113,5,"5xAM","Population","5-variate",1.20082389289392,"39%"
114,0,"2xAM","Population","2-variate",1.02564102564103,"50%"
114,1,"2xAM","Population","2-variate",0.989010989010988,"50%"
114,2,"2xAM","Population","2-variate",1.04395604395604,"50%"
114,3,"2xAM","Population","2-variate",1.11721611721612,"50%"
114,4,"2xAM","Population","2-variate",1.06227106227106,"50%"
114,5,"2xAM","Population","2-variate",1.22710622710623,"50%"
114,0,"2xAM","Population","2-variate",1.11225540679712,"39%"
114,1,"2xAM","Population","2-variate",0.968074150360454,"39%"
114,2,"2xAM","Population","2-variate",1.15345005149331,"39%"
114,3,"2xAM","Population","2-variate",1.18434603501545,"39%"
114,4,"2xAM","Population","2-variate",1.05046343975283,"39%"
114,5,"2xAM","Population","2-variate",1.20494335736354,"39%"
114,0,"2xAM","Population","2-variate",1.24401913875598,"66%"
114,1,"2xAM","Population","2-variate",1.05263157894737,"66%"
114,2,"2xAM","Population","2-variate",1.67464114832536,"66%"
114,3,"2xAM","Population","2-variate",1.57894736842105,"66%"
114,4,"2xAM","Population","2-variate",1.33971291866029,"66%"
114,5,"2xAM","Population","2-variate",1.67464114832536,"66%"
114,0,"5xAM","Population","5-variate",1.16746411483254,"66%"
114,1,"5xAM","Population","5-variate",1.13397129186603,"66%"
114,2,"5xAM","Population","5-variate",1.33014354066986,"66%"
114,3,"5xAM","Population","5-variate",1.63636363636364,"66%"
114,4,"5xAM","Population","5-variate",1.96172248803828,"66%"
114,5,"5xAM","Population","5-variate",2.01913875598086,"66%"
114,0,"5xAM","Population","5-variate",1.02747252747253,"50%"
114,1,"5xAM","Population","5-variate",0.981684981684982,"50%"
114,2,"5xAM","Population","5-variate",1.13553113553114,"50%"
114,3,"5xAM","Population","5-variate",1.26556776556777,"50%"
114,4,"5xAM","Population","5-variate",1.39010989010989,"50%"
114,5,"5xAM","Population","5-variate",1.37362637362637,"50%"
114,0,"5xAM","Population","5-variate",0.93923789907312,"39%"
114,1,"5xAM","Population","5-variate",1.00308959835221,"39%"
114,2,"5xAM","Population","5-variate",0.953656024716786,"39%"
114,3,"5xAM","Population","5-variate",1.08341915550978,"39%"
114,4,"5xAM","Population","5-variate",1.20288362512873,"39%"
114,5,"5xAM","Population","5-variate",1.2615859938208,"39%"
115,0,"2xAM","Population","2-variate",0.677655677655678,"50%"
115,1,"2xAM","Population","2-variate",0.897435897435898,"50%"
115,2,"2xAM","Population","2-variate",0.934065934065934,"50%"
115,3,"2xAM","Population","2-variate",1.02564102564103,"50%"
115,4,"2xAM","Population","2-variate",1.20879120879121,"50%"
115,5,"2xAM","Population","2-variate",1.26373626373626,"50%"
115,0,"2xAM","Population","2-variate",0.834191555097838,"39%"
115,1,"2xAM","Population","2-variate",1.16374871266735,"39%"
115,2,"2xAM","Population","2-variate",1.11225540679712,"39%"
115,3,"2xAM","Population","2-variate",1.06076210092688,"39%"
115,4,"2xAM","Population","2-variate",1.08135942327497,"39%"
115,5,"2xAM","Population","2-variate",1.15345005149331,"39%"
115,0,"2xAM","Population","2-variate",0.669856459330144,"66%"
115,1,"2xAM","Population","2-variate",1.19617224880383,"66%"
115,2,"2xAM","Population","2-variate",1.33971291866029,"66%"
115,3,"2xAM","Population","2-variate",1.33971291866029,"66%"
115,4,"2xAM","Population","2-variate",1.62679425837321,"66%"
115,5,"2xAM","Population","2-variate",1.86602870813397,"66%"
115,0,"5xAM","Population","5-variate",0.91866028708134,"66%"
115,1,"5xAM","Population","5-variate",1.2200956937799,"66%"
115,2,"5xAM","Population","5-variate",1.2200956937799,"66%"
115,3,"5xAM","Population","5-variate",1.55023923444976,"66%"
115,4,"5xAM","Population","5-variate",1.74641148325359,"66%"
115,5,"5xAM","Population","5-variate",1.78468899521531,"66%"
115,0,"5xAM","Population","5-variate",0.97985347985348,"50%"
115,1,"5xAM","Population","5-variate",1.07875457875458,"50%"
115,2,"5xAM","Population","5-variate",1.15384615384615,"50%"
115,3,"5xAM","Population","5-variate",1.26190476190476,"50%"
115,4,"5xAM","Population","5-variate",1.32967032967033,"50%"
115,5,"5xAM","Population","5-variate",1.43223443223443,"50%"
115,0,"5xAM","Population","5-variate",1.0216271884655,"39%"
115,1,"5xAM","Population","5-variate",1.02368692070031,"39%"
115,2,"5xAM","Population","5-variate",1.0875386199794,"39%"
115,3,"5xAM","Population","5-variate",1.11843460350154,"39%"
115,4,"5xAM","Population","5-variate",1.16992790937178,"39%"
115,5,"5xAM","Population","5-variate",1.19876416065911,"39%"
116,0,"2xAM","Population","2-variate",1.11721611721612,"50%"
116,1,"2xAM","Population","2-variate",0.97069597069597,"50%"
116,2,"2xAM","Population","2-variate",1.13553113553114,"50%"
116,3,"2xAM","Population","2-variate",0.989010989010988,"50%"
116,4,"2xAM","Population","2-variate",1.5018315018315,"50%"
116,5,"2xAM","Population","2-variate",1.28205128205128,"50%"
116,0,"2xAM","Population","2-variate",0.957775489186406,"39%"
116,1,"2xAM","Population","2-variate",0.947476828012358,"39%"
116,2,"2xAM","Population","2-variate",1.11225540679712,"39%"
116,3,"2xAM","Population","2-variate",1.07106076210093,"39%"
116,4,"2xAM","Population","2-variate",1.12255406797116,"39%"
116,5,"2xAM","Population","2-variate",1.13285272914521,"39%"
116,0,"2xAM","Population","2-variate",0.669856459330144,"66%"
116,1,"2xAM","Population","2-variate",1.33971291866029,"66%"
116,2,"2xAM","Population","2-variate",1.24401913875598,"66%"
116,3,"2xAM","Population","2-variate",1.72248803827751,"66%"
116,4,"2xAM","Population","2-variate",1.5311004784689,"66%"
116,5,"2xAM","Population","2-variate",1.38755980861244,"66%"
116,0,"5xAM","Population","5-variate",0.942583732057416,"66%"
116,1,"5xAM","Population","5-variate",1.09569377990431,"66%"
116,2,"5xAM","Population","5-variate",1.4066985645933,"66%"
116,3,"5xAM","Population","5-variate",1.7511961722488,"66%"
116,4,"5xAM","Population","5-variate",1.7511961722488,"66%"
116,5,"5xAM","Population","5-variate",2.23923444976076,"66%"
116,0,"5xAM","Population","5-variate",0.987179487179488,"50%"
116,1,"5xAM","Population","5-variate",1.06959706959707,"50%"
116,2,"5xAM","Population","5-variate",1.08608058608059,"50%"
116,3,"5xAM","Population","5-variate",1.23809523809524,"50%"
116,4,"5xAM","Population","5-variate",1.32967032967033,"50%"
116,5,"5xAM","Population","5-variate",1.36996336996337,"50%"
116,0,"5xAM","Population","5-variate",1.04016477857878,"39%"
116,1,"5xAM","Population","5-variate",0.993820803295572,"39%"
116,2,"5xAM","Population","5-variate",1.10195674562307,"39%"
116,3,"5xAM","Population","5-variate",1.09680741503605,"39%"
116,4,"5xAM","Population","5-variate",1.14521112255407,"39%"
116,5,"5xAM","Population","5-variate",1.21936148300721,"39%"
117,0,"2xAM","Population","2-variate",0.934065934065934,"50%"
117,1,"2xAM","Population","2-variate",1.15384615384615,"50%"
117,2,"2xAM","Population","2-variate",1.08058608058608,"50%"
117,3,"2xAM","Population","2-variate",1.04395604395604,"50%"
117,4,"2xAM","Population","2-variate",1.11721611721612,"50%"
117,5,"2xAM","Population","2-variate",1.20879120879121,"50%"
