"seed","gen","args_kmate","args_rmate","args_theta","args_phi","scenario","variable","value","GWAS"
70,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00156559548287613,"Sibship"
70,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00532969940333125,"Sibship"
70,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0016180033676901,"Sibship"
70,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00427525534165692,"Sibship"
70,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.0027908848246082,"Sibship"
70,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00771948246184596,"Sibship"
70,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00650964821038896,"Sibship"
70,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00624585294037768,"Sibship"
70,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00541242057139595,"Sibship"
70,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00851549009874373,"Sibship"
70,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00734883465275357,"Sibship"
70,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.012621532870367,"Sibship"
70,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00466016047493915,"Sibship"
70,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.000447627128353669,"Sibship"
70,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00792797342872188,"Sibship"
70,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.000281525766449232,"Sibship"
70,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00419986665642823,"Sibship"
70,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00277128447740988,"Sibship"
70,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.000887704255089745,"Sibship"
70,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00348929600116335,"Sibship"
70,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00772603486848355,"Sibship"
70,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.0119499467508521,"Sibship"
70,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00125492291866791,"Sibship"
70,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0017909362422977,"Sibship"
70,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00735150282603689,"Sibship"
70,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0160893695838187,"Sibship"
70,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00249273301554696,"Sibship"
70,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00394297125609181,"Sibship"
70,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0118520863663069,"Sibship"
70,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0119690000844468,"Sibship"
70,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00306734317267174,"Sibship"
70,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.014227900230571,"Sibship"
70,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00253133684916683,"Sibship"
70,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0056508657634495,"Sibship"
70,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00290276723561519,"Sibship"
70,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00267311212999538,"Sibship"
70,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00519992453083592,"Sibship"
70,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00406215518120501,"Sibship"
70,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00158405929965481,"Sibship"
70,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0117114342567544,"Sibship"
70,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00440284466586774,"Sibship"
70,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00188077612516082,"Sibship"
70,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00299130641854831,"Sibship"
70,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00681134393652957,"Sibship"
70,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.0050374708219873,"Sibship"
70,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00643093761982155,"Sibship"
70,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00141198507582356,"Sibship"
70,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00168604060919051,"Sibship"
70,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0149893641749894,"Sibship"
70,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0080645412864073,"Sibship"
70,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.0109261791611635,"Sibship"
70,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0356303202181593,"Sibship"
70,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00583581410259398,"Sibship"
70,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00417346736906483,"Sibship"
70,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00182437570785005,"Sibship"
70,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00937578842730293,"Sibship"
70,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00354304183310318,"Sibship"
70,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0106970398581915,"Sibship"
70,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00746696880530744,"Sibship"
70,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00450748698408556,"Sibship"
70,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00349671081219937,"Sibship"
70,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.0168230246754765,"Sibship"
70,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00280615485506513,"Sibship"
70,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0264462999786104,"Sibship"
70,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00447585074458972,"Sibship"
70,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00855647348640326,"Sibship"
70,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00335022215928522,"Sibship"
70,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0120915069394966,"Sibship"
70,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00212855794291669,"Sibship"
70,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0261998919998972,"Sibship"
70,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0127987260647438,"Sibship"
70,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00306828620473459,"Sibship"
70,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.0103328677776661,"Sibship"
70,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00430946063520718,"Sibship"
70,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00347261088649128,"Sibship"
71,0,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0102914353074105,"Sibship"
71,1,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0099850612755217,"Sibship"
71,2,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0256933572609751,"Sibship"
71,3,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.00494588507106423,"Sibship"
71,4,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0364600134867526,"Sibship"
71,5,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.00456534029305198,"Sibship"
71,0,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0208369868025325,"Sibship"
71,1,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.00550575819534179,"Sibship"
71,2,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.000929212367371642,"Sibship"
71,3,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.00697630644792552,"Sibship"
71,4,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0294405563673323,"Sibship"
71,5,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0155616807362483,"Sibship"
71,0,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.078642435372527,"Sibship"
71,1,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0442702548951149,"Sibship"
71,2,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0682644004331612,"Sibship"
71,3,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0134043700819144,"Sibship"
71,4,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0252112018802064,"Sibship"
71,5,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0306307514952601,"Sibship"
71,0,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0086831453012642,"Sibship"
71,1,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00154708316729225,"Sibship"
71,2,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.0178906736745724,"Sibship"
71,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00396420582963442,"Sibship"
71,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.0121226734472307,"Sibship"
71,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00534119800446618,"Sibship"
71,0,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0142224382181386,"Sibship"
71,1,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00222969869353242,"Sibship"
71,2,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00891124813781622,"Sibship"
71,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0039231880315898,"Sibship"
71,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00782033088419176,"Sibship"
71,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00225792084626202,"Sibship"
71,0,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0197702903330552,"Sibship"
71,1,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0057543696702256,"Sibship"
71,2,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00603501266519012,"Sibship"
71,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00286691631863721,"Sibship"
71,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00611455157660215,"Sibship"
71,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00103239660680492,"Sibship"
71,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00740950758103251,"Sibship"
71,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00651153495480886,"Sibship"
71,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00304898449628273,"Sibship"
71,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00517139709703757,"Sibship"
71,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00231382825951809,"Sibship"
71,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00654794671582479,"Sibship"
71,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00261043891614079,"Sibship"
71,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00145158321020646,"Sibship"
71,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00985698219103699,"Sibship"
71,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.0149190904194127,"Sibship"
71,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.0110311459941588,"Sibship"
71,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00379901121356611,"Sibship"
71,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.0020344341164615,"Sibship"
71,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00316665792042437,"Sibship"
71,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00592950963598464,"Sibship"
71,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",5.24057854161584e-05,"Sibship"
71,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00207702488241731,"Sibship"
71,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.0072645033473044,"Sibship"
71,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0132020612744277,"Sibship"
71,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0119375618637779,"Sibship"
71,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0151446731301887,"Sibship"
71,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0118257160636018,"Sibship"
71,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.0107864496766162,"Sibship"
71,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00668434937349567,"Sibship"
71,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.0121562600267894,"Sibship"
71,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00446373159508013,"Sibship"
71,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.000694431718728083,"Sibship"
71,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0133472062658282,"Sibship"
71,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00683728232006885,"Sibship"
71,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00435346968691443,"Sibship"
71,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00833118979973566,"Sibship"
71,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.000883741536282591,"Sibship"
71,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0105778264144322,"Sibship"
71,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00461805364166556,"Sibship"
71,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00346040340781049,"Sibship"
71,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00665957604051252,"Sibship"
71,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0096256087605924,"Sibship"
71,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00242044880496705,"Sibship"
71,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00205455484716011,"Sibship"
71,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.000679103751556272,"Sibship"
71,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00447739343808209,"Sibship"
71,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00259163868486542,"Sibship"
71,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0212899908448844,"Sibship"
71,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00124632636137058,"Sibship"
71,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00676878850913575,"Sibship"
71,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00224944084785194,"Sibship"
71,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00195136356805163,"Sibship"
71,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00288658766391627,"Sibship"
71,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0244198400902264,"Sibship"
71,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00296160357347071,"Sibship"
71,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00130780832973418,"Sibship"
71,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00169554264340142,"Sibship"
71,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00370249498897877,"Sibship"
71,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00861349434393461,"Sibship"
71,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00191152688313159,"Sibship"
71,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00721817720785398,"Sibship"
71,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.0035163191692593,"Sibship"
71,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0162927931526514,"Sibship"
71,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.0178903076747396,"Sibship"
71,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0173409051291737,"Sibship"
71,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0170497526966207,"Sibship"
71,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00625437826311745,"Sibship"
71,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00524913697399944,"Sibship"
71,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0201349659448106,"Sibship"
71,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00116519214386161,"Sibship"
71,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00336326981054205,"Sibship"
71,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0211634246383875,"Sibship"
71,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00483625564005872,"Sibship"
71,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00387518228106601,"Sibship"
71,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00309414495533164,"Sibship"
71,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0045461684598891,"Sibship"
71,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00368952181989686,"Sibship"
72,0,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.00985324686765318,"Sibship"
72,1,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0203448641137246,"Sibship"
72,2,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0468587465520655,"Sibship"
72,3,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.00402290357526096,"Sibship"
72,4,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.00414731271065991,"Sibship"
72,5,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0210964948922006,"Sibship"
72,0,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0294241047209209,"Sibship"
72,1,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0294116907248771,"Sibship"
72,2,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.00683123554122742,"Sibship"
72,3,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0255063171232705,"Sibship"
72,4,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0506349286944422,"Sibship"
72,5,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0285287382149835,"Sibship"
72,0,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0177475674202847,"Sibship"
72,1,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0400635139196444,"Sibship"
72,2,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0310865768062493,"Sibship"
72,3,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.00979400137249838,"Sibship"
72,4,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0167575150203234,"Sibship"
72,5,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0540124807388996,"Sibship"
72,0,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.011681218709245,"Sibship"
72,1,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00212682314195935,"Sibship"
72,2,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.0101105220060649,"Sibship"
72,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.000364099264164899,"Sibship"
72,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.0122508988214153,"Sibship"
72,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0106120563958791,"Sibship"
72,0,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0283844740191338,"Sibship"
72,1,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.0157801144931068,"Sibship"
72,2,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00677198713384747,"Sibship"
72,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00296711905549313,"Sibship"
72,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00727748673176572,"Sibship"
72,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.0092883868059897,"Sibship"
72,0,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0308567975560773,"Sibship"
72,1,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0035897577966732,"Sibship"
72,2,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.0112362536181511,"Sibship"
72,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00490604944547095,"Sibship"
72,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00378760064334861,"Sibship"
72,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00425500128684073,"Sibship"
72,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00281241385155355,"Sibship"
72,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.0032397004778925,"Sibship"
72,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00792395872340604,"Sibship"
72,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.015984950866565,"Sibship"
72,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00504142205296659,"Sibship"
72,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.0171494971017929,"Sibship"
72,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.000589943395265779,"Sibship"
72,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00844876004284629,"Sibship"
72,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00358779277915937,"Sibship"
72,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.013922121827581,"Sibship"
72,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.018745899436954,"Sibship"
72,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00554134886895694,"Sibship"
72,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00660989166107144,"Sibship"
72,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.0153045327273251,"Sibship"
72,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.000994287005444515,"Sibship"
72,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00199532379619048,"Sibship"
72,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.0120878769936013,"Sibship"
72,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00392619626392414,"Sibship"
72,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00527925434374407,"Sibship"
72,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00844091661705772,"Sibship"
72,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0113410677223322,"Sibship"
72,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.000208086711503735,"Sibship"
72,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.0140793701602978,"Sibship"
72,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00692252174888143,"Sibship"
72,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00335430000689478,"Sibship"
72,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00158318483645573,"Sibship"
72,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.0110162672678893,"Sibship"
72,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.000709292231774331,"Sibship"
72,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.0187872005028588,"Sibship"
72,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.0036982151536563,"Sibship"
72,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0010669890692336,"Sibship"
72,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.0132643351859739,"Sibship"
72,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00966727676129724,"Sibship"
72,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00921613611315431,"Sibship"
72,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00396633009832955,"Sibship"
72,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00359986700922062,"Sibship"
72,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0168342275487308,"Sibship"
72,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00251493750406045,"Sibship"
72,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00331321491871896,"Sibship"
72,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00983072269131236,"Sibship"
72,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.000106832424202729,"Sibship"
72,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00887948809030924,"Sibship"
72,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00223636764962799,"Sibship"
