"beta","T1E","N","m_causal","kpheno","gen","alpha","beta_quantile","N_label"
-0.00154243919304476,1.31604897091187e-07,1600000,4000,5,5,5e-08,0.10975,"1,600,000"
0.00154640626844728,1.32103131877948e-07,1600000,4000,5,5,5e-08,0.11,"1,600,000"
-0.00154820675201565,1.32329962210243e-07,1600000,4000,5,5,5e-08,0.11025,"1,600,000"
0.00154916280729631,1.32450587719823e-07,1600000,4000,5,5,5e-08,0.1105,"1,600,000"
0.0015502688534324,1.32590292523105e-07,1600000,4000,5,5,5e-08,0.11075,"1,600,000"
-0.00155057910024353,1.3262950970816e-07,1600000,4000,5,5,5e-08,0.111,"1,600,000"
-0.00155282705460835,1.32914056538702e-07,1600000,4000,5,5,5e-08,0.11125,"1,600,000"
0.00155480121504775,1.33164514415363e-07,1600000,4000,5,5,5e-08,0.1115,"1,600,000"
0.00155741537193848,1.33496986021164e-07,1600000,4000,5,5,5e-08,0.11175,"1,600,000"
0.00156912990541611,1.34998367151695e-07,1600000,4000,5,5,5e-08,0.112,"1,600,000"
0.00157071353570076,1.35202782525212e-07,1600000,4000,5,5,5e-08,0.11225,"1,600,000"
0.00157108285833228,1.3525050468477e-07,1600000,4000,5,5,5e-08,0.1125,"1,600,000"
0.0015718809817684,1.3535369902673e-07,1600000,4000,5,5,5e-08,0.11275,"1,600,000"
0.00158016043205345,1.36429418096107e-07,1600000,4000,5,5,5e-08,0.113,"1,600,000"
0.00158237289410195,1.36718492083077e-07,1600000,4000,5,5,5e-08,0.11325,"1,600,000"
-0.00158258760531654,1.36746582057867e-07,1600000,4000,5,5,5e-08,0.1135,"1,600,000"
0.00158384143924646,1.36910745851537e-07,1600000,4000,5,5,5e-08,0.11375,"1,600,000"
-0.0015839367444707,1.36923233196029e-07,1600000,4000,5,5,5e-08,0.114,"1,600,000"
0.00158508886805918,1.37074289474626e-07,1600000,4000,5,5,5e-08,0.11425,"1,600,000"
-0.00159237889227455,1.3803441412108e-07,1600000,4000,5,5,5e-08,0.1145,"1,600,000"
0.00159870061662966,1.38873076815926e-07,1600000,4000,5,5,5e-08,0.11475,"1,600,000"
0.00159912826576488,1.38930014603744e-07,1600000,4000,5,5,5e-08,0.115,"1,600,000"
0.00160056122936411,1.39120990616526e-07,1600000,4000,5,5,5e-08,0.11525,"1,600,000"
-0.00160908992868971,1.40263687220532e-07,1600000,4000,5,5,5e-08,0.1155,"1,600,000"
-0.00161022763612475,1.40416905436425e-07,1600000,4000,5,5,5e-08,0.11575,"1,600,000"
-0.0016133143370811,1.4083353472305e-07,1600000,4000,5,5,5e-08,0.116,"1,600,000"
-0.00161504451901979,1.41067665437866e-07,1600000,4000,5,5,5e-08,0.11625,"1,600,000"
0.00162252002651916,1.42084220944305e-07,1600000,4000,5,5,5e-08,0.1165,"1,600,000"
-0.00163117103177189,1.43270732277934e-07,1600000,4000,5,5,5e-08,0.11675,"1,600,000"
-0.00163644746105003,1.43999767110436e-07,1600000,4000,5,5,5e-08,0.117,"1,600,000"
0.00164058477649678,1.44574266780495e-07,1600000,4000,5,5,5e-08,0.11725,"1,600,000"
-0.00164121399568651,1.44661859380335e-07,1600000,4000,5,5,5e-08,0.1175,"1,600,000"
0.00164397872290635,1.45047423738554e-07,1600000,4000,5,5,5e-08,0.11775,"1,600,000"
0.00164538884902021,1.45244511862153e-07,1600000,4000,5,5,5e-08,0.118,"1,600,000"
-0.00165256159410518,1.46251576516043e-07,1600000,4000,5,5,5e-08,0.11825,"1,600,000"
0.00165292499586648,1.46302801873333e-07,1600000,4000,5,5,5e-08,0.1185,"1,600,000"
-0.00165832883591421,1.47066852695943e-07,1600000,4000,5,5,5e-08,0.11875,"1,600,000"
0.00166184260789198,1.47566006525324e-07,1600000,4000,5,5,5e-08,0.119,"1,600,000"
0.00166189546218133,1.47573528952449e-07,1600000,4000,5,5,5e-08,0.11925,"1,600,000"
-0.00166445498132324,1.47938310268714e-07,1600000,4000,5,5,5e-08,0.1195,"1,600,000"
-0.00166506453259171,1.48025328328139e-07,1600000,4000,5,5,5e-08,0.11975,"1,600,000"
-0.00166507213520776,1.48026414015234e-07,1600000,4000,5,5,5e-08,0.12,"1,600,000"
-0.00166522565119518,1.48048338588502e-07,1600000,4000,5,5,5e-08,0.12025,"1,600,000"
0.00166866721927522,1.48540780564588e-07,1600000,4000,5,5,5e-08,0.1205,"1,600,000"
0.00167085773854335,1.48855144432858e-07,1600000,4000,5,5,5e-08,0.12075,"1,600,000"
0.00167444095757339,1.49370940172311e-07,1600000,4000,5,5,5e-08,0.121,"1,600,000"
0.00168141011385404,1.50379713570459e-07,1600000,4000,5,5,5e-08,0.12125,"1,600,000"
-0.00168210795183305,1.50481131777624e-07,1600000,4000,5,5,5e-08,0.1215,"1,600,000"
-0.00168215695965425,1.50488256966952e-07,1600000,4000,5,5,5e-08,0.12175,"1,600,000"
0.00168413502953286,1.50776152674226e-07,1600000,4000,5,5,5e-08,0.122,"1,600,000"
-0.00168580891832722,1.51020243976951e-07,1600000,4000,5,5,5e-08,0.12225,"1,600,000"
0.00168706246579188,1.51203320863935e-07,1600000,4000,5,5,5e-08,0.1225,"1,600,000"
-0.00168903463021772,1.51491837407924e-07,1600000,4000,5,5,5e-08,0.12275,"1,600,000"
-0.00169145143080583,1.51846216267515e-07,1600000,4000,5,5,5e-08,0.123,"1,600,000"
0.00169957066030998,1.53043344108816e-07,1600000,4000,5,5,5e-08,0.12325,"1,600,000"
-0.00170112665685192,1.53273930325604e-07,1600000,4000,5,5,5e-08,0.1235,"1,600,000"
-0.00170769834196355,1.54251952877438e-07,1600000,4000,5,5,5e-08,0.12375,"1,600,000"
0.00171134820078036,1.54798048268567e-07,1600000,4000,5,5,5e-08,0.124,"1,600,000"
-0.00171380098196015,1.55166207660429e-07,1600000,4000,5,5,5e-08,0.12425,"1,600,000"
-0.00171802647072238,1.55802664325577e-07,1600000,4000,5,5,5e-08,0.1245,"1,600,000"
0.0017208497067417,1.5622947635574e-07,1600000,4000,5,5,5e-08,0.12475,"1,600,000"
-0.0017220042557286,1.56404381668196e-07,1600000,4000,5,5,5e-08,0.125,"1,600,000"
0.00172881515796394,1.57440477432935e-07,1600000,4000,5,5,5e-08,0.12525,"1,600,000"
0.00173343379224913,1.58147274720299e-07,1600000,4000,5,5,5e-08,0.1255,"1,600,000"
0.00173767210675849,1.58798868832299e-07,1600000,4000,5,5,5e-08,0.12575,"1,600,000"
-0.00173840298436737,1.58911524161809e-07,1600000,4000,5,5,5e-08,0.126,"1,600,000"
-0.00173887899272797,1.58984940656914e-07,1600000,4000,5,5,5e-08,0.12625,"1,600,000"
-0.00174030266055015,1.5920473539488e-07,1600000,4000,5,5,5e-08,0.1265,"1,600,000"
0.00174521677728122,1.5996591284928e-07,1600000,4000,5,5,5e-08,0.12675,"1,600,000"
0.00175229366162331,1.61068947845955e-07,1600000,4000,5,5,5e-08,0.127,"1,600,000"
-0.00175458433523839,1.61427722855656e-07,1600000,4000,5,5,5e-08,0.12725,"1,600,000"
0.0017593757361496,1.62180936014167e-07,1600000,4000,5,5,5e-08,0.1275,"1,600,000"
-0.0017605716219239,1.62369515055438e-07,1600000,4000,5,5,5e-08,0.12775,"1,600,000"
0.00176450388076243,1.62991243723987e-07,1600000,4000,5,5,5e-08,0.128,"1,600,000"
-0.00176683557637788,1.6336110630899e-07,1600000,4000,5,5,5e-08,0.12825,"1,600,000"
0.00177104947818781,1.6403180236324e-07,1600000,4000,5,5,5e-08,0.1285,"1,600,000"
-0.00177488043373365,1.64644092581767e-07,1600000,4000,5,5,5e-08,0.12875,"1,600,000"
-0.00177623736105283,1.64861549190043e-07,1600000,4000,5,5,5e-08,0.129,"1,600,000"
0.00178202012268103,1.65791705253326e-07,1600000,4000,5,5,5e-08,0.12925,"1,600,000"
0.00178493314029682,1.66262374312609e-07,1600000,4000,5,5,5e-08,0.1295,"1,600,000"
-0.00178511385736439,1.66291620251613e-07,1600000,4000,5,5,5e-08,0.12975,"1,600,000"
0.00178607334065571,1.66446987637237e-07,1600000,4000,5,5,5e-08,0.13,"1,600,000"
-0.00178971873373826,1.67038685883192e-07,1600000,4000,5,5,5e-08,0.13025,"1,600,000"
0.00179102871403928,1.67251858806949e-07,1600000,4000,5,5,5e-08,0.1305,"1,600,000"
0.00179526884190947,1.67943834172846e-07,1600000,4000,5,5,5e-08,0.13075,"1,600,000"
0.0017956460154092,1.68005534484372e-07,1600000,4000,5,5,5e-08,0.131,"1,600,000"
-0.00179728014881951,1.68273133427377e-07,1600000,4000,5,5,5e-08,0.13125,"1,600,000"
-0.00180184947291337,1.69023785523414e-07,1600000,4000,5,5,5e-08,0.1315,"1,600,000"
-0.00180445159662363,1.69452847642582e-07,1600000,4000,5,5,5e-08,0.13175,"1,600,000"
-0.00180607755089635,1.69721534715173e-07,1600000,4000,5,5,5e-08,0.132,"1,600,000"
-0.00181507678159473,1.71216812505648e-07,1600000,4000,5,5,5e-08,0.13225,"1,600,000"
-0.00181640044840219,1.71437918861095e-07,1600000,4000,5,5,5e-08,0.1325,"1,600,000"
-0.00181833478595162,1.71761574407903e-07,1600000,4000,5,5,5e-08,0.13275,"1,600,000"
0.00182124617510083,1.72249926877477e-07,1600000,4000,5,5,5e-08,0.133,"1,600,000"
-0.00182219864464755,1.72410010490509e-07,1600000,4000,5,5,5e-08,0.13325,"1,600,000"
0.00182240826059832,1.72445262180965e-07,1600000,4000,5,5,5e-08,0.1335,"1,600,000"
0.00182377437140379,1.72675190812654e-07,1600000,4000,5,5,5e-08,0.13375,"1,600,000"
0.0018266301079605,1.73156880833858e-07,1600000,4000,5,5,5e-08,0.134,"1,600,000"
-0.0018296614419352,1.73669738590121e-07,1600000,4000,5,5,5e-08,0.13425,"1,600,000"
0.00182996474287157,1.73721140694916e-07,1600000,4000,5,5,5e-08,0.1345,"1,600,000"
-0.0018300699468315,1.73738973874293e-07,1600000,4000,5,5,5e-08,0.13475,"1,600,000"
0.00183733008092955,1.74974311706322e-07,1600000,4000,5,5,5e-08,0.135,"1,600,000"
-0.00183889435557371,1.75241686162231e-07,1600000,4000,5,5,5e-08,0.13525,"1,600,000"
-0.00184088001301834,1.75581704175976e-07,1600000,4000,5,5,5e-08,0.1355,"1,600,000"
-0.00184377180281938,1.76078125857515e-07,1600000,4000,5,5,5e-08,0.13575,"1,600,000"
0.00184590103906665,1.76444585053837e-07,1600000,4000,5,5,5e-08,0.136,"1,600,000"
-0.00184625463998891,1.76505520088632e-07,1600000,4000,5,5,5e-08,0.13625,"1,600,000"
0.00184974330534514,1.77107897791906e-07,1600000,4000,5,5,5e-08,0.1365,"1,600,000"
0.00185097781723788,1.77321573646694e-07,1600000,4000,5,5,5e-08,0.13675,"1,600,000"
0.00185913568555355,1.78740391154619e-07,1600000,4000,5,5,5e-08,0.137,"1,600,000"
-0.00185996113345514,1.78884614343566e-07,1600000,4000,5,5,5e-08,0.13725,"1,600,000"
0.0018603502297413,1.78952639817709e-07,1600000,4000,5,5,5e-08,0.1375,"1,600,000"
0.0018639027573806,1.79574980663233e-07,1600000,4000,5,5,5e-08,0.13775,"1,600,000"
-0.0018751744542281,1.81564614010199e-07,1600000,4000,5,5,5e-08,0.138,"1,600,000"
0.00187527662357653,1.81582753500109e-07,1600000,4000,5,5,5e-08,0.13825,"1,600,000"
-0.00187705607633904,1.8189898731702e-07,1600000,4000,5,5,5e-08,0.1385,"1,600,000"
-0.00187756451559696,1.81989449732356e-07,1600000,4000,5,5,5e-08,0.13875,"1,600,000"
0.00188336298439641,1.83024450706171e-07,1600000,4000,5,5,5e-08,0.139,"1,600,000"
-0.0018834866556075,1.83046592217018e-07,1600000,4000,5,5,5e-08,0.13925,"1,600,000"
0.00188711548481131,1.83697526190407e-07,1600000,4000,5,5,5e-08,0.1395,"1,600,000"
0.00189764872577774,1.856006589529e-07,1600000,4000,5,5,5e-08,0.13975,"1,600,000"
0.00189945614899553,1.85929279528096e-07,1600000,4000,5,5,5e-08,0.14,"1,600,000"
-0.00190054240478419,1.86127070644915e-07,1600000,4000,5,5,5e-08,0.14025,"1,600,000"
-0.00190893992233303,1.87663536155291e-07,1600000,4000,5,5,5e-08,0.1405,"1,600,000"
-0.00191281979756255,1.88377868526324e-07,1600000,4000,5,5,5e-08,0.14075,"1,600,000"
-0.00191847739985154,1.89424564478458e-07,1600000,4000,5,5,5e-08,0.141,"1,600,000"
-0.00192050997962925,1.89802077277257e-07,1600000,4000,5,5,5e-08,0.14125,"1,600,000"
0.00192062414370311,1.89823304297398e-07,1600000,4000,5,5,5e-08,0.1415,"1,600,000"
0.00192454055426601,1.90552988277304e-07,1600000,4000,5,5,5e-08,0.14175,"1,600,000"
-0.00193523264020983,1.92559909462098e-07,1600000,4000,5,5,5e-08,0.142,"1,600,000"
0.00193646017792118,1.92791716147056e-07,1600000,4000,5,5,5e-08,0.14225,"1,600,000"
-0.00193730754247509,1.9295189968016e-07,1600000,4000,5,5,5e-08,0.1425,"1,600,000"
-0.00193978686263738,1.93421374916625e-07,1600000,4000,5,5,5e-08,0.14275,"1,600,000"
-0.00193986008457541,1.93435257922481e-07,1600000,4000,5,5,5e-08,0.143,"1,600,000"
-0.00194067565597719,1.93589961061669e-07,1600000,4000,5,5,5e-08,0.14325,"1,600,000"
0.00194151719934374,1.9374972493047e-07,1600000,4000,5,5,5e-08,0.1435,"1,600,000"
0.00194553272328579,1.94513935181106e-07,1600000,4000,5,5,5e-08,0.14375,"1,600,000"
0.00194705911412374,1.94805244824181e-07,1600000,4000,5,5,5e-08,0.144,"1,600,000"
-0.00195305187616979,1.95953318682385e-07,1600000,4000,5,5,5e-08,0.14425,"1,600,000"
-0.00196201046166886,1.97682608837901e-07,1600000,4000,5,5,5e-08,0.1445,"1,600,000"
0.00196407248170412,1.98082866442739e-07,1600000,4000,5,5,5e-08,0.14475,"1,600,000"
0.00196780780293437,1.98810054974352e-07,1600000,4000,5,5,5e-08,0.145,"1,600,000"
-0.00197209188378869,1.9964746067469e-07,1600000,4000,5,5,5e-08,0.14525,"1,600,000"
-0.0019731110277966,1.99847206006076e-07,1600000,4000,5,5,5e-08,0.1455,"1,600,000"
0.00197473328064145,2.00165580666045e-07,1600000,4000,5,5,5e-08,0.14575,"1,600,000"
-0.00197551409685309,2.00319005494443e-07,1600000,4000,5,5,5e-08,0.146,"1,600,000"
0.00198203310919566,2.01604674066047e-07,1600000,4000,5,5,5e-08,0.14625,"1,600,000"
-0.00199408882113348,2.04004664716706e-07,1600000,4000,5,5,5e-08,0.1465,"1,600,000"
-0.00199539374750197,2.04266196179859e-07,1600000,4000,5,5,5e-08,0.14675,"1,600,000"
-0.00199656121587621,2.045004698914e-07,1600000,4000,5,5,5e-08,0.147,"1,600,000"
-0.00200622445575483,2.06450183726226e-07,1600000,4000,5,5,5e-08,0.14725,"1,600,000"
-0.00200683652417395,2.06574318095676e-07,1600000,4000,5,5,5e-08,0.1475,"1,600,000"
0.00200952416848028,2.07120308015618e-07,1600000,4000,5,5,5e-08,0.14775,"1,600,000"
0.00201007925300175,2.07233256444006e-07,1600000,4000,5,5,5e-08,0.148,"1,600,000"
-0.00201395675970609,2.08024011016938e-07,1600000,4000,5,5,5e-08,0.14825,"1,600,000"
0.0020160988089535,2.08462170858681e-07,1600000,4000,5,5,5e-08,0.1485,"1,600,000"
-0.00201711412091023,2.08670184465021e-07,1600000,4000,5,5,5e-08,0.14875,"1,600,000"
0.00202030193176447,2.09324672928446e-07,1600000,4000,5,5,5e-08,0.149,"1,600,000"
-0.00202203864572811,2.09682120222432e-07,1600000,4000,5,5,5e-08,0.14925,"1,600,000"
-0.00202218487008597,2.09712244347848e-07,1600000,4000,5,5,5e-08,0.1495,"1,600,000"
0.00203381160503352,2.12121713860647e-07,1600000,4000,5,5,5e-08,0.14975,"1,600,000"
-0.00203473647937327,2.12314590353202e-07,1600000,4000,5,5,5e-08,0.15,"1,600,000"
-0.00203495498601376,2.1236018465931e-07,1600000,4000,5,5,5e-08,0.15025,"1,600,000"
-0.00203502468540795,2.12374730468312e-07,1600000,4000,5,5,5e-08,0.1505,"1,600,000"
-0.00203645454307698,2.12673356703164e-07,1600000,4000,5,5,5e-08,0.15075,"1,600,000"
-0.00203705421577028,2.12798726084706e-07,1600000,4000,5,5,5e-08,0.151,"1,600,000"
-0.0020380671676976,2.13010668215219e-07,1600000,4000,5,5,5e-08,0.15125,"1,600,000"
-0.00203976805217397,2.13367032486644e-07,1600000,4000,5,5,5e-08,0.1515,"1,600,000"
0.00204059298966821,2.13540089943898e-07,1600000,4000,5,5,5e-08,0.15175,"1,600,000"
-0.00204089625582226,2.13603745913282e-07,1600000,4000,5,5,5e-08,0.152,"1,600,000"
0.00205575851426385,2.16747175540988e-07,1600000,4000,5,5,5e-08,0.15225,"1,600,000"
-0.00205793058822675,2.17210509467769e-07,1600000,4000,5,5,5e-08,0.1525,"1,600,000"
-0.00206038370510519,2.17735006469155e-07,1600000,4000,5,5,5e-08,0.15275,"1,600,000"
-0.00206732589251515,2.19226299780217e-07,1600000,4000,5,5,5e-08,0.153,"1,600,000"
0.00207249309648896,2.2034303848173e-07,1600000,4000,5,5,5e-08,0.15325,"1,600,000"
0.00207351712707923,2.20565038122622e-07,1600000,4000,5,5,5e-08,0.1535,"1,600,000"
-0.00208035057676189,2.22052291776187e-07,1600000,4000,5,5,5e-08,0.15375,"1,600,000"
0.00208515373174973,2.23103757246434e-07,1600000,4000,5,5,5e-08,0.154,"1,600,000"
0.00209633253348654,2.25570530809627e-07,1600000,4000,5,5,5e-08,0.15425,"1,600,000"
-0.00209768768353698,2.25871439107905e-07,1600000,4000,5,5,5e-08,0.1545,"1,600,000"
-0.002097923856613,2.25923922569926e-07,1600000,4000,5,5,5e-08,0.15475,"1,600,000"
-0.00210294909370185,2.27043585709907e-07,1600000,4000,5,5,5e-08,0.155,"1,600,000"
-0.00210554294355615,2.27623714321723e-07,1600000,4000,5,5,5e-08,0.15525,"1,600,000"
-0.00211427370300588,2.29587447830859e-07,1600000,4000,5,5,5e-08,0.1555,"1,600,000"
0.00211794731347314,2.30418837454671e-07,1600000,4000,5,5,5e-08,0.15575,"1,600,000"
0.0021219027839532,2.3131742099558e-07,1600000,4000,5,5,5e-08,0.156,"1,600,000"
0.00212280946302999,2.3152389450054e-07,1600000,4000,5,5,5e-08,0.15625,"1,600,000"
-0.00212299228775068,2.31565550734558e-07,1600000,4000,5,5,5e-08,0.1565,"1,600,000"
-0.00212520689853914,2.3207074839604e-07,1600000,4000,5,5,5e-08,0.15675,"1,600,000"
-0.00212544177140007,2.321243929293e-07,1600000,4000,5,5,5e-08,0.157,"1,600,000"
0.00213283397018375,2.33819177020145e-07,1600000,4000,5,5,5e-08,0.15725,"1,600,000"
-0.00213413276713904,2.34118236241976e-07,1600000,4000,5,5,5e-08,0.1575,"1,600,000"
-0.00213631158674201,2.34620795902529e-07,1600000,4000,5,5,5e-08,0.15775,"1,600,000"
0.00213679601755054,2.34732681181349e-07,1600000,4000,5,5,5e-08,0.158,"1,600,000"
0.00214011951411895,2.35501737111399e-07,1600000,4000,5,5,5e-08,0.15825,"1,600,000"
-0.00214583319600207,2.36829829414198e-07,1600000,4000,5,5,5e-08,0.1585,"1,600,000"
-0.00214715128512538,2.37137278036315e-07,1600000,4000,5,5,5e-08,0.15875,"1,600,000"
0.00215086460155195,2.38005587238632e-07,1600000,4000,5,5,5e-08,0.159,"1,600,000"
0.00215470088157547,2.3890601652532e-07,1600000,4000,5,5,5e-08,0.15925,"1,600,000"
-0.00216507497659342,2.41358193320274e-07,1600000,4000,5,5,5e-08,0.1595,"1,600,000"
-0.00216754880276704,2.41946677470573e-07,1600000,4000,5,5,5e-08,0.15975,"1,600,000"
0.00216921031243179,2.42342734879664e-07,1600000,4000,5,5,5e-08,0.16,"1,600,000"
-0.00217183742727075,2.42970297659184e-07,1600000,4000,5,5,5e-08,0.16025,"1,600,000"
0.00217208149436236,2.43028683066804e-07,1600000,4000,5,5,5e-08,0.1605,"1,600,000"
0.00217514992091241,2.43763914276052e-07,1600000,4000,5,5,5e-08,0.16075,"1,600,000"
0.00218645883354271,2.46493031097472e-07,1600000,4000,5,5,5e-08,0.161,"1,600,000"
-0.00219151386998698,2.47722846458132e-07,1600000,4000,5,5,5e-08,0.16125,"1,600,000"
-0.00219424721360164,2.48390393919884e-07,1600000,4000,5,5,5e-08,0.1615,"1,600,000"
0.00219518231254487,2.48619181797416e-07,1600000,4000,5,5,5e-08,0.16175,"1,600,000"
-0.00219656851934237,2.48958730297844e-07,1600000,4000,5,5,5e-08,0.162,"1,600,000"
-0.00219864127808043,2.49467317026131e-07,1600000,4000,5,5,5e-08,0.16225,"1,600,000"
-0.00219975045331742,2.49739900426427e-07,1600000,4000,5,5,5e-08,0.1625,"1,600,000"
-0.00220084067549408,2.50008117319567e-07,1600000,4000,5,5,5e-08,0.16275,"1,600,000"
-0.00221709902872637,2.54042465952509e-07,1600000,4000,5,5,5e-08,0.163,"1,600,000"
-0.0022179552819531,2.5425673699786e-07,1600000,4000,5,5,5e-08,0.16325,"1,600,000"
-0.0022183105763708,2.54345699945979e-07,1600000,4000,5,5,5e-08,0.1635,"1,600,000"
-0.00222387824122059,2.55743881183434e-07,1600000,4000,5,5,5e-08,0.16375,"1,600,000"
0.00222657910882703,2.56424908084973e-07,1600000,4000,5,5,5e-08,0.164,"1,600,000"
0.00222733470254579,2.56615756977219e-07,1600000,4000,5,5,5e-08,0.16425,"1,600,000"
-0.00222912079176655,2.5706745521159e-07,1600000,4000,5,5,5e-08,0.1645,"1,600,000"
0.00223177504657472,2.57740181863753e-07,1600000,4000,5,5,5e-08,0.16475,"1,600,000"
0.00223220060036515,2.5784820323338e-07,1600000,4000,5,5,5e-08,0.165,"1,600,000"
-0.00223413344211743,2.58339400760477e-07,1600000,4000,5,5,5e-08,0.16525,"1,600,000"
-0.0022410053309999,2.60093365289649e-07,1600000,4000,5,5,5e-08,0.1655,"1,600,000"
-0.00224342945956085,2.60714932420747e-07,1600000,4000,5,5,5e-08,0.16575,"1,600,000"
0.00224690668757217,2.61609118035189e-07,1600000,4000,5,5,5e-08,0.166,"1,600,000"
-0.0022477451231093,2.61825184089126e-07,1600000,4000,5,5,5e-08,0.16625,"1,600,000"
0.00225463313746979,2.63607001782518e-07,1600000,4000,5,5,5e-08,0.1665,"1,600,000"
-0.0022600748502403,2.65023248680052e-07,1600000,4000,5,5,5e-08,0.16675,"1,600,000"
-0.00226104696118328,2.65277046884727e-07,1600000,4000,5,5,5e-08,0.167,"1,600,000"
0.00226159988330904,2.65421511769226e-07,1600000,4000,5,5,5e-08,0.16725,"1,600,000"
0.00226209164673119,2.65550063494047e-07,1600000,4000,5,5,5e-08,0.1675,"1,600,000"
-0.00226224159462301,2.65589273684697e-07,1600000,4000,5,5,5e-08,0.16775,"1,600,000"
0.00226385658158551,2.66011946581379e-07,1600000,4000,5,5,5e-08,0.168,"1,600,000"
-0.00227441561061713,2.68792043289778e-07,1600000,4000,5,5,5e-08,0.16825,"1,600,000"
0.00227619332239894,2.69262942387272e-07,1600000,4000,5,5,5e-08,0.1685,"1,600,000"
-0.00227688831639432,2.69447263390177e-07,1600000,4000,5,5,5e-08,0.16875,"1,600,000"
-0.00227928113012306,2.70082830433616e-07,1600000,4000,5,5,5e-08,0.169,"1,600,000"
-0.00228284740308823,2.71032861820508e-07,1600000,4000,5,5,5e-08,0.16925,"1,600,000"
-0.00228418239218759,2.71389350547935e-07,1600000,4000,5,5,5e-08,0.1695,"1,600,000"
-0.00228777841253306,2.72351941110749e-07,1600000,4000,5,5,5e-08,0.16975,"1,600,000"
-0.0022988064247589,2.7532521262863e-07,1600000,4000,5,5,5e-08,0.17,"1,600,000"
-0.00229915679971563,2.75420205753107e-07,1600000,4000,5,5,5e-08,0.17025,"1,600,000"
0.00229942842261465,2.75493870049992e-07,1600000,4000,5,5,5e-08,0.1705,"1,600,000"
0.00229987310093339,2.75614509659405e-07,1600000,4000,5,5,5e-08,0.17075,"1,600,000"
0.0023002190722845,2.75708406771713e-07,1600000,4000,5,5,5e-08,0.171,"1,600,000"
0.00230230595109495,2.76275464616837e-07,1600000,4000,5,5,5e-08,0.17125,"1,600,000"
-0.00230355035165884,2.76614152361354e-07,1600000,4000,5,5,5e-08,0.1715,"1,600,000"
0.002303916974075,2.76714014479928e-07,1600000,4000,5,5,5e-08,0.17175,"1,600,000"
0.0023048950334127,2.76980598234999e-07,1600000,4000,5,5,5e-08,0.172,"1,600,000"
0.00230822380244088,2.77889818045551e-07,1600000,4000,5,5,5e-08,0.17225,"1,600,000"
-0.00231023675946828,2.78441077750102e-07,1600000,4000,5,5,5e-08,0.1725,"1,600,000"
-0.00231105519862051,2.78665523101296e-07,1600000,4000,5,5,5e-08,0.17275,"1,600,000"
0.00232335667063717,2.82060792833327e-07,1600000,4000,5,5,5e-08,0.173,"1,600,000"
-0.00232844007877039,2.83475823592561e-07,1600000,4000,5,5,5e-08,0.17325,"1,600,000"
0.00233042885679718,2.84031343444902e-07,1600000,4000,5,5,5e-08,0.1735,"1,600,000"
-0.00233469962092509,2.85227943042088e-07,1600000,4000,5,5,5e-08,0.17375,"1,600,000"
0.00233552659159581,2.85460225235568e-07,1600000,4000,5,5,5e-08,0.174,"1,600,000"
-0.00233605774656295,2.85609516814667e-07,1600000,4000,5,5,5e-08,0.17425,"1,600,000"
0.00233753224815898,2.86024361306758e-07,1600000,4000,5,5,5e-08,0.1745,"1,600,000"
0.00233787623159651,2.86121225601121e-07,1600000,4000,5,5,5e-08,0.17475,"1,600,000"
0.00234054066824287,2.86872624322143e-07,1600000,4000,5,5,5e-08,0.175,"1,600,000"
0.00234281585311432,2.8751580116726e-07,1600000,4000,5,5,5e-08,0.17525,"1,600,000"
-0.00234508566682884,2.88158886529999e-07,1600000,4000,5,5,5e-08,0.1755,"1,600,000"
0.00234680600704716,2.88647245771934e-07,1600000,4000,5,5,5e-08,0.17575,"1,600,000"
-0.00234929613820112,2.89355584381923e-07,1600000,4000,5,5,5e-08,0.176,"1,600,000"
-0.00235212912537527,2.90163549521161e-07,1600000,4000,5,5,5e-08,0.17625,"1,600,000"
0.00236333928051943,2.93382689364741e-07,1600000,4000,5,5,5e-08,0.1765,"1,600,000"
0.00236618386409284,2.94205167450379e-07,1600000,4000,5,5,5e-08,0.17675,"1,600,000"
0.00236674804958435,2.94368566633452e-07,1600000,4000,5,5,5e-08,0.177,"1,600,000"
0.00236889981378942,2.94992586136189e-07,1600000,4000,5,5,5e-08,0.17725,"1,600,000"
0.00237631336678634,2.97152602524164e-07,1600000,4000,5,5,5e-08,0.1775,"1,600,000"
0.00237878339581458,2.97875746957388e-07,1600000,4000,5,5,5e-08,0.17775,"1,600,000"
0.00238340508005613,2.99233512746078e-07,1600000,4000,5,5,5e-08,0.178,"1,600,000"
0.00238754947949553,3.00456273749639e-07,1600000,4000,5,5,5e-08,0.17825,"1,600,000"
-0.00239004132771982,3.01193847640491e-07,1600000,4000,5,5,5e-08,0.1785,"1,600,000"
0.00240094532282647,3.04442513310299e-07,1600000,4000,5,5,5e-08,0.17875,"1,600,000"
-0.002412711769032,3.07987033543178e-07,1600000,4000,5,5,5e-08,0.179,"1,600,000"
0.00241483027361721,3.08629533041227e-07,1600000,4000,5,5,5e-08,0.17925,"1,600,000"
0.00241519824351953,3.08741265886425e-07,1600000,4000,5,5,5e-08,0.1795,"1,600,000"
-0.00241790476268161,3.09564321288036e-07,1600000,4000,5,5,5e-08,0.17975,"1,600,000"
-0.00242037823098433,3.10318402418908e-07,1600000,4000,5,5,5e-08,0.18,"1,600,000"
-0.00242298957588076,3.11116488016516e-07,1600000,4000,5,5,5e-08,0.18025,"1,600,000"
