"X","scenario","gen","args_n","args_m","args_subsample","args_kphen","args_kmate","args_rmate","args_theta","args_phi","args_gamma","args_h2","args_env","GWAS","alpha","FalsePositive","TruePositive","params","xAM","nm_ratio"
3021,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-05,6.64893617021277e-05,0.0730452127659574,"5xAM + gXe","5-variate",10
3022,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.000158113883008419,0.000132978723404255,0.0765691489361702,"5xAM + gXe","5-variate",10
3023,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.000281170662595174,0.000186170212765957,0.0803856382978723,"5xAM + gXe","5-variate",10
3024,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",5e-04,0.000372340425531915,0.0847872340425532,"5xAM + gXe","5-variate",10
3025,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.000889139705019461,0.000531914893617021,0.0895212765957447,"5xAM + gXe","5-variate",10
3026,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.00158113883008419,0.00122340425531915,0.0940425531914894,"5xAM + gXe","5-variate",10
3027,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.00281170662595175,0.00218085106382979,0.0990159574468085,"5xAM + gXe","5-variate",10
3028,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.005,0.0036968085106383,0.104281914893617,"5xAM + gXe","5-variate",10
3029,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.00889139705019461,0.00726063829787234,0.110186170212766,"5xAM + gXe","5-variate",10
3030,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.0158113883008419,0.0128324468085106,0.116382978723404,"5xAM + gXe","5-variate",10
3031,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.0281170662595174,0.0226329787234043,0.123497340425532,"5xAM + gXe","5-variate",10
3032,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.05,0.0408377659574468,0.130984042553191,"5xAM + gXe","5-variate",10
3033,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.0889139705019461,0.0711968085106383,0.139507978723404,"5xAM + gXe","5-variate",10
3034,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.158113883008419,0.128563829787234,0.149095744680851,"5xAM + gXe","5-variate",10
3035,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.281170662595174,0.227247340425532,0.16063829787234,"5xAM + gXe","5-variate",10
3036,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.5,0.401928191489362,0.175531914893617,"5xAM + gXe","5-variate",10
3037,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.889139705,0.71313829787234,0.194707446808511,"5xAM + gXe","5-variate",10
3038,"2_5_0.0_0.1_False_800",2,512000,800,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",1,0.8,0.2,"5xAM + gXe","5-variate",10
3039,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",5e-08,0,0.00103125,"5xAM + gXe","5-variate",1
3040,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",8.89139705019461e-08,0,0.00128125,"5xAM + gXe","5-variate",1
3041,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",1.58113883008419e-07,0,0.0015,"5xAM + gXe","5-variate",1
3042,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",2.81170662595175e-07,0,0.00175,"5xAM + gXe","5-variate",1
3043,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",5e-07,0,0.00221875,"5xAM + gXe","5-variate",1
3044,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",8.89139705019461e-07,0,0.00271875,"5xAM + gXe","5-variate",1
3045,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",1.58113883008419e-06,0,0.00309375,"5xAM + gXe","5-variate",1
3046,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",2.81170662595175e-06,0,0.003625,"5xAM + gXe","5-variate",1
3047,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",5e-06,0,0.00440625,"5xAM + gXe","5-variate",1
3048,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",8.89139705019461e-06,0,0.00509375,"5xAM + gXe","5-variate",1
3049,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",1.58113883008419e-05,0,0.006,"5xAM + gXe","5-variate",1
3050,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",2.81170662595175e-05,6.25e-05,0.0071875,"5xAM + gXe","5-variate",1
3051,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",5e-05,9.375e-05,0.00834375,"5xAM + gXe","5-variate",1
3052,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",8.89139705019461e-05,0.000125,0.00940625,"5xAM + gXe","5-variate",1
3053,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.000158113883008419,0.00021875,0.01146875,"5xAM + gXe","5-variate",1
3054,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.000281170662595174,0.00034375,0.013375,"5xAM + gXe","5-variate",1
3055,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",5e-04,5e-04,0.016125,"5xAM + gXe","5-variate",1
3056,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.000889139705019461,0.0009375,0.01940625,"5xAM + gXe","5-variate",1
3057,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.00158113883008419,0.0016875,0.0228125,"5xAM + gXe","5-variate",1
3058,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.00281170662595175,0.003,0.02728125,"5xAM + gXe","5-variate",1
3059,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.005,0.00484375,0.03209375,"5xAM + gXe","5-variate",1
3060,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.00889139705019461,0.00825,0.0376875,"5xAM + gXe","5-variate",1
3061,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.0158113883008419,0.01371875,0.04471875,"5xAM + gXe","5-variate",1
3062,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.0281170662595174,0.02421875,0.05309375,"5xAM + gXe","5-variate",1
3063,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.05,0.04284375,0.06546875,"5xAM + gXe","5-variate",1
3064,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.0889139705019461,0.07371875,0.07853125,"5xAM + gXe","5-variate",1
3065,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.158113883008419,0.12728125,0.095125,"5xAM + gXe","5-variate",1
3066,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.281170662595174,0.229625,0.1178125,"5xAM + gXe","5-variate",1
3067,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.5,0.401875,0.1478125,"5xAM + gXe","5-variate",1
3068,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.889139705,0.71078125,0.18946875,"5xAM + gXe","5-variate",1
3069,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Population",1,0.8,0.2,"5xAM + gXe","5-variate",1
3070,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",5e-08,0,0.0001875,"5xAM + gXe","5-variate",1
3071,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-08,0,0.00021875,"5xAM + gXe","5-variate",1
3072,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",1.58113883008419e-07,0,0.00028125,"5xAM + gXe","5-variate",1
3073,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",2.81170662595175e-07,0,0.00028125,"5xAM + gXe","5-variate",1
3074,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",5e-07,0,0.000375,"5xAM + gXe","5-variate",1
3075,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-07,0,0.00053125,"5xAM + gXe","5-variate",1
3076,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",1.58113883008419e-06,0,0.000625,"5xAM + gXe","5-variate",1
3077,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",2.81170662595175e-06,0,0.0008125,"5xAM + gXe","5-variate",1
3078,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",5e-06,0,0.0009375,"5xAM + gXe","5-variate",1
3079,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-06,0,0.00121875,"5xAM + gXe","5-variate",1
3080,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",1.58113883008419e-05,0,0.0015,"5xAM + gXe","5-variate",1
3081,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",2.81170662595175e-05,0,0.00203125,"5xAM + gXe","5-variate",1
3082,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",5e-05,0,0.00259375,"5xAM + gXe","5-variate",1
3083,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-05,0,0.00346875,"5xAM + gXe","5-variate",1
3084,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.000158113883008419,6.25e-05,0.0045625,"5xAM + gXe","5-variate",1
3085,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.000281170662595174,0.0001875,0.00578125,"5xAM + gXe","5-variate",1
3086,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",5e-04,0.0003125,0.00690625,"5xAM + gXe","5-variate",1
3087,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.000889139705019461,0.0005625,0.00825,"5xAM + gXe","5-variate",1
3088,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.00158113883008419,0.000875,0.0108125,"5xAM + gXe","5-variate",1
3089,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.00281170662595175,0.00203125,0.013625,"5xAM + gXe","5-variate",1
3090,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.005,0.0038125,0.0175,"5xAM + gXe","5-variate",1
3091,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.00889139705019461,0.006875,0.02215625,"5xAM + gXe","5-variate",1
3092,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.0158113883008419,0.012625,0.02815625,"5xAM + gXe","5-variate",1
3093,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.0281170662595174,0.0225,0.03615625,"5xAM + gXe","5-variate",1
3094,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.05,0.04021875,0.047125,"5xAM + gXe","5-variate",1
3095,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.0889139705019461,0.0698125,0.061125,"5xAM + gXe","5-variate",1
3096,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.158113883008419,0.12315625,0.07890625,"5xAM + gXe","5-variate",1
3097,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.281170662595174,0.22525,0.10225,"5xAM + gXe","5-variate",1
3098,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.5,0.396875,0.1365,"5xAM + gXe","5-variate",1
3099,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.889139705,0.71115625,0.186875,"5xAM + gXe","5-variate",1
3100,"2_5_0.0_0.1_False_8000",2,512000,8000,8000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",1,0.8,0.2,"5xAM + gXe","5-variate",1
3101,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",5e-08,0,0.0078218085106383,"5xAM + gXe","5-variate",2
3102,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",8.89139705019461e-08,0,0.00859707446808511,"5xAM + gXe","5-variate",2
3103,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",1.58113883008419e-07,0,0.00944813829787234,"5xAM + gXe","5-variate",2
3104,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",2.81170662595175e-07,0,0.0104242021276596,"5xAM + gXe","5-variate",2
3105,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",5e-07,0,0.0114148936170213,"5xAM + gXe","5-variate",2
3106,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",8.89139705019461e-07,0,0.0125026595744681,"5xAM + gXe","5-variate",2
3107,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",1.58113883008419e-06,0,0.0136928191489362,"5xAM + gXe","5-variate",2
3108,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",2.81170662595175e-06,2.65957446808511e-06,0.0150771276595745,"5xAM + gXe","5-variate",2
3109,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",5e-06,5.31914893617021e-06,0.0166316489361702,"5xAM + gXe","5-variate",2
3110,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",8.89139705019461e-06,1.1968085106383e-05,0.0183377659574468,"5xAM + gXe","5-variate",2
3111,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",1.58113883008419e-05,2.12765957446809e-05,0.0202393617021277,"5xAM + gXe","5-variate",2
3112,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",2.81170662595175e-05,3.72340425531915e-05,0.0223896276595745,"5xAM + gXe","5-variate",2
3113,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",5e-05,5.85106382978723e-05,0.0246409574468085,"5xAM + gXe","5-variate",2
3114,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",8.89139705019461e-05,9.70744680851064e-05,0.0271968085106383,"5xAM + gXe","5-variate",2
3115,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.000158113883008419,0.000167553191489362,0.0301968085106383,"5xAM + gXe","5-variate",2
3116,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.000281170662595174,0.000305851063829787,0.0335066489361702,"5xAM + gXe","5-variate",2
3117,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",5e-04,0.000496010638297872,0.0372367021276596,"5xAM + gXe","5-variate",2
3118,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.000889139705019461,0.000930851063829787,0.0414268617021277,"5xAM + gXe","5-variate",2
3119,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.00158113883008419,0.0016436170212766,0.046125,"5xAM + gXe","5-variate",2
3120,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.00281170662595175,0.0028843085106383,0.0514401595744681,"5xAM + gXe","5-variate",2
3121,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.005,0.00504255319148936,0.0574335106382979,"5xAM + gXe","5-variate",2
3122,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.00889139705019461,0.00878457446808511,0.064311170212766,"5xAM + gXe","5-variate",2
3123,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.0158113883008419,0.0152167553191489,0.0720731382978723,"5xAM + gXe","5-variate",2
3124,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.0281170662595174,0.0261848404255319,0.0811010638297872,"5xAM + gXe","5-variate",2
3125,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.05,0.0452765957446808,0.0914547872340426,"5xAM + gXe","5-variate",2
3126,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.0889139705019461,0.0782460106382979,0.103668882978723,"5xAM + gXe","5-variate",2
3127,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.158113883008419,0.135813829787234,0.118418882978723,"5xAM + gXe","5-variate",2
3128,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.281170662595174,0.235746010638298,0.136462765957447,"5xAM + gXe","5-variate",2
3129,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.5,0.409066489361702,0.159386968085106,"5xAM + gXe","5-variate",2
3130,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",0.889139705,0.713571808510638,0.191647606382979,"5xAM + gXe","5-variate",2
3131,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Population",1,0.8,0.2,"5xAM + gXe","5-variate",2
3132,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",5e-08,0,0.00209441489361702,"5xAM + gXe","5-variate",2
3133,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-08,0,0.00240824468085106,"5xAM + gXe","5-variate",2
3134,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",1.58113883008419e-07,0,0.00276462765957447,"5xAM + gXe","5-variate",2
3135,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",2.81170662595175e-07,0,0.00318351063829787,"5xAM + gXe","5-variate",2
3136,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",5e-07,0,0.00363962765957447,"5xAM + gXe","5-variate",2
3137,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-07,0,0.00415292553191489,"5xAM + gXe","5-variate",2
3138,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",1.58113883008419e-06,1.32978723404255e-06,0.00484441489361702,"5xAM + gXe","5-variate",2
3139,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",2.81170662595175e-06,1.32978723404255e-06,0.00553457446808511,"5xAM + gXe","5-variate",2
3140,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",5e-06,1.32978723404255e-06,0.0063843085106383,"5xAM + gXe","5-variate",2
3141,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-06,5.31914893617021e-06,0.00737367021276596,"5xAM + gXe","5-variate",2
3142,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",1.58113883008419e-05,6.64893617021277e-06,0.0084906914893617,"5xAM + gXe","5-variate",2
3143,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",2.81170662595175e-05,1.32978723404255e-05,0.00987234042553192,"5xAM + gXe","5-variate",2
3144,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",5e-05,3.19148936170213e-05,0.0114095744680851,"5xAM + gXe","5-variate",2
3145,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-05,5.45212765957447e-05,0.0131715425531915,"5xAM + gXe","5-variate",2
3146,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.000158113883008419,0.000102393617021277,0.0151994680851064,"5xAM + gXe","5-variate",2
3147,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.000281170662595174,0.000223404255319149,0.0176768617021277,"5xAM + gXe","5-variate",2
3148,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",5e-04,0.000382978723404255,0.0204481382978723,"5xAM + gXe","5-variate",2
3149,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.000889139705019461,0.000715425531914894,0.0238125,"5xAM + gXe","5-variate",2
3150,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.00158113883008419,0.0012406914893617,0.0276635638297872,"5xAM + gXe","5-variate",2
3151,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.00281170662595175,0.00222473404255319,0.0321875,"5xAM + gXe","5-variate",2
3152,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.005,0.00396941489361702,0.0374095744680851,"5xAM + gXe","5-variate",2
3153,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.00889139705019461,0.00721675531914894,0.0437047872340426,"5xAM + gXe","5-variate",2
3154,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.0158113883008419,0.0127739361702128,0.0513204787234043,"5xAM + gXe","5-variate",2
3155,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.0281170662595174,0.0226742021276596,0.0604494680851064,"5xAM + gXe","5-variate",2
3156,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.05,0.0401648936170213,0.0712606382978723,"5xAM + gXe","5-variate",2
3157,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.0889139705019461,0.0709960106382979,0.0846728723404255,"5xAM + gXe","5-variate",2
3158,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.158113883008419,0.127047872340426,0.101248670212766,"5xAM + gXe","5-variate",2
3159,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.281170662595174,0.22532579787234,0.122065159574468,"5xAM + gXe","5-variate",2
3160,"2_5_0.0_0.1_False_8000",2,512000,8000,16000,5,5,0.2,0,0.1,0,0.5,"False","Within-Sib",0.5,0.400422872340426,0.149719414893617,"5xAM + gXe","5-variate",2
