"seed","gen","scenario","variable","value","xAM","args_kmate","power"
152,0,"2xAM","he_h2",0.490575224161148,"2-variate xAM",2,"50%"
152,1,"2xAM","he_h2",0.522629171609879,"2-variate xAM",2,"50%"
152,2,"2xAM","he_h2",0.554199904203415,"2-variate xAM",2,"50%"
152,3,"2xAM","he_h2",0.572200328111649,"2-variate xAM",2,"50%"
152,4,"2xAM","he_h2",0.567675858736038,"2-variate xAM",2,"50%"
152,5,"2xAM","he_h2",0.588110566139221,"2-variate xAM",2,"50%"
152,0,"2xAM","he_h2",0.51592680811882,"2-variate xAM",2,"39%"
152,1,"2xAM","he_h2",0.550895184278488,"2-variate xAM",2,"39%"
152,2,"2xAM","he_h2",0.575551986694336,"2-variate xAM",2,"39%"
152,3,"2xAM","he_h2",0.599200397729874,"2-variate xAM",2,"39%"
152,4,"2xAM","he_h2",0.616906940937042,"2-variate xAM",2,"39%"
152,5,"2xAM","he_h2",0.602774322032928,"2-variate xAM",2,"39%"
152,0,"2xAM","he_h2",0.48246756196022,"2-variate xAM",2,"66%"
152,1,"2xAM","he_h2",0.515623927116394,"2-variate xAM",2,"66%"
152,2,"2xAM","he_h2",0.541730344295502,"2-variate xAM",2,"66%"
152,3,"2xAM","he_h2",0.550279766321182,"2-variate xAM",2,"66%"
152,4,"2xAM","he_h2",0.569494664669037,"2-variate xAM",2,"66%"
152,5,"2xAM","he_h2",0.582816690206528,"2-variate xAM",2,"66%"
152,0,"5xAM","he_h2",0.515893417596817,"5-variate xAM",5,"66%"
152,1,"5xAM","he_h2",0.561543655395508,"5-variate xAM",5,"66%"
152,2,"5xAM","he_h2",0.601629042625427,"5-variate xAM",5,"66%"
152,3,"5xAM","he_h2",0.644629836082458,"5-variate xAM",5,"66%"
152,4,"5xAM","he_h2",0.657318103313446,"5-variate xAM",5,"66%"
152,5,"5xAM","he_h2",0.672143828868866,"5-variate xAM",5,"66%"
152,0,"5xAM","he_h2",0.50312614440918,"5-variate xAM",5,"50%"
152,1,"5xAM","he_h2",0.54720606803894,"5-variate xAM",5,"50%"
152,2,"5xAM","he_h2",0.583532285690308,"5-variate xAM",5,"50%"
152,3,"5xAM","he_h2",0.620890820026398,"5-variate xAM",5,"50%"
152,4,"5xAM","he_h2",0.647252678871155,"5-variate xAM",5,"50%"
152,5,"5xAM","he_h2",0.669613909721374,"5-variate xAM",5,"50%"
152,0,"5xAM","he_h2",0.49724515080452,"5-variate xAM",5,"39%"
152,1,"5xAM","he_h2",0.537717461585999,"5-variate xAM",5,"39%"
152,2,"5xAM","he_h2",0.583313417434692,"5-variate xAM",5,"39%"
152,3,"5xAM","he_h2",0.60696474313736,"5-variate xAM",5,"39%"
152,4,"5xAM","he_h2",0.641097033023834,"5-variate xAM",5,"39%"
152,5,"5xAM","he_h2",0.652516877651215,"5-variate xAM",5,"39%"
153,0,"2xAM","he_h2",0.514925241470337,"2-variate xAM",2,"50%"
153,1,"2xAM","he_h2",0.555203288793564,"2-variate xAM",2,"50%"
153,2,"2xAM","he_h2",0.584505200386047,"2-variate xAM",2,"50%"
153,3,"2xAM","he_h2",0.600808829069138,"2-variate xAM",2,"50%"
153,4,"2xAM","he_h2",0.61959508061409,"2-variate xAM",2,"50%"
153,5,"2xAM","he_h2",0.619784653186798,"2-variate xAM",2,"50%"
153,0,"2xAM","he_h2",0.51498481631279,"2-variate xAM",2,"39%"
153,1,"2xAM","he_h2",0.556815415620804,"2-variate xAM",2,"39%"
153,2,"2xAM","he_h2",0.579522252082825,"2-variate xAM",2,"39%"
153,3,"2xAM","he_h2",0.613675475120544,"2-variate xAM",2,"39%"
153,4,"2xAM","he_h2",0.613816142082214,"2-variate xAM",2,"39%"
153,5,"2xAM","he_h2",0.617603033781052,"2-variate xAM",2,"39%"
153,0,"2xAM","he_h2",0.526113390922546,"2-variate xAM",2,"66%"
153,1,"2xAM","he_h2",0.565237641334534,"2-variate xAM",2,"66%"
153,2,"2xAM","he_h2",0.605358928442001,"2-variate xAM",2,"66%"
153,3,"2xAM","he_h2",0.616504669189453,"2-variate xAM",2,"66%"
153,4,"2xAM","he_h2",0.620729446411133,"2-variate xAM",2,"66%"
153,5,"2xAM","he_h2",0.630135804414749,"2-variate xAM",2,"66%"
153,0,"5xAM","he_h2",0.506649160385132,"5-variate xAM",5,"66%"
153,1,"5xAM","he_h2",0.543372404575348,"5-variate xAM",5,"66%"
153,2,"5xAM","he_h2",0.586138069629669,"5-variate xAM",5,"66%"
153,3,"5xAM","he_h2",0.613836884498596,"5-variate xAM",5,"66%"
153,4,"5xAM","he_h2",0.633403885364533,"5-variate xAM",5,"66%"
153,5,"5xAM","he_h2",0.653671932220459,"5-variate xAM",5,"66%"
153,0,"5xAM","he_h2",0.507705545425415,"5-variate xAM",5,"50%"
153,1,"5xAM","he_h2",0.549766397476196,"5-variate xAM",5,"50%"
153,2,"5xAM","he_h2",0.587131750583649,"5-variate xAM",5,"50%"
153,3,"5xAM","he_h2",0.6221515417099,"5-variate xAM",5,"50%"
153,4,"5xAM","he_h2",0.648906481266022,"5-variate xAM",5,"50%"
153,5,"5xAM","he_h2",0.651923847198486,"5-variate xAM",5,"50%"
153,0,"5xAM","he_h2",0.499544221162796,"5-variate xAM",5,"39%"
153,1,"5xAM","he_h2",0.542386746406555,"5-variate xAM",5,"39%"
153,2,"5xAM","he_h2",0.583478116989136,"5-variate xAM",5,"39%"
153,3,"5xAM","he_h2",0.616378605365753,"5-variate xAM",5,"39%"
153,4,"5xAM","he_h2",0.636157858371735,"5-variate xAM",5,"39%"
153,5,"5xAM","he_h2",0.648157286643982,"5-variate xAM",5,"39%"
154,0,"2xAM","he_h2",0.496220961213112,"2-variate xAM",2,"50%"
154,1,"2xAM","he_h2",0.537389636039734,"2-variate xAM",2,"50%"
154,2,"2xAM","he_h2",0.563109219074249,"2-variate xAM",2,"50%"
154,3,"2xAM","he_h2",0.592218726873398,"2-variate xAM",2,"50%"
154,4,"2xAM","he_h2",0.584707647562027,"2-variate xAM",2,"50%"
154,5,"2xAM","he_h2",0.578641563653946,"2-variate xAM",2,"50%"
154,0,"2xAM","he_h2",0.49852229654789,"2-variate xAM",2,"39%"
154,1,"2xAM","he_h2",0.538599163293839,"2-variate xAM",2,"39%"
154,2,"2xAM","he_h2",0.57165589928627,"2-variate xAM",2,"39%"
154,3,"2xAM","he_h2",0.581297963857651,"2-variate xAM",2,"39%"
154,4,"2xAM","he_h2",0.590449005365372,"2-variate xAM",2,"39%"
154,5,"2xAM","he_h2",0.583708435297012,"2-variate xAM",2,"39%"
154,0,"2xAM","he_h2",0.512189373373985,"2-variate xAM",2,"66%"
154,1,"2xAM","he_h2",0.542046040296555,"2-variate xAM",2,"66%"
154,2,"2xAM","he_h2",0.578471720218658,"2-variate xAM",2,"66%"
154,3,"2xAM","he_h2",0.59515392780304,"2-variate xAM",2,"66%"
154,4,"2xAM","he_h2",0.584742248058319,"2-variate xAM",2,"66%"
154,5,"2xAM","he_h2",0.606434732675552,"2-variate xAM",2,"66%"
154,0,"5xAM","he_h2",0.497740054130554,"5-variate xAM",5,"66%"
154,1,"5xAM","he_h2",0.542164373397827,"5-variate xAM",5,"66%"
154,2,"5xAM","he_h2",0.584743428230286,"5-variate xAM",5,"66%"
154,3,"5xAM","he_h2",0.611861181259155,"5-variate xAM",5,"66%"
154,4,"5xAM","he_h2",0.630345571041107,"5-variate xAM",5,"66%"
154,5,"5xAM","he_h2",0.632591235637665,"5-variate xAM",5,"66%"
154,0,"5xAM","he_h2",0.501161199808121,"5-variate xAM",5,"50%"
154,1,"5xAM","he_h2",0.542067921161652,"5-variate xAM",5,"50%"
154,2,"5xAM","he_h2",0.58043919801712,"5-variate xAM",5,"50%"
154,3,"5xAM","he_h2",0.617461121082306,"5-variate xAM",5,"50%"
154,4,"5xAM","he_h2",0.643493437767029,"5-variate xAM",5,"50%"
154,5,"5xAM","he_h2",0.677066481113434,"5-variate xAM",5,"50%"
154,0,"5xAM","he_h2",0.500839287042618,"5-variate xAM",5,"39%"
154,1,"5xAM","he_h2",0.544653594493866,"5-variate xAM",5,"39%"
154,2,"5xAM","he_h2",0.580530524253845,"5-variate xAM",5,"39%"
154,3,"5xAM","he_h2",0.617826128005981,"5-variate xAM",5,"39%"
154,4,"5xAM","he_h2",0.64064644575119,"5-variate xAM",5,"39%"
154,5,"5xAM","he_h2",0.664718341827393,"5-variate xAM",5,"39%"
155,0,"2xAM","he_h2",0.512893468141556,"2-variate xAM",2,"50%"
155,1,"2xAM","he_h2",0.550560742616653,"2-variate xAM",2,"50%"
155,2,"2xAM","he_h2",0.5763059258461,"2-variate xAM",2,"50%"
155,3,"2xAM","he_h2",0.597184002399445,"2-variate xAM",2,"50%"
155,4,"2xAM","he_h2",0.608687102794647,"2-variate xAM",2,"50%"
155,5,"2xAM","he_h2",0.606741577386856,"2-variate xAM",2,"50%"
155,0,"2xAM","he_h2",0.502114042639732,"2-variate xAM",2,"39%"
155,1,"2xAM","he_h2",0.546624153852463,"2-variate xAM",2,"39%"
155,2,"2xAM","he_h2",0.562348693609238,"2-variate xAM",2,"39%"
155,3,"2xAM","he_h2",0.579491674900055,"2-variate xAM",2,"39%"
155,4,"2xAM","he_h2",0.592843443155289,"2-variate xAM",2,"39%"
155,5,"2xAM","he_h2",0.591776549816132,"2-variate xAM",2,"39%"
155,0,"2xAM","he_h2",0.483230948448181,"2-variate xAM",2,"66%"
155,1,"2xAM","he_h2",0.526553064584732,"2-variate xAM",2,"66%"
155,2,"2xAM","he_h2",0.54287001490593,"2-variate xAM",2,"66%"
155,3,"2xAM","he_h2",0.565095245838165,"2-variate xAM",2,"66%"
155,4,"2xAM","he_h2",0.579101204872131,"2-variate xAM",2,"66%"
155,5,"2xAM","he_h2",0.58282682299614,"2-variate xAM",2,"66%"
155,0,"5xAM","he_h2",0.514654296636581,"5-variate xAM",5,"66%"
155,1,"5xAM","he_h2",0.555471360683441,"5-variate xAM",5,"66%"
155,2,"5xAM","he_h2",0.597026181221008,"5-variate xAM",5,"66%"
155,3,"5xAM","he_h2",0.636956548690796,"5-variate xAM",5,"66%"
155,4,"5xAM","he_h2",0.653859198093414,"5-variate xAM",5,"66%"
155,5,"5xAM","he_h2",0.657338666915894,"5-variate xAM",5,"66%"
155,0,"5xAM","he_h2",0.503343230485916,"5-variate xAM",5,"50%"
155,1,"5xAM","he_h2",0.54548145532608,"5-variate xAM",5,"50%"
155,2,"5xAM","he_h2",0.587554633617401,"5-variate xAM",5,"50%"
155,3,"5xAM","he_h2",0.623679351806641,"5-variate xAM",5,"50%"
155,4,"5xAM","he_h2",0.646455454826355,"5-variate xAM",5,"50%"
155,5,"5xAM","he_h2",0.654814827442169,"5-variate xAM",5,"50%"
155,0,"5xAM","he_h2",0.49590705037117,"5-variate xAM",5,"39%"
155,1,"5xAM","he_h2",0.537177419662476,"5-variate xAM",5,"39%"
155,2,"5xAM","he_h2",0.577254819869995,"5-variate xAM",5,"39%"
155,3,"5xAM","he_h2",0.616656744480133,"5-variate xAM",5,"39%"
155,4,"5xAM","he_h2",0.644188034534454,"5-variate xAM",5,"39%"
155,5,"5xAM","he_h2",0.656253445148468,"5-variate xAM",5,"39%"
156,0,"2xAM","he_h2",0.516891986131668,"2-variate xAM",2,"50%"
156,1,"2xAM","he_h2",0.556167960166931,"2-variate xAM",2,"50%"
156,2,"2xAM","he_h2",0.578747659921646,"2-variate xAM",2,"50%"
156,3,"2xAM","he_h2",0.588629812002182,"2-variate xAM",2,"50%"
156,4,"2xAM","he_h2",0.60442903637886,"2-variate xAM",2,"50%"
156,5,"2xAM","he_h2",0.601204991340637,"2-variate xAM",2,"50%"
156,0,"2xAM","he_h2",0.511562794446945,"2-variate xAM",2,"39%"
156,1,"2xAM","he_h2",0.549640417098999,"2-variate xAM",2,"39%"
156,2,"2xAM","he_h2",0.579278975725174,"2-variate xAM",2,"39%"
156,3,"2xAM","he_h2",0.590823411941528,"2-variate xAM",2,"39%"
156,4,"2xAM","he_h2",0.599263846874237,"2-variate xAM",2,"39%"
156,5,"2xAM","he_h2",0.622235715389252,"2-variate xAM",2,"39%"
156,0,"2xAM","he_h2",0.515178352594376,"2-variate xAM",2,"66%"
156,1,"2xAM","he_h2",0.551302582025528,"2-variate xAM",2,"66%"
156,2,"2xAM","he_h2",0.5805504322052,"2-variate xAM",2,"66%"
156,3,"2xAM","he_h2",0.597906202077866,"2-variate xAM",2,"66%"
156,4,"2xAM","he_h2",0.59208869934082,"2-variate xAM",2,"66%"
156,5,"2xAM","he_h2",0.597127795219421,"2-variate xAM",2,"66%"
156,0,"5xAM","he_h2",0.50278822183609,"5-variate xAM",5,"66%"
156,1,"5xAM","he_h2",0.548446476459503,"5-variate xAM",5,"66%"
156,2,"5xAM","he_h2",0.583578634262085,"5-variate xAM",5,"66%"
156,3,"5xAM","he_h2",0.623730301856995,"5-variate xAM",5,"66%"
156,4,"5xAM","he_h2",0.654019331932068,"5-variate xAM",5,"66%"
156,5,"5xAM","he_h2",0.659419584274292,"5-variate xAM",5,"66%"
156,0,"5xAM","he_h2",0.50064115524292,"5-variate xAM",5,"50%"
156,1,"5xAM","he_h2",0.540347838401794,"5-variate xAM",5,"50%"
156,2,"5xAM","he_h2",0.5775475025177,"5-variate xAM",5,"50%"
156,3,"5xAM","he_h2",0.617336666584015,"5-variate xAM",5,"50%"
156,4,"5xAM","he_h2",0.649393439292908,"5-variate xAM",5,"50%"
156,5,"5xAM","he_h2",0.681090557575226,"5-variate xAM",5,"50%"
156,0,"5xAM","he_h2",0.497823357582092,"5-variate xAM",5,"39%"
156,1,"5xAM","he_h2",0.540338540077209,"5-variate xAM",5,"39%"
156,2,"5xAM","he_h2",0.585652077198029,"5-variate xAM",5,"39%"
156,3,"5xAM","he_h2",0.617181265354157,"5-variate xAM",5,"39%"
156,4,"5xAM","he_h2",0.655804085731506,"5-variate xAM",5,"39%"
156,5,"5xAM","he_h2",0.671341323852539,"5-variate xAM",5,"39%"
157,0,"2xAM","he_h2",0.495020434260368,"2-variate xAM",2,"50%"
157,1,"2xAM","he_h2",0.534344851970673,"2-variate xAM",2,"50%"
157,2,"2xAM","he_h2",0.549381136894226,"2-variate xAM",2,"50%"
157,3,"2xAM","he_h2",0.573729306459427,"2-variate xAM",2,"50%"
157,4,"2xAM","he_h2",0.581387102603912,"2-variate xAM",2,"50%"
157,5,"2xAM","he_h2",0.579788416624069,"2-variate xAM",2,"50%"
157,0,"2xAM","he_h2",0.498962208628654,"2-variate xAM",2,"39%"
157,1,"2xAM","he_h2",0.546806991100311,"2-variate xAM",2,"39%"
157,2,"2xAM","he_h2",0.566807001829147,"2-variate xAM",2,"39%"
157,3,"2xAM","he_h2",0.578181952238083,"2-variate xAM",2,"39%"
157,4,"2xAM","he_h2",0.592652559280396,"2-variate xAM",2,"39%"
157,5,"2xAM","he_h2",0.587142109870911,"2-variate xAM",2,"39%"
157,0,"2xAM","he_h2",0.524831742048264,"2-variate xAM",2,"66%"
157,1,"2xAM","he_h2",0.553485423326492,"2-variate xAM",2,"66%"
157,2,"2xAM","he_h2",0.584288328886032,"2-variate xAM",2,"66%"
157,3,"2xAM","he_h2",0.592973262071609,"2-variate xAM",2,"66%"
157,4,"2xAM","he_h2",0.593323737382889,"2-variate xAM",2,"66%"
157,5,"2xAM","he_h2",0.622386008501053,"2-variate xAM",2,"66%"
157,0,"5xAM","he_h2",0.516151911020279,"5-variate xAM",5,"66%"
157,1,"5xAM","he_h2",0.553968000411987,"5-variate xAM",5,"66%"
157,2,"5xAM","he_h2",0.604779779911041,"5-variate xAM",5,"66%"
157,3,"5xAM","he_h2",0.638781130313873,"5-variate xAM",5,"66%"
157,4,"5xAM","he_h2",0.656564199924469,"5-variate xAM",5,"66%"
157,5,"5xAM","he_h2",0.680145573616028,"5-variate xAM",5,"66%"
157,0,"5xAM","he_h2",0.498766362667084,"5-variate xAM",5,"50%"
157,1,"5xAM","he_h2",0.53973662853241,"5-variate xAM",5,"50%"
157,2,"5xAM","he_h2",0.581726348400116,"5-variate xAM",5,"50%"
157,3,"5xAM","he_h2",0.616079378128052,"5-variate xAM",5,"50%"
157,4,"5xAM","he_h2",0.64189590215683,"5-variate xAM",5,"50%"
157,5,"5xAM","he_h2",0.669844675064087,"5-variate xAM",5,"50%"
157,0,"5xAM","he_h2",0.500943422317505,"5-variate xAM",5,"39%"
157,1,"5xAM","he_h2",0.547835850715637,"5-variate xAM",5,"39%"
157,2,"5xAM","he_h2",0.58413792848587,"5-variate xAM",5,"39%"
157,3,"5xAM","he_h2",0.617102837562561,"5-variate xAM",5,"39%"
157,4,"5xAM","he_h2",0.652111721038818,"5-variate xAM",5,"39%"
157,5,"5xAM","he_h2",0.669329392910004,"5-variate xAM",5,"39%"
158,0,"2xAM","he_h2",0.49802066385746,"2-variate xAM",2,"50%"
158,1,"2xAM","he_h2",0.535472333431244,"2-variate xAM",2,"50%"
158,2,"2xAM","he_h2",0.566751182079315,"2-variate xAM",2,"50%"
158,3,"2xAM","he_h2",0.573192000389099,"2-variate xAM",2,"50%"
158,4,"2xAM","he_h2",0.576321601867676,"2-variate xAM",2,"50%"
158,5,"2xAM","he_h2",0.610973089933395,"2-variate xAM",2,"50%"
158,0,"2xAM","he_h2",0.50204136967659,"2-variate xAM",2,"39%"
158,1,"2xAM","he_h2",0.539120823144913,"2-variate xAM",2,"39%"
158,2,"2xAM","he_h2",0.5578493475914,"2-variate xAM",2,"39%"
158,3,"2xAM","he_h2",0.579077482223511,"2-variate xAM",2,"39%"
158,4,"2xAM","he_h2",0.594476640224457,"2-variate xAM",2,"39%"
158,5,"2xAM","he_h2",0.601936340332031,"2-variate xAM",2,"39%"
158,0,"2xAM","he_h2",0.501459434628487,"2-variate xAM",2,"66%"
158,1,"2xAM","he_h2",0.540802493691444,"2-variate xAM",2,"66%"
158,2,"2xAM","he_h2",0.574328303337097,"2-variate xAM",2,"66%"
158,3,"2xAM","he_h2",0.579492926597595,"2-variate xAM",2,"66%"
158,4,"2xAM","he_h2",0.600998252630234,"2-variate xAM",2,"66%"
158,5,"2xAM","he_h2",0.612288266420364,"2-variate xAM",2,"66%"
158,0,"5xAM","he_h2",0.488239586353302,"5-variate xAM",5,"66%"
158,1,"5xAM","he_h2",0.529326856136322,"5-variate xAM",5,"66%"
158,2,"5xAM","he_h2",0.562367951869965,"5-variate xAM",5,"66%"
158,3,"5xAM","he_h2",0.591217458248138,"5-variate xAM",5,"66%"
158,4,"5xAM","he_h2",0.613984251022339,"5-variate xAM",5,"66%"
158,5,"5xAM","he_h2",0.63410359621048,"5-variate xAM",5,"66%"
158,0,"5xAM","he_h2",0.508895534276962,"5-variate xAM",5,"50%"
158,1,"5xAM","he_h2",0.550017940998077,"5-variate xAM",5,"50%"
158,2,"5xAM","he_h2",0.593199014663696,"5-variate xAM",5,"50%"
158,3,"5xAM","he_h2",0.62227555513382,"5-variate xAM",5,"50%"
158,4,"5xAM","he_h2",0.659957432746887,"5-variate xAM",5,"50%"
158,5,"5xAM","he_h2",0.670037770271301,"5-variate xAM",5,"50%"
158,0,"5xAM","he_h2",0.500698161125183,"5-variate xAM",5,"39%"
158,1,"5xAM","he_h2",0.538031363487244,"5-variate xAM",5,"39%"
158,2,"5xAM","he_h2",0.583472335338593,"5-variate xAM",5,"39%"
158,3,"5xAM","he_h2",0.616243958473206,"5-variate xAM",5,"39%"
158,4,"5xAM","he_h2",0.633556485176086,"5-variate xAM",5,"39%"
158,5,"5xAM","he_h2",0.657281768321991,"5-variate xAM",5,"39%"
159,0,"2xAM","he_h2",0.509021103382111,"2-variate xAM",2,"50%"
159,1,"2xAM","he_h2",0.548504829406738,"2-variate xAM",2,"50%"
159,2,"2xAM","he_h2",0.575705647468567,"2-variate xAM",2,"50%"
159,3,"2xAM","he_h2",0.593801945447922,"2-variate xAM",2,"50%"
159,4,"2xAM","he_h2",0.603537619113922,"2-variate xAM",2,"50%"
159,5,"2xAM","he_h2",0.598140716552734,"2-variate xAM",2,"50%"
159,0,"2xAM","he_h2",0.495131626725197,"2-variate xAM",2,"39%"
159,1,"2xAM","he_h2",0.532873719930649,"2-variate xAM",2,"39%"
159,2,"2xAM","he_h2",0.557740598917007,"2-variate xAM",2,"39%"
159,3,"2xAM","he_h2",0.572822958230972,"2-variate xAM",2,"39%"
159,4,"2xAM","he_h2",0.577825456857681,"2-variate xAM",2,"39%"
159,5,"2xAM","he_h2",0.616719782352448,"2-variate xAM",2,"39%"
159,0,"2xAM","he_h2",0.50276654958725,"2-variate xAM",2,"66%"
159,1,"2xAM","he_h2",0.541078150272369,"2-variate xAM",2,"66%"
159,2,"2xAM","he_h2",0.560869842767715,"2-variate xAM",2,"66%"
159,3,"2xAM","he_h2",0.568878382444382,"2-variate xAM",2,"66%"
159,4,"2xAM","he_h2",0.586780875921249,"2-variate xAM",2,"66%"
159,5,"2xAM","he_h2",0.576614379882812,"2-variate xAM",2,"66%"
159,0,"5xAM","he_h2",0.474970531463623,"5-variate xAM",5,"66%"
159,1,"5xAM","he_h2",0.514274364709854,"5-variate xAM",5,"66%"
159,2,"5xAM","he_h2",0.544987404346466,"5-variate xAM",5,"66%"
159,3,"5xAM","he_h2",0.576059234142303,"5-variate xAM",5,"66%"
159,4,"5xAM","he_h2",0.606451642513275,"5-variate xAM",5,"66%"
159,5,"5xAM","he_h2",0.620375108718872,"5-variate xAM",5,"66%"
159,0,"5xAM","he_h2",0.500039637088776,"5-variate xAM",5,"50%"
159,1,"5xAM","he_h2",0.539121961593628,"5-variate xAM",5,"50%"
159,2,"5xAM","he_h2",0.585914504528046,"5-variate xAM",5,"50%"
159,3,"5xAM","he_h2",0.611447989940643,"5-variate xAM",5,"50%"
159,4,"5xAM","he_h2",0.641703414916992,"5-variate xAM",5,"50%"
159,5,"5xAM","he_h2",0.65484356880188,"5-variate xAM",5,"50%"
159,0,"5xAM","he_h2",0.502384382486343,"5-variate xAM",5,"39%"
159,1,"5xAM","he_h2",0.543942534923553,"5-variate xAM",5,"39%"
159,2,"5xAM","he_h2",0.582950484752655,"5-variate xAM",5,"39%"
159,3,"5xAM","he_h2",0.617864882946014,"5-variate xAM",5,"39%"
159,4,"5xAM","he_h2",0.643958854675293,"5-variate xAM",5,"39%"
159,5,"5xAM","he_h2",0.665412223339081,"5-variate xAM",5,"39%"
16,0,"2xAM","he_h2",0.521362692117691,"2-variate xAM",2,"50%"
16,1,"2xAM","he_h2",0.560385078191757,"2-variate xAM",2,"50%"
16,2,"2xAM","he_h2",0.588617116212845,"2-variate xAM",2,"50%"
16,3,"2xAM","he_h2",0.612671405076981,"2-variate xAM",2,"50%"
16,4,"2xAM","he_h2",0.607499420642853,"2-variate xAM",2,"50%"
16,5,"2xAM","he_h2",0.606372237205505,"2-variate xAM",2,"50%"
16,0,"2xAM","he_h2",0.513933688402176,"2-variate xAM",2,"39%"
16,1,"2xAM","he_h2",0.551485896110535,"2-variate xAM",2,"39%"
16,2,"2xAM","he_h2",0.573405146598816,"2-variate xAM",2,"39%"
16,3,"2xAM","he_h2",0.595824301242828,"2-variate xAM",2,"39%"
16,4,"2xAM","he_h2",0.604146867990494,"2-variate xAM",2,"39%"
16,5,"2xAM","he_h2",0.605921864509583,"2-variate xAM",2,"39%"
16,0,"2xAM","he_h2",0.499970287084579,"2-variate xAM",2,"66%"
16,1,"2xAM","he_h2",0.547027051448822,"2-variate xAM",2,"66%"
16,2,"2xAM","he_h2",0.562380790710449,"2-variate xAM",2,"66%"
16,3,"2xAM","he_h2",0.577065408229828,"2-variate xAM",2,"66%"
16,4,"2xAM","he_h2",0.587796717882156,"2-variate xAM",2,"66%"
16,5,"2xAM","he_h2",0.604163855314255,"2-variate xAM",2,"66%"
16,0,"5xAM","he_h2",0.522910261154175,"5-variate xAM",5,"66%"
16,1,"5xAM","he_h2",0.572574818134308,"5-variate xAM",5,"66%"
16,2,"5xAM","he_h2",0.620684492588043,"5-variate xAM",5,"66%"
16,3,"5xAM","he_h2",0.655599212646484,"5-variate xAM",5,"66%"
16,4,"5xAM","he_h2",0.690125572681427,"5-variate xAM",5,"66%"
16,5,"5xAM","he_h2",0.713189542293549,"5-variate xAM",5,"66%"
16,0,"5xAM","he_h2",0.511085593700409,"5-variate xAM",5,"50%"
16,1,"5xAM","he_h2",0.556253731250763,"5-variate xAM",5,"50%"
16,2,"5xAM","he_h2",0.594735527038574,"5-variate xAM",5,"50%"
16,3,"5xAM","he_h2",0.624122834205627,"5-variate xAM",5,"50%"
16,4,"5xAM","he_h2",0.657434642314911,"5-variate xAM",5,"50%"
16,5,"5xAM","he_h2",0.674689936637878,"5-variate xAM",5,"50%"
16,0,"5xAM","he_h2",0.509541201591492,"5-variate xAM",5,"39%"
16,1,"5xAM","he_h2",0.549892163276672,"5-variate xAM",5,"39%"
16,2,"5xAM","he_h2",0.592676103115082,"5-variate xAM",5,"39%"
16,3,"5xAM","he_h2",0.621631598472595,"5-variate xAM",5,"39%"
16,4,"5xAM","he_h2",0.655999267101288,"5-variate xAM",5,"39%"
16,5,"5xAM","he_h2",0.684494876861572,"5-variate xAM",5,"39%"
160,0,"2xAM","he_h2",0.50980418920517,"2-variate xAM",2,"50%"
160,1,"2xAM","he_h2",0.543133795261383,"2-variate xAM",2,"50%"
160,2,"2xAM","he_h2",0.570202112197876,"2-variate xAM",2,"50%"
160,3,"2xAM","he_h2",0.591970026493073,"2-variate xAM",2,"50%"
160,4,"2xAM","he_h2",0.602022230625153,"2-variate xAM",2,"50%"
160,5,"2xAM","he_h2",0.605672478675842,"2-variate xAM",2,"50%"
160,0,"2xAM","he_h2",0.502350106835365,"2-variate xAM",2,"39%"
160,1,"2xAM","he_h2",0.548674672842026,"2-variate xAM",2,"39%"
160,2,"2xAM","he_h2",0.572131335735321,"2-variate xAM",2,"39%"
160,3,"2xAM","he_h2",0.580424219369888,"2-variate xAM",2,"39%"
160,4,"2xAM","he_h2",0.59519961476326,"2-variate xAM",2,"39%"
160,5,"2xAM","he_h2",0.601230084896088,"2-variate xAM",2,"39%"
160,0,"2xAM","he_h2",0.506372928619385,"2-variate xAM",2,"66%"
160,1,"2xAM","he_h2",0.545551031827927,"2-variate xAM",2,"66%"
160,2,"2xAM","he_h2",0.569986283779144,"2-variate xAM",2,"66%"
160,3,"2xAM","he_h2",0.587906539440155,"2-variate xAM",2,"66%"
160,4,"2xAM","he_h2",0.603505164384842,"2-variate xAM",2,"66%"
160,5,"2xAM","he_h2",0.600917249917984,"2-variate xAM",2,"66%"
160,0,"5xAM","he_h2",0.494126003980637,"5-variate xAM",5,"66%"
160,1,"5xAM","he_h2",0.529452615976334,"5-variate xAM",5,"66%"
160,2,"5xAM","he_h2",0.566210567951202,"5-variate xAM",5,"66%"
160,3,"5xAM","he_h2",0.593434917926788,"5-variate xAM",5,"66%"
160,4,"5xAM","he_h2",0.626453697681427,"5-variate xAM",5,"66%"
160,5,"5xAM","he_h2",0.634305286407471,"5-variate xAM",5,"66%"
160,0,"5xAM","he_h2",0.502988922595978,"5-variate xAM",5,"50%"
160,1,"5xAM","he_h2",0.543826830387115,"5-variate xAM",5,"50%"
160,2,"5xAM","he_h2",0.583793866634369,"5-variate xAM",5,"50%"
160,3,"5xAM","he_h2",0.611076986789703,"5-variate xAM",5,"50%"
160,4,"5xAM","he_h2",0.63477224111557,"5-variate xAM",5,"50%"
160,5,"5xAM","he_h2",0.655572259426117,"5-variate xAM",5,"50%"
160,0,"5xAM","he_h2",0.500597411394119,"5-variate xAM",5,"39%"
160,1,"5xAM","he_h2",0.547670876979828,"5-variate xAM",5,"39%"
160,2,"5xAM","he_h2",0.587381684780121,"5-variate xAM",5,"39%"
160,3,"5xAM","he_h2",0.621394777297974,"5-variate xAM",5,"39%"
