"seed","gen","scenario","variable","value","xAM","args_kmate","power"
106,1,"2xAM","he_rg",0.101569988785364,"2-variate xAM",2,"50%"
106,2,"2xAM","he_rg",0.159012380774846,"2-variate xAM",2,"50%"
106,3,"2xAM","he_rg",0.19572553434522,"2-variate xAM",2,"50%"
106,4,"2xAM","he_rg",0.216802151477948,"2-variate xAM",2,"50%"
106,5,"2xAM","he_rg",0.215612838821354,"2-variate xAM",2,"50%"
106,0,"2xAM","he_rg",-0.00391843960261934,"2-variate xAM",2,"39%"
106,1,"2xAM","he_rg",0.100130481031602,"2-variate xAM",2,"39%"
106,2,"2xAM","he_rg",0.15384871230284,"2-variate xAM",2,"39%"
106,3,"2xAM","he_rg",0.190835569051825,"2-variate xAM",2,"39%"
106,4,"2xAM","he_rg",0.175702851984901,"2-variate xAM",2,"39%"
106,5,"2xAM","he_rg",0.181917904710772,"2-variate xAM",2,"39%"
106,0,"2xAM","he_rg",-0.00357875084095973,"2-variate xAM",2,"66%"
106,1,"2xAM","he_rg",0.0904831867163575,"2-variate xAM",2,"66%"
106,2,"2xAM","he_rg",0.147567611013735,"2-variate xAM",2,"66%"
106,3,"2xAM","he_rg",0.158764634179465,"2-variate xAM",2,"66%"
106,4,"2xAM","he_rg",0.191802775971085,"2-variate xAM",2,"66%"
106,5,"2xAM","he_rg",0.180130009643169,"2-variate xAM",2,"66%"
106,0,"5xAM","he_rg",0.00065642746927754,"5-variate xAM",5,"66%"
106,1,"5xAM","he_rg",0.0978649581517305,"5-variate xAM",5,"66%"
106,2,"5xAM","he_rg",0.172130367038456,"5-variate xAM",5,"66%"
106,3,"5xAM","he_rg",0.232126749887339,"5-variate xAM",5,"66%"
106,4,"5xAM","he_rg",0.254981315070054,"5-variate xAM",5,"66%"
106,5,"5xAM","he_rg",0.292173397383825,"5-variate xAM",5,"66%"
106,0,"5xAM","he_rg",0.000565306789742287,"5-variate xAM",5,"50%"
106,1,"5xAM","he_rg",0.106807333558016,"5-variate xAM",5,"50%"
106,2,"5xAM","he_rg",0.18401552528404,"5-variate xAM",5,"50%"
106,3,"5xAM","he_rg",0.246805005537557,"5-variate xAM",5,"50%"
106,4,"5xAM","he_rg",0.261974863707627,"5-variate xAM",5,"50%"
106,5,"5xAM","he_rg",0.30016917450309,"5-variate xAM",5,"50%"
106,0,"5xAM","he_rg",0.000407690520043367,"5-variate xAM",5,"39%"
106,1,"5xAM","he_rg",0.100924586579303,"5-variate xAM",5,"39%"
106,2,"5xAM","he_rg",0.175636912811176,"5-variate xAM",5,"39%"
106,3,"5xAM","he_rg",0.220793981766467,"5-variate xAM",5,"39%"
106,4,"5xAM","he_rg",0.266596977369973,"5-variate xAM",5,"39%"
106,5,"5xAM","he_rg",0.305777274460661,"5-variate xAM",5,"39%"
107,0,"2xAM","he_rg",-0.00811105025332895,"2-variate xAM",2,"50%"
107,1,"2xAM","he_rg",0.0958252276784328,"2-variate xAM",2,"50%"
107,2,"2xAM","he_rg",0.1447700837669,"2-variate xAM",2,"50%"
107,3,"2xAM","he_rg",0.178971344833322,"2-variate xAM",2,"50%"
107,4,"2xAM","he_rg",0.206848902665915,"2-variate xAM",2,"50%"
107,5,"2xAM","he_rg",0.228178513636206,"2-variate xAM",2,"50%"
107,0,"2xAM","he_rg",-0.00280633855396149,"2-variate xAM",2,"39%"
107,1,"2xAM","he_rg",0.0930438403944437,"2-variate xAM",2,"39%"
107,2,"2xAM","he_rg",0.15417636554034,"2-variate xAM",2,"39%"
107,3,"2xAM","he_rg",0.183333306225096,"2-variate xAM",2,"39%"
107,4,"2xAM","he_rg",0.212229837662678,"2-variate xAM",2,"39%"
107,5,"2xAM","he_rg",0.232343349720957,"2-variate xAM",2,"39%"
107,0,"2xAM","he_rg",-0.00166550419288315,"2-variate xAM",2,"66%"
107,1,"2xAM","he_rg",0.0910598613208207,"2-variate xAM",2,"66%"
107,2,"2xAM","he_rg",0.145095110388875,"2-variate xAM",2,"66%"
107,3,"2xAM","he_rg",0.181223677075234,"2-variate xAM",2,"66%"
107,4,"2xAM","he_rg",0.197520567140775,"2-variate xAM",2,"66%"
107,5,"2xAM","he_rg",0.207433755740863,"2-variate xAM",2,"66%"
107,0,"5xAM","he_rg",0.0028221618646761,"5-variate xAM",5,"66%"
107,1,"5xAM","he_rg",0.102527238870507,"5-variate xAM",5,"66%"
107,2,"5xAM","he_rg",0.176673539289839,"5-variate xAM",5,"66%"
107,3,"5xAM","he_rg",0.229475320438831,"5-variate xAM",5,"66%"
107,4,"5xAM","he_rg",0.279395047071297,"5-variate xAM",5,"66%"
107,5,"5xAM","he_rg",0.292459637136576,"5-variate xAM",5,"66%"
107,0,"5xAM","he_rg",0.000202881955620237,"5-variate xAM",5,"50%"
107,1,"5xAM","he_rg",0.103133946989042,"5-variate xAM",5,"50%"
107,2,"5xAM","he_rg",0.175524142709309,"5-variate xAM",5,"50%"
107,3,"5xAM","he_rg",0.224814690497669,"5-variate xAM",5,"50%"
107,4,"5xAM","he_rg",0.26510122401591,"5-variate xAM",5,"50%"
107,5,"5xAM","he_rg",0.259676642004117,"5-variate xAM",5,"50%"
107,0,"5xAM","he_rg",-0.000278665119907112,"5-variate xAM",5,"39%"
107,1,"5xAM","he_rg",0.104724450966512,"5-variate xAM",5,"39%"
107,2,"5xAM","he_rg",0.179053711448049,"5-variate xAM",5,"39%"
107,3,"5xAM","he_rg",0.225973035614851,"5-variate xAM",5,"39%"
107,4,"5xAM","he_rg",0.272467345454623,"5-variate xAM",5,"39%"
107,5,"5xAM","he_rg",0.303915068802283,"5-variate xAM",5,"39%"
108,0,"2xAM","he_rg",-0.00170548239147008,"2-variate xAM",2,"50%"
108,1,"2xAM","he_rg",0.0823616912147914,"2-variate xAM",2,"50%"
108,2,"2xAM","he_rg",0.14192412620063,"2-variate xAM",2,"50%"
108,3,"2xAM","he_rg",0.190821650811887,"2-variate xAM",2,"50%"
108,4,"2xAM","he_rg",0.196978044022694,"2-variate xAM",2,"50%"
108,5,"2xAM","he_rg",0.243620009465394,"2-variate xAM",2,"50%"
108,0,"2xAM","he_rg",-0.00282174171083442,"2-variate xAM",2,"39%"
108,1,"2xAM","he_rg",0.0938902003999442,"2-variate xAM",2,"39%"
108,2,"2xAM","he_rg",0.164697572030116,"2-variate xAM",2,"39%"
108,3,"2xAM","he_rg",0.164120704014722,"2-variate xAM",2,"39%"
108,4,"2xAM","he_rg",0.215474757545753,"2-variate xAM",2,"39%"
108,5,"2xAM","he_rg",0.221930030150738,"2-variate xAM",2,"39%"
108,0,"2xAM","he_rg",0.000874450389695986,"2-variate xAM",2,"66%"
108,1,"2xAM","he_rg",0.0968898045881755,"2-variate xAM",2,"66%"
108,2,"2xAM","he_rg",0.139094026845839,"2-variate xAM",2,"66%"
108,3,"2xAM","he_rg",0.186526642612415,"2-variate xAM",2,"66%"
108,4,"2xAM","he_rg",0.157177107846721,"2-variate xAM",2,"66%"
108,5,"2xAM","he_rg",0.215775194293613,"2-variate xAM",2,"66%"
108,0,"5xAM","he_rg",0.000398451040966095,"5-variate xAM",5,"66%"
108,1,"5xAM","he_rg",0.104848372455063,"5-variate xAM",5,"66%"
108,2,"5xAM","he_rg",0.188027331549076,"5-variate xAM",5,"66%"
108,3,"5xAM","he_rg",0.241354724020443,"5-variate xAM",5,"66%"
108,4,"5xAM","he_rg",0.271652216041093,"5-variate xAM",5,"66%"
108,5,"5xAM","he_rg",0.312411514553786,"5-variate xAM",5,"66%"
108,0,"5xAM","he_rg",-4.96162296675087e-05,"5-variate xAM",5,"50%"
108,1,"5xAM","he_rg",0.103181013357471,"5-variate xAM",5,"50%"
108,2,"5xAM","he_rg",0.181392167461361,"5-variate xAM",5,"50%"
108,3,"5xAM","he_rg",0.237672506266349,"5-variate xAM",5,"50%"
108,4,"5xAM","he_rg",0.27564425239513,"5-variate xAM",5,"50%"
108,5,"5xAM","he_rg",0.282416110114985,"5-variate xAM",5,"50%"
108,0,"5xAM","he_rg",-0.0014306318508223,"5-variate xAM",5,"39%"
108,1,"5xAM","he_rg",0.098440947174653,"5-variate xAM",5,"39%"
108,2,"5xAM","he_rg",0.171153368578755,"5-variate xAM",5,"39%"
108,3,"5xAM","he_rg",0.227387008951177,"5-variate xAM",5,"39%"
108,4,"5xAM","he_rg",0.255900830877836,"5-variate xAM",5,"39%"
108,5,"5xAM","he_rg",0.279265364756194,"5-variate xAM",5,"39%"
109,0,"2xAM","he_rg",0.00312487680554377,"2-variate xAM",2,"50%"
109,1,"2xAM","he_rg",0.0895598158851688,"2-variate xAM",2,"50%"
109,2,"2xAM","he_rg",0.144602062180036,"2-variate xAM",2,"50%"
109,3,"2xAM","he_rg",0.175712991042155,"2-variate xAM",2,"50%"
109,4,"2xAM","he_rg",0.172757636824322,"2-variate xAM",2,"50%"
109,5,"2xAM","he_rg",0.232512483398865,"2-variate xAM",2,"50%"
109,0,"2xAM","he_rg",-0.00415474676351382,"2-variate xAM",2,"39%"
109,1,"2xAM","he_rg",0.0897884299905452,"2-variate xAM",2,"39%"
109,2,"2xAM","he_rg",0.145318548262284,"2-variate xAM",2,"39%"
109,3,"2xAM","he_rg",0.185633967685075,"2-variate xAM",2,"39%"
109,4,"2xAM","he_rg",0.219635471656603,"2-variate xAM",2,"39%"
109,5,"2xAM","he_rg",0.184140316479605,"2-variate xAM",2,"39%"
109,0,"2xAM","he_rg",0.00462653130242593,"2-variate xAM",2,"66%"
109,1,"2xAM","he_rg",0.100784363933421,"2-variate xAM",2,"66%"
109,2,"2xAM","he_rg",0.162796280037073,"2-variate xAM",2,"66%"
109,3,"2xAM","he_rg",0.184129682046339,"2-variate xAM",2,"66%"
109,4,"2xAM","he_rg",0.205068591358101,"2-variate xAM",2,"66%"
109,5,"2xAM","he_rg",0.220963826991869,"2-variate xAM",2,"66%"
109,0,"5xAM","he_rg",0.000750775866449172,"5-variate xAM",5,"66%"
109,1,"5xAM","he_rg",0.102039530621931,"5-variate xAM",5,"66%"
109,2,"5xAM","he_rg",0.178224179051497,"5-variate xAM",5,"66%"
109,3,"5xAM","he_rg",0.233027257017539,"5-variate xAM",5,"66%"
109,4,"5xAM","he_rg",0.270268464804371,"5-variate xAM",5,"66%"
109,5,"5xAM","he_rg",0.282645278149229,"5-variate xAM",5,"66%"
109,0,"5xAM","he_rg",0.00151882648851549,"5-variate xAM",5,"50%"
109,1,"5xAM","he_rg",0.101972960720166,"5-variate xAM",5,"50%"
109,2,"5xAM","he_rg",0.177323399275677,"5-variate xAM",5,"50%"
109,3,"5xAM","he_rg",0.225725342901805,"5-variate xAM",5,"50%"
109,4,"5xAM","he_rg",0.268317842754171,"5-variate xAM",5,"50%"
109,5,"5xAM","he_rg",0.308454711934157,"5-variate xAM",5,"50%"
109,0,"5xAM","he_rg",0.000361465583118678,"5-variate xAM",5,"39%"
109,1,"5xAM","he_rg",0.100782291404276,"5-variate xAM",5,"39%"
109,2,"5xAM","he_rg",0.174806939923159,"5-variate xAM",5,"39%"
109,3,"5xAM","he_rg",0.224726456418881,"5-variate xAM",5,"39%"
109,4,"5xAM","he_rg",0.25950800168009,"5-variate xAM",5,"39%"
109,5,"5xAM","he_rg",0.282292831270453,"5-variate xAM",5,"39%"
11,0,"2xAM","he_rg",-0.00143582694779823,"2-variate xAM",2,"50%"
11,1,"2xAM","he_rg",0.0931063788698414,"2-variate xAM",2,"50%"
11,2,"2xAM","he_rg",0.137822165158653,"2-variate xAM",2,"50%"
11,3,"2xAM","he_rg",0.158224181355494,"2-variate xAM",2,"50%"
11,4,"2xAM","he_rg",0.180553737434753,"2-variate xAM",2,"50%"
11,5,"2xAM","he_rg",0.230817208856007,"2-variate xAM",2,"50%"
11,0,"2xAM","he_rg",0.00489907205285873,"2-variate xAM",2,"39%"
11,1,"2xAM","he_rg",0.0971755749168359,"2-variate xAM",2,"39%"
11,2,"2xAM","he_rg",0.159495452662143,"2-variate xAM",2,"39%"
11,3,"2xAM","he_rg",0.196506560236915,"2-variate xAM",2,"39%"
11,4,"2xAM","he_rg",0.170233505793861,"2-variate xAM",2,"39%"
11,5,"2xAM","he_rg",0.215068232209461,"2-variate xAM",2,"39%"
11,0,"2xAM","he_rg",-0.000367015466182175,"2-variate xAM",2,"66%"
11,1,"2xAM","he_rg",0.0959345307488757,"2-variate xAM",2,"66%"
11,2,"2xAM","he_rg",0.13713165025675,"2-variate xAM",2,"66%"
11,3,"2xAM","he_rg",0.182243627028685,"2-variate xAM",2,"66%"
11,4,"2xAM","he_rg",0.222658417085285,"2-variate xAM",2,"66%"
11,5,"2xAM","he_rg",0.204061772093666,"2-variate xAM",2,"66%"
11,0,"5xAM","he_rg",-0.000347121334643871,"5-variate xAM",5,"66%"
11,1,"5xAM","he_rg",0.102690645881169,"5-variate xAM",5,"66%"
11,2,"5xAM","he_rg",0.18419298886083,"5-variate xAM",5,"66%"
11,3,"5xAM","he_rg",0.246162159368329,"5-variate xAM",5,"66%"
11,4,"5xAM","he_rg",0.273098480584213,"5-variate xAM",5,"66%"
11,5,"5xAM","he_rg",0.295580334051944,"5-variate xAM",5,"66%"
11,0,"5xAM","he_rg",0.00143557715334975,"5-variate xAM",5,"50%"
11,1,"5xAM","he_rg",0.102631831203034,"5-variate xAM",5,"50%"
11,2,"5xAM","he_rg",0.179677229210453,"5-variate xAM",5,"50%"
11,3,"5xAM","he_rg",0.243652603263587,"5-variate xAM",5,"50%"
11,4,"5xAM","he_rg",0.264472670509682,"5-variate xAM",5,"50%"
11,5,"5xAM","he_rg",0.291541626503393,"5-variate xAM",5,"50%"
11,0,"5xAM","he_rg",0.000738062533374717,"5-variate xAM",5,"39%"
11,1,"5xAM","he_rg",0.102766895836549,"5-variate xAM",5,"39%"
11,2,"5xAM","he_rg",0.172109767040141,"5-variate xAM",5,"39%"
11,3,"5xAM","he_rg",0.228882051869807,"5-variate xAM",5,"39%"
11,4,"5xAM","he_rg",0.274509033997067,"5-variate xAM",5,"39%"
11,5,"5xAM","he_rg",0.28328990353051,"5-variate xAM",5,"39%"
110,0,"2xAM","he_rg",0.000109415615902362,"2-variate xAM",2,"50%"
110,1,"2xAM","he_rg",0.0988947880010399,"2-variate xAM",2,"50%"
110,2,"2xAM","he_rg",0.138456054198518,"2-variate xAM",2,"50%"
110,3,"2xAM","he_rg",0.195196802709564,"2-variate xAM",2,"50%"
110,4,"2xAM","he_rg",0.192154115327284,"2-variate xAM",2,"50%"
110,5,"2xAM","he_rg",0.183922552100411,"2-variate xAM",2,"50%"
110,0,"2xAM","he_rg",0.00380271370886419,"2-variate xAM",2,"39%"
110,1,"2xAM","he_rg",0.0969556384115993,"2-variate xAM",2,"39%"
110,2,"2xAM","he_rg",0.148862914275667,"2-variate xAM",2,"39%"
110,3,"2xAM","he_rg",0.137101009831167,"2-variate xAM",2,"39%"
110,4,"2xAM","he_rg",0.161354631466018,"2-variate xAM",2,"39%"
110,5,"2xAM","he_rg",0.176177752913489,"2-variate xAM",2,"39%"
110,0,"2xAM","he_rg",-0.000422909733378872,"2-variate xAM",2,"66%"
110,1,"2xAM","he_rg",0.09643562039516,"2-variate xAM",2,"66%"
110,2,"2xAM","he_rg",0.155114507880411,"2-variate xAM",2,"66%"
110,3,"2xAM","he_rg",0.185631447483283,"2-variate xAM",2,"66%"
110,4,"2xAM","he_rg",0.211974523977368,"2-variate xAM",2,"66%"
110,5,"2xAM","he_rg",0.204387567054922,"2-variate xAM",2,"66%"
110,0,"5xAM","he_rg",-0.000357902917367259,"5-variate xAM",5,"66%"
110,1,"5xAM","he_rg",0.0972884385288814,"5-variate xAM",5,"66%"
110,2,"5xAM","he_rg",0.171736674490587,"5-variate xAM",5,"66%"
110,3,"5xAM","he_rg",0.22719247578008,"5-variate xAM",5,"66%"
110,4,"5xAM","he_rg",0.266896313931073,"5-variate xAM",5,"66%"
110,5,"5xAM","he_rg",0.309265167689088,"5-variate xAM",5,"66%"
110,0,"5xAM","he_rg",0.00368978555642569,"5-variate xAM",5,"50%"
110,1,"5xAM","he_rg",0.105006215068006,"5-variate xAM",5,"50%"
110,2,"5xAM","he_rg",0.189135203019674,"5-variate xAM",5,"50%"
110,3,"5xAM","he_rg",0.237471125019831,"5-variate xAM",5,"50%"
110,4,"5xAM","he_rg",0.272847110931008,"5-variate xAM",5,"50%"
110,5,"5xAM","he_rg",0.296855465477461,"5-variate xAM",5,"50%"
110,0,"5xAM","he_rg",-0.0052040633272857,"5-variate xAM",5,"39%"
110,1,"5xAM","he_rg",0.092898874347299,"5-variate xAM",5,"39%"
110,2,"5xAM","he_rg",0.182020021406958,"5-variate xAM",5,"39%"
110,3,"5xAM","he_rg",0.234506554999672,"5-variate xAM",5,"39%"
110,4,"5xAM","he_rg",0.271036613316422,"5-variate xAM",5,"39%"
110,5,"5xAM","he_rg",0.293057803591429,"5-variate xAM",5,"39%"
111,0,"2xAM","he_rg",0.0043042308974329,"2-variate xAM",2,"50%"
111,1,"2xAM","he_rg",0.0923642185038231,"2-variate xAM",2,"50%"
111,2,"2xAM","he_rg",0.1732852202682,"2-variate xAM",2,"50%"
111,3,"2xAM","he_rg",0.187462237464875,"2-variate xAM",2,"50%"
111,4,"2xAM","he_rg",0.218800096601164,"2-variate xAM",2,"50%"
111,5,"2xAM","he_rg",0.173682673110991,"2-variate xAM",2,"50%"
111,0,"2xAM","he_rg",0.00419004199920539,"2-variate xAM",2,"39%"
111,1,"2xAM","he_rg",0.0979974142449511,"2-variate xAM",2,"39%"
111,2,"2xAM","he_rg",0.158922874631554,"2-variate xAM",2,"39%"
111,3,"2xAM","he_rg",0.207474733618467,"2-variate xAM",2,"39%"
111,4,"2xAM","he_rg",0.217120752467064,"2-variate xAM",2,"39%"
111,5,"2xAM","he_rg",0.246674226867132,"2-variate xAM",2,"39%"
111,0,"2xAM","he_rg",-0.00434847004412791,"2-variate xAM",2,"66%"
111,1,"2xAM","he_rg",0.0740762779879418,"2-variate xAM",2,"66%"
111,2,"2xAM","he_rg",0.132434705835435,"2-variate xAM",2,"66%"
111,3,"2xAM","he_rg",0.172360319052025,"2-variate xAM",2,"66%"
111,4,"2xAM","he_rg",0.184442784252184,"2-variate xAM",2,"66%"
111,5,"2xAM","he_rg",0.194081487553382,"2-variate xAM",2,"66%"
111,0,"5xAM","he_rg",0.00124777321458304,"5-variate xAM",5,"66%"
111,1,"5xAM","he_rg",0.103016343800146,"5-variate xAM",5,"66%"
111,2,"5xAM","he_rg",0.182396798989302,"5-variate xAM",5,"66%"
111,3,"5xAM","he_rg",0.229626024614826,"5-variate xAM",5,"66%"
111,4,"5xAM","he_rg",0.268415078735842,"5-variate xAM",5,"66%"
111,5,"5xAM","he_rg",0.313287778934203,"5-variate xAM",5,"66%"
111,0,"5xAM","he_rg",0.00159395051089065,"5-variate xAM",5,"50%"
111,1,"5xAM","he_rg",0.103953549283539,"5-variate xAM",5,"50%"
111,2,"5xAM","he_rg",0.183759126810451,"5-variate xAM",5,"50%"
111,3,"5xAM","he_rg",0.237888996683486,"5-variate xAM",5,"50%"
111,4,"5xAM","he_rg",0.276005386334911,"5-variate xAM",5,"50%"
111,5,"5xAM","he_rg",0.307625728243834,"5-variate xAM",5,"50%"
111,0,"5xAM","he_rg",-0.000562796985143191,"5-variate xAM",5,"39%"
111,1,"5xAM","he_rg",0.100933035929734,"5-variate xAM",5,"39%"
111,2,"5xAM","he_rg",0.168212254360165,"5-variate xAM",5,"39%"
111,3,"5xAM","he_rg",0.237732527919526,"5-variate xAM",5,"39%"
111,4,"5xAM","he_rg",0.262187851784962,"5-variate xAM",5,"39%"
111,5,"5xAM","he_rg",0.294017602783586,"5-variate xAM",5,"39%"
112,0,"2xAM","he_rg",-0.000691812982347054,"2-variate xAM",2,"50%"
112,1,"2xAM","he_rg",0.0967814766513454,"2-variate xAM",2,"50%"
112,2,"2xAM","he_rg",0.129479017896928,"2-variate xAM",2,"50%"
112,3,"2xAM","he_rg",0.196443244842718,"2-variate xAM",2,"50%"
112,4,"2xAM","he_rg",0.191931931815387,"2-variate xAM",2,"50%"
112,5,"2xAM","he_rg",0.179282319923741,"2-variate xAM",2,"50%"
112,0,"2xAM","he_rg",-0.00141944541400519,"2-variate xAM",2,"39%"
112,1,"2xAM","he_rg",0.103286887960184,"2-variate xAM",2,"39%"
112,2,"2xAM","he_rg",0.159458800994142,"2-variate xAM",2,"39%"
112,3,"2xAM","he_rg",0.172624425504858,"2-variate xAM",2,"39%"
112,4,"2xAM","he_rg",0.204585555693004,"2-variate xAM",2,"39%"
112,5,"2xAM","he_rg",0.224581915761396,"2-variate xAM",2,"39%"
112,0,"2xAM","he_rg",0.00132518546203,"2-variate xAM",2,"66%"
112,1,"2xAM","he_rg",0.0889327299787055,"2-variate xAM",2,"66%"
112,2,"2xAM","he_rg",0.151285917873428,"2-variate xAM",2,"66%"
112,3,"2xAM","he_rg",0.169941763802935,"2-variate xAM",2,"66%"
112,4,"2xAM","he_rg",0.194521012229399,"2-variate xAM",2,"66%"
112,5,"2xAM","he_rg",0.197862868847347,"2-variate xAM",2,"66%"
112,0,"5xAM","he_rg",0.000651381744697196,"5-variate xAM",5,"66%"
112,1,"5xAM","he_rg",0.100814719807604,"5-variate xAM",5,"66%"
112,2,"5xAM","he_rg",0.174660336686319,"5-variate xAM",5,"66%"
112,3,"5xAM","he_rg",0.230179143169881,"5-variate xAM",5,"66%"
112,4,"5xAM","he_rg",0.276467180563131,"5-variate xAM",5,"66%"
112,5,"5xAM","he_rg",0.280052353676574,"5-variate xAM",5,"66%"
112,0,"5xAM","he_rg",0.000628176597805924,"5-variate xAM",5,"50%"
112,1,"5xAM","he_rg",0.0977978393004052,"5-variate xAM",5,"50%"
112,2,"5xAM","he_rg",0.177935445740723,"5-variate xAM",5,"50%"
112,3,"5xAM","he_rg",0.238276376889762,"5-variate xAM",5,"50%"
112,4,"5xAM","he_rg",0.27329940272574,"5-variate xAM",5,"50%"
112,5,"5xAM","he_rg",0.286804370062299,"5-variate xAM",5,"50%"
112,0,"5xAM","he_rg",-0.000231546787565964,"5-variate xAM",5,"39%"
112,1,"5xAM","he_rg",0.104590590273513,"5-variate xAM",5,"39%"
112,2,"5xAM","he_rg",0.180855735727603,"5-variate xAM",5,"39%"
112,3,"5xAM","he_rg",0.228392919980792,"5-variate xAM",5,"39%"
112,4,"5xAM","he_rg",0.266270627070494,"5-variate xAM",5,"39%"
112,5,"5xAM","he_rg",0.303832911427112,"5-variate xAM",5,"39%"
113,0,"2xAM","he_rg",0.000509490770901817,"2-variate xAM",2,"50%"
113,1,"2xAM","he_rg",0.089138049690561,"2-variate xAM",2,"50%"
113,2,"2xAM","he_rg",0.146185422810023,"2-variate xAM",2,"50%"
113,3,"2xAM","he_rg",0.17846711635039,"2-variate xAM",2,"50%"
113,4,"2xAM","he_rg",0.210456753113436,"2-variate xAM",2,"50%"
113,5,"2xAM","he_rg",0.203219110004651,"2-variate xAM",2,"50%"
113,0,"2xAM","he_rg",-0.000257730838117789,"2-variate xAM",2,"39%"
113,1,"2xAM","he_rg",0.0923339243588449,"2-variate xAM",2,"39%"
113,2,"2xAM","he_rg",0.157935682463233,"2-variate xAM",2,"39%"
113,3,"2xAM","he_rg",0.186672275753886,"2-variate xAM",2,"39%"
113,4,"2xAM","he_rg",0.191813813283983,"2-variate xAM",2,"39%"
113,5,"2xAM","he_rg",0.202253636283833,"2-variate xAM",2,"39%"
113,0,"2xAM","he_rg",-0.00559478496680524,"2-variate xAM",2,"66%"
113,1,"2xAM","he_rg",0.0950261491947003,"2-variate xAM",2,"66%"
113,2,"2xAM","he_rg",0.154593242951071,"2-variate xAM",2,"66%"
113,3,"2xAM","he_rg",0.185388831306358,"2-variate xAM",2,"66%"
113,4,"2xAM","he_rg",0.178932907209253,"2-variate xAM",2,"66%"
113,5,"2xAM","he_rg",0.17348644460699,"2-variate xAM",2,"66%"
113,0,"5xAM","he_rg",-0.000953726102706883,"5-variate xAM",5,"66%"
113,1,"5xAM","he_rg",0.102630830047862,"5-variate xAM",5,"66%"
113,2,"5xAM","he_rg",0.180120331807789,"5-variate xAM",5,"66%"
113,3,"5xAM","he_rg",0.247933473979756,"5-variate xAM",5,"66%"
113,4,"5xAM","he_rg",0.277468895157139,"5-variate xAM",5,"66%"
113,5,"5xAM","he_rg",0.308494397204342,"5-variate xAM",5,"66%"
113,0,"5xAM","he_rg",0.000284575309497761,"5-variate xAM",5,"50%"
113,1,"5xAM","he_rg",0.101651264714667,"5-variate xAM",5,"50%"
113,2,"5xAM","he_rg",0.179057744249148,"5-variate xAM",5,"50%"
113,3,"5xAM","he_rg",0.243699911532965,"5-variate xAM",5,"50%"
113,4,"5xAM","he_rg",0.274488986486254,"5-variate xAM",5,"50%"
113,5,"5xAM","he_rg",0.287480446216713,"5-variate xAM",5,"50%"
113,0,"5xAM","he_rg",-0.000276261163816808,"5-variate xAM",5,"39%"
113,1,"5xAM","he_rg",0.0961465093457925,"5-variate xAM",5,"39%"
113,2,"5xAM","he_rg",0.167976795731445,"5-variate xAM",5,"39%"
113,3,"5xAM","he_rg",0.220553148946915,"5-variate xAM",5,"39%"
113,4,"5xAM","he_rg",0.262452993348021,"5-variate xAM",5,"39%"
113,5,"5xAM","he_rg",0.275224951404169,"5-variate xAM",5,"39%"
114,0,"2xAM","he_rg",0.000811733436123483,"2-variate xAM",2,"50%"
114,1,"2xAM","he_rg",0.101212364535307,"2-variate xAM",2,"50%"
114,2,"2xAM","he_rg",0.142199961965067,"2-variate xAM",2,"50%"
114,3,"2xAM","he_rg",0.177251324732034,"2-variate xAM",2,"50%"
114,4,"2xAM","he_rg",0.194942974048467,"2-variate xAM",2,"50%"
114,5,"2xAM","he_rg",0.220410041889588,"2-variate xAM",2,"50%"
114,0,"2xAM","he_rg",-0.00901991449758818,"2-variate xAM",2,"39%"
114,1,"2xAM","he_rg",0.0934397975835164,"2-variate xAM",2,"39%"
114,2,"2xAM","he_rg",0.149945184546874,"2-variate xAM",2,"39%"
114,3,"2xAM","he_rg",0.182526122514248,"2-variate xAM",2,"39%"
114,4,"2xAM","he_rg",0.187528790564607,"2-variate xAM",2,"39%"
114,5,"2xAM","he_rg",0.18918255953133,"2-variate xAM",2,"39%"
114,0,"2xAM","he_rg",0.00164132977117848,"2-variate xAM",2,"66%"
114,1,"2xAM","he_rg",0.0959225030214778,"2-variate xAM",2,"66%"
114,2,"2xAM","he_rg",0.147382712844417,"2-variate xAM",2,"66%"
114,3,"2xAM","he_rg",0.186844659176478,"2-variate xAM",2,"66%"
114,4,"2xAM","he_rg",0.208123242624585,"2-variate xAM",2,"66%"
114,5,"2xAM","he_rg",0.257216281089039,"2-variate xAM",2,"66%"
114,0,"5xAM","he_rg",-0.00097528469661303,"5-variate xAM",5,"66%"
114,1,"5xAM","he_rg",0.0989610153972903,"5-variate xAM",5,"66%"
114,2,"5xAM","he_rg",0.172777349261881,"5-variate xAM",5,"66%"
114,3,"5xAM","he_rg",0.237455993677579,"5-variate xAM",5,"66%"
114,4,"5xAM","he_rg",0.271992733227026,"5-variate xAM",5,"66%"
114,5,"5xAM","he_rg",0.302592870303949,"5-variate xAM",5,"66%"
114,0,"5xAM","he_rg",-0.00187478793440067,"5-variate xAM",5,"50%"
114,1,"5xAM","he_rg",0.101113676735703,"5-variate xAM",5,"50%"
114,2,"5xAM","he_rg",0.188428584990958,"5-variate xAM",5,"50%"
114,3,"5xAM","he_rg",0.245493823740845,"5-variate xAM",5,"50%"
114,4,"5xAM","he_rg",0.273144364031394,"5-variate xAM",5,"50%"
114,5,"5xAM","he_rg",0.292706488565395,"5-variate xAM",5,"50%"
114,0,"5xAM","he_rg",0.00145334232610589,"5-variate xAM",5,"39%"
114,1,"5xAM","he_rg",0.0978711800223522,"5-variate xAM",5,"39%"
