"K","valence","vg","frac","ve","vt","theta","mu","phi","af","emean","eMEAN","ATE","eMEANhet","LATE","sibGWASbias"
1,1,0.5,0.01,0.3,0.1,-0.50000000000000003416681001484987615373565733820691,-1.4634084943332012918301865288373781005489801334444e16,5.435950999471862667712141236876868020782157257058e-17,0.01,1,0.,0.07071067811865475,0.,0.07071067811865475,0.
1,1,0.5,0.01,0.3,0.1,-0.49999999999999995759078748772279576095306460848965,1.1789891167048978000948529861157853243614816632088e16,7.6879409184364625867209327113228407473324196442774e-17,0.01,1,2.,0.07071067811865477,2.,0.07071067811865477,0.
1,1,0.5,0.01,0.3,0.1,-0.50000013107436025722561598900985986327104849708218,-3.8146276987938275462250476284998633943009150650635e6,-9.4793524311396085888710007791120290962053947775848e-9,0.01,1,0.9999997704289854,0.07071067744836346,0.7474126829765737,0.07071067761767043,1.6930697122052862e-10
1,1,0.5,0.01,0.3,0.1,0.0013280744362453427897026271513449636484360549370456,1.0000301114798471633435982311872387028382864725102,-1.7552926846356713403258958745631833997714924671083,0.01,1,1.002686340332911,-0.05374068092623537,1.0021972577396938,-0.05367997700421838,0.00006070392201699276
1,1,0.5,0.01,0.3,0.1,-0.078428910828568073121407271298972828563833910306821,1.0000174966526336397790035378263765182012644418978,0.26289293787348167370929586226379110655693320443792,0.01,1,0.843156930508679,0.08638440721073481,0.7948667953763648,0.08548672557105808,-0.0008976816396767395
1,1,0.5,0.01,0.3,0.1,-0.98282715290299155198387709950845556166107011802645,0.99987684354769708963385781354268566098625163991405,0.67630240793540513355877531041732411001463714692381,0.01,1,-0.9655353792475289,0.024537036505701763,-1.7687323394386039,-0.013873289393882186,-0.03841032589958395
1,-1,0.5,0.01,0.3,0.1,-0.49999995919150742823063545928708225684970519326908,-1.2252351618248493514497147372026370194016768304138e7,7.8849506636792271987029934102211877954987313109335e-8,0.05,-1,-1.,-0.07071067254315268,-0.9966739919036627,-0.07071067256169683,-1.8544152324828644e-11
1,-1,0.5,0.01,0.3,0.1,-0.49999995919149139070794498414822908990714836595266,-1.2252346803140718992611093030820278345332505682255e7,-7.8849546534225904229779505320649139114248409196507e-8,0.05,-1,-1.,-0.07071068369415966,-0.8071484621614218,-0.07071068261891496,1.0752446988337994e-9
1,-1,0.5,0.01,0.3,0.1,-0.50000004080851257962132463494326199235396891643682,1.2252345611089157713067324272599108091650737163692e7,7.8849520525807915454215557213132164994698201576939e-8,0.05,-1,-1.,-0.07071067254315168,-0.8071484696120024,-0.07071067361839597,-1.075244296377953e-9
1,-1,0.5,0.01,0.3,0.1,-0.50000004080852861717387705527521108796595796727724,1.2252340795977138122649272819593970354719041890036e7,-7.8849560423287502946027478699343384753210420832056e-8,0.05,-1,-1.0000000018626451,-0.07071068369416066,-0.9966739770025015,-0.07071068367561636,1.8544291102706723e-11
1,-1,0.5,0.01,0.3,0.1,-0.56115445150548204877115134267977542949661316917446,8.1760196958872023133329004574419136620386622267318,-0.10054250192167881941778113211497867333371622567332,0.05,-1,-1.,-0.0778201066092828,-0.9804088345237503,-0.07768082461928134,0.0001392819900014608
1,-1,0.5,0.01,0.3,0.1,-0.41105738459839432070057636787556465651897957774621,-5.6216021728429354074170508804221347301072060937085,-0.2528556909354586474407690990738109330754227717349,0.05,-1,-1.,-0.08859027549086201,-0.8047333840017634,-0.08509898701658013,0.0034912884742818867
1,-1,0.5,0.01,0.3,0.1,-0.080048870204183117511387464368305471809194242278447,-1.1906147275829533433969001398634107478757081003009,1.7162043852458109714394376984905287064946827005947,0.05,-1,-1.,0.050643297752285536,-1.0163843654435116,0.05263160564097812,0.0019883078886925865
1,-1,0.5,0.01,0.3,0.1,0.26462012204928496035516911341034786830646086729563,-0.65391948966753925360136819047355494988153883175468,1.4506981732645083689740640763397179654143306439618,0.05,-1,-1.,0.03186917345837234,-1.0026662372909318,0.03214267568394527,0.00027350222557293025
1,-1,0.5,0.01,0.3,0.1,-0.7579418052108058141835994532489696131250420744592,1.9384217288522480470565431898531261991540877982067,-0.14956346149182280603076138649796382781420000830219,0.05,-1,-0.9999999999999998,-0.08128641190251486,-0.8944169405962878,-0.0801697935741757,0.0011166183283391612
1,-1,0.5,0.01,0.3,0.1,0.08202517077694983421549299292377636712261512941641,-0.85906937552639895182678366047636662424914532963021,-0.087249551224082847015806897992144346045947609687121,0.05,-1,-1.,-0.07688015305125795,-1.0172976096317612,-0.07698687022027506,-0.00010671716901711203
1,1,0.5,0.01,0.3,0.1,-0.56112816018784456581378385807754842934916945106721,8.1795362147906720837434977960287160403550575988823,-0.10050330438841171771222861310748198016296955678176,0.05,-1,-1.0000000000000018,0.07781733492512492,-1.0195866213109568,0.07795653032078018,0.0001391953956552533
