"seed","dx1","dx2","rmate","vg1","vg2"
139,"ADHD","ALC",0.1449454025329,0.894453014146597,0.415600690409793
139,"ALC","SCZ",0.17142754390485,0.415600690409793,0.578577279310196
139,"SCZ","SCZ",0.303408106341389,0.578577279310196,0.578577279310196
139,"BIP","SCZ",0.159762605784087,0.657553665679495,0.578577279310196
139,"MDD","SCZ",0.144064563521849,0.318087448826673,0.578577279310196
139,"ANX","SCZ",0.174814709133497,0.52643030425384,0.578577279310196
139,"ADHD","SCZ",0.0900900526642897,0.894453014146597,0.578577279310196
139,"ALC","BIP",0.116551759623221,0.415600690409793,0.657553665679495
139,"SCZ","BIP",0.159762605784087,0.578577279310196,0.657553665679495
139,"BIP","BIP",0.122133538175352,0.657553665679495,0.657553665679495
139,"MDD","BIP",0.10065756428942,0.318087448826673,0.657553665679495
139,"ANX","BIP",0.0446693405703497,0.52643030425384,0.657553665679495
139,"ADHD","BIP",0.0723149316961225,0.894453014146597,0.657553665679495
139,"ALC","MDD",0.108265649555044,0.415600690409793,0.318087448826673
139,"SCZ","MDD",0.144064563521849,0.578577279310196,0.318087448826673
139,"BIP","MDD",0.10065756428942,0.657553665679495,0.318087448826673
139,"MDD","MDD",0.169534277164112,0.318087448826673,0.318087448826673
139,"ANX","MDD",0.183346961214927,0.52643030425384,0.318087448826673
139,"ADHD","MDD",0.138858265182453,0.894453014146597,0.318087448826673
139,"ALC","ANX",0.0724528545046877,0.415600690409793,0.52643030425384
139,"SCZ","ANX",0.174814709133497,0.578577279310196,0.52643030425384
139,"BIP","ANX",0.0446693405703497,0.657553665679495,0.52643030425384
139,"MDD","ANX",0.183346961214927,0.318087448826673,0.52643030425384
139,"ANX","ANX",0.338065822171837,0.52643030425384,0.52643030425384
139,"ADHD","ANX",0.125697772853793,0.894453014146597,0.52643030425384
139,"ALC","ADHD",0.1449454025329,0.415600690409793,0.894453014146597
139,"SCZ","ADHD",0.0900900526642897,0.578577279310196,0.894453014146597
139,"BIP","ADHD",0.0723149316961225,0.657553665679495,0.894453014146597
139,"MDD","ADHD",0.138858265182453,0.318087448826673,0.894453014146597
139,"ANX","ADHD",0.125697772853793,0.52643030425384,0.894453014146597
139,"ADHD","ADHD",0.324610093623085,0.894453014146597,0.894453014146597
140,"ALC","ALC",0.301693642271448,0.408369223878904,0.408369223878904
140,"SCZ","ALC",0.146775969275287,0.516286068261423,0.408369223878904
140,"BIP","ALC",0.119425832789332,0.331902769616047,0.408369223878904
140,"MDD","ALC",0.119646403166211,0.351169076288454,0.408369223878904
140,"ANX","ALC",0.0902111833585503,0.553739586402606,0.408369223878904
140,"ADHD","ALC",0.134639158310385,0.736982439496499,0.408369223878904
140,"ALC","SCZ",0.146775969275287,0.408369223878904,0.516286068261423
140,"SCZ","SCZ",0.291341610954803,0.516286068261423,0.516286068261423
140,"BIP","SCZ",0.170776775178105,0.331902769616047,0.516286068261423
140,"MDD","SCZ",0.147820563056262,0.351169076288454,0.516286068261423
140,"ANX","SCZ",0.18364996232749,0.553739586402606,0.516286068261423
140,"ADHD","SCZ",0.0921488532655843,0.736982439496499,0.516286068261423
140,"ALC","BIP",0.119425832789332,0.408369223878904,0.331902769616047
140,"SCZ","BIP",0.170776775178105,0.516286068261423,0.331902769616047
140,"BIP","BIP",0.131551084473223,0.331902769616047,0.331902769616047
140,"MDD","BIP",0.0903579665003333,0.351169076288454,0.331902769616047
140,"ANX","BIP",0.0411006152235581,0.553739586402606,0.331902769616047
140,"ADHD","BIP",0.10631321695091,0.736982439496499,0.331902769616047
140,"ALC","MDD",0.119646403166211,0.408369223878904,0.351169076288454
140,"SCZ","MDD",0.147820563056262,0.516286068261423,0.351169076288454
140,"BIP","MDD",0.0903579665003333,0.331902769616047,0.351169076288454
140,"MDD","MDD",0.172833312719105,0.351169076288454,0.351169076288454
140,"ANX","MDD",0.177257093046998,0.553739586402606,0.351169076288454
140,"ADHD","MDD",0.157381901594115,0.736982439496499,0.351169076288454
140,"ALC","ANX",0.0902111833585503,0.408369223878904,0.553739586402606
140,"SCZ","ANX",0.18364996232749,0.516286068261423,0.553739586402606
140,"BIP","ANX",0.0411006152235581,0.331902769616047,0.553739586402606
140,"MDD","ANX",0.177257093046998,0.351169076288454,0.553739586402606
140,"ANX","ANX",0.335778596976275,0.553739586402606,0.553739586402606
140,"ADHD","ANX",0.133668641005545,0.736982439496499,0.553739586402606
140,"ALC","ADHD",0.134639158310385,0.408369223878904,0.736982439496499
140,"SCZ","ADHD",0.0921488532655843,0.516286068261423,0.736982439496499
140,"BIP","ADHD",0.10631321695091,0.331902769616047,0.736982439496499
140,"MDD","ADHD",0.157381901594115,0.351169076288454,0.736982439496499
140,"ANX","ADHD",0.133668641005545,0.553739586402606,0.736982439496499
140,"ADHD","ADHD",0.369469131112713,0.736982439496499,0.736982439496499
141,"ALC","ALC",0.297821066834264,0.455368045733815,0.455368045733815
141,"SCZ","ALC",0.128896446931106,0.575150159202663,0.455368045733815
141,"BIP","ALC",0.113091501969731,0.800501512940756,0.455368045733815
141,"MDD","ALC",0.119048813136258,0.33560188282935,0.455368045733815
141,"ANX","ALC",0.0800117559543715,0.678656104048645,0.455368045733815
141,"ADHD","ALC",0.133995957699684,0.950223837315278,0.455368045733815
141,"ALC","SCZ",0.128896446931106,0.455368045733815,0.575150159202663
141,"SCZ","SCZ",0.266030028367859,0.575150159202663,0.575150159202663
141,"BIP","SCZ",0.131939505987462,0.800501512940756,0.575150159202663
141,"MDD","SCZ",0.132831154880731,0.33560188282935,0.575150159202663
141,"ANX","SCZ",0.173988712774557,0.678656104048645,0.575150159202663
141,"ADHD","SCZ",0.114847778698806,0.950223837315278,0.575150159202663
141,"ALC","BIP",0.113091501969731,0.455368045733815,0.800501512940756
141,"SCZ","BIP",0.131939505987462,0.575150159202663,0.800501512940756
141,"BIP","BIP",0.117438114034886,0.800501512940756,0.800501512940756
141,"MDD","BIP",0.108493653657482,0.33560188282935,0.800501512940756
141,"ANX","BIP",0.0464686252894415,0.678656104048645,0.800501512940756
141,"ADHD","BIP",0.0870531999455985,0.950223837315278,0.800501512940756
141,"ALC","MDD",0.119048813136258,0.455368045733815,0.33560188282935
141,"SCZ","MDD",0.132831154880731,0.575150159202663,0.33560188282935
141,"BIP","MDD",0.108493653657482,0.800501512940756,0.33560188282935
141,"MDD","MDD",0.16976750151083,0.33560188282935,0.33560188282935
141,"ANX","MDD",0.181474817289106,0.678656104048645,0.33560188282935
141,"ADHD","MDD",0.155806083953552,0.950223837315278,0.33560188282935
141,"ALC","ANX",0.0800117559543715,0.455368045733815,0.678656104048645
141,"SCZ","ANX",0.173988712774557,0.575150159202663,0.678656104048645
141,"BIP","ANX",0.0464686252894415,0.800501512940756,0.678656104048645
141,"MDD","ANX",0.181474817289106,0.33560188282935,0.678656104048645
141,"ANX","ANX",0.341267251439405,0.678656104048645,0.678656104048645
141,"ADHD","ANX",0.132139886075613,0.950223837315278,0.678656104048645
141,"ALC","ADHD",0.133995957699684,0.455368045733815,0.950223837315278
141,"SCZ","ADHD",0.114847778698806,0.575150159202663,0.950223837315278
141,"BIP","ADHD",0.0870531999455985,0.800501512940756,0.950223837315278
141,"MDD","ADHD",0.155806083953552,0.33560188282935,0.950223837315278
141,"ANX","ADHD",0.132139886075613,0.678656104048645,0.950223837315278
141,"ADHD","ADHD",0.312365074761195,0.950223837315278,0.950223837315278
142,"ALC","ALC",0.299539783136472,0.456124752796865,0.456124752796865
142,"SCZ","ALC",0.155369029570768,0.533376950110949,0.456124752796865
142,"BIP","ALC",0.101727542362261,0.60655786248504,0.456124752796865
142,"MDD","ALC",0.117585918795575,0.335126165583864,0.456124752796865
142,"ANX","ALC",0.0871318678797122,0.517395567383964,0.456124752796865
142,"ADHD","ALC",0.132930183335236,0.665447606915763,0.456124752796865
142,"ALC","SCZ",0.155369029570768,0.456124752796865,0.533376950110949
142,"SCZ","SCZ",0.26620412601866,0.533376950110949,0.533376950110949
142,"BIP","SCZ",0.170913974409272,0.60655786248504,0.533376950110949
142,"MDD","SCZ",0.144168166043738,0.335126165583864,0.533376950110949
142,"ANX","SCZ",0.176304909827221,0.517395567383964,0.533376950110949
142,"ADHD","SCZ",0.140301242526443,0.665447606915763,0.533376950110949
142,"ALC","BIP",0.101727542362261,0.456124752796865,0.60655786248504
142,"SCZ","BIP",0.170913974409272,0.533376950110949,0.60655786248504
142,"BIP","BIP",0.0795368408979023,0.60655786248504,0.60655786248504
142,"MDD","BIP",0.095679048303606,0.335126165583864,0.60655786248504
142,"ANX","BIP",0.0512193653878168,0.517395567383964,0.60655786248504
142,"ADHD","BIP",0.162962485210891,0.665447606915763,0.60655786248504
142,"ALC","MDD",0.117585918795575,0.456124752796865,0.335126165583864
142,"SCZ","MDD",0.144168166043738,0.533376950110949,0.335126165583864
142,"BIP","MDD",0.095679048303606,0.60655786248504,0.335126165583864
142,"MDD","MDD",0.17883311145578,0.335126165583864,0.335126165583864
142,"ANX","MDD",0.188644850296861,0.517395567383964,0.335126165583864
142,"ADHD","MDD",0.165051681509295,0.665447606915763,0.335126165583864
142,"ALC","ANX",0.0871318678797122,0.456124752796865,0.517395567383964
142,"SCZ","ANX",0.176304909827221,0.533376950110949,0.517395567383964
142,"BIP","ANX",0.0512193653878168,0.60655786248504,0.517395567383964
142,"MDD","ANX",0.188644850296861,0.335126165583864,0.517395567383964
142,"ANX","ANX",0.344857591240321,0.517395567383964,0.517395567383964
142,"ADHD","ANX",0.130781723699689,0.665447606915763,0.517395567383964
142,"ALC","ADHD",0.132930183335236,0.456124752796865,0.665447606915763
142,"SCZ","ADHD",0.140301242526443,0.533376950110949,0.665447606915763
142,"BIP","ADHD",0.162962485210891,0.60655786248504,0.665447606915763
142,"MDD","ADHD",0.165051681509295,0.335126165583864,0.665447606915763
142,"ANX","ADHD",0.130781723699689,0.517395567383964,0.665447606915763
142,"ADHD","ADHD",0.368806257529606,0.665447606915763,0.665447606915763
143,"ALC","ALC",0.29771370406668,0.40481086023818,0.40481086023818
143,"SCZ","ALC",0.133134787511757,0.596934798037111,0.40481086023818
143,"BIP","ALC",0.110305434857138,0.418303354035507,0.40481086023818
143,"MDD","ALC",0.106978097521813,0.268452360428116,0.40481086023818
143,"ANX","ALC",0.0797661966126333,0.488564690883784,0.40481086023818
143,"ADHD","ALC",0.151725363631484,0.743049127911214,0.40481086023818
143,"ALC","SCZ",0.133134787511757,0.40481086023818,0.596934798037111
143,"SCZ","SCZ",0.290899094116597,0.596934798037111,0.596934798037111
143,"BIP","SCZ",0.123293463821773,0.418303354035507,0.596934798037111
143,"MDD","SCZ",0.140752287505317,0.268452360428116,0.596934798037111
143,"ANX","SCZ",0.181048345787049,0.488564690883784,0.596934798037111
143,"ADHD","SCZ",0.122710972890269,0.743049127911214,0.596934798037111
143,"ALC","BIP",0.110305434857138,0.40481086023818,0.418303354035507
143,"SCZ","BIP",0.123293463821773,0.596934798037111,0.418303354035507
143,"BIP","BIP",0.136395375676857,0.418303354035507,0.418303354035507
143,"MDD","BIP",0.0870138685464149,0.268452360428116,0.418303354035507
143,"ANX","BIP",0.0463760285809142,0.488564690883784,0.418303354035507
143,"ADHD","BIP",0.108796002835551,0.743049127911214,0.418303354035507
143,"ALC","MDD",0.106978097521813,0.40481086023818,0.268452360428116
143,"SCZ","MDD",0.140752287505317,0.596934798037111,0.268452360428116
143,"BIP","MDD",0.0870138685464149,0.418303354035507,0.268452360428116
143,"MDD","MDD",0.176926183206847,0.268452360428116,0.268452360428116
143,"ANX","MDD",0.192702731650286,0.488564690883784,0.268452360428116
143,"ADHD","MDD",0.170502175173288,0.743049127911214,0.268452360428116
143,"ALC","ANX",0.0797661966126333,0.40481086023818,0.488564690883784
143,"SCZ","ANX",0.181048345787049,0.596934798037111,0.488564690883784
143,"BIP","ANX",0.0463760285809142,0.418303354035507,0.488564690883784
143,"MDD","ANX",0.192702731650286,0.268452360428116,0.488564690883784
143,"ANX","ANX",0.351507155796345,0.488564690883784,0.488564690883784
143,"ADHD","ANX",0.113983747946406,0.743049127911214,0.488564690883784
143,"ALC","ADHD",0.151725363631484,0.40481086023818,0.743049127911214
143,"SCZ","ADHD",0.122710972890269,0.596934798037111,0.743049127911214
143,"BIP","ADHD",0.108796002835551,0.418303354035507,0.743049127911214
143,"MDD","ADHD",0.170502175173288,0.268452360428116,0.743049127911214
143,"ANX","ADHD",0.113983747946406,0.488564690883784,0.743049127911214
143,"ADHD","ADHD",0.331402031461609,0.743049127911214,0.743049127911214
144,"ALC","ALC",0.301420947607332,0.501575047554037,0.501575047554037
144,"SCZ","ALC",0.172790404341089,0.558747722661703,0.501575047554037
144,"BIP","ALC",0.134564872594487,0.485561641409556,0.501575047554037
144,"MDD","ALC",0.118198514347199,0.298280833238951,0.501575047554037
144,"ANX","ALC",0.078338461249757,0.574256530848411,0.501575047554037
144,"ADHD","ALC",0.156270787130134,0.680457842640316,0.501575047554037
144,"ALC","SCZ",0.172790404341089,0.501575047554037,0.558747722661703
144,"SCZ","SCZ",0.287416405158485,0.558747722661703,0.558747722661703
144,"BIP","SCZ",0.121662954010122,0.485561641409556,0.558747722661703
144,"MDD","SCZ",0.146276966145102,0.298280833238951,0.558747722661703
144,"ANX","SCZ",0.180353776483053,0.574256530848411,0.558747722661703
144,"ADHD","SCZ",0.114874879183386,0.680457842640316,0.558747722661703
144,"ALC","BIP",0.134564872594487,0.501575047554037,0.485561641409556
144,"SCZ","BIP",0.121662954010122,0.558747722661703,0.485561641409556
144,"BIP","BIP",0.145772268940647,0.485561641409556,0.485561641409556
144,"MDD","BIP",0.102501550571963,0.298280833238951,0.485561641409556
144,"ANX","BIP",0.062636067294641,0.574256530848411,0.485561641409556
144,"ADHD","BIP",0.135467875808818,0.680457842640316,0.485561641409556
144,"ALC","MDD",0.118198514347199,0.501575047554037,0.298280833238951
144,"SCZ","MDD",0.146276966145102,0.558747722661703,0.298280833238951
144,"BIP","MDD",0.102501550571963,0.485561641409556,0.298280833238951
144,"MDD","MDD",0.175523411109113,0.298280833238951,0.298280833238951
144,"ANX","MDD",0.189303226453746,0.574256530848411,0.298280833238951
144,"ADHD","MDD",0.141457183480037,0.680457842640316,0.298280833238951
144,"ALC","ANX",0.078338461249757,0.501575047554037,0.574256530848411
144,"SCZ","ANX",0.180353776483053,0.558747722661703,0.574256530848411
144,"BIP","ANX",0.062636067294641,0.485561641409556,0.574256530848411
144,"MDD","ANX",0.189303226453746,0.298280833238951,0.574256530848411
144,"ANX","ANX",0.350083085402806,0.574256530848411,0.574256530848411
144,"ADHD","ANX",0.0931018910213971,0.680457842640316,0.574256530848411
144,"ALC","ADHD",0.156270787130134,0.501575047554037,0.680457842640316
144,"SCZ","ADHD",0.114874879183386,0.558747722661703,0.680457842640316
144,"BIP","ADHD",0.135467875808818,0.485561641409556,0.680457842640316
144,"MDD","ADHD",0.141457183480037,0.298280833238951,0.680457842640316
144,"ANX","ADHD",0.0931018910213971,0.574256530848411,0.680457842640316
144,"ADHD","ADHD",0.309654837167515,0.680457842640316,0.680457842640316
145,"ALC","ALC",0.305942916762978,0.471782525006762,0.471782525006762
145,"SCZ","ALC",0.163295555891512,0.57796253679695,0.471782525006762
145,"BIP","ALC",0.0966839911843086,0.530146300145328,0.471782525006762
145,"MDD","ALC",0.116934176724135,0.313643985109139,0.471782525006762
145,"ANX","ALC",0.0889234918092315,0.580274881487719,0.471782525006762
145,"ADHD","ALC",0.151807721494101,0.668356092469093,0.471782525006762
145,"ALC","SCZ",0.163295555891512,0.471782525006762,0.57796253679695
145,"SCZ","SCZ",0.29347553490427,0.57796253679695,0.57796253679695
145,"BIP","SCZ",0.14677397410058,0.530146300145328,0.57796253679695
145,"MDD","SCZ",0.138985608669889,0.313643985109139,0.57796253679695
145,"ANX","SCZ",0.172939214644016,0.580274881487719,0.57796253679695
145,"ADHD","SCZ",0.0864432346922597,0.668356092469093,0.57796253679695
145,"ALC","BIP",0.0966839911843086,0.471782525006762,0.530146300145328
145,"SCZ","BIP",0.14677397410058,0.57796253679695,0.530146300145328
145,"BIP","BIP",0.134131850860479,0.530146300145328,0.530146300145328
145,"MDD","BIP",0.0824276311197198,0.313643985109139,0.530146300145328
145,"ANX","BIP",0.06135372116077,0.580274881487719,0.530146300145328
145,"ADHD","BIP",0.120719813400166,0.668356092469093,0.530146300145328
145,"ALC","MDD",0.116934176724135,0.471782525006762,0.313643985109139
145,"SCZ","MDD",0.138985608669889,0.57796253679695,0.313643985109139
145,"BIP","MDD",0.0824276311197198,0.530146300145328,0.313643985109139
145,"MDD","MDD",0.160247654736229,0.313643985109139,0.313643985109139
145,"ANX","MDD",0.180455281789812,0.580274881487719,0.313643985109139
145,"ADHD","MDD",0.138005815643406,0.668356092469093,0.313643985109139
145,"ALC","ANX",0.0889234918092315,0.471782525006762,0.580274881487719
145,"SCZ","ANX",0.172939214644016,0.57796253679695,0.580274881487719
145,"BIP","ANX",0.06135372116077,0.530146300145328,0.580274881487719
145,"MDD","ANX",0.180455281789812,0.313643985109139,0.580274881487719
145,"ANX","ANX",0.339568094068783,0.580274881487719,0.580274881487719
145,"ADHD","ANX",0.119715416903849,0.668356092469093,0.580274881487719
145,"ALC","ADHD",0.151807721494101,0.471782525006762,0.668356092469093
145,"SCZ","ADHD",0.0864432346922597,0.57796253679695,0.668356092469093
145,"BIP","ADHD",0.120719813400166,0.530146300145328,0.668356092469093
145,"MDD","ADHD",0.138005815643406,0.313643985109139,0.668356092469093
145,"ANX","ADHD",0.119715416903849,0.580274881487719,0.668356092469093
145,"ADHD","ADHD",0.327790419843609,0.668356092469093,0.668356092469093
146,"ALC","ALC",0.292651726081232,0.368204290399099,0.368204290399099
146,"SCZ","ALC",0.153554936980284,0.530847362838612,0.368204290399099
146,"BIP","ALC",0.122473273792212,0.336552724349885,0.368204290399099
146,"MDD","ALC",0.110183698509358,0.252401228923724,0.368204290399099
146,"ANX","ALC",0.0797489893866024,0.511109413091006,0.368204290399099
146,"ADHD","ALC",0.157424365287935,0.830857989375526,0.368204290399099
146,"ALC","SCZ",0.153554936980284,0.368204290399099,0.530847362838612
146,"SCZ","SCZ",0.333612483565021,0.530847362838612,0.530847362838612
146,"BIP","SCZ",0.157540040034361,0.336552724349885,0.530847362838612
146,"MDD","SCZ",0.16198881280711,0.252401228923724,0.530847362838612
146,"ANX","SCZ",0.205922629832703,0.511109413091006,0.530847362838612
146,"ADHD","SCZ",0.160711006796879,0.830857989375526,0.530847362838612
146,"ALC","BIP",0.122473273792212,0.368204290399099,0.336552724349885
146,"SCZ","BIP",0.157540040034361,0.530847362838612,0.336552724349885
146,"BIP","BIP",0.127452171645592,0.336552724349885,0.336552724349885
146,"MDD","BIP",0.0940544359423788,0.252401228923724,0.336552724349885
146,"ANX","BIP",0.0559208735353329,0.511109413091006,0.336552724349885
146,"ADHD","BIP",0.148637927666535,0.830857989375526,0.336552724349885
146,"ALC","MDD",0.110183698509358,0.368204290399099,0.252401228923724
146,"SCZ","MDD",0.16198881280711,0.530847362838612,0.252401228923724
146,"BIP","MDD",0.0940544359423788,0.336552724349885,0.252401228923724
146,"MDD","MDD",0.175029995109205,0.252401228923724,0.252401228923724
146,"ANX","MDD",0.177282199629284,0.511109413091006,0.252401228923724
146,"ADHD","MDD",0.165401821130611,0.830857989375526,0.252401228923724
146,"ALC","ANX",0.0797489893866024,0.368204290399099,0.511109413091006
146,"SCZ","ANX",0.205922629832703,0.530847362838612,0.511109413091006
146,"BIP","ANX",0.0559208735353329,0.336552724349885,0.511109413091006
146,"MDD","ANX",0.177282199629284,0.252401228923724,0.511109413091006
146,"ANX","ANX",0.333451460747257,0.511109413091006,0.511109413091006
146,"ADHD","ANX",0.137745576715171,0.830857989375526,0.511109413091006
146,"ALC","ADHD",0.157424365287935,0.368204290399099,0.830857989375526
146,"SCZ","ADHD",0.160711006796879,0.530847362838612,0.830857989375526
146,"BIP","ADHD",0.148637927666535,0.336552724349885,0.830857989375526
146,"MDD","ADHD",0.165401821130611,0.252401228923724,0.830857989375526
146,"ANX","ADHD",0.137745576715171,0.511109413091006,0.830857989375526
146,"ADHD","ADHD",0.35209328560181,0.830857989375526,0.830857989375526
147,"ALC","ALC",0.304469070788141,0.413347525057748,0.413347525057748
147,"SCZ","ALC",0.152403086119159,0.584477456849609,0.413347525057748
147,"BIP","ALC",0.121096958207936,0.466867495525947,0.413347525057748
147,"MDD","ALC",0.11736298863782,0.316772622759839,0.413347525057748
147,"ANX","ALC",0.0766004482412628,0.509699365464166,0.413347525057748
147,"ADHD","ALC",0.155744898176759,0.616827364147067,0.413347525057748
147,"ALC","SCZ",0.152403086119159,0.413347525057748,0.584477456849609
147,"SCZ","SCZ",0.30722073304363,0.584477456849609,0.584477456849609
147,"BIP","SCZ",0.198188938891047,0.466867495525947,0.584477456849609
147,"MDD","SCZ",0.143196773078944,0.316772622759839,0.584477456849609
147,"ANX","SCZ",0.153844732615349,0.509699365464166,0.584477456849609
147,"ADHD","SCZ",0.103890307539086,0.616827364147067,0.584477456849609
147,"ALC","BIP",0.121096958207936,0.413347525057748,0.466867495525947
147,"SCZ","BIP",0.198188938891047,0.584477456849609,0.466867495525947
147,"BIP","BIP",0.109325087759934,0.466867495525947,0.466867495525947
147,"MDD","BIP",0.101464246122975,0.316772622759839,0.466867495525947
147,"ANX","BIP",0.0525510390818816,0.509699365464166,0.466867495525947
147,"ADHD","BIP",0.0719835574621544,0.616827364147067,0.466867495525947
147,"ALC","MDD",0.11736298863782,0.413347525057748,0.316772622759839
147,"SCZ","MDD",0.143196773078944,0.584477456849609,0.316772622759839
147,"BIP","MDD",0.101464246122975,0.466867495525947,0.316772622759839
147,"MDD","MDD",0.179425191507917,0.316772622759839,0.316772622759839
147,"ANX","MDD",0.190298120020702,0.509699365464166,0.316772622759839
147,"ADHD","MDD",0.149804131540765,0.616827364147067,0.316772622759839
147,"ALC","ANX",0.0766004482412628,0.413347525057748,0.509699365464166
147,"SCZ","ANX",0.153844732615349,0.584477456849609,0.509699365464166
147,"BIP","ANX",0.0525510390818816,0.466867495525947,0.509699365464166
147,"MDD","ANX",0.190298120020702,0.316772622759839,0.509699365464166
147,"ANX","ANX",0.345784079193678,0.509699365464166,0.509699365464166
147,"ADHD","ANX",0.123447226790297,0.616827364147067,0.509699365464166
147,"ALC","ADHD",0.155744898176759,0.413347525057748,0.616827364147067
147,"SCZ","ADHD",0.103890307539086,0.584477456849609,0.616827364147067
147,"BIP","ADHD",0.0719835574621544,0.466867495525947,0.616827364147067
147,"MDD","ADHD",0.149804131540765,0.316772622759839,0.616827364147067
147,"ANX","ADHD",0.123447226790297,0.509699365464166,0.616827364147067
147,"ADHD","ADHD",0.262416746534341,0.616827364147067,0.616827364147067
148,"ALC","ALC",0.301024851917198,0.491194039084382,0.491194039084382
148,"SCZ","ALC",0.154267567742033,0.567736921887392,0.491194039084382
148,"BIP","ALC",0.114127613052505,0.526543040487255,0.491194039084382
148,"MDD","ALC",0.122698454053358,0.272222602068753,0.491194039084382
148,"ANX","ALC",0.0860958787830816,0.45755376466374,0.491194039084382
148,"ADHD","ALC",0.155934889354118,0.790005433659016,0.491194039084382
148,"ALC","SCZ",0.154267567742033,0.491194039084382,0.567736921887392
148,"SCZ","SCZ",0.306973597986088,0.567736921887392,0.567736921887392
148,"BIP","SCZ",0.161635261430831,0.526543040487255,0.567736921887392
148,"MDD","SCZ",0.176431722328539,0.272222602068753,0.567736921887392
148,"ANX","SCZ",0.176497703567953,0.45755376466374,0.567736921887392
148,"ADHD","SCZ",0.183270062696693,0.790005433659016,0.567736921887392
148,"ALC","BIP",0.114127613052505,0.491194039084382,0.526543040487255
148,"SCZ","BIP",0.161635261430831,0.567736921887392,0.526543040487255
148,"BIP","BIP",0.134715848617376,0.526543040487255,0.526543040487255
148,"MDD","BIP",0.0842403861251058,0.272222602068753,0.526543040487255
148,"ANX","BIP",0.0711423043643939,0.45755376466374,0.526543040487255
148,"ADHD","BIP",0.150257157030941,0.790005433659016,0.526543040487255
148,"ALC","MDD",0.122698454053358,0.491194039084382,0.272222602068753
148,"SCZ","MDD",0.176431722328539,0.567736921887392,0.272222602068753
148,"BIP","MDD",0.0842403861251058,0.526543040487255,0.272222602068753
148,"MDD","MDD",0.172434723072256,0.272222602068753,0.272222602068753
148,"ANX","MDD",0.188278494445961,0.45755376466374,0.272222602068753
148,"ADHD","MDD",0.183673872360818,0.790005433659016,0.272222602068753
148,"ALC","ANX",0.0860958787830816,0.491194039084382,0.45755376466374
148,"SCZ","ANX",0.176497703567953,0.567736921887392,0.45755376466374
148,"BIP","ANX",0.0711423043643939,0.526543040487255,0.45755376466374
148,"MDD","ANX",0.188278494445961,0.272222602068753,0.45755376466374
148,"ANX","ANX",0.338870447488352,0.45755376466374,0.45755376466374
148,"ADHD","ANX",0.143697531893399,0.790005433659016,0.45755376466374
148,"ALC","ADHD",0.155934889354118,0.491194039084382,0.790005433659016
148,"SCZ","ADHD",0.183270062696693,0.567736921887392,0.790005433659016
148,"BIP","ADHD",0.150257157030941,0.526543040487255,0.790005433659016
148,"MDD","ADHD",0.183673872360818,0.272222602068753,0.790005433659016
148,"ANX","ADHD",0.143697531893399,0.45755376466374,0.790005433659016
148,"ADHD","ADHD",0.412285941529973,0.790005433659016,0.790005433659016
149,"ALC","ALC",0.31058301040916,0.462884389811796,0.462884389811796
149,"SCZ","ALC",0.166517032321566,0.553679176743427,0.462884389811796
149,"BIP","ALC",0.111577233752456,0.42948338513737,0.462884389811796
149,"MDD","ALC",0.12219506162993,0.30788686339981,0.462884389811796
149,"ANX","ALC",0.0946798941197793,0.634204863839961,0.462884389811796
149,"ADHD","ALC",0.143863508445495,0.913383995304123,0.462884389811796
149,"ALC","SCZ",0.166517032321566,0.462884389811796,0.553679176743427
149,"SCZ","SCZ",0.318461720525486,0.553679176743427,0.553679176743427
149,"BIP","SCZ",0.167513141531589,0.42948338513737,0.553679176743427
149,"MDD","SCZ",0.134440974363707,0.30788686339981,0.553679176743427
149,"ANX","SCZ",0.13980997913504,0.634204863839961,0.553679176743427
149,"ADHD","SCZ",0.107571760943015,0.913383995304123,0.553679176743427
149,"ALC","BIP",0.111577233752456,0.462884389811796,0.42948338513737
149,"SCZ","BIP",0.167513141531589,0.553679176743427,0.42948338513737
149,"BIP","BIP",0.0977935661279433,0.42948338513737,0.42948338513737
149,"MDD","BIP",0.0969415886148777,0.30788686339981,0.42948338513737
149,"ANX","BIP",0.0605861719261735,0.634204863839961,0.42948338513737
149,"ADHD","BIP",0.111030101660538,0.913383995304123,0.42948338513737
149,"ALC","MDD",0.12219506162993,0.462884389811796,0.30788686339981
149,"SCZ","MDD",0.134440974363707,0.553679176743427,0.30788686339981
149,"BIP","MDD",0.0969415886148777,0.42948338513737,0.30788686339981
149,"MDD","MDD",0.174075002723179,0.30788686339981,0.30788686339981
149,"ANX","MDD",0.184900405952843,0.634204863839961,0.30788686339981
149,"ADHD","MDD",0.157356150857436,0.913383995304123,0.30788686339981
149,"ALC","ANX",0.0946798941197793,0.462884389811796,0.634204863839961
149,"SCZ","ANX",0.13980997913504,0.553679176743427,0.634204863839961
149,"BIP","ANX",0.0605861719261735,0.42948338513737,0.634204863839961
149,"MDD","ANX",0.184900405952843,0.30788686339981,0.634204863839961
149,"ANX","ANX",0.345694779024754,0.634204863839961,0.634204863839961
149,"ADHD","ANX",0.138757879950977,0.913383995304123,0.634204863839961
149,"ALC","ADHD",0.143863508445495,0.462884389811796,0.913383995304123
149,"SCZ","ADHD",0.107571760943015,0.553679176743427,0.913383995304123
149,"BIP","ADHD",0.111030101660538,0.42948338513737,0.913383995304123
149,"MDD","ADHD",0.157356150857436,0.30788686339981,0.913383995304123
